policy,policy_display_name,step,time_s,evidence_type,traffic_stress,weighted_edge_distance,active_edge_count,request_mix_entropy,top3_hotspot_churn,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,latency_ms,sla_ms,sla_pressure,sla_violation_ratio
policy2,Policy 2,2,0.020,replay,1.029902,0.029058,9,2.144897,0.000000,0.243835,-0.107431,,,62.204986,115.339657,0.539320,0.000000
policy3,Policy 3,2,0.020,replay,1.029902,0.029058,9,2.144897,0.000000,0.243835,-0.107431,,,62.145949,115.339657,0.538808,0.000000
kubernetes-default,K8s default,3,0.030,replay,1.014696,0.016571,9,2.126922,0.000000,0.244509,-0.106239,,,67.048784,115.126468,0.582392,0.000000
cga,CGA,3,0.030,replay,1.014696,0.016571,9,2.126922,0.000000,0.244509,-0.106239,,,62.168957,115.126468,0.540006,0.000000
hda,HDA,3,0.030,replay,1.014696,0.016571,9,2.126922,0.000000,0.244509,-0.106239,,,61.037343,115.126468,0.530176,0.000000
policy2,Policy 2,3,0.030,replay,1.014696,0.016571,9,2.126922,0.000000,0.244509,-0.106239,,,65.137896,115.126468,0.565794,0.000000
policy3,Policy 3,3,0.030,replay,1.014696,0.016571,9,2.126922,0.000000,0.244509,-0.106239,,,59.860555,115.126468,0.519955,0.000000
kubernetes-default,K8s default,4,0.040,replay,0.887127,0.137503,8,2.144897,0.000000,0.169094,0.733492,,,67.990253,115.339657,0.589479,0.000000
cga,CGA,4,0.040,replay,0.887127,0.137503,8,2.144897,0.000000,0.169094,0.733492,,,62.651291,115.339657,0.543190,0.000000
hda,HDA,4,0.040,replay,0.887127,0.137503,8,2.144897,0.000000,0.169094,0.733492,,,57.423087,115.339657,0.497861,0.000000
policy2,Policy 2,4,0.040,replay,0.887127,0.137503,8,2.144897,0.000000,0.169094,0.733492,,,65.935028,115.339657,0.571660,0.000000
policy3,Policy 3,4,0.040,replay,0.887127,0.137503,8,2.144897,0.000000,0.169094,0.733492,,,69.161864,115.339657,0.599636,0.000000
kubernetes-default,K8s default,5,0.050,replay,0.745380,0.155969,8,2.197155,0.000000,0.167994,0.738988,,,70.348827,115.973082,0.606596,0.000000
cga,CGA,5,0.050,replay,0.745380,0.155969,8,2.197155,0.000000,0.167994,0.738988,,,64.173065,115.973082,0.553344,0.000000
hda,HDA,5,0.050,replay,0.745380,0.155969,8,2.197155,0.000000,0.167994,0.738988,,,56.447783,115.973082,0.486732,0.000000
policy2,Policy 2,5,0.050,replay,0.745380,0.155969,8,2.197155,0.000000,0.167994,0.738988,,,63.975021,115.973082,0.551637,0.000000
policy3,Policy 3,5,0.050,replay,0.745380,0.155969,8,2.197155,0.000000,0.167994,0.738988,,,58.528050,115.973082,0.504669,0.000000
kubernetes-default,K8s default,6,0.060,replay,0.692019,0.064907,8,2.276992,0.000000,0.166638,0.745956,,,63.080080,116.982127,0.539228,0.000000
cga,CGA,6,0.060,replay,0.692019,0.064907,8,2.276992,0.000000,0.166638,0.745956,,,55.560934,116.982127,0.474952,0.000000
hda,HDA,6,0.060,replay,0.692019,0.064907,8,2.276992,0.000000,0.166638,0.745956,,,60.355905,116.982127,0.515941,0.000000
policy2,Policy 2,6,0.060,replay,0.692019,0.064907,8,2.276992,0.000000,0.166638,0.745956,,,61.374242,116.982127,0.524646,0.000000
policy3,Policy 3,6,0.060,replay,0.692019,0.064907,8,2.276992,0.000000,0.166638,0.745956,,,56.469236,116.982127,0.482717,0.000000
kubernetes-default,K8s default,7,0.070,replay,0.567796,0.172400,8,2.368459,0.000000,0.165931,0.747277,,,68.639012,118.205311,0.580676,0.000000
cga,CGA,7,0.070,replay,0.567796,0.172400,8,2.368459,0.000000,0.165931,0.747277,,,60.923110,118.205311,0.515401,0.000000
hda,HDA,7,0.070,replay,0.567796,0.172400,8,2.368459,0.000000,0.165931,0.747277,,,58.304953,118.205311,0.493252,0.000000
policy2,Policy 2,7,0.070,replay,0.567796,0.172400,8,2.368459,0.000000,0.165931,0.747277,,,60.484057,118.205311,0.511686,0.000000
policy3,Policy 3,7,0.070,replay,0.567796,0.172400,8,2.368459,0.000000,0.165931,0.747277,,,59.492015,118.205311,0.503294,0.000000
kubernetes-default,K8s default,8,0.080,replay,0.652928,0.136892,8,2.444219,0.000000,0.166712,0.738109,,,65.637751,119.279173,0.550287,0.000000
cga,CGA,8,0.080,replay,0.652928,0.136892,8,2.444219,0.000000,0.166712,0.738109,,,65.541023,119.279173,0.549476,0.000000
hda,HDA,8,0.080,replay,0.652928,0.136892,8,2.444219,0.000000,0.166712,0.738109,,,63.088776,119.279173,0.528917,0.000000
policy2,Policy 2,8,0.080,replay,0.652928,0.136892,8,2.444219,0.000000,0.166712,0.738109,,,62.690281,119.279173,0.525576,0.000000
policy3,Policy 3,8,0.080,replay,0.652928,0.136892,8,2.444219,0.000000,0.166712,0.738109,,,57.096541,119.279173,0.478680,0.000000
kubernetes-default,K8s default,9,0.090,replay,0.672252,0.052294,9,2.474064,0.000000,0.235324,-0.040913,,,63.067120,119.718892,0.526793,0.000000
cga,CGA,9,0.090,replay,0.672252,0.052294,9,2.474064,0.000000,0.235324,-0.040913,,,58.780695,119.718892,0.490989,0.000000
hda,HDA,9,0.090,replay,0.672252,0.052294,9,2.474064,0.000000,0.235324,-0.040913,,,59.792710,119.718892,0.499443,0.000000
policy2,Policy 2,9,0.090,replay,0.672252,0.052294,9,2.474064,0.000000,0.235324,-0.040913,,,63.327436,119.718892,0.528968,0.000000
policy3,Policy 3,9,0.090,replay,0.672252,0.052294,9,2.474064,0.000000,0.235324,-0.040913,,,56.486801,119.718892,0.471829,0.000000
kubernetes-default,K8s default,10,0.100,replay,0.700375,0.036642,9,2.444219,0.000000,0.235560,-0.053617,,,67.080415,119.279173,0.562382,0.000000
cga,CGA,10,0.100,replay,0.700375,0.036642,9,2.444219,0.000000,0.235560,-0.053617,,,54.685965,119.279173,0.458470,0.000000
hda,HDA,10,0.100,replay,0.700375,0.036642,9,2.444219,0.000000,0.235560,-0.053617,,,57.395545,119.279173,0.481187,0.000000
policy2,Policy 2,10,0.100,replay,0.700375,0.036642,9,2.444219,0.000000,0.235560,-0.053617,,,58.002341,119.279173,0.486274,0.000000
policy3,Policy 3,10,0.100,replay,0.700375,0.036642,9,2.444219,0.000000,0.235560,-0.053617,,,56.326597,119.279173,0.472225,0.000000
kubernetes-default,K8s default,11,0.110,replay,0.828092,0.146606,9,2.368459,0.000000,0.236526,-0.080447,,,72.559264,118.205311,0.613841,0.000000
cga,CGA,11,0.110,replay,0.828092,0.146606,9,2.368459,0.000000,0.236526,-0.080447,,,66.836963,118.205311,0.565431,0.000000
hda,HDA,11,0.110,replay,0.828092,0.146606,9,2.368459,0.000000,0.236526,-0.080447,,,67.462063,118.205311,0.570719,0.000000
policy2,Policy 2,11,0.110,replay,0.828092,0.146606,9,2.368459,0.000000,0.236526,-0.080447,,,65.840053,118.205311,0.556997,0.000000
policy3,Policy 3,11,0.110,replay,0.828092,0.146606,9,2.368459,0.000000,0.236526,-0.080447,,,64.515865,118.205311,0.545795,0.000000
