step,time_s,p_read_home,p_compose_post,p_read_user,qps_read_home,qps_compose_post,qps_read_user,traffic_stress,edge_jaccard_distance,weighted_edge_distance,hot_edge_rank_correlation,graph_change_rate_per_s,request_mix_entropy,top3_hotspot_churn,active_edge_count,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,latency_ms,sla_ms,sla_pressure,sla_violation_ratio
19,95.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.987796,0.200000,0.830256,-0.317733,0.16605117,1.035040,1.000000,12,0.483916,1.012120,,,131.614629,126.000000,1.044561,0.044561
20,100.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.968971,0.000000,0.019058,1.000000,0.00381163,1.035040,0.000000,12,0.483916,1.012120,,,98.463708,126.000000,0.781458,0.000000
21,105.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.983743,0.000000,0.015016,1.000000,0.00300325,1.035040,0.000000,12,0.483916,1.012120,,,92.277712,126.000000,0.732363,0.000000
22,110.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.988764,0.000000,0.005078,1.000000,0.00101560,1.035040,0.000000,12,0.483916,1.012120,,,94.718987,126.000000,0.751738,0.000000
23,115.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.049319,0.142857,0.089551,1.000000,0.01791027,1.035040,0.000000,14,0.509834,1.231596,,,100.494610,126.000000,0.797576,0.000000
24,120.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.976346,0.142857,0.100986,1.000000,0.02019716,1.035040,0.000000,12,0.483916,1.012120,,,102.719647,126.000000,0.815235,0.000000
25,125.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,0.978481,0.200000,0.827773,-0.317733,0.16555453,1.035040,1.000000,15,0.407598,0.608734,,,162.648828,151.600000,1.072881,0.072881
26,130.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.016724,0.200000,0.814463,-0.190091,0.16289262,1.035040,1.000000,12,0.492045,1.410549,,,144.942999,132.400000,1.094736,0.094736
27,135.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.014388,0.000000,0.002297,1.000000,0.00045948,1.035040,0.000000,12,0.492045,1.410549,,,102.711028,132.400000,0.775763,0.000000
28,140.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.056411,0.142857,0.077516,1.000000,0.01550328,1.035040,0.000000,14,0.508734,1.634325,,,110.204052,132.400000,0.832357,0.000000
29,145.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.046261,0.000000,0.009608,1.000000,0.00192160,1.035040,0.000000,14,0.508734,1.634325,,,109.170040,132.400000,0.824547,0.000000
30,150.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,0.999268,0.066667,0.795759,-0.184187,0.15915184,1.035040,1.000000,15,0.407598,0.608734,,,166.337260,151.600000,1.097211,0.097211
31,155.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,0.985399,0.000000,0.013880,1.000000,0.00277595,1.035040,0.000000,15,0.407598,0.608734,,,127.798189,151.600000,0.842996,0.000000
32,160.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.049918,0.066667,0.795446,-0.184187,0.15908926,1.035040,1.000000,14,0.508734,1.634325,,,141.430272,132.400000,1.068204,0.068204
33,165.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.066408,0.000000,0.015463,1.000000,0.00309256,1.035040,0.000000,14,0.508734,1.634325,,,107.507507,132.400000,0.811990,0.000000
34,170.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,0.971749,0.142857,0.124577,1.000000,0.02491537,1.035040,0.000000,12,0.492045,1.410549,,,110.257931,132.400000,0.832764,0.000000
35,175.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.043388,0.142857,0.105262,1.000000,0.02105245,1.035040,0.000000,14,0.508734,1.634325,,,111.590752,132.400000,0.842830,0.000000
36,180.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.057858,0.000000,0.013679,1.000000,0.00273574,1.035040,0.000000,14,0.508734,1.634325,,,107.414480,132.400000,0.811288,0.000000
37,185.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.037245,0.000000,0.019486,1.000000,0.00389714,1.035040,0.000000,14,0.508734,1.634325,,,107.894848,132.400000,0.814916,0.000000
38,190.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,0.995041,0.142857,0.078390,1.000000,0.01567810,1.035040,0.000000,12,0.492045,1.410549,,,111.965986,132.400000,0.845665,0.000000
39,195.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.053908,0.142857,0.092962,1.000000,0.01859238,1.035040,0.000000,14,0.508734,1.634325,,,107.622306,132.400000,0.812857,0.000000
40,200.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.048241,0.000000,0.005377,1.000000,0.00107533,1.035040,0.000000,14,0.508734,1.634325,,,104.474839,132.400000,0.789085,0.000000
41,205.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,0.995619,0.142857,0.087529,1.000000,0.01750572,1.035040,0.000000,12,0.492045,1.410549,,,106.703416,132.400000,0.805917,0.000000
42,210.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.041273,0.142857,0.081422,1.000000,0.01628442,1.035040,0.000000,14,0.508734,1.634325,,,111.168909,132.400000,0.839644,0.000000
43,215.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.000016,0.142857,0.077366,1.000000,0.01547313,1.035040,0.000000,12,0.492045,1.410549,,,107.512986,132.400000,0.812032,0.000000
44,220.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,0.983120,0.000000,0.016896,1.000000,0.00337923,1.035040,0.000000,12,0.492045,1.410549,,,106.973477,132.400000,0.807957,0.000000
45,225.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.013427,0.000000,0.029906,1.000000,0.00598113,1.035040,0.000000,12,0.492045,1.410549,,,107.420952,132.400000,0.811336,0.000000
46,230.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.014075,0.000000,0.000639,1.000000,0.00012774,1.035040,0.000000,12,0.492045,1.410549,,,105.828221,132.400000,0.799307,0.000000
47,235.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.021038,0.000000,0.006820,1.000000,0.00136400,1.035040,0.000000,12,0.492045,1.410549,,,103.983549,132.400000,0.785374,0.000000
48,240.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.046846,0.142857,0.062985,1.000000,0.01259702,1.035040,0.000000,14,0.508734,1.634325,,,106.171517,132.400000,0.801900,0.000000
49,245.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.066501,0.000000,0.745663,0.444076,0.14913268,1.035040,1.000000,14,0.509834,1.231596,,,134.811954,126.000000,1.069936,0.069936
50,250.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.079696,0.000000,0.012222,1.000000,0.00244433,1.035040,0.000000,14,0.509834,1.231596,,,97.029107,126.000000,0.770072,0.000000
51,255.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.081854,0.000000,0.001994,1.000000,0.00039888,1.035040,0.000000,14,0.509834,1.231596,,,99.964800,126.000000,0.793371,0.000000
52,260.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.084175,0.000000,0.002140,1.000000,0.00042809,1.035040,0.000000,14,0.509834,1.231596,,,101.025252,126.000000,0.801788,0.000000
53,265.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,1.064388,0.066667,0.810653,-0.311490,0.16213066,1.035040,1.000000,15,0.407598,0.608734,,,167.474434,151.600000,1.104713,0.104713
54,270.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,1.016580,0.000000,0.044916,1.000000,0.00898324,1.035040,0.000000,15,0.407598,0.608734,,,131.267559,151.600000,0.865881,0.000000
55,275.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,1.004089,0.000000,0.012287,1.000000,0.00245735,1.035040,0.000000,15,0.407598,0.608734,,,133.341244,151.600000,0.879560,0.000000
56,280.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,1.049312,0.000000,0.043097,1.000000,0.00861941,1.035040,0.000000,15,0.407598,0.608734,,,135.501250,151.600000,0.893808,0.000000
57,285.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,1.041961,0.000000,0.007005,1.000000,0.00140105,1.035040,0.000000,15,0.407598,0.608734,,,130.048199,151.600000,0.857838,0.000000
58,290.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.055239,0.066667,0.810700,-0.311490,0.16213999,1.035040,1.000000,14,0.509834,1.231596,,,135.898194,126.000000,1.078557,0.078557
59,295.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.997514,0.142857,0.086647,1.000000,0.01732943,1.035040,0.000000,12,0.483916,1.012120,,,96.406606,126.000000,0.765132,0.000000
60,300.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.007780,0.000000,0.010187,1.000000,0.00203739,1.035040,0.000000,12,0.483916,1.012120,,,104.798283,126.000000,0.831732,0.000000
61,305.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.080907,0.142857,0.099160,1.000000,0.01983199,1.035040,0.000000,14,0.509834,1.231596,,,102.792440,126.000000,0.815813,0.000000
62,310.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.049215,0.000000,0.029320,1.000000,0.00586403,1.035040,0.000000,14,0.509834,1.231596,,,103.629828,126.000000,0.822459,0.000000
63,315.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.058849,0.000000,0.009098,1.000000,0.00181964,1.035040,0.000000,14,0.509834,1.231596,,,96.680613,126.000000,0.767306,0.000000
64,320.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.999078,0.142857,0.088334,1.000000,0.01766676,1.035040,0.000000,12,0.483916,1.012120,,,101.257095,126.000000,0.803628,0.000000
65,325.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.029597,0.142857,0.062432,1.000000,0.01248650,1.035040,0.000000,14,0.509834,1.231596,,,101.884554,126.000000,0.808608,0.000000
66,330.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.080821,0.000000,0.047394,1.000000,0.00947871,1.035040,0.000000,14,0.509834,1.231596,,,102.573609,126.000000,0.814076,0.000000
67,335.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.054841,0.000000,0.024037,1.000000,0.00480731,1.035040,0.000000,14,0.509834,1.231596,,,97.235872,126.000000,0.771713,0.000000
68,340.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.089136,0.000000,0.031488,1.000000,0.00629761,1.035040,0.000000,14,0.509834,1.231596,,,101.626889,126.000000,0.806563,0.000000
69,345.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.009688,0.142857,0.104273,1.000000,0.02085470,1.035040,0.000000,12,0.483916,1.012120,,,108.473789,126.000000,0.860903,0.000000
70,350.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.035471,0.142857,0.057851,1.000000,0.01157023,1.035040,0.000000,14,0.509834,1.231596,,,95.195769,126.000000,0.755522,0.000000
71,355.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.070004,0.000000,0.032273,1.000000,0.00645468,1.035040,0.000000,14,0.509834,1.231596,,,96.964540,126.000000,0.769560,0.000000
72,360.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.034341,0.000000,0.033330,1.000000,0.00666603,1.035040,0.000000,14,0.509834,1.231596,,,96.140036,126.000000,0.763016,0.000000
73,365.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.068653,0.000000,0.032108,1.000000,0.00642163,1.035040,0.000000,14,0.509834,1.231596,,,99.017443,126.000000,0.785853,0.000000
74,370.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.045784,0.000000,0.021400,1.000000,0.00428006,1.035040,0.000000,14,0.509834,1.231596,,,95.863752,126.000000,0.760823,0.000000
75,375.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.001239,0.142857,0.074948,1.000000,0.01498952,1.035040,0.000000,12,0.483916,1.012120,,,100.470727,126.000000,0.797387,0.000000
76,380.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.999106,0.000000,0.002130,1.000000,0.00042596,1.035040,0.000000,12,0.483916,1.012120,,,98.151891,126.000000,0.778983,0.000000
77,385.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.087269,0.142857,0.112139,1.000000,0.02242776,1.035040,0.000000,14,0.509834,1.231596,,,106.380727,126.000000,0.844291,0.000000
78,390.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.000617,0.142857,0.110796,1.000000,0.02215923,1.035040,0.000000,12,0.483916,1.012120,,,104.265709,126.000000,0.827506,0.000000
79,395.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.007777,0.000000,0.007104,1.000000,0.00142090,1.035040,0.000000,12,0.483916,1.012120,,,101.495413,126.000000,0.805519,0.000000
80,400.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.021534,0.000000,0.013467,1.000000,0.00269341,1.035040,0.000000,12,0.483916,1.012120,,,99.343770,126.000000,0.788443,0.000000
81,405.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.058971,0.142857,0.067950,1.000000,0.01358992,1.035040,0.000000,14,0.509834,1.231596,,,101.685867,126.000000,0.807031,0.000000
82,410.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.072611,0.000000,0.012717,1.000000,0.00254344,1.035040,0.000000,14,0.509834,1.231596,,,102.785312,126.000000,0.815756,0.000000
83,415.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,1.034314,0.066667,0.810508,-0.311490,0.16210154,1.035040,1.000000,15,0.407598,0.608734,,,165.317164,151.600000,1.090483,0.090483
84,420.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,1.036070,0.000000,0.001694,1.000000,0.00033883,1.035040,0.000000,15,0.407598,0.608734,,,127.393577,151.600000,0.840327,0.000000
85,425.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,1.064574,0.000000,0.026775,1.000000,0.00535500,1.035040,0.000000,15,0.407598,0.608734,,,134.835468,151.600000,0.889416,0.000000
86,430.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,1.012971,0.000000,0.048473,1.000000,0.00969452,1.035040,0.000000,15,0.407598,0.608734,,,129.764480,151.600000,0.855966,0.000000
87,435.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,1.021818,0.000000,0.008658,1.000000,0.00173159,1.035040,0.000000,15,0.407598,0.608734,,,131.349573,151.600000,0.866422,0.000000
88,440.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,1.045223,0.000000,0.022393,1.000000,0.00447850,1.035040,0.000000,15,0.407598,0.608734,,,138.493208,151.600000,0.913544,0.000000
89,445.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,1.046913,0.000000,0.001614,1.000000,0.00032278,1.035040,0.000000,15,0.407598,0.608734,,,132.779098,151.600000,0.875852,0.000000
90,450.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,0.986403,0.000000,0.057798,1.000000,0.01155956,1.035040,0.000000,15,0.407598,0.608734,,,136.433090,151.600000,0.899954,0.000000
91,455.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,0.993070,0.200000,0.814661,-0.190091,0.16293219,1.035040,1.000000,12,0.492045,1.410549,,,137.983324,132.400000,1.042170,0.042170
92,460.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,0.994899,0.000000,0.001839,1.000000,0.00036781,1.035040,0.000000,12,0.492045,1.410549,,,106.267836,132.400000,0.802627,0.000000
93,465.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.052824,0.142857,0.092158,1.000000,0.01843153,1.035040,0.000000,14,0.508734,1.634325,,,113.105589,132.400000,0.854272,0.000000
94,470.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.048776,0.000000,0.003846,1.000000,0.00076912,1.035040,0.000000,14,0.508734,1.634325,,,105.212678,132.400000,0.794658,0.000000
95,475.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.075938,0.000000,0.025245,1.000000,0.00504906,1.035040,0.000000,14,0.508734,1.634325,,,106.786566,132.400000,0.806545,0.000000
96,480.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.054483,0.000000,0.019941,1.000000,0.00398821,1.035040,0.000000,14,0.508734,1.634325,,,107.854992,132.400000,0.814615,0.000000
97,485.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.002277,0.142857,0.086864,1.000000,0.01737275,1.035040,0.000000,12,0.492045,1.410549,,,107.099053,132.400000,0.808905,0.000000
98,490.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.052392,0.142857,0.085050,1.000000,0.01700998,1.035040,0.000000,14,0.508734,1.634325,,,114.192344,132.400000,0.862480,0.000000
99,495.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.073354,0.000000,0.019529,1.000000,0.00390577,1.035040,0.000000,14,0.508734,1.634325,,,104.248287,132.400000,0.787374,0.000000
100,500.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.008696,0.142857,0.097173,1.000000,0.01943463,1.035040,0.000000,12,0.492045,1.410549,,,105.826428,132.400000,0.799293,0.000000
101,505.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,0.973888,0.000000,0.034507,1.000000,0.00690145,1.035040,0.000000,12,0.492045,1.410549,,,103.127234,132.400000,0.778907,0.000000
102,510.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.009200,0.000000,0.034990,1.000000,0.00699799,1.035040,0.000000,12,0.492045,1.410549,,,106.804440,132.400000,0.806680,0.000000
103,515.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,0.998813,0.000000,0.010293,1.000000,0.00205854,1.035040,0.000000,12,0.492045,1.410549,,,109.679851,132.400000,0.828398,0.000000
104,520.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.987020,0.000000,0.761681,0.114639,0.15233621,1.035040,1.000000,12,0.483916,1.012120,,,130.925990,126.000000,1.039095,0.039095
105,525.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.972734,0.000000,0.014474,1.000000,0.00289471,1.035040,0.000000,12,0.483916,1.012120,,,99.929375,126.000000,0.793090,0.000000
106,530.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.979496,0.000000,0.006903,1.000000,0.00138057,1.035040,0.000000,12,0.483916,1.012120,,,100.475195,126.000000,0.797422,0.000000
107,535.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.052283,0.142857,0.100626,1.000000,0.02012522,1.035040,0.000000,14,0.509834,1.231596,,,102.098580,126.000000,0.810306,0.000000
108,540.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.969486,0.142857,0.109817,1.000000,0.02196332,1.035040,0.000000,12,0.483916,1.012120,,,104.205507,126.000000,0.827028,0.000000
109,545.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.024575,0.000000,0.053767,1.000000,0.01075348,1.035040,0.000000,12,0.483916,1.012120,,,98.285004,126.000000,0.780040,0.000000
110,550.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.982493,0.000000,0.041073,1.000000,0.00821462,1.035040,0.000000,12,0.483916,1.012120,,,101.006048,126.000000,0.801635,0.000000
111,555.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.979805,0.000000,0.002735,1.000000,0.00054708,1.035040,0.000000,12,0.483916,1.012120,,,101.728843,126.000000,0.807372,0.000000
112,560.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,1.041148,0.200000,0.830726,-0.317733,0.16614521,1.035040,1.000000,15,0.407598,0.608734,,,170.596385,151.600000,1.125306,0.125306
113,565.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,0.987520,0.000000,0.051509,1.000000,0.01030177,1.035040,0.000000,15,0.407598,0.608734,,,134.534762,151.600000,0.887432,0.000000
114,570.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,0.974571,0.000000,0.013112,1.000000,0.00262235,1.035040,0.000000,15,0.407598,0.608734,,,129.912164,151.600000,0.856940,0.000000
115,575.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.000187,0.200000,0.814541,-0.190091,0.16290818,1.035040,1.000000,12,0.492045,1.410549,,,140.767807,132.400000,1.063201,0.063201
116,580.000,0.120000,0.760000,0.120000,10.800000,68.400000,10.800000,1.022679,0.200000,0.816479,-0.190091,0.16329588,1.035040,1.000000,15,0.407598,0.608734,,,166.924881,151.600000,1.101088,0.101088
117,585.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.004078,0.200000,0.828593,-0.317733,0.16571866,1.035040,1.000000,12,0.483916,1.012120,,,130.895271,126.000000,1.038851,0.038851
118,590.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.036038,0.142857,0.063598,1.000000,0.01271958,1.035040,0.000000,14,0.509834,1.231596,,,102.900243,126.000000,0.816669,0.000000
119,595.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.988603,0.142857,0.078030,1.000000,0.01560599,1.035040,0.000000,12,0.483916,1.012120,,,100.331778,126.000000,0.796284,0.000000
120,600.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.999236,0.000000,0.010642,1.000000,0.00212831,1.035040,0.000000,12,0.483916,1.012120,,,99.004216,126.000000,0.785748,0.000000
121,605.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.016884,0.000000,0.017354,1.000000,0.00347082,1.035040,0.000000,12,0.483916,1.012120,,,98.609372,126.000000,0.782614,0.000000
122,610.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.989642,0.000000,0.026790,1.000000,0.00535793,1.035040,0.000000,12,0.483916,1.012120,,,98.740853,126.000000,0.783658,0.000000
123,615.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,1.013475,0.000000,0.023516,1.000000,0.00470324,1.035040,0.000000,12,0.483916,1.012120,,,97.957900,126.000000,0.777444,0.000000
124,620.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.986723,0.000000,0.026396,1.000000,0.00527926,1.035040,0.000000,12,0.483916,1.012120,,,94.745125,126.000000,0.751945,0.000000
125,625.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.951629,0.000000,0.035566,1.000000,0.00711319,1.035040,0.000000,12,0.483916,1.012120,,,100.336386,126.000000,0.796321,0.000000
126,630.000,0.760000,0.120000,0.120000,68.400000,10.800000,10.800000,0.948819,0.000000,0.002953,1.000000,0.00059056,1.035040,0.000000,12,0.483916,1.012120,,,93.654567,126.000000,0.743290,0.000000
127,635.000,0.120000,0.120000,0.760000,10.800000,10.800000,68.400000,1.012962,0.000000,0.763644,0.114639,0.15272883,1.035040,1.000000,12,0.492045,1.410549,,,140.494915,132.400000,1.061140,0.061140
