policy,policy_display_name,step,time_s,evidence_type,traffic_stress,weighted_edge_distance,active_edge_count,request_mix_entropy,top3_hotspot_churn,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,latency_ms,sla_ms,sla_pressure,sla_violation_ratio
cga,CGA,7,35.000,replay/model/control-plane,1.001721,0.765825,12,1.035040,1.000000,0.483916,1.012120,,,123.866964,126.000000,0.983071,0.000000
hda,HDA,7,35.000,replay/model/control-plane,1.001721,0.765825,12,1.035040,1.000000,0.483916,1.012120,,,120.996458,126.000000,0.960289,0.000000
kubernetes-default,K8s default,8,40.000,replay/model/control-plane,0.942640,0.766215,12,1.035040,1.000000,0.492045,1.410549,,,137.834650,132.400000,1.041047,0.041047
cga,CGA,8,40.000,replay/model/control-plane,0.942640,0.766215,12,1.035040,1.000000,0.492045,1.410549,,,126.943798,132.400000,0.958790,0.000000
hda,HDA,8,40.000,replay/model/control-plane,0.942640,0.766215,12,1.035040,1.000000,0.492045,1.410549,,,122.450742,132.400000,0.924855,0.000000
kubernetes-default,K8s default,9,45.000,replay/model/control-plane,1.003878,0.061001,12,1.035040,0.000000,0.492045,1.410549,,,109.776520,132.400000,0.829128,0.000000
cga,CGA,9,45.000,replay/model/control-plane,1.003878,0.061001,12,1.035040,0.000000,0.492045,1.410549,,,97.822266,132.400000,0.738839,0.000000
hda,HDA,9,45.000,replay/model/control-plane,1.003878,0.061001,12,1.035040,0.000000,0.492045,1.410549,,,97.347811,132.400000,0.735255,0.000000
kubernetes-default,K8s default,10,50.000,replay/model/control-plane,0.997916,0.005939,12,1.035040,0.000000,0.492045,1.410549,,,104.201355,132.400000,0.787019,0.000000
cga,CGA,10,50.000,replay/model/control-plane,0.997916,0.005939,12,1.035040,0.000000,0.492045,1.410549,,,97.322886,132.400000,0.735067,0.000000
hda,HDA,10,50.000,replay/model/control-plane,0.997916,0.005939,12,1.035040,0.000000,0.492045,1.410549,,,94.122071,132.400000,0.710892,0.000000
kubernetes-default,K8s default,11,55.000,replay/model/control-plane,0.947219,0.050803,12,1.035040,0.000000,0.492045,1.410549,,,104.977049,132.400000,0.792878,0.000000
cga,CGA,11,55.000,replay/model/control-plane,0.947219,0.050803,12,1.035040,0.000000,0.492045,1.410549,,,99.598631,132.400000,0.752256,0.000000
hda,HDA,11,55.000,replay/model/control-plane,0.947219,0.050803,12,1.035040,0.000000,0.492045,1.410549,,,94.804742,132.400000,0.716048,0.000000
kubernetes-default,K8s default,12,60.000,replay/model/control-plane,0.988963,0.764778,12,1.035040,1.000000,0.483916,1.012120,,,127.081193,126.000000,1.008581,0.008581
cga,CGA,12,60.000,replay/model/control-plane,0.988963,0.764778,12,1.035040,1.000000,0.483916,1.012120,,,121.116809,126.000000,0.961245,0.000000
hda,HDA,12,60.000,replay/model/control-plane,0.988963,0.764778,12,1.035040,1.000000,0.483916,1.012120,,,116.440556,126.000000,0.924131,0.000000
kubernetes-default,K8s default,13,65.000,replay/model/control-plane,0.981982,0.007059,12,1.035040,0.000000,0.483916,1.012120,,,95.361075,126.000000,0.756834,0.000000
cga,CGA,13,65.000,replay/model/control-plane,0.981982,0.007059,12,1.035040,0.000000,0.483916,1.012120,,,88.959711,126.000000,0.706029,0.000000
hda,HDA,13,65.000,replay/model/control-plane,0.981982,0.007059,12,1.035040,0.000000,0.483916,1.012120,,,83.921481,126.000000,0.666044,0.000000
kubernetes-default,K8s default,14,70.000,replay/model/control-plane,0.980248,0.001766,12,1.035040,0.000000,0.483916,1.012120,,,97.201240,126.000000,0.771438,0.000000
cga,CGA,14,70.000,replay/model/control-plane,0.980248,0.001766,12,1.035040,0.000000,0.483916,1.012120,,,91.391983,126.000000,0.725333,0.000000
hda,HDA,14,70.000,replay/model/control-plane,0.980248,0.001766,12,1.035040,0.000000,0.483916,1.012120,,,86.392218,126.000000,0.685653,0.000000
kubernetes-default,K8s default,15,75.000,replay/model/control-plane,1.040382,0.089639,14,1.035040,0.000000,0.509834,1.231596,,,99.137453,126.000000,0.786805,0.000000
cga,CGA,15,75.000,replay/model/control-plane,1.040382,0.089639,14,1.035040,0.000000,0.509834,1.231596,,,91.385278,126.000000,0.725280,0.000000
hda,HDA,15,75.000,replay/model/control-plane,1.040382,0.089639,14,1.035040,0.000000,0.509834,1.231596,,,91.386634,126.000000,0.725291,0.000000
kubernetes-default,K8s default,16,80.000,replay/model/control-plane,0.951788,0.810078,15,1.035040,1.000000,0.407598,0.608734,,,164.893302,151.600000,1.087687,0.087687
cga,CGA,16,80.000,replay/model/control-plane,0.951788,0.810078,15,1.035040,1.000000,0.407598,0.608734,,,154.882862,151.600000,1.021655,0.021655
hda,HDA,16,80.000,replay/model/control-plane,0.951788,0.810078,15,1.035040,1.000000,0.407598,0.608734,,,147.748713,151.600000,0.974596,0.000000
kubernetes-default,K8s default,17,85.000,replay/model/control-plane,0.946216,0.005854,15,1.035040,0.000000,0.407598,0.608734,,,126.940173,151.600000,0.837336,0.000000
cga,CGA,17,85.000,replay/model/control-plane,0.946216,0.005854,15,1.035040,0.000000,0.407598,0.608734,,,121.827502,151.600000,0.803611,0.000000
hda,HDA,17,85.000,replay/model/control-plane,0.946216,0.005854,15,1.035040,0.000000,0.407598,0.608734,,,119.807347,151.600000,0.790286,0.000000
kubernetes-default,K8s default,18,90.000,replay/model/control-plane,1.039835,0.090032,15,1.035040,0.000000,0.407598,0.608734,,,136.824442,151.600000,0.902536,0.000000
cga,CGA,18,90.000,replay/model/control-plane,1.039835,0.090032,15,1.035040,0.000000,0.407598,0.608734,,,132.186008,151.600000,0.871939,0.000000
hda,HDA,18,90.000,replay/model/control-plane,1.039835,0.090032,15,1.035040,0.000000,0.407598,0.608734,,,124.406408,151.600000,0.820623,0.000000
kubernetes-default,K8s default,19,95.000,replay/model/control-plane,0.987796,0.830256,12,1.035040,1.000000,0.483916,1.012120,,,131.614629,126.000000,1.044561,0.044561
cga,CGA,19,95.000,replay/model/control-plane,0.987796,0.830256,12,1.035040,1.000000,0.483916,1.012120,,,124.071856,126.000000,0.984697,0.000000
hda,HDA,19,95.000,replay/model/control-plane,0.987796,0.830256,12,1.035040,1.000000,0.483916,1.012120,,,121.420414,126.000000,0.963654,0.000000
kubernetes-default,K8s default,20,100.000,replay/model/control-plane,0.968971,0.019058,12,1.035040,0.000000,0.483916,1.012120,,,98.463708,126.000000,0.781458,0.000000
cga,CGA,20,100.000,replay/model/control-plane,0.968971,0.019058,12,1.035040,0.000000,0.483916,1.012120,,,92.991668,126.000000,0.738029,0.000000
hda,HDA,20,100.000,replay/model/control-plane,0.968971,0.019058,12,1.035040,0.000000,0.483916,1.012120,,,85.486201,126.000000,0.678462,0.000000
kubernetes-default,K8s default,21,105.000,replay/model/control-plane,0.983743,0.015016,12,1.035040,0.000000,0.483916,1.012120,,,92.277712,126.000000,0.732363,0.000000
cga,CGA,21,105.000,replay/model/control-plane,0.983743,0.015016,12,1.035040,0.000000,0.483916,1.012120,,,92.186426,126.000000,0.731638,0.000000
hda,HDA,21,105.000,replay/model/control-plane,0.983743,0.015016,12,1.035040,0.000000,0.483916,1.012120,,,87.054426,126.000000,0.690908,0.000000
kubernetes-default,K8s default,22,110.000,replay/model/control-plane,0.988764,0.005078,12,1.035040,0.000000,0.483916,1.012120,,,94.718987,126.000000,0.751738,0.000000
cga,CGA,22,110.000,replay/model/control-plane,0.988764,0.005078,12,1.035040,0.000000,0.483916,1.012120,,,87.021117,126.000000,0.690644,0.000000
hda,HDA,22,110.000,replay/model/control-plane,0.988764,0.005078,12,1.035040,0.000000,0.483916,1.012120,,,86.251304,126.000000,0.684534,0.000000
kubernetes-default,K8s default,23,115.000,replay/model/control-plane,1.049319,0.089551,14,1.035040,0.000000,0.509834,1.231596,,,100.494610,126.000000,0.797576,0.000000
cga,CGA,23,115.000,replay/model/control-plane,1.049319,0.089551,14,1.035040,0.000000,0.509834,1.231596,,,96.010629,126.000000,0.761989,0.000000
hda,HDA,23,115.000,replay/model/control-plane,1.049319,0.089551,14,1.035040,0.000000,0.509834,1.231596,,,92.342659,126.000000,0.732878,0.000000
kubernetes-default,K8s default,24,120.000,replay/model/control-plane,0.976346,0.100986,12,1.035040,0.000000,0.483916,1.012120,,,102.719647,126.000000,0.815235,0.000000
cga,CGA,24,120.000,replay/model/control-plane,0.976346,0.100986,12,1.035040,0.000000,0.483916,1.012120,,,96.824765,126.000000,0.768451,0.000000
hda,HDA,24,120.000,replay/model/control-plane,0.976346,0.100986,12,1.035040,0.000000,0.483916,1.012120,,,88.870935,126.000000,0.705325,0.000000
kubernetes-default,K8s default,25,125.000,replay/model/control-plane,0.978481,0.827773,15,1.035040,1.000000,0.407598,0.608734,,,162.648828,151.600000,1.072881,0.072881
cga,CGA,25,125.000,replay/model/control-plane,0.978481,0.827773,15,1.035040,1.000000,0.407598,0.608734,,,155.645867,151.600000,1.026688,0.026688
hda,HDA,25,125.000,replay/model/control-plane,0.978481,0.827773,15,1.035040,1.000000,0.407598,0.608734,,,150.433477,151.600000,0.992305,0.000000
kubernetes-default,K8s default,26,130.000,replay/model/control-plane,1.016724,0.814463,12,1.035040,1.000000,0.492045,1.410549,,,144.942999,132.400000,1.094736,0.094736
cga,CGA,26,130.000,replay/model/control-plane,1.016724,0.814463,12,1.035040,1.000000,0.492045,1.410549,,,136.902891,132.400000,1.034010,0.034010
hda,HDA,26,130.000,replay/model/control-plane,1.016724,0.814463,12,1.035040,1.000000,0.492045,1.410549,,,132.202895,132.400000,0.998511,0.000000
kubernetes-default,K8s default,27,135.000,replay/model/control-plane,1.014388,0.002297,12,1.035040,0.000000,0.492045,1.410549,,,102.711028,132.400000,0.775763,0.000000
cga,CGA,27,135.000,replay/model/control-plane,1.014388,0.002297,12,1.035040,0.000000,0.492045,1.410549,,,96.724172,132.400000,0.730545,0.000000
hda,HDA,27,135.000,replay/model/control-plane,1.014388,0.002297,12,1.035040,0.000000,0.492045,1.410549,,,93.633603,132.400000,0.707202,0.000000
kubernetes-default,K8s default,28,140.000,replay/model/control-plane,1.056411,0.077516,14,1.035040,0.000000,0.508734,1.634325,,,110.204052,132.400000,0.832357,0.000000
cga,CGA,28,140.000,replay/model/control-plane,1.056411,0.077516,14,1.035040,0.000000,0.508734,1.634325,,,101.643812,132.400000,0.767703,0.000000
hda,HDA,28,140.000,replay/model/control-plane,1.056411,0.077516,14,1.035040,0.000000,0.508734,1.634325,,,99.096582,132.400000,0.748464,0.000000
kubernetes-default,K8s default,29,145.000,replay/model/control-plane,1.046261,0.009608,14,1.035040,0.000000,0.508734,1.634325,,,109.170040,132.400000,0.824547,0.000000
cga,CGA,29,145.000,replay/model/control-plane,1.046261,0.009608,14,1.035040,0.000000,0.508734,1.634325,,,102.286844,132.400000,0.772559,0.000000
hda,HDA,29,145.000,replay/model/control-plane,1.046261,0.009608,14,1.035040,0.000000,0.508734,1.634325,,,97.525112,132.400000,0.736595,0.000000
kubernetes-default,K8s default,30,150.000,replay/model/control-plane,0.999268,0.795759,15,1.035040,1.000000,0.407598,0.608734,,,166.337260,151.600000,1.097211,0.097211
cga,CGA,30,150.000,replay/model/control-plane,0.999268,0.795759,15,1.035040,1.000000,0.407598,0.608734,,,153.021766,151.600000,1.009378,0.009378
hda,HDA,30,150.000,replay/model/control-plane,0.999268,0.795759,15,1.035040,1.000000,0.407598,0.608734,,,147.949111,151.600000,0.975918,0.000000
kubernetes-default,K8s default,31,155.000,replay/model/control-plane,0.985399,0.013880,15,1.035040,0.000000,0.407598,0.608734,,,127.798189,151.600000,0.842996,0.000000
cga,CGA,31,155.000,replay/model/control-plane,0.985399,0.013880,15,1.035040,0.000000,0.407598,0.608734,,,124.724293,151.600000,0.822720,0.000000
hda,HDA,31,155.000,replay/model/control-plane,0.985399,0.013880,15,1.035040,0.000000,0.407598,0.608734,,,120.270019,151.600000,0.793338,0.000000
kubernetes-default,K8s default,32,160.000,replay/model/control-plane,1.049918,0.795446,14,1.035040,1.000000,0.508734,1.634325,,,141.430272,132.400000,1.068204,0.068204
cga,CGA,32,160.000,replay/model/control-plane,1.049918,0.795446,14,1.035040,1.000000,0.508734,1.634325,,,135.890332,132.400000,1.026362,0.026362
hda,HDA,32,160.000,replay/model/control-plane,1.049918,0.795446,14,1.035040,1.000000,0.508734,1.634325,,,128.192781,132.400000,0.968223,0.000000
kubernetes-default,K8s default,33,165.000,replay/model/control-plane,1.066408,0.015463,14,1.035040,0.000000,0.508734,1.634325,,,107.507507,132.400000,0.811990,0.000000
cga,CGA,33,165.000,replay/model/control-plane,1.066408,0.015463,14,1.035040,0.000000,0.508734,1.634325,,,105.889545,132.400000,0.799770,0.000000
hda,HDA,33,165.000,replay/model/control-plane,1.066408,0.015463,14,1.035040,0.000000,0.508734,1.634325,,,95.598041,132.400000,0.722040,0.000000
kubernetes-default,K8s default,34,170.000,replay/model/control-plane,0.971749,0.124577,12,1.035040,0.000000,0.492045,1.410549,,,110.257931,132.400000,0.832764,0.000000
cga,CGA,34,170.000,replay/model/control-plane,0.971749,0.124577,12,1.035040,0.000000,0.492045,1.410549,,,104.554611,132.400000,0.789687,0.000000
hda,HDA,34,170.000,replay/model/control-plane,0.971749,0.124577,12,1.035040,0.000000,0.492045,1.410549,,,97.457404,132.400000,0.736083,0.000000
kubernetes-default,K8s default,35,175.000,replay/model/control-plane,1.043388,0.105262,14,1.035040,0.000000,0.508734,1.634325,,,111.590752,132.400000,0.842830,0.000000
cga,CGA,35,175.000,replay/model/control-plane,1.043388,0.105262,14,1.035040,0.000000,0.508734,1.634325,,,102.109722,132.400000,0.771221,0.000000
hda,HDA,35,175.000,replay/model/control-plane,1.043388,0.105262,14,1.035040,0.000000,0.508734,1.634325,,,96.044772,132.400000,0.725414,0.000000
kubernetes-default,K8s default,36,180.000,replay/model/control-plane,1.057858,0.013679,14,1.035040,0.000000,0.508734,1.634325,,,107.414480,132.400000,0.811288,0.000000
cga,CGA,36,180.000,replay/model/control-plane,1.057858,0.013679,14,1.035040,0.000000,0.508734,1.634325,,,101.755072,132.400000,0.768543,0.000000
hda,HDA,36,180.000,replay/model/control-plane,1.057858,0.013679,14,1.035040,0.000000,0.508734,1.634325,,,96.005352,132.400000,0.725116,0.000000
kubernetes-default,K8s default,37,185.000,replay/model/control-plane,1.037245,0.019486,14,1.035040,0.000000,0.508734,1.634325,,,107.894848,132.400000,0.814916,0.000000
cga,CGA,37,185.000,replay/model/control-plane,1.037245,0.019486,14,1.035040,0.000000,0.508734,1.634325,,,103.189456,132.400000,0.779377,0.000000
hda,HDA,37,185.000,replay/model/control-plane,1.037245,0.019486,14,1.035040,0.000000,0.508734,1.634325,,,94.997892,132.400000,0.717507,0.000000
kubernetes-default,K8s default,38,190.000,replay/model/control-plane,0.995041,0.078390,12,1.035040,0.000000,0.492045,1.410549,,,111.965986,132.400000,0.845665,0.000000
cga,CGA,38,190.000,replay/model/control-plane,0.995041,0.078390,12,1.035040,0.000000,0.492045,1.410549,,,103.015893,132.400000,0.778066,0.000000
hda,HDA,38,190.000,replay/model/control-plane,0.995041,0.078390,12,1.035040,0.000000,0.492045,1.410549,,,95.034020,132.400000,0.717780,0.000000
kubernetes-default,K8s default,39,195.000,replay/model/control-plane,1.053908,0.092962,14,1.035040,0.000000,0.508734,1.634325,,,107.622306,132.400000,0.812857,0.000000
cga,CGA,39,195.000,replay/model/control-plane,1.053908,0.092962,14,1.035040,0.000000,0.508734,1.634325,,,102.469302,132.400000,0.773937,0.000000
hda,HDA,39,195.000,replay/model/control-plane,1.053908,0.092962,14,1.035040,0.000000,0.508734,1.634325,,,96.839955,132.400000,0.731420,0.000000
kubernetes-default,K8s default,40,200.000,replay/model/control-plane,1.048241,0.005377,14,1.035040,0.000000,0.508734,1.634325,,,104.474839,132.400000,0.789085,0.000000
cga,CGA,40,200.000,replay/model/control-plane,1.048241,0.005377,14,1.035040,0.000000,0.508734,1.634325,,,101.276196,132.400000,0.764926,0.000000
hda,HDA,40,200.000,replay/model/control-plane,1.048241,0.005377,14,1.035040,0.000000,0.508734,1.634325,,,92.322392,132.400000,0.697299,0.000000
kubernetes-default,K8s default,41,205.000,replay/model/control-plane,0.995619,0.087529,12,1.035040,0.000000,0.492045,1.410549,,,106.703416,132.400000,0.805917,0.000000
cga,CGA,41,205.000,replay/model/control-plane,0.995619,0.087529,12,1.035040,0.000000,0.492045,1.410549,,,105.119119,132.400000,0.793951,0.000000
hda,HDA,41,205.000,replay/model/control-plane,0.995619,0.087529,12,1.035040,0.000000,0.492045,1.410549,,,99.178335,132.400000,0.749081,0.000000
kubernetes-default,K8s default,42,210.000,replay/model/control-plane,1.041273,0.081422,14,1.035040,0.000000,0.508734,1.634325,,,111.168909,132.400000,0.839644,0.000000
cga,CGA,42,210.000,replay/model/control-plane,1.041273,0.081422,14,1.035040,0.000000,0.508734,1.634325,,,100.767305,132.400000,0.761082,0.000000
hda,HDA,42,210.000,replay/model/control-plane,1.041273,0.081422,14,1.035040,0.000000,0.508734,1.634325,,,101.788834,132.400000,0.768798,0.000000
kubernetes-default,K8s default,43,215.000,replay/model/control-plane,1.000016,0.077366,12,1.035040,0.000000,0.492045,1.410549,,,107.512986,132.400000,0.812032,0.000000
cga,CGA,43,215.000,replay/model/control-plane,1.000016,0.077366,12,1.035040,0.000000,0.492045,1.410549,,,108.333162,132.400000,0.818226,0.000000
hda,HDA,43,215.000,replay/model/control-plane,1.000016,0.077366,12,1.035040,0.000000,0.492045,1.410549,,,92.797346,132.400000,0.700886,0.000000
kubernetes-default,K8s default,44,220.000,replay/model/control-plane,0.983120,0.016896,12,1.035040,0.000000,0.492045,1.410549,,,106.973477,132.400000,0.807957,0.000000
cga,CGA,44,220.000,replay/model/control-plane,0.983120,0.016896,12,1.035040,0.000000,0.492045,1.410549,,,100.977329,132.400000,0.762669,0.000000
hda,HDA,44,220.000,replay/model/control-plane,0.983120,0.016896,12,1.035040,0.000000,0.492045,1.410549,,,98.151937,132.400000,0.741329,0.000000
kubernetes-default,K8s default,45,225.000,replay/model/control-plane,1.013427,0.029906,12,1.035040,0.000000,0.492045,1.410549,,,107.420952,132.400000,0.811336,0.000000
cga,CGA,45,225.000,replay/model/control-plane,1.013427,0.029906,12,1.035040,0.000000,0.492045,1.410549,,,96.772885,132.400000,0.730913,0.000000
hda,HDA,45,225.000,replay/model/control-plane,1.013427,0.029906,12,1.035040,0.000000,0.492045,1.410549,,,97.825703,132.400000,0.738865,0.000000
kubernetes-default,K8s default,46,230.000,replay/model/control-plane,1.014075,0.000639,12,1.035040,0.000000,0.492045,1.410549,,,105.828221,132.400000,0.799307,0.000000
cga,CGA,46,230.000,replay/model/control-plane,1.014075,0.000639,12,1.035040,0.000000,0.492045,1.410549,,,100.292869,132.400000,0.757499,0.000000
hda,HDA,46,230.000,replay/model/control-plane,1.014075,0.000639,12,1.035040,0.000000,0.492045,1.410549,,,94.991461,132.400000,0.717458,0.000000
kubernetes-default,K8s default,47,235.000,replay/model/control-plane,1.021038,0.006820,12,1.035040,0.000000,0.492045,1.410549,,,103.983549,132.400000,0.785374,0.000000
cga,CGA,47,235.000,replay/model/control-plane,1.021038,0.006820,12,1.035040,0.000000,0.492045,1.410549,,,100.383651,132.400000,0.758185,0.000000
hda,HDA,47,235.000,replay/model/control-plane,1.021038,0.006820,12,1.035040,0.000000,0.492045,1.410549,,,98.789983,132.400000,0.746148,0.000000
kubernetes-default,K8s default,48,240.000,replay/model/control-plane,1.046846,0.062985,14,1.035040,0.000000,0.508734,1.634325,,,106.171517,132.400000,0.801900,0.000000
cga,CGA,48,240.000,replay/model/control-plane,1.046846,0.062985,14,1.035040,0.000000,0.508734,1.634325,,,107.611889,132.400000,0.812779,0.000000
hda,HDA,48,240.000,replay/model/control-plane,1.046846,0.062985,14,1.035040,0.000000,0.508734,1.634325,,,100.232656,132.400000,0.757044,0.000000
kubernetes-default,K8s default,49,245.000,replay/model/control-plane,1.066501,0.745663,14,1.035040,1.000000,0.509834,1.231596,,,134.811954,126.000000,1.069936,0.069936
cga,CGA,49,245.000,replay/model/control-plane,1.066501,0.745663,14,1.035040,1.000000,0.509834,1.231596,,,123.955723,126.000000,0.983776,0.000000
hda,HDA,49,245.000,replay/model/control-plane,1.066501,0.745663,14,1.035040,1.000000,0.509834,1.231596,,,116.463412,126.000000,0.924313,0.000000
kubernetes-default,K8s default,50,250.000,replay/model/control-plane,1.079696,0.012222,14,1.035040,0.000000,0.509834,1.231596,,,97.029107,126.000000,0.770072,0.000000
cga,CGA,50,250.000,replay/model/control-plane,1.079696,0.012222,14,1.035040,0.000000,0.509834,1.231596,,,95.919591,126.000000,0.761267,0.000000
hda,HDA,50,250.000,replay/model/control-plane,1.079696,0.012222,14,1.035040,0.000000,0.509834,1.231596,,,91.855313,126.000000,0.729010,0.000000
kubernetes-default,K8s default,51,255.000,replay/model/control-plane,1.081854,0.001994,14,1.035040,0.000000,0.509834,1.231596,,,99.964800,126.000000,0.793371,0.000000
cga,CGA,51,255.000,replay/model/control-plane,1.081854,0.001994,14,1.035040,0.000000,0.509834,1.231596,,,94.056465,126.000000,0.746480,0.000000
hda,HDA,51,255.000,replay/model/control-plane,1.081854,0.001994,14,1.035040,0.000000,0.509834,1.231596,,,93.722868,126.000000,0.743832,0.000000
kubernetes-default,K8s default,52,260.000,replay/model/control-plane,1.084175,0.002140,14,1.035040,0.000000,0.509834,1.231596,,,101.025252,126.000000,0.801788,0.000000
cga,CGA,52,260.000,replay/model/control-plane,1.084175,0.002140,14,1.035040,0.000000,0.509834,1.231596,,,95.115655,126.000000,0.754886,0.000000
hda,HDA,52,260.000,replay/model/control-plane,1.084175,0.002140,14,1.035040,0.000000,0.509834,1.231596,,,86.762205,126.000000,0.688589,0.000000
kubernetes-default,K8s default,53,265.000,replay/model/control-plane,1.064388,0.810653,15,1.035040,1.000000,0.407598,0.608734,,,167.474434,151.600000,1.104713,0.104713
cga,CGA,53,265.000,replay/model/control-plane,1.064388,0.810653,15,1.035040,1.000000,0.407598,0.608734,,,159.966833,151.600000,1.055190,0.055190
hda,HDA,53,265.000,replay/model/control-plane,1.064388,0.810653,15,1.035040,1.000000,0.407598,0.608734,,,156.884327,151.600000,1.034857,0.034857
kubernetes-default,K8s default,54,270.000,replay/model/control-plane,1.016580,0.044916,15,1.035040,0.000000,0.407598,0.608734,,,131.267559,151.600000,0.865881,0.000000
cga,CGA,54,270.000,replay/model/control-plane,1.016580,0.044916,15,1.035040,0.000000,0.407598,0.608734,,,124.485685,151.600000,0.821146,0.000000
hda,HDA,54,270.000,replay/model/control-plane,1.016580,0.044916,15,1.035040,0.000000,0.407598,0.608734,,,118.205470,151.600000,0.779719,0.000000
kubernetes-default,K8s default,55,275.000,replay/model/control-plane,1.004089,0.012287,15,1.035040,0.000000,0.407598,0.608734,,,133.341244,151.600000,0.879560,0.000000
cga,CGA,55,275.000,replay/model/control-plane,1.004089,0.012287,15,1.035040,0.000000,0.407598,0.608734,,,121.096931,151.600000,0.798792,0.000000
hda,HDA,55,275.000,replay/model/control-plane,1.004089,0.012287,15,1.035040,0.000000,0.407598,0.608734,,,117.348057,151.600000,0.774064,0.000000
kubernetes-default,K8s default,56,280.000,replay/model/control-plane,1.049312,0.043097,15,1.035040,0.000000,0.407598,0.608734,,,135.501250,151.600000,0.893808,0.000000
cga,CGA,56,280.000,replay/model/control-plane,1.049312,0.043097,15,1.035040,0.000000,0.407598,0.608734,,,130.509251,151.600000,0.860879,0.000000
hda,HDA,56,280.000,replay/model/control-plane,1.049312,0.043097,15,1.035040,0.000000,0.407598,0.608734,,,121.171476,151.600000,0.799284,0.000000
kubernetes-default,K8s default,57,285.000,replay/model/control-plane,1.041961,0.007005,15,1.035040,0.000000,0.407598,0.608734,,,130.048199,151.600000,0.857838,0.000000
cga,CGA,57,285.000,replay/model/control-plane,1.041961,0.007005,15,1.035040,0.000000,0.407598,0.608734,,,125.157421,151.600000,0.825577,0.000000
