LAST SEEN   TYPE      REASON              OBJECT                                        MESSAGE
7s          Normal    Scheduled           pod/media-service-54dcc967f8-xhvt8            Successfully assigned live-tc-social-scale30-20260603t075507z-policy4-rep2/media-service-54dcc967f8-xhvt8 to emu-worker-2
8s          Normal    Scheduled           pod/user-timeline-service-758898448d-mrn72    Successfully assigned live-tc-social-scale30-20260603t075507z-policy4-rep2/user-timeline-service-758898448d-mrn72 to emu-worker-9
8s          Normal    Scheduled           pod/user-service-74c9cff668-px4l7             Successfully assigned live-tc-social-scale30-20260603t075507z-policy4-rep2/user-service-74c9cff668-px4l7 to emu-worker-9
7s          Normal    Scheduled           pod/unique-id-service-cb98dd496-7tmt2         Successfully assigned live-tc-social-scale30-20260603t075507z-policy4-rep2/unique-id-service-cb98dd496-7tmt2 to emu-worker-2
7s          Normal    Scheduled           pod/text-service-6ff44c9fcb-zmp79             Successfully assigned live-tc-social-scale30-20260603t075507z-policy4-rep2/text-service-6ff44c9fcb-zmp79 to emu-worker-9
9s          Normal    Scheduled           pod/compose-post-service-b97fbfb96-nmpkz      Successfully assigned live-tc-social-scale30-20260603t075507z-policy4-rep2/compose-post-service-b97fbfb96-nmpkz to emu-worker-3
8s          Normal    Scheduled           pod/home-timeline-service-f86bfb448-574gl     Successfully assigned live-tc-social-scale30-20260603t075507z-policy4-rep2/home-timeline-service-f86bfb448-574gl to emu-worker-3
9s          Normal    Scheduled           pod/nginx-thrift-b8c4bbc85-gjw2l              Successfully assigned live-tc-social-scale30-20260603t075507z-policy4-rep2/nginx-thrift-b8c4bbc85-gjw2l to emu-worker-8
10s         Normal    ScalingReplicaSet   deployment/nginx-thrift                       Scaled up replica set nginx-thrift-b8c4bbc85 from 0 to 1
9s          Normal    SuccessfulCreate    replicaset/nginx-thrift-b8c4bbc85             Created pod: nginx-thrift-b8c4bbc85-gjw2l
9s          Normal    ScalingReplicaSet   deployment/compose-post-service               Scaled up replica set compose-post-service-b97fbfb96 from 0 to 1
9s          Normal    SuccessfulCreate    replicaset/home-timeline-service-f86bfb448    Created pod: home-timeline-service-f86bfb448-574gl
9s          Normal    ScalingReplicaSet   deployment/home-timeline-service              Scaled up replica set home-timeline-service-f86bfb448 from 0 to 1
9s          Normal    SuccessfulCreate    replicaset/compose-post-service-b97fbfb96     Created pod: compose-post-service-b97fbfb96-nmpkz
8s          Normal    SuccessfulCreate    replicaset/text-service-6ff44c9fcb            Created pod: text-service-6ff44c9fcb-zmp79
8s          Normal    SuccessfulCreate    replicaset/user-service-74c9cff668            Created pod: user-service-74c9cff668-px4l7
8s          Normal    ScalingReplicaSet   deployment/user-timeline-service              Scaled up replica set user-timeline-service-758898448d from 0 to 1
8s          Normal    SuccessfulCreate    replicaset/media-service-54dcc967f8           Created pod: media-service-54dcc967f8-xhvt8
8s          Normal    ScalingReplicaSet   deployment/media-service                      Scaled up replica set media-service-54dcc967f8 from 0 to 1
8s          Normal    SuccessfulCreate    replicaset/user-timeline-service-758898448d   Created pod: user-timeline-service-758898448d-mrn72
8s          Normal    Pulled              pod/nginx-thrift-b8c4bbc85-gjw2l              Container image "python:3.11-slim" already present on machine and can be accessed by the pod
8s          Normal    Created             pod/nginx-thrift-b8c4bbc85-gjw2l              Container created
8s          Normal    Started             pod/nginx-thrift-b8c4bbc85-gjw2l              Container started
8s          Normal    Pulled              pod/user-timeline-service-758898448d-mrn72    Container image "python:3.11-slim" already present on machine and can be accessed by the pod
8s          Normal    Pulled              pod/compose-post-service-b97fbfb96-nmpkz      Container image "python:3.11-slim" already present on machine and can be accessed by the pod
8s          Normal    ScalingReplicaSet   deployment/user-service                       Scaled up replica set user-service-74c9cff668 from 0 to 1
8s          Normal    Started             pod/compose-post-service-b97fbfb96-nmpkz      Container started
8s          Normal    Created             pod/compose-post-service-b97fbfb96-nmpkz      Container created
8s          Normal    ScalingReplicaSet   deployment/unique-id-service                  Scaled up replica set unique-id-service-cb98dd496 from 0 to 1
8s          Normal    SuccessfulCreate    replicaset/unique-id-service-cb98dd496        Created pod: unique-id-service-cb98dd496-7tmt2
