LAST SEEN   TYPE     REASON              OBJECT                                        MESSAGE
3s          Normal   Scheduled           pod/text-service-6c547d5885-7t6n4             Successfully assigned live-tc-social-scale30-20260603t075507z-policy1-rep3/text-service-6c547d5885-7t6n4 to emu-worker-10
4s          Normal   Scheduled           pod/compose-post-service-67c7bb6f45-sm257     Successfully assigned live-tc-social-scale30-20260603t075507z-policy1-rep3/compose-post-service-67c7bb6f45-sm257 to emu-worker-10
4s          Normal   Scheduled           pod/user-timeline-service-cd7c6469f-z2rff     Successfully assigned live-tc-social-scale30-20260603t075507z-policy1-rep3/user-timeline-service-cd7c6469f-z2rff to emu-worker-10
3s          Normal   Scheduled           pod/user-service-7674666965-k55t6             Successfully assigned live-tc-social-scale30-20260603t075507z-policy1-rep3/user-service-7674666965-k55t6 to emu-worker-10
3s          Normal   Scheduled           pod/unique-id-service-6dd8dd99dc-rf6r6        Successfully assigned live-tc-social-scale30-20260603t075507z-policy1-rep3/unique-id-service-6dd8dd99dc-rf6r6 to emu-worker-10
4s          Normal   Scheduled           pod/nginx-thrift-5cc9f54568-r8vcw             Successfully assigned live-tc-social-scale30-20260603t075507z-policy1-rep3/nginx-thrift-5cc9f54568-r8vcw to emu-worker-10
4s          Normal   Scheduled           pod/home-timeline-service-5468f55675-89hzk    Successfully assigned live-tc-social-scale30-20260603t075507z-policy1-rep3/home-timeline-service-5468f55675-89hzk to emu-worker-10
3s          Normal   Scheduled           pod/media-service-594459d965-6btw2            Successfully assigned live-tc-social-scale30-20260603t075507z-policy1-rep3/media-service-594459d965-6btw2 to emu-worker-10
4s          Normal   SuccessfulCreate    replicaset/home-timeline-service-5468f55675   Created pod: home-timeline-service-5468f55675-89hzk
4s          Normal   SuccessfulCreate    replicaset/nginx-thrift-5cc9f54568            Created pod: nginx-thrift-5cc9f54568-r8vcw
4s          Normal   ScalingReplicaSet   deployment/nginx-thrift                       Scaled up replica set nginx-thrift-5cc9f54568 from 0 to 1
4s          Normal   ScalingReplicaSet   deployment/home-timeline-service              Scaled up replica set home-timeline-service-5468f55675 from 0 to 1
4s          Normal   ScalingReplicaSet   deployment/user-timeline-service              Scaled up replica set user-timeline-service-cd7c6469f from 0 to 1
4s          Normal   SuccessfulCreate    replicaset/user-timeline-service-cd7c6469f    Created pod: user-timeline-service-cd7c6469f-z2rff
4s          Normal   ScalingReplicaSet   deployment/user-service                       Scaled up replica set user-service-7674666965 from 0 to 1
4s          Normal   SuccessfulCreate    replicaset/user-service-7674666965            Created pod: user-service-7674666965-k55t6
4s          Normal   SuccessfulCreate    replicaset/compose-post-service-67c7bb6f45    Created pod: compose-post-service-67c7bb6f45-sm257
4s          Normal   ScalingReplicaSet   deployment/text-service                       Scaled up replica set text-service-6c547d5885 from 0 to 1
