time_s,src,dst,latency_ms,bandwidth_mbps
60.0,0,1,8.255835624603975,629.9085465180797
60.0,0,2,26.99538908973695,331.21348559751465
60.0,0,3,8.723111612374412,596.4670103973336
60.0,0,4,16.533537590725615,462.6377047126223
60.0,0,5,9.11997258360764,570.8065490018704
60.0,0,6,16.80899642738649,515.9049487190465
60.0,0,7,22.365457796956992,430.70372420120844
60.0,0,8,22.64118633701673,414.04349817843945
60.0,0,9,32.12616442850255,413.26885810637447
60.0,0,10,10.229903211447198,510.3247305601615
60.0,0,11,19.099220169172625,436.00104629695494
60.0,0,12,27.59733077066207,373.6246595418524
60.0,0,13,18.105897475400383,426.52980404640505
60.0,0,14,20.584284808328857,400.99398120502883
60.0,0,15,29.83323515795081,344.0933946481992
60.0,0,16,12.048511142231103,437.442323382909
60.0,0,17,38.8550296590133,257.7058516346968
60.0,0,18,14.250647536704271,406.7197432823518
60.0,0,19,28.590912466550463,326.7056761312077
60.0,0,20,40.42018905776048,286.7111203268237
60.0,0,21,16.785855270708424,374.3512846437176
60.0,0,22,15.731379479711109,380.06656002931356
60.0,0,23,13.845554568876004,384.7538576816926
60.0,0,24,31.729339870917904,301.08996476031894
60.0,0,25,14.205459535649194,375.8266887344701
60.0,0,26,14.456065458794475,369.9169133069056
60.0,0,27,24.18530432511098,278.39524008436956
60.0,0,28,14.837075646435137,361.24463788498355
60.0,0,29,15.00526483843587,357.5205304672888
60.0,1,0,17.307096202978563,502.3983166313237
60.0,1,2,13.851430815127793,572.7352020598263
60.0,1,3,18.170184849313088,428.30314113668874
60.0,1,4,8.784115261082556,592.3962530039854
60.0,1,5,17.515710230516277,493.91173448394477
60.0,1,6,18.69635184593929,290.29346515954273
60.0,1,7,9.273545299624827,561.3064602324289
60.0,1,8,23.869502800375464,354.63195951909864
60.0,1,9,17.404596419237727,348.2287261630274
60.0,1,10,29.5640498677115,385.8644229825967
60.0,1,11,10.473728700141876,499.37081838108975
60.0,1,12,23.855038048445287,265.3444433113008
60.0,1,13,40.495982038790295,298.0595632620923
60.0,1,14,15.336464522211248,429.27405560071486
60.0,1,15,47.32232183507888,207.82545226623625
60.0,1,16,36.04862770030991,311.99721885379154
60.0,1,17,26.473303557661538,295.21774592661336
60.0,1,18,12.630508964932606,418.420435962976
60.0,1,19,44.794936284298494,291.44993751008644
60.0,1,20,36.59847604057763,354.2073478443634
60.0,1,21,20.388268475153097,388.09663037439634
60.0,1,22,13.113586038390492,404.262354200293
60.0,1,23,49.96454294216052,273.1297975740042
60.0,1,24,20.260188346677815,348.59393956472996
60.0,1,25,29.16810641753362,329.58084678315396
60.0,1,26,42.57122319916043,218.27814688391413
60.0,1,27,33.46429831221183,295.73915091431815
60.0,1,28,21.640600647322934,311.46977960932657
60.0,1,29,62.61755981805065,202.69599299422237
60.0,2,0,8.38060016521278,620.4372055367039
60.0,2,1,30.295546875302414,294.7890112567842
60.0,2,3,20.064751406866623,471.96884308440406
60.0,2,4,17.383280652870962,456.2243517808404
60.0,2,5,20.55023968817293,494.7399043607032
60.0,2,6,28.358252276558833,496.02071990111347
60.0,2,7,23.86540734236746,381.1786717226224
60.0,2,8,9.420488526850516,553.1098770525389
60.0,2,9,36.2221550886953,337.3339545641671
60.0,2,10,9.950279843501686,524.5709082565506
60.0,2,11,28.392565022601456,415.5751106886548
60.0,2,12,10.392843612470607,503.00459822785984
60.0,2,13,35.46386679394082,360.44048061413974
60.0,2,14,19.713505423602577,407.6255912157302
60.0,2,15,46.5838540568111,225.58548652687875
60.0,2,16,50.0027755798573,262.3575717305514
60.0,2,17,38.01126649274544,271.7594431640109
60.0,2,18,23.634596714098524,368.59324032091996
60.0,2,19,38.26032666701772,242.75891617957058
60.0,2,20,25.796657231741726,320.36301601158084
60.0,2,21,30.21206277014218,274.71241684004417
60.0,2,22,12.89006301233025,410.7496200689448
60.0,2,23,22.690575263637164,326.8067455072922
60.0,2,24,21.882936569406642,359.92682087200905
60.0,2,25,35.01153917285737,245.02970893215922
60.0,2,26,14.224282109938496,375.4043145997499
60.0,2,27,24.37649158922978,296.16436344818055
60.0,2,28,65.25590297412839,267.5909741045117
60.0,2,29,15.131447479621219,354.9616515345509
60.0,3,0,27.530291277654946,471.5685416330128
60.0,3,1,30.39862865509619,360.41695649660977
60.0,3,2,27.351482054548285,395.29777829285285
60.0,3,4,8.226421695220772,632.1417582538196
60.0,3,5,27.02352085876764,340.18119115328204
60.0,3,6,16.505641179446528,408.99022722589734
60.0,3,7,8.876819290984718,586.1561065773863
60.0,3,8,9.296734440863446,560.3581418577434
60.0,3,9,9.43388234384841,552.3627617401003
60.0,3,10,9.7508453682883,534.9739830538284
60.0,3,11,15.55896123240585,468.3197490238877
60.0,3,12,27.68495820899621,220.6919706391756
60.0,3,13,20.009282059744976,450.29282109115684
60.0,3,14,10.801196972216554,484.9382225507925
60.0,3,15,36.83932237143328,280.6642991289059
60.0,3,16,11.38614327965654,461.27863856611606
60.0,3,17,11.279309742998391,465.1301268589436
