LAST SEEN   TYPE      REASON              OBJECT                                        MESSAGE
4s          Normal    Scheduled           pod/media-service-54dcc967f8-85ttl            Successfully assigned live-tc-social-scale30-20260603t075507z-policy4-rep1/media-service-54dcc967f8-85ttl to emu-worker-2
4s          Normal    Scheduled           pod/user-timeline-service-758898448d-j575d    Successfully assigned live-tc-social-scale30-20260603t075507z-policy4-rep1/user-timeline-service-758898448d-j575d to emu-worker-6
4s          Normal    Scheduled           pod/user-service-74c9cff668-l99ft             Successfully assigned live-tc-social-scale30-20260603t075507z-policy4-rep1/user-service-74c9cff668-l99ft to emu-worker-6
4s          Normal    Scheduled           pod/unique-id-service-cb98dd496-g4jn8         Successfully assigned live-tc-social-scale30-20260603t075507z-policy4-rep1/unique-id-service-cb98dd496-g4jn8 to emu-worker-3
4s          Normal    Scheduled           pod/text-service-6ff44c9fcb-dqrjx             Successfully assigned live-tc-social-scale30-20260603t075507z-policy4-rep1/text-service-6ff44c9fcb-dqrjx to emu-worker-3
5s          Normal    Scheduled           pod/compose-post-service-b97fbfb96-v49v2      Successfully assigned live-tc-social-scale30-20260603t075507z-policy4-rep1/compose-post-service-b97fbfb96-v49v2 to emu-worker-9
5s          Normal    Scheduled           pod/home-timeline-service-f86bfb448-2dd9d     Successfully assigned live-tc-social-scale30-20260603t075507z-policy4-rep1/home-timeline-service-f86bfb448-2dd9d to emu-worker-9
5s          Normal    Scheduled           pod/nginx-thrift-b8c4bbc85-n5jb5              Successfully assigned live-tc-social-scale30-20260603t075507z-policy4-rep1/nginx-thrift-b8c4bbc85-n5jb5 to emu-worker-8
5s          Normal    ScalingReplicaSet   deployment/nginx-thrift                       Scaled up replica set nginx-thrift-b8c4bbc85 from 0 to 1
5s          Normal    SuccessfulCreate    replicaset/nginx-thrift-b8c4bbc85             Created pod: nginx-thrift-b8c4bbc85-n5jb5
5s          Normal    ScalingReplicaSet   deployment/user-timeline-service              Scaled up replica set user-timeline-service-758898448d from 0 to 1
5s          Normal    SuccessfulCreate    replicaset/home-timeline-service-f86bfb448    Created pod: home-timeline-service-f86bfb448-2dd9d
5s          Normal    ScalingReplicaSet   deployment/home-timeline-service              Scaled up replica set home-timeline-service-f86bfb448 from 0 to 1
5s          Normal    SuccessfulCreate    replicaset/user-timeline-service-758898448d   Created pod: user-timeline-service-758898448d-j575d
5s          Normal    SuccessfulCreate    replicaset/compose-post-service-b97fbfb96     Created pod: compose-post-service-b97fbfb96-v49v2
5s          Normal    ScalingReplicaSet   deployment/compose-post-service               Scaled up replica set compose-post-service-b97fbfb96 from 0 to 1
4s          Normal    Created             pod/compose-post-service-b97fbfb96-v49v2      Container created
4s          Normal    Created             pod/user-service-74c9cff668-l99ft             Container created
