LAST SEEN   TYPE      REASON              OBJECT                                        MESSAGE
4s          Normal    Scheduled           pod/text-service-7f74645d8f-kcm55             Successfully assigned live-tc-social-scale30-20260603t075507z-kubernetes-rep2/text-service-7f74645d8f-kcm55 to emu-worker-1
3s          Normal    Scheduled           pod/media-service-8659f44dbf-ghztq            Successfully assigned live-tc-social-scale30-20260603t075507z-kubernetes-rep2/media-service-8659f44dbf-ghztq to emu-worker-6
4s          Normal    Scheduled           pod/user-timeline-service-5dfdffbd8f-j4jvq    Successfully assigned live-tc-social-scale30-20260603t075507z-kubernetes-rep2/user-timeline-service-5dfdffbd8f-j4jvq to emu-worker-7
4s          Normal    Scheduled           pod/user-service-84b9c58789-59dmg             Successfully assigned live-tc-social-scale30-20260603t075507z-kubernetes-rep2/user-service-84b9c58789-59dmg to emu-worker-7
3s          Normal    Scheduled           pod/unique-id-service-769b668b89-vsvtb        Successfully assigned live-tc-social-scale30-20260603t075507z-kubernetes-rep2/unique-id-service-769b668b89-vsvtb to emu-worker-1
4s          Normal    Scheduled           pod/compose-post-service-65ccb6bfdf-9275n     Successfully assigned live-tc-social-scale30-20260603t075507z-kubernetes-rep2/compose-post-service-65ccb6bfdf-9275n to emu-worker-8
4s          Normal    Scheduled           pod/home-timeline-service-97b5cc7c-j47ct      Successfully assigned live-tc-social-scale30-20260603t075507z-kubernetes-rep2/home-timeline-service-97b5cc7c-j47ct to emu-worker-8
4s          Normal    Scheduled           pod/nginx-thrift-5bb64998b9-smkvt             Successfully assigned live-tc-social-scale30-20260603t075507z-kubernetes-rep2/nginx-thrift-5bb64998b9-smkvt to emu-worker-2
4s          Normal    SuccessfulCreate    replicaset/user-service-84b9c58789            Created pod: user-service-84b9c58789-59dmg
4s          Normal    ScalingReplicaSet   deployment/compose-post-service               Scaled up replica set compose-post-service-65ccb6bfdf from 0 to 1
4s          Normal    SuccessfulCreate    replicaset/home-timeline-service-97b5cc7c     Created pod: home-timeline-service-97b5cc7c-j47ct
4s          Normal    ScalingReplicaSet   deployment/home-timeline-service              Scaled up replica set home-timeline-service-97b5cc7c from 0 to 1
4s          Normal    ScalingReplicaSet   deployment/user-timeline-service              Scaled up replica set user-timeline-service-5dfdffbd8f from 0 to 1
4s          Normal    SuccessfulCreate    replicaset/user-timeline-service-5dfdffbd8f   Created pod: user-timeline-service-5dfdffbd8f-j4jvq
4s          Normal    ScalingReplicaSet   deployment/user-service                       Scaled up replica set user-service-84b9c58789 from 0 to 1
4s          Normal    ScalingReplicaSet   deployment/unique-id-service                  Scaled up replica set unique-id-service-769b668b89 from 0 to 1
4s          Normal    SuccessfulCreate    replicaset/media-service-8659f44dbf           Created pod: media-service-8659f44dbf-ghztq
4s          Normal    ScalingReplicaSet   deployment/media-service                      Scaled up replica set media-service-8659f44dbf from 0 to 1
4s          Normal    SuccessfulCreate    replicaset/unique-id-service-769b668b89       Created pod: unique-id-service-769b668b89-vsvtb
4s          Normal    SuccessfulCreate    replicaset/compose-post-service-65ccb6bfdf    Created pod: compose-post-service-65ccb6bfdf-9275n
4s          Normal    ScalingReplicaSet   deployment/text-service                       Scaled up replica set text-service-7f74645d8f from 0 to 1
4s          Normal    SuccessfulCreate    replicaset/text-service-7f74645d8f            Created pod: text-service-7f74645d8f-kcm55
4s          Normal    SuccessfulCreate    replicaset/nginx-thrift-5bb64998b9            Created pod: nginx-thrift-5bb64998b9-smkvt
4s          Normal    ScalingReplicaSet   deployment/nginx-thrift                       Scaled up replica set nginx-thrift-5bb64998b9 from 0 to 1
3s          Normal    Pulled              pod/nginx-thrift-5bb64998b9-smkvt             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
3s          Normal    Started             pod/compose-post-service-65ccb6bfdf-9275n     Container started
3s          Normal    Pulled              pod/compose-post-service-65ccb6bfdf-9275n     Container image "python:3.11-slim" already present on machine and can be accessed by the pod
3s          Normal    Started             pod/text-service-7f74645d8f-kcm55             Container started
3s          Normal    Started             pod/nginx-thrift-5bb64998b9-smkvt             Container started
3s          Normal    Created             pod/nginx-thrift-5bb64998b9-smkvt             Container created
3s          Normal    Started             pod/home-timeline-service-97b5cc7c-j47ct      Container started
3s          Normal    Pulled              pod/unique-id-service-769b668b89-vsvtb        Container image "python:3.11-slim" already present on machine and can be accessed by the pod
3s          Normal    Created             pod/unique-id-service-769b668b89-vsvtb        Container created
3s          Normal    Started             pod/unique-id-service-769b668b89-vsvtb        Container started
3s          Normal    Created             pod/home-timeline-service-97b5cc7c-j47ct      Container created
3s          Normal    Pulled              pod/home-timeline-service-97b5cc7c-j47ct      Container image "python:3.11-slim" already present on machine and can be accessed by the pod
3s          Normal    Started             pod/media-service-8659f44dbf-ghztq            Container started
3s          Normal    Created             pod/text-service-7f74645d8f-kcm55             Container created
3s          Normal    Pulled              pod/user-service-84b9c58789-59dmg             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
3s          Normal    Created             pod/user-service-84b9c58789-59dmg             Container created
3s          Normal    Started             pod/user-service-84b9c58789-59dmg             Container started
3s          Normal    Pulled              pod/text-service-7f74645d8f-kcm55             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
3s          Normal    Created             pod/media-service-8659f44dbf-ghztq            Container created
3s          Normal    Created             pod/compose-post-service-65ccb6bfdf-9275n     Container created
3s          Normal    Pulled              pod/user-timeline-service-5dfdffbd8f-j4jvq    Container image "python:3.11-slim" already present on machine and can be accessed by the pod
3s          Normal    Created             pod/user-timeline-service-5dfdffbd8f-j4jvq    Container created
3s          Normal    Started             pod/user-timeline-service-5dfdffbd8f-j4jvq    Container started
3s          Normal    Pulled              pod/media-service-8659f44dbf-ghztq            Container image "python:3.11-slim" already present on machine and can be accessed by the pod
2s          Warning   Unhealthy           pod/unique-id-service-769b668b89-vsvtb        Readiness probe failed: Get "http://192.168.65.13:8080/healthz": dial tcp 192.168.65.13:8080: connect: connection refused
