step,time_s,hot_expert,expert_0_popularity,expert_1_popularity,expert_2_popularity,expert_3_popularity,expert_4_popularity,expert_5_popularity
56,5.600,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
57,5.700,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
58,5.800,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
59,5.900,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
60,6.000,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
61,6.100,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
62,6.200,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
63,6.300,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
64,6.400,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
65,6.500,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
66,6.600,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
67,6.700,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
68,6.800,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
69,6.900,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
70,7.000,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
71,7.100,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
72,7.200,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
73,7.300,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
74,7.400,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
75,7.500,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
76,7.600,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
77,7.700,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
78,7.800,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
79,7.900,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
80,8.000,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
81,8.100,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
82,8.200,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
83,8.300,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
84,8.400,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
85,8.500,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
86,8.600,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
87,8.700,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
88,8.800,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
89,8.900,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
90,9.000,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
91,9.100,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
92,9.200,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
93,9.300,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
94,9.400,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
95,9.500,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
96,9.600,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
97,9.700,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
98,9.800,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
99,9.900,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
100,10.000,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
101,10.100,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
102,10.200,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
103,10.300,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
104,10.400,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
105,10.500,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
106,10.600,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
107,10.700,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
108,10.800,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
109,10.900,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
110,11.000,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
111,11.100,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
112,11.200,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
113,11.300,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
114,11.400,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
115,11.500,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
116,11.600,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
117,11.700,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
118,11.800,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
119,11.900,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
120,12.000,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
121,12.100,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
122,12.200,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
123,12.300,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
124,12.400,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
125,12.500,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
126,12.600,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
127,12.700,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
128,12.800,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
129,12.900,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
130,13.000,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
131,13.100,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
132,13.200,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
133,13.300,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
134,13.400,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
135,13.500,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
136,13.600,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
137,13.700,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
138,13.800,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
139,13.900,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
140,14.000,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
141,14.100,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
142,14.200,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
143,14.300,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
144,14.400,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
145,14.500,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
146,14.600,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
147,14.700,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
148,14.800,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
149,14.900,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
150,15.000,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
151,15.100,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
152,15.200,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
153,15.300,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
154,15.400,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
155,15.500,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
156,15.600,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
157,15.700,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
158,15.800,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
159,15.900,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
160,16.000,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
161,16.100,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
162,16.200,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
163,16.300,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
164,16.400,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
165,16.500,0,0.666667,0.066667,0.066667,0.066667,0.066667,0.066667
166,16.600,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
167,16.700,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
168,16.800,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
169,16.900,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
170,17.000,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
171,17.100,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
172,17.200,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
173,17.300,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
174,17.400,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
175,17.500,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
176,17.600,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
177,17.700,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
178,17.800,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
179,17.900,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
180,18.000,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
181,18.100,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
182,18.200,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
183,18.300,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
184,18.400,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
185,18.500,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
186,18.600,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
187,18.700,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
188,18.800,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
189,18.900,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
190,19.000,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
191,19.100,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
192,19.200,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
193,19.300,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
194,19.400,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
195,19.500,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
196,19.600,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
197,19.700,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
198,19.800,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
199,19.900,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
200,20.000,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
201,20.100,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
202,20.200,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
203,20.300,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
204,20.400,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
205,20.500,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
206,20.600,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
207,20.700,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
208,20.800,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
209,20.900,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
210,21.000,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
211,21.100,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
212,21.200,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
213,21.300,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
214,21.400,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
215,21.500,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
216,21.600,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
217,21.700,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
218,21.800,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
219,21.900,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
220,22.000,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
221,22.100,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
222,22.200,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
223,22.300,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
224,22.400,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
225,22.500,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
226,22.600,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
227,22.700,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
228,22.800,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
229,22.900,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
230,23.000,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
231,23.100,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
232,23.200,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
233,23.300,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
234,23.400,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
235,23.500,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
236,23.600,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
237,23.700,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
238,23.800,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
239,23.900,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
240,24.000,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
241,24.100,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
242,24.200,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
243,24.300,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
244,24.400,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
245,24.500,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
246,24.600,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
247,24.700,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
248,24.800,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
249,24.900,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
250,25.000,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
251,25.100,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
252,25.200,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
253,25.300,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
254,25.400,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
255,25.500,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
256,25.600,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
257,25.700,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
258,25.800,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
259,25.900,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
260,26.000,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
261,26.100,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
262,26.200,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
263,26.300,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
264,26.400,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
265,26.500,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
266,26.600,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
267,26.700,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
268,26.800,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
269,26.900,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
270,27.000,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
271,27.100,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
272,27.200,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
273,27.300,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
274,27.400,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
275,27.500,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
276,27.600,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
277,27.700,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
278,27.800,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
279,27.900,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
280,28.000,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
281,28.100,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
282,28.200,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
283,28.300,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
284,28.400,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
285,28.500,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
286,28.600,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
287,28.700,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
288,28.800,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
289,28.900,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
290,29.000,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
291,29.100,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
292,29.200,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
293,29.300,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
294,29.400,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
295,29.500,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
296,29.600,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
297,29.700,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
298,29.800,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
299,29.900,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
300,30.000,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
301,30.100,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
302,30.200,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
303,30.300,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
304,30.400,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
305,30.500,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
306,30.600,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
307,30.700,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
308,30.800,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
309,30.900,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
310,31.000,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
311,31.100,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
312,31.200,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
313,31.300,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
314,31.400,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
315,31.500,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
316,31.600,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
317,31.700,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
318,31.800,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
319,31.900,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
320,32.000,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
321,32.100,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
322,32.200,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
323,32.300,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
324,32.400,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
325,32.500,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
326,32.600,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
327,32.700,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
328,32.800,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
329,32.900,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
330,33.000,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
331,33.100,1,0.066667,0.666667,0.066667,0.066667,0.066667,0.066667
332,33.200,2,0.066667,0.066667,0.666667,0.066667,0.066667,0.066667
333,33.300,2,0.066667,0.066667,0.666667,0.066667,0.066667,0.066667
334,33.400,2,0.066667,0.066667,0.666667,0.066667,0.066667,0.066667
335,33.500,2,0.066667,0.066667,0.666667,0.066667,0.066667,0.066667
336,33.600,2,0.066667,0.066667,0.666667,0.066667,0.066667,0.066667
337,33.700,2,0.066667,0.066667,0.666667,0.066667,0.066667,0.066667
338,33.800,2,0.066667,0.066667,0.666667,0.066667,0.066667,0.066667
339,33.900,2,0.066667,0.066667,0.666667,0.066667,0.066667,0.066667
340,34.000,2,0.066667,0.066667,0.666667,0.066667,0.066667,0.066667
341,34.100,2,0.066667,0.066667,0.666667,0.066667,0.066667,0.066667
342,34.200,2,0.066667,0.066667,0.666667,0.066667,0.066667,0.066667
343,34.300,2,0.066667,0.066667,0.666667,0.066667,0.066667,0.066667
344,34.400,2,0.066667,0.066667,0.666667,0.066667,0.066667,0.066667
345,34.500,2,0.066667,0.066667,0.666667,0.066667,0.066667,0.066667
346,34.600,2,0.066667,0.066667,0.666667,0.066667,0.066667,0.066667
347,34.700,2,0.066667,0.066667,0.666667,0.066667,0.066667,0.066667
348,34.800,2,0.066667,0.066667,0.666667,0.066667,0.066667,0.066667
349,34.900,2,0.066667,0.066667,0.666667,0.066667,0.066667,0.066667
350,35.000,2,0.066667,0.066667,0.666667,0.066667,0.066667,0.066667
351,35.100,2,0.066667,0.066667,0.666667,0.066667,0.066667,0.066667
352,35.200,2,0.066667,0.066667,0.666667,0.066667,0.066667,0.066667
353,35.300,2,0.066667,0.066667,0.666667,0.066667,0.066667,0.066667
354,35.400,2,0.066667,0.066667,0.666667,0.066667,0.066667,0.066667
355,35.500,2,0.066667,0.066667,0.666667,0.066667,0.066667,0.066667
356,35.600,2,0.066667,0.066667,0.666667,0.066667,0.066667,0.066667
357,35.700,2,0.066667,0.066667,0.666667,0.066667,0.066667,0.066667
358,35.800,2,0.066667,0.066667,0.666667,0.066667,0.066667,0.066667
359,35.900,2,0.066667,0.066667,0.666667,0.066667,0.066667,0.066667
360,36.000,2,0.066667,0.066667,0.666667,0.066667,0.066667,0.066667
361,36.100,2,0.066667,0.066667,0.666667,0.066667,0.066667,0.066667
362,36.200,2,0.066667,0.066667,0.666667,0.066667,0.066667,0.066667
363,36.300,2,0.066667,0.066667,0.666667,0.066667,0.066667,0.066667
