LAST SEEN   TYPE     REASON              OBJECT                                        MESSAGE
6s          Normal   Scheduled           pod/text-service-594c6c57c7-zlvxk             Successfully assigned pss-20260603072120z-s45-k8s-r03/text-service-594c6c57c7-zlvxk to emu-worker-3
6s          Normal   Scheduled           pod/compose-post-service-66f57bc49-ff955      Successfully assigned pss-20260603072120z-s45-k8s-r03/compose-post-service-66f57bc49-ff955 to emu-worker-6
6s          Normal   Scheduled           pod/user-timeline-service-78b58f4bf7-smc47    Successfully assigned pss-20260603072120z-s45-k8s-r03/user-timeline-service-78b58f4bf7-smc47 to emu-worker-6
6s          Normal   Scheduled           pod/user-service-567568bb97-zj2bb             Successfully assigned pss-20260603072120z-s45-k8s-r03/user-service-567568bb97-zj2bb to emu-worker-3
6s          Normal   Scheduled           pod/unique-id-service-678c55fc49-dqtzw        Successfully assigned pss-20260603072120z-s45-k8s-r03/unique-id-service-678c55fc49-dqtzw to emu-worker-9
6s          Normal   Scheduled           pod/nginx-thrift-75669994bf-j8lpb             Successfully assigned pss-20260603072120z-s45-k8s-r03/nginx-thrift-75669994bf-j8lpb to emu-worker-6
6s          Normal   Scheduled           pod/home-timeline-service-7bfdff7c9c-htpsj    Successfully assigned pss-20260603072120z-s45-k8s-r03/home-timeline-service-7bfdff7c9c-htpsj to emu-worker-6
6s          Normal   Scheduled           pod/media-service-9cdbccc-mf4xw               Successfully assigned pss-20260603072120z-s45-k8s-r03/media-service-9cdbccc-mf4xw to emu-worker-9
7s          Normal   SuccessfulCreate    replicaset/home-timeline-service-7bfdff7c9c   Created pod: home-timeline-service-7bfdff7c9c-htpsj
7s          Normal   SuccessfulCreate    replicaset/text-service-594c6c57c7            Created pod: text-service-594c6c57c7-zlvxk
7s          Normal   ScalingReplicaSet   deployment/nginx-thrift                       Scaled up replica set nginx-thrift-75669994bf from 0 to 1
7s          Normal   ScalingReplicaSet   deployment/home-timeline-service              Scaled up replica set home-timeline-service-7bfdff7c9c from 0 to 1
7s          Normal   ScalingReplicaSet   deployment/user-timeline-service              Scaled up replica set user-timeline-service-78b58f4bf7 from 0 to 1
7s          Normal   SuccessfulCreate    replicaset/user-timeline-service-78b58f4bf7   Created pod: user-timeline-service-78b58f4bf7-smc47
7s          Normal   ScalingReplicaSet   deployment/user-service                       Scaled up replica set user-service-567568bb97 from 0 to 1
7s          Normal   SuccessfulCreate    replicaset/user-service-567568bb97            Created pod: user-service-567568bb97-zj2bb
7s          Normal   SuccessfulCreate    replicaset/media-service-9cdbccc              Created pod: media-service-9cdbccc-mf4xw
7s          Normal   ScalingReplicaSet   deployment/media-service                      Scaled up replica set media-service-9cdbccc from 0 to 1
7s          Normal   ScalingReplicaSet   deployment/compose-post-service               Scaled up replica set compose-post-service-66f57bc49 from 0 to 1
7s          Normal   ScalingReplicaSet   deployment/unique-id-service                  Scaled up replica set unique-id-service-678c55fc49 from 0 to 1
7s          Normal   SuccessfulCreate    replicaset/unique-id-service-678c55fc49       Created pod: unique-id-service-678c55fc49-dqtzw
7s          Normal   SuccessfulCreate    replicaset/compose-post-service-66f57bc49     Created pod: compose-post-service-66f57bc49-ff955
7s          Normal   ScalingReplicaSet   deployment/text-service                       Scaled up replica set text-service-594c6c57c7 from 0 to 1
7s          Normal   SuccessfulCreate    replicaset/nginx-thrift-75669994bf            Created pod: nginx-thrift-75669994bf-j8lpb
6s          Normal   Started             pod/text-service-594c6c57c7-zlvxk             Container started
6s          Normal   Pulled              pod/nginx-thrift-75669994bf-j8lpb             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
6s          Normal   Created             pod/text-service-594c6c57c7-zlvxk             Container created
6s          Normal   Created             pod/home-timeline-service-7bfdff7c9c-htpsj    Container created
6s          Normal   Started             pod/home-timeline-service-7bfdff7c9c-htpsj    Container started
6s          Normal   Pulled              pod/compose-post-service-66f57bc49-ff955      Container image "python:3.11-slim" already present on machine and can be accessed by the pod
6s          Normal   Started             pod/nginx-thrift-75669994bf-j8lpb             Container started
6s          Normal   Pulled              pod/unique-id-service-678c55fc49-dqtzw        Container image "python:3.11-slim" already present on machine and can be accessed by the pod
6s          Normal   Pulled              pod/home-timeline-service-7bfdff7c9c-htpsj    Container image "python:3.11-slim" already present on machine and can be accessed by the pod
6s          Normal   Pulled              pod/media-service-9cdbccc-mf4xw               Container image "python:3.11-slim" already present on machine and can be accessed by the pod
6s          Normal   Created             pod/nginx-thrift-75669994bf-j8lpb             Container created
6s          Normal   Pulled              pod/text-service-594c6c57c7-zlvxk             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
6s          Normal   Started             pod/compose-post-service-66f57bc49-ff955      Container started
6s          Normal   Pulled              pod/user-service-567568bb97-zj2bb             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
6s          Normal   Created             pod/user-service-567568bb97-zj2bb             Container created
6s          Normal   Started             pod/user-service-567568bb97-zj2bb             Container started
6s          Normal   Started             pod/user-timeline-service-78b58f4bf7-smc47    Container started
6s          Normal   Created             pod/user-timeline-service-78b58f4bf7-smc47    Container created
6s          Normal   Created             pod/compose-post-service-66f57bc49-ff955      Container created
6s          Normal   Pulled              pod/user-timeline-service-78b58f4bf7-smc47    Container image "python:3.11-slim" already present on machine and can be accessed by the pod
5s          Normal   Created             pod/media-service-9cdbccc-mf4xw               Container created
5s          Normal   Started             pod/media-service-9cdbccc-mf4xw               Container started
5s          Normal   Started             pod/unique-id-service-678c55fc49-dqtzw        Container started
5s          Normal   Created             pod/unique-id-service-678c55fc49-dqtzw        Container created
