LAST SEEN   TYPE      REASON              OBJECT                                        MESSAGE
3s          Normal    Scheduled           pod/media-service-8659f44dbf-8f4xx            Successfully assigned pss-20260603072120z-s30-k8s-r04/media-service-8659f44dbf-8f4xx to emu-worker-4
4s          Normal    Scheduled           pod/user-timeline-service-5dfdffbd8f-kg4hh    Successfully assigned pss-20260603072120z-s30-k8s-r04/user-timeline-service-5dfdffbd8f-kg4hh to emu-worker-9
4s          Normal    Scheduled           pod/user-service-84b9c58789-ttnd4             Successfully assigned pss-20260603072120z-s30-k8s-r04/user-service-84b9c58789-ttnd4 to emu-worker-9
3s          Normal    Scheduled           pod/unique-id-service-769b668b89-5f4xs        Successfully assigned pss-20260603072120z-s30-k8s-r04/unique-id-service-769b668b89-5f4xs to emu-worker-2
4s          Normal    Scheduled           pod/text-service-7f74645d8f-w9bp8             Successfully assigned pss-20260603072120z-s30-k8s-r04/text-service-7f74645d8f-w9bp8 to emu-worker-9
4s          Normal    Scheduled           pod/compose-post-service-65ccb6bfdf-hc8dn     Successfully assigned pss-20260603072120z-s30-k8s-r04/compose-post-service-65ccb6bfdf-hc8dn to emu-worker-9
4s          Normal    Scheduled           pod/home-timeline-service-97b5cc7c-wl8w7      Successfully assigned pss-20260603072120z-s30-k8s-r04/home-timeline-service-97b5cc7c-wl8w7 to emu-worker-9
4s          Normal    Scheduled           pod/nginx-thrift-5bb64998b9-rpmjg             Successfully assigned pss-20260603072120z-s30-k8s-r04/nginx-thrift-5bb64998b9-rpmjg to emu-worker-9
5s          Normal    ScalingReplicaSet   deployment/nginx-thrift                       Scaled up replica set nginx-thrift-5bb64998b9 from 0 to 1
5s          Normal    SuccessfulCreate    replicaset/nginx-thrift-5bb64998b9            Created pod: nginx-thrift-5bb64998b9-rpmjg
5s          Normal    SuccessfulCreate    replicaset/home-timeline-service-97b5cc7c     Created pod: home-timeline-service-97b5cc7c-wl8w7
5s          Normal    ScalingReplicaSet   deployment/home-timeline-service              Scaled up replica set home-timeline-service-97b5cc7c from 0 to 1
5s          Normal    SuccessfulCreate    replicaset/compose-post-service-65ccb6bfdf    Created pod: compose-post-service-65ccb6bfdf-hc8dn
5s          Normal    ScalingReplicaSet   deployment/compose-post-service               Scaled up replica set compose-post-service-65ccb6bfdf from 0 to 1
4s          Normal    SuccessfulCreate    replicaset/text-service-7f74645d8f            Created pod: text-service-7f74645d8f-w9bp8
4s          Normal    Started             pod/compose-post-service-65ccb6bfdf-hc8dn     Container started
4s          Normal    ScalingReplicaSet   deployment/user-timeline-service              Scaled up replica set user-timeline-service-5dfdffbd8f from 0 to 1
4s          Normal    SuccessfulCreate    replicaset/media-service-8659f44dbf           Created pod: media-service-8659f44dbf-8f4xx
4s          Normal    ScalingReplicaSet   deployment/media-service                      Scaled up replica set media-service-8659f44dbf from 0 to 1
4s          Normal    Pulled              pod/home-timeline-service-97b5cc7c-wl8w7      Container image "python:3.11-slim" already present on machine and can be accessed by the pod
4s          Normal    Pulled              pod/nginx-thrift-5bb64998b9-rpmjg             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
4s          Normal    Created             pod/nginx-thrift-5bb64998b9-rpmjg             Container created
4s          Normal    Started             pod/nginx-thrift-5bb64998b9-rpmjg             Container started
4s          Normal    Created             pod/media-service-8659f44dbf-8f4xx            Container created
4s          Normal    Pulled              pod/media-service-8659f44dbf-8f4xx            Container image "python:3.11-slim" already present on machine and can be accessed by the pod
4s          Normal    Created             pod/home-timeline-service-97b5cc7c-wl8w7      Container created
4s          Normal    SuccessfulCreate    replicaset/user-timeline-service-5dfdffbd8f   Created pod: user-timeline-service-5dfdffbd8f-kg4hh
4s          Normal    Pulled              pod/user-timeline-service-5dfdffbd8f-kg4hh    Container image "python:3.11-slim" already present on machine and can be accessed by the pod
4s          Normal    Pulled              pod/compose-post-service-65ccb6bfdf-hc8dn     Container image "python:3.11-slim" already present on machine and can be accessed by the pod
4s          Normal    Started             pod/home-timeline-service-97b5cc7c-wl8w7      Container started
4s          Normal    ScalingReplicaSet   deployment/text-service                       Scaled up replica set text-service-7f74645d8f from 0 to 1
4s          Normal    Started             pod/media-service-8659f44dbf-8f4xx            Container started
4s          Normal    Pulled              pod/unique-id-service-769b668b89-5f4xs        Container image "python:3.11-slim" already present on machine and can be accessed by the pod
4s          Normal    ScalingReplicaSet   deployment/user-service                       Scaled up replica set user-service-84b9c58789 from 0 to 1
4s          Normal    SuccessfulCreate    replicaset/user-service-84b9c58789            Created pod: user-service-84b9c58789-ttnd4
4s          Normal    SuccessfulCreate    replicaset/unique-id-service-769b668b89       Created pod: unique-id-service-769b668b89-5f4xs
4s          Normal    ScalingReplicaSet   deployment/unique-id-service                  Scaled up replica set unique-id-service-769b668b89 from 0 to 1
4s          Normal    Created             pod/compose-post-service-65ccb6bfdf-hc8dn     Container created
3s          Normal    Pulled              pod/user-service-84b9c58789-ttnd4             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
3s          Normal    Created             pod/user-service-84b9c58789-ttnd4             Container created
3s          Normal    Started             pod/user-service-84b9c58789-ttnd4             Container started
3s          Normal    Started             pod/unique-id-service-769b668b89-5f4xs        Container started
3s          Normal    Created             pod/unique-id-service-769b668b89-5f4xs        Container created
3s          Normal    Started             pod/text-service-7f74645d8f-w9bp8             Container started
3s          Normal    Created             pod/text-service-7f74645d8f-w9bp8             Container created
3s          Normal    Created             pod/user-timeline-service-5dfdffbd8f-kg4hh    Container created
3s          Normal    Started             pod/user-timeline-service-5dfdffbd8f-kg4hh    Container started
3s          Normal    Pulled              pod/text-service-7f74645d8f-w9bp8             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
