LAST SEEN   TYPE      REASON              OBJECT                                        MESSAGE
7s          Normal    Scheduled           pod/media-service-bf44ff445-bcxqb             Successfully assigned pss-20260603072120z-s45-p1-r05/media-service-bf44ff445-bcxqb to emu-worker-8
7s          Normal    Scheduled           pod/user-timeline-service-599f54479f-sm4rc    Successfully assigned pss-20260603072120z-s45-p1-r05/user-timeline-service-599f54479f-sm4rc to emu-worker-8
7s          Normal    Scheduled           pod/user-service-68645b7445-sc26x             Successfully assigned pss-20260603072120z-s45-p1-r05/user-service-68645b7445-sc26x to emu-worker-8
7s          Normal    Scheduled           pod/unique-id-service-58bbfb9f55-s245x        Successfully assigned pss-20260603072120z-s45-p1-r05/unique-id-service-58bbfb9f55-s245x to emu-worker-8
7s          Normal    Scheduled           pod/text-service-5f44765f65-z99s6             Successfully assigned pss-20260603072120z-s45-p1-r05/text-service-5f44765f65-z99s6 to emu-worker-8
7s          Normal    Scheduled           pod/compose-post-service-6884444f77-b25dv     Successfully assigned pss-20260603072120z-s45-p1-r05/compose-post-service-6884444f77-b25dv to emu-worker-8
7s          Normal    Scheduled           pod/home-timeline-service-5957dc7b7-wgtpl     Successfully assigned pss-20260603072120z-s45-p1-r05/home-timeline-service-5957dc7b7-wgtpl to emu-worker-8
7s          Normal    Scheduled           pod/nginx-thrift-77d9c486d8-r4wvb             Successfully assigned pss-20260603072120z-s45-p1-r05/nginx-thrift-77d9c486d8-r4wvb to emu-worker-8
7s          Normal    ScalingReplicaSet   deployment/nginx-thrift                       Scaled up replica set nginx-thrift-77d9c486d8 from 0 to 1
7s          Normal    ScalingReplicaSet   deployment/user-service                       Scaled up replica set user-service-68645b7445 from 0 to 1
7s          Normal    SuccessfulCreate    replicaset/home-timeline-service-5957dc7b7    Created pod: home-timeline-service-5957dc7b7-wgtpl
7s          Normal    ScalingReplicaSet   deployment/home-timeline-service              Scaled up replica set home-timeline-service-5957dc7b7 from 0 to 1
7s          Normal    ScalingReplicaSet   deployment/user-timeline-service              Scaled up replica set user-timeline-service-599f54479f from 0 to 1
7s          Normal    SuccessfulCreate    replicaset/user-timeline-service-599f54479f   Created pod: user-timeline-service-599f54479f-sm4rc
7s          Normal    ScalingReplicaSet   deployment/text-service                       Scaled up replica set text-service-5f44765f65 from 0 to 1
7s          Normal    ScalingReplicaSet   deployment/compose-post-service               Scaled up replica set compose-post-service-6884444f77 from 0 to 1
7s          Normal    SuccessfulCreate    replicaset/user-service-68645b7445            Created pod: user-service-68645b7445-sc26x
7s          Normal    SuccessfulCreate    replicaset/media-service-bf44ff445            Created pod: media-service-bf44ff445-bcxqb
7s          Normal    ScalingReplicaSet   deployment/media-service                      Scaled up replica set media-service-bf44ff445 from 0 to 1
7s          Normal    SuccessfulCreate    replicaset/text-service-5f44765f65            Created pod: text-service-5f44765f65-z99s6
7s          Normal    SuccessfulCreate    replicaset/unique-id-service-58bbfb9f55       Created pod: unique-id-service-58bbfb9f55-s245x
7s          Normal    ScalingReplicaSet   deployment/unique-id-service                  Scaled up replica set unique-id-service-58bbfb9f55 from 0 to 1
7s          Normal    SuccessfulCreate    replicaset/compose-post-service-6884444f77    Created pod: compose-post-service-6884444f77-b25dv
7s          Normal    SuccessfulCreate    replicaset/nginx-thrift-77d9c486d8            Created pod: nginx-thrift-77d9c486d8-r4wvb
6s          Normal    Pulled              pod/compose-post-service-6884444f77-b25dv     Container image "python:3.11-slim" already present on machine and can be accessed by the pod
6s          Normal    Started             pod/nginx-thrift-77d9c486d8-r4wvb             Container started
6s          Normal    Created             pod/nginx-thrift-77d9c486d8-r4wvb             Container created
6s          Normal    Pulled              pod/nginx-thrift-77d9c486d8-r4wvb             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
6s          Normal    Started             pod/compose-post-service-6884444f77-b25dv     Container started
6s          Normal    Created             pod/compose-post-service-6884444f77-b25dv     Container created
5s          Normal    Pulled              pod/home-timeline-service-5957dc7b7-wgtpl     Container image "python:3.11-slim" already present on machine and can be accessed by the pod
5s          Normal    Created             pod/media-service-bf44ff445-bcxqb             Container created
5s          Normal    Pulled              pod/unique-id-service-58bbfb9f55-s245x        Container image "python:3.11-slim" already present on machine and can be accessed by the pod
5s          Normal    Created             pod/unique-id-service-58bbfb9f55-s245x        Container created
5s          Normal    Started             pod/unique-id-service-58bbfb9f55-s245x        Container started
5s          Normal    Created             pod/text-service-5f44765f65-z99s6             Container created
5s          Normal    Pulled              pod/text-service-5f44765f65-z99s6             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
5s          Normal    Started             pod/home-timeline-service-5957dc7b7-wgtpl     Container started
5s          Normal    Created             pod/home-timeline-service-5957dc7b7-wgtpl     Container created
5s          Normal    Pulled              pod/media-service-bf44ff445-bcxqb             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
5s          Normal    Started             pod/user-timeline-service-599f54479f-sm4rc    Container started
5s          Normal    Created             pod/user-timeline-service-599f54479f-sm4rc    Container created
5s          Normal    Started             pod/media-service-bf44ff445-bcxqb             Container started
5s          Normal    Pulled              pod/user-timeline-service-599f54479f-sm4rc    Container image "python:3.11-slim" already present on machine and can be accessed by the pod
4s          Normal    Started             pod/text-service-5f44765f65-z99s6             Container started
4s          Warning   Unhealthy           pod/media-service-bf44ff445-bcxqb             Readiness probe failed: Get "http://192.168.173.152:8080/healthz": dial tcp 192.168.173.152:8080: connect: connection refused
4s          Normal    Started             pod/user-service-68645b7445-sc26x             Container started
4s          Normal    Created             pod/user-service-68645b7445-sc26x             Container created
4s          Normal    Pulled              pod/user-service-68645b7445-sc26x             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
