LAST SEEN   TYPE      REASON              OBJECT                                        MESSAGE
8s          Normal    Scheduled           pod/text-service-594c6c57c7-lcpbs             Successfully assigned pss-20260603072120z-s45-k8s-r05/text-service-594c6c57c7-lcpbs to emu-worker-8
8s          Normal    Scheduled           pod/media-service-9cdbccc-xgl7p               Successfully assigned pss-20260603072120z-s45-k8s-r05/media-service-9cdbccc-xgl7p to emu-worker-9
8s          Normal    Scheduled           pod/user-timeline-service-78b58f4bf7-lkqw5    Successfully assigned pss-20260603072120z-s45-k8s-r05/user-timeline-service-78b58f4bf7-lkqw5 to emu-worker-7
8s          Normal    Scheduled           pod/user-service-567568bb97-v7ckz             Successfully assigned pss-20260603072120z-s45-k8s-r05/user-service-567568bb97-v7ckz to emu-worker-7
8s          Normal    Scheduled           pod/unique-id-service-678c55fc49-x7j8f        Successfully assigned pss-20260603072120z-s45-k8s-r05/unique-id-service-678c55fc49-x7j8f to emu-worker-7
8s          Normal    Scheduled           pod/compose-post-service-66f57bc49-vx7k6      Successfully assigned pss-20260603072120z-s45-k8s-r05/compose-post-service-66f57bc49-vx7k6 to emu-worker-7
8s          Normal    Scheduled           pod/home-timeline-service-7bfdff7c9c-zntlz    Successfully assigned pss-20260603072120z-s45-k8s-r05/home-timeline-service-7bfdff7c9c-zntlz to emu-worker-6
8s          Normal    Scheduled           pod/nginx-thrift-75669994bf-g9wv6             Successfully assigned pss-20260603072120z-s45-k8s-r05/nginx-thrift-75669994bf-g9wv6 to emu-worker-7
9s          Normal    ScalingReplicaSet   deployment/nginx-thrift                       Scaled up replica set nginx-thrift-75669994bf from 0 to 1
8s          Normal    Pulled              pod/media-service-9cdbccc-xgl7p               Container image "python:3.11-slim" already present on machine and can be accessed by the pod
8s          Normal    SuccessfulCreate    replicaset/text-service-594c6c57c7            Created pod: text-service-594c6c57c7-lcpbs
8s          Normal    ScalingReplicaSet   deployment/home-timeline-service              Scaled up replica set home-timeline-service-7bfdff7c9c from 0 to 1
8s          Normal    Started             pod/home-timeline-service-7bfdff7c9c-zntlz    Container started
8s          Normal    ScalingReplicaSet   deployment/user-timeline-service              Scaled up replica set user-timeline-service-78b58f4bf7 from 0 to 1
8s          Normal    SuccessfulCreate    replicaset/user-timeline-service-78b58f4bf7   Created pod: user-timeline-service-78b58f4bf7-lkqw5
8s          Normal    Pulled              pod/user-timeline-service-78b58f4bf7-lkqw5    Container image "python:3.11-slim" already present on machine and can be accessed by the pod
8s          Normal    SuccessfulCreate    replicaset/media-service-9cdbccc              Created pod: media-service-9cdbccc-xgl7p
8s          Normal    ScalingReplicaSet   deployment/media-service                      Scaled up replica set media-service-9cdbccc from 0 to 1
8s          Normal    Created             pod/home-timeline-service-7bfdff7c9c-zntlz    Container created
8s          Normal    Pulled              pod/nginx-thrift-75669994bf-g9wv6             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
8s          Normal    ScalingReplicaSet   deployment/user-service                       Scaled up replica set user-service-567568bb97 from 0 to 1
8s          Normal    ScalingReplicaSet   deployment/unique-id-service                  Scaled up replica set unique-id-service-678c55fc49 from 0 to 1
8s          Normal    SuccessfulCreate    replicaset/nginx-thrift-75669994bf            Created pod: nginx-thrift-75669994bf-g9wv6
8s          Normal    Pulled              pod/home-timeline-service-7bfdff7c9c-zntlz    Container image "python:3.11-slim" already present on machine and can be accessed by the pod
8s          Normal    SuccessfulCreate    replicaset/unique-id-service-678c55fc49       Created pod: unique-id-service-678c55fc49-x7j8f
8s          Normal    SuccessfulCreate    replicaset/user-service-567568bb97            Created pod: user-service-567568bb97-v7ckz
8s          Normal    ScalingReplicaSet   deployment/compose-post-service               Scaled up replica set compose-post-service-66f57bc49 from 0 to 1
8s          Normal    SuccessfulCreate    replicaset/compose-post-service-66f57bc49     Created pod: compose-post-service-66f57bc49-vx7k6
8s          Normal    SuccessfulCreate    replicaset/home-timeline-service-7bfdff7c9c   Created pod: home-timeline-service-7bfdff7c9c-zntlz
8s          Normal    ScalingReplicaSet   deployment/text-service                       Scaled up replica set text-service-594c6c57c7 from 0 to 1
7s          Normal    Created             pod/nginx-thrift-75669994bf-g9wv6             Container created
7s          Normal    Started             pod/user-service-567568bb97-v7ckz             Container started
7s          Normal    Created             pod/unique-id-service-678c55fc49-x7j8f        Container created
7s          Normal    Created             pod/user-service-567568bb97-v7ckz             Container created
7s          Normal    Created             pod/text-service-594c6c57c7-lcpbs             Container created
7s          Normal    Pulled              pod/compose-post-service-66f57bc49-vx7k6      Container image "python:3.11-slim" already present on machine and can be accessed by the pod
7s          Normal    Started             pod/nginx-thrift-75669994bf-g9wv6             Container started
7s          Normal    Started             pod/compose-post-service-66f57bc49-vx7k6      Container started
7s          Normal    Pulled              pod/unique-id-service-678c55fc49-x7j8f        Container image "python:3.11-slim" already present on machine and can be accessed by the pod
7s          Normal    Pulled              pod/user-service-567568bb97-v7ckz             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
7s          Normal    Started             pod/unique-id-service-678c55fc49-x7j8f        Container started
7s          Normal    Pulled              pod/text-service-594c6c57c7-lcpbs             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
7s          Normal    Started             pod/text-service-594c6c57c7-lcpbs             Container started
7s          Normal    Created             pod/compose-post-service-66f57bc49-vx7k6      Container created
7s          Normal    Started             pod/media-service-9cdbccc-xgl7p               Container started
7s          Normal    Created             pod/user-timeline-service-78b58f4bf7-lkqw5    Container created
7s          Normal    Started             pod/user-timeline-service-78b58f4bf7-lkqw5    Container started
7s          Normal    Created             pod/media-service-9cdbccc-xgl7p               Container created
6s          Warning   Unhealthy           pod/unique-id-service-678c55fc49-x7j8f        Readiness probe failed: Get "http://192.168.222.53:8080/healthz": dial tcp 192.168.222.53:8080: connect: connection refused
