LAST SEEN   TYPE      REASON              OBJECT                                        MESSAGE
3s          Normal    Scheduled           pod/text-service-5f44765f65-5lkd9             Successfully assigned pss-20260603072120z-s45-p1-r02/text-service-5f44765f65-5lkd9 to emu-worker-9
3s          Normal    Scheduled           pod/media-service-bf44ff445-jb76k             Successfully assigned pss-20260603072120z-s45-p1-r02/media-service-bf44ff445-jb76k to emu-worker-9
3s          Normal    Scheduled           pod/user-timeline-service-599f54479f-gtdnd    Successfully assigned pss-20260603072120z-s45-p1-r02/user-timeline-service-599f54479f-gtdnd to emu-worker-9
3s          Normal    Scheduled           pod/user-service-68645b7445-pg2bx             Successfully assigned pss-20260603072120z-s45-p1-r02/user-service-68645b7445-pg2bx to emu-worker-9
3s          Normal    Scheduled           pod/unique-id-service-58bbfb9f55-gbpx4        Successfully assigned pss-20260603072120z-s45-p1-r02/unique-id-service-58bbfb9f55-gbpx4 to emu-worker-9
3s          Normal    Scheduled           pod/compose-post-service-6884444f77-7k8gv     Successfully assigned pss-20260603072120z-s45-p1-r02/compose-post-service-6884444f77-7k8gv to emu-worker-9
3s          Normal    Scheduled           pod/home-timeline-service-5957dc7b7-ns8gt     Successfully assigned pss-20260603072120z-s45-p1-r02/home-timeline-service-5957dc7b7-ns8gt to emu-worker-9
3s          Normal    Scheduled           pod/nginx-thrift-77d9c486d8-2tq8p             Successfully assigned pss-20260603072120z-s45-p1-r02/nginx-thrift-77d9c486d8-2tq8p to emu-worker-9
4s          Normal    SuccessfulCreate    replicaset/user-service-68645b7445            Created pod: user-service-68645b7445-pg2bx
4s          Normal    SuccessfulCreate    replicaset/nginx-thrift-77d9c486d8            Created pod: nginx-thrift-77d9c486d8-2tq8p
4s          Normal    SuccessfulCreate    replicaset/home-timeline-service-5957dc7b7    Created pod: home-timeline-service-5957dc7b7-ns8gt
4s          Normal    ScalingReplicaSet   deployment/home-timeline-service              Scaled up replica set home-timeline-service-5957dc7b7 from 0 to 1
4s          Normal    ScalingReplicaSet   deployment/user-timeline-service              Scaled up replica set user-timeline-service-599f54479f from 0 to 1
4s          Normal    SuccessfulCreate    replicaset/user-timeline-service-599f54479f   Created pod: user-timeline-service-599f54479f-gtdnd
4s          Normal    ScalingReplicaSet   deployment/user-service                       Scaled up replica set user-service-68645b7445 from 0 to 1
4s          Normal    SuccessfulCreate    replicaset/compose-post-service-6884444f77    Created pod: compose-post-service-6884444f77-7k8gv
4s          Normal    ScalingReplicaSet   deployment/text-service                       Scaled up replica set text-service-5f44765f65 from 0 to 1
4s          Normal    ScalingReplicaSet   deployment/compose-post-service               Scaled up replica set compose-post-service-6884444f77 from 0 to 1
4s          Normal    ScalingReplicaSet   deployment/nginx-thrift                       Scaled up replica set nginx-thrift-77d9c486d8 from 0 to 1
3s          Normal    Pulled              pod/nginx-thrift-77d9c486d8-2tq8p             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
3s          Normal    SuccessfulCreate    replicaset/unique-id-service-58bbfb9f55       Created pod: unique-id-service-58bbfb9f55-gbpx4
3s          Normal    Started             pod/nginx-thrift-77d9c486d8-2tq8p             Container started
3s          Normal    Started             pod/home-timeline-service-5957dc7b7-ns8gt     Container started
3s          Normal    Pulled              pod/home-timeline-service-5957dc7b7-ns8gt     Container image "python:3.11-slim" already present on machine and can be accessed by the pod
3s          Normal    Pulled              pod/compose-post-service-6884444f77-7k8gv     Container image "python:3.11-slim" already present on machine and can be accessed by the pod
3s          Normal    Created             pod/home-timeline-service-5957dc7b7-ns8gt     Container created
3s          Normal    ScalingReplicaSet   deployment/media-service                      Scaled up replica set media-service-bf44ff445 from 0 to 1
3s          Normal    Pulled              pod/user-timeline-service-599f54479f-gtdnd    Container image "python:3.11-slim" already present on machine and can be accessed by the pod
3s          Normal    SuccessfulCreate    replicaset/text-service-5f44765f65            Created pod: text-service-5f44765f65-5lkd9
3s          Normal    SuccessfulCreate    replicaset/media-service-bf44ff445            Created pod: media-service-bf44ff445-jb76k
3s          Normal    Created             pod/compose-post-service-6884444f77-7k8gv     Container created
3s          Normal    Created             pod/nginx-thrift-77d9c486d8-2tq8p             Container created
3s          Normal    Started             pod/compose-post-service-6884444f77-7k8gv     Container started
