LAST SEEN   TYPE      REASON              OBJECT                                        MESSAGE
7s          Normal    Scheduled           pod/media-service-9cdbccc-hbgw2               Successfully assigned pss-20260603072120z-s45-k8s-r04/media-service-9cdbccc-hbgw2 to emu-worker-6
8s          Normal    Scheduled           pod/user-timeline-service-78b58f4bf7-v6tbj    Successfully assigned pss-20260603072120z-s45-k8s-r04/user-timeline-service-78b58f4bf7-v6tbj to emu-worker-8
8s          Normal    Scheduled           pod/user-service-567568bb97-lv9n9             Successfully assigned pss-20260603072120z-s45-k8s-r04/user-service-567568bb97-lv9n9 to emu-worker-8
8s          Normal    Scheduled           pod/unique-id-service-678c55fc49-b6jfb        Successfully assigned pss-20260603072120z-s45-k8s-r04/unique-id-service-678c55fc49-b6jfb to emu-worker-8
8s          Normal    Scheduled           pod/text-service-594c6c57c7-ntdbl             Successfully assigned pss-20260603072120z-s45-k8s-r04/text-service-594c6c57c7-ntdbl to emu-worker-6
8s          Normal    Scheduled           pod/compose-post-service-66f57bc49-njl4x      Successfully assigned pss-20260603072120z-s45-k8s-r04/compose-post-service-66f57bc49-njl4x to emu-worker-8
8s          Normal    Scheduled           pod/nginx-thrift-75669994bf-zh4sc             Successfully assigned pss-20260603072120z-s45-k8s-r04/nginx-thrift-75669994bf-zh4sc to emu-worker-8
8s          Normal    Scheduled           pod/home-timeline-service-7bfdff7c9c-26hc7    Successfully assigned pss-20260603072120z-s45-k8s-r04/home-timeline-service-7bfdff7c9c-26hc7 to emu-worker-8
9s          Normal    SuccessfulCreate    replicaset/nginx-thrift-75669994bf            Created pod: nginx-thrift-75669994bf-zh4sc
9s          Normal    ScalingReplicaSet   deployment/compose-post-service               Scaled up replica set compose-post-service-66f57bc49 from 0 to 1
9s          Normal    ScalingReplicaSet   deployment/user-timeline-service              Scaled up replica set user-timeline-service-78b58f4bf7 from 0 to 1
9s          Normal    SuccessfulCreate    replicaset/user-timeline-service-78b58f4bf7   Created pod: user-timeline-service-78b58f4bf7-v6tbj
9s          Normal    SuccessfulCreate    replicaset/home-timeline-service-7bfdff7c9c   Created pod: home-timeline-service-7bfdff7c9c-26hc7
9s          Normal    ScalingReplicaSet   deployment/home-timeline-service              Scaled up replica set home-timeline-service-7bfdff7c9c from 0 to 1
9s          Normal    ScalingReplicaSet   deployment/user-service                       Scaled up replica set user-service-567568bb97 from 0 to 1
9s          Normal    SuccessfulCreate    replicaset/user-service-567568bb97            Created pod: user-service-567568bb97-lv9n9
9s          Normal    ScalingReplicaSet   deployment/nginx-thrift                       Scaled up replica set nginx-thrift-75669994bf from 0 to 1
9s          Normal    SuccessfulCreate    replicaset/compose-post-service-66f57bc49     Created pod: compose-post-service-66f57bc49-njl4x
8s          Normal    SuccessfulCreate    replicaset/text-service-594c6c57c7            Created pod: text-service-594c6c57c7-ntdbl
8s          Normal    Started             pod/compose-post-service-66f57bc49-njl4x      Container started
8s          Normal    SuccessfulCreate    replicaset/media-service-9cdbccc              Created pod: media-service-9cdbccc-hbgw2
8s          Normal    Started             pod/home-timeline-service-7bfdff7c9c-26hc7    Container started
8s          Normal    Pulled              pod/compose-post-service-66f57bc49-njl4x      Container image "python:3.11-slim" already present on machine and can be accessed by the pod
8s          Normal    Pulled              pod/home-timeline-service-7bfdff7c9c-26hc7    Container image "python:3.11-slim" already present on machine and can be accessed by the pod
8s          Normal    Created             pod/compose-post-service-66f57bc49-njl4x      Container created
8s          Normal    ScalingReplicaSet   deployment/unique-id-service                  Scaled up replica set unique-id-service-678c55fc49 from 0 to 1
8s          Normal    SuccessfulCreate    replicaset/unique-id-service-678c55fc49       Created pod: unique-id-service-678c55fc49-b6jfb
8s          Normal    ScalingReplicaSet   deployment/media-service                      Scaled up replica set media-service-9cdbccc from 0 to 1
8s          Normal    Pulled              pod/text-service-594c6c57c7-ntdbl             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
8s          Normal    Created             pod/text-service-594c6c57c7-ntdbl             Container created
8s          Normal    Started             pod/text-service-594c6c57c7-ntdbl             Container started
8s          Normal    Created             pod/home-timeline-service-7bfdff7c9c-26hc7    Container created
8s          Normal    ScalingReplicaSet   deployment/text-service                       Scaled up replica set text-service-594c6c57c7 from 0 to 1
7s          Normal    Created             pod/unique-id-service-678c55fc49-b6jfb        Container created
7s          Normal    Created             pod/user-service-567568bb97-lv9n9             Container created
7s          Warning   Unhealthy           pod/compose-post-service-66f57bc49-njl4x      Readiness probe failed: Get "http://192.168.173.143:8080/healthz": dial tcp 192.168.173.143:8080: connect: connection refused
7s          Normal    Started             pod/unique-id-service-678c55fc49-b6jfb        Container started
7s          Normal    Pulled              pod/nginx-thrift-75669994bf-zh4sc             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
7s          Normal    Created             pod/media-service-9cdbccc-hbgw2               Container created
7s          Normal    Started             pod/media-service-9cdbccc-hbgw2               Container started
7s          Warning   Unhealthy           pod/home-timeline-service-7bfdff7c9c-26hc7    Readiness probe failed: Get "http://192.168.173.141:8080/healthz": dial tcp 192.168.173.141:8080: connect: connection refused
7s          Normal    Pulled              pod/user-service-567568bb97-lv9n9             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
7s          Normal    Pulled              pod/unique-id-service-678c55fc49-b6jfb        Container image "python:3.11-slim" already present on machine and can be accessed by the pod
7s          Normal    Started             pod/user-service-567568bb97-lv9n9             Container started
7s          Normal    Started             pod/user-timeline-service-78b58f4bf7-v6tbj    Container started
7s          Normal    Pulled              pod/media-service-9cdbccc-hbgw2               Container image "python:3.11-slim" already present on machine and can be accessed by the pod
7s          Normal    Started             pod/nginx-thrift-75669994bf-zh4sc             Container started
7s          Normal    Created             pod/nginx-thrift-75669994bf-zh4sc             Container created
7s          Normal    Pulled              pod/user-timeline-service-78b58f4bf7-v6tbj    Container image "python:3.11-slim" already present on machine and can be accessed by the pod
7s          Normal    Created             pod/user-timeline-service-78b58f4bf7-v6tbj    Container created
6s          Warning   Unhealthy           pod/user-service-567568bb97-lv9n9             Readiness probe failed: Get "http://192.168.173.142:8080/healthz": dial tcp 192.168.173.142:8080: connect: connection refused
6s          Warning   Unhealthy           pod/nginx-thrift-75669994bf-zh4sc             Readiness probe failed: Get "http://192.168.173.145:8080/healthz": dial tcp 192.168.173.145:8080: connect: connection refused
6s          Warning   Unhealthy           pod/unique-id-service-678c55fc49-b6jfb        Readiness probe failed: Get "http://192.168.173.144:8080/healthz": dial tcp 192.168.173.144:8080: connect: connection refused
