LAST SEEN   TYPE      REASON              OBJECT                                        MESSAGE
7s          Normal    Scheduled           pod/media-service-6897876856-w92dq            Successfully assigned pss-20260603072120z-s20-p1-r05/media-service-6897876856-w92dq to emu-worker-6
8s          Normal    Scheduled           pod/user-timeline-service-ff9b5bb6-tqdcb      Successfully assigned pss-20260603072120z-s20-p1-r05/user-timeline-service-ff9b5bb6-tqdcb to emu-worker-6
8s          Normal    Scheduled           pod/user-service-85d78fb856-ttx29             Successfully assigned pss-20260603072120z-s20-p1-r05/user-service-85d78fb856-ttx29 to emu-worker-6
7s          Normal    Scheduled           pod/unique-id-service-5668cd59d6-mdjhb        Successfully assigned pss-20260603072120z-s20-p1-r05/unique-id-service-5668cd59d6-mdjhb to emu-worker-6
8s          Normal    Scheduled           pod/text-service-5d494ccd4-r97jx              Successfully assigned pss-20260603072120z-s20-p1-r05/text-service-5d494ccd4-r97jx to emu-worker-6
8s          Normal    Scheduled           pod/compose-post-service-64d956f48-ch96b      Successfully assigned pss-20260603072120z-s20-p1-r05/compose-post-service-64d956f48-ch96b to emu-worker-6
8s          Normal    Scheduled           pod/home-timeline-service-5ff4c6d6fd-jw4rd    Successfully assigned pss-20260603072120z-s20-p1-r05/home-timeline-service-5ff4c6d6fd-jw4rd to emu-worker-6
8s          Normal    Scheduled           pod/nginx-thrift-744bb9c6cc-l97d8             Successfully assigned pss-20260603072120z-s20-p1-r05/nginx-thrift-744bb9c6cc-l97d8 to emu-worker-6
8s          Normal    SuccessfulCreate    replicaset/nginx-thrift-744bb9c6cc            Created pod: nginx-thrift-744bb9c6cc-l97d8
8s          Normal    ScalingReplicaSet   deployment/compose-post-service               Scaled up replica set compose-post-service-64d956f48 from 0 to 1
8s          Normal    ScalingReplicaSet   deployment/user-timeline-service              Scaled up replica set user-timeline-service-ff9b5bb6 from 0 to 1
8s          Normal    SuccessfulCreate    replicaset/home-timeline-service-5ff4c6d6fd   Created pod: home-timeline-service-5ff4c6d6fd-jw4rd
8s          Normal    ScalingReplicaSet   deployment/home-timeline-service              Scaled up replica set home-timeline-service-5ff4c6d6fd from 0 to 1
8s          Normal    SuccessfulCreate    replicaset/user-timeline-service-ff9b5bb6     Created pod: user-timeline-service-ff9b5bb6-tqdcb
8s          Normal    ScalingReplicaSet   deployment/user-service                       Scaled up replica set user-service-85d78fb856 from 0 to 1
8s          Normal    SuccessfulCreate    replicaset/user-service-85d78fb856            Created pod: user-service-85d78fb856-ttx29
8s          Normal    ScalingReplicaSet   deployment/unique-id-service                  Scaled up replica set unique-id-service-5668cd59d6 from 0 to 1
8s          Normal    SuccessfulCreate    replicaset/unique-id-service-5668cd59d6       Created pod: unique-id-service-5668cd59d6-mdjhb
8s          Normal    ScalingReplicaSet   deployment/text-service                       Scaled up replica set text-service-5d494ccd4 from 0 to 1
8s          Normal    SuccessfulCreate    replicaset/text-service-5d494ccd4             Created pod: text-service-5d494ccd4-r97jx
8s          Normal    SuccessfulCreate    replicaset/compose-post-service-64d956f48     Created pod: compose-post-service-64d956f48-ch96b
8s          Normal    ScalingReplicaSet   deployment/nginx-thrift                       Scaled up replica set nginx-thrift-744bb9c6cc from 0 to 1
7s          Normal    Pulled              pod/home-timeline-service-5ff4c6d6fd-jw4rd    Container image "python:3.11-slim" already present on machine and can be accessed by the pod
7s          Normal    Created             pod/home-timeline-service-5ff4c6d6fd-jw4rd    Container created
7s          Normal    Started             pod/user-timeline-service-ff9b5bb6-tqdcb      Container started
7s          Normal    Created             pod/nginx-thrift-744bb9c6cc-l97d8             Container created
