LAST SEEN   TYPE     REASON              OBJECT                                        MESSAGE
8s          Normal   Scheduled           pod/media-service-6c945476d8-lh2rf            Successfully assigned pss-20260603072120z-s20-k8s-r01/media-service-6c945476d8-lh2rf to emu-worker-8
8s          Normal   Scheduled           pod/user-timeline-service-645cbbd96d-5vtbg    Successfully assigned pss-20260603072120z-s20-k8s-r01/user-timeline-service-645cbbd96d-5vtbg to emu-worker-9
8s          Normal   Scheduled           pod/user-service-67579c5cd8-nr47g             Successfully assigned pss-20260603072120z-s20-k8s-r01/user-service-67579c5cd8-nr47g to emu-worker-2
8s          Normal   Scheduled           pod/unique-id-service-5cd788bfb8-h4v6g        Successfully assigned pss-20260603072120z-s20-k8s-r01/unique-id-service-5cd788bfb8-h4v6g to emu-worker-8
8s          Normal   Scheduled           pod/text-service-b6bbbc8d4-s5wkq              Successfully assigned pss-20260603072120z-s20-k8s-r01/text-service-b6bbbc8d4-s5wkq to emu-worker-6
9s          Normal   Scheduled           pod/compose-post-service-6cf8795f44-kjkq8     Successfully assigned pss-20260603072120z-s20-k8s-r01/compose-post-service-6cf8795f44-kjkq8 to emu-worker-9
9s          Normal   Scheduled           pod/home-timeline-service-69f988f7b-rrv2v     Successfully assigned pss-20260603072120z-s20-k8s-r01/home-timeline-service-69f988f7b-rrv2v to emu-worker-6
9s          Normal   Scheduled           pod/nginx-thrift-8648dd4644-42wjt             Successfully assigned pss-20260603072120z-s20-k8s-r01/nginx-thrift-8648dd4644-42wjt to emu-worker-2
9s          Normal   SuccessfulCreate    replicaset/nginx-thrift-8648dd4644            Created pod: nginx-thrift-8648dd4644-42wjt
9s          Normal   ScalingReplicaSet   deployment/compose-post-service               Scaled up replica set compose-post-service-6cf8795f44 from 0 to 1
9s          Normal   SuccessfulCreate    replicaset/home-timeline-service-69f988f7b    Created pod: home-timeline-service-69f988f7b-rrv2v
9s          Normal   ScalingReplicaSet   deployment/home-timeline-service              Scaled up replica set home-timeline-service-69f988f7b from 0 to 1
9s          Normal   ScalingReplicaSet   deployment/user-timeline-service              Scaled up replica set user-timeline-service-645cbbd96d from 0 to 1
9s          Normal   SuccessfulCreate    replicaset/user-timeline-service-645cbbd96d   Created pod: user-timeline-service-645cbbd96d-5vtbg
9s          Normal   ScalingReplicaSet   deployment/user-service                       Scaled up replica set user-service-67579c5cd8 from 0 to 1
9s          Normal   SuccessfulCreate    replicaset/compose-post-service-6cf8795f44    Created pod: compose-post-service-6cf8795f44-kjkq8
9s          Normal   ScalingReplicaSet   deployment/nginx-thrift                       Scaled up replica set nginx-thrift-8648dd4644 from 0 to 1
8s          Normal   SuccessfulCreate    replicaset/text-service-b6bbbc8d4             Created pod: text-service-b6bbbc8d4-s5wkq
8s          Normal   SuccessfulCreate    replicaset/media-service-6c945476d8           Created pod: media-service-6c945476d8-lh2rf
8s          Normal   Pulling             pod/nginx-thrift-8648dd4644-42wjt             Pulling image "python:3.11-slim"
8s          Normal   ScalingReplicaSet   deployment/text-service                       Scaled up replica set text-service-b6bbbc8d4 from 0 to 1
8s          Normal   Pulled              pod/compose-post-service-6cf8795f44-kjkq8     Container image "python:3.11-slim" already present on machine and can be accessed by the pod
8s          Normal   SuccessfulCreate    replicaset/user-service-67579c5cd8            Created pod: user-service-67579c5cd8-nr47g
8s          Normal   ScalingReplicaSet   deployment/media-service                      Scaled up replica set media-service-6c945476d8 from 0 to 1
8s          Normal   SuccessfulCreate    replicaset/unique-id-service-5cd788bfb8       Created pod: unique-id-service-5cd788bfb8-h4v6g
8s          Normal   ScalingReplicaSet   deployment/unique-id-service                  Scaled up replica set unique-id-service-5cd788bfb8 from 0 to 1
7s          Normal   Pulled              pod/home-timeline-service-69f988f7b-rrv2v     Container image "python:3.11-slim" already present on machine and can be accessed by the pod
7s          Normal   Created             pod/compose-post-service-6cf8795f44-kjkq8     Container created
7s          Normal   Started             pod/compose-post-service-6cf8795f44-kjkq8     Container started
7s          Normal   Started             pod/home-timeline-service-69f988f7b-rrv2v     Container started
7s          Normal   Created             pod/home-timeline-service-69f988f7b-rrv2v     Container created
6s          Normal   Pulled              pod/text-service-b6bbbc8d4-s5wkq              Container image "python:3.11-slim" already present on machine and can be accessed by the pod
6s          Normal   Pulled              pod/unique-id-service-5cd788bfb8-h4v6g        Container image "python:3.11-slim" already present on machine and can be accessed by the pod
6s          Normal   Created             pod/unique-id-service-5cd788bfb8-h4v6g        Container created
6s          Normal   Started             pod/unique-id-service-5cd788bfb8-h4v6g        Container started
6s          Normal   Created             pod/text-service-b6bbbc8d4-s5wkq              Container created
6s          Normal   Started             pod/media-service-6c945476d8-lh2rf            Container started
6s          Normal   Pulling             pod/user-service-67579c5cd8-nr47g             Pulling image "python:3.11-slim"
6s          Normal   Pulled              pod/media-service-6c945476d8-lh2rf            Container image "python:3.11-slim" already present on machine and can be accessed by the pod
6s          Normal   Started             pod/user-timeline-service-645cbbd96d-5vtbg    Container started
6s          Normal   Created             pod/user-timeline-service-645cbbd96d-5vtbg    Container created
6s          Normal   Pulled              pod/user-timeline-service-645cbbd96d-5vtbg    Container image "python:3.11-slim" already present on machine and can be accessed by the pod
6s          Normal   Created             pod/media-service-6c945476d8-lh2rf            Container created
5s          Normal   Started             pod/text-service-b6bbbc8d4-s5wkq              Container started
3s          Normal   Created             pod/nginx-thrift-8648dd4644-42wjt             Container created
3s          Normal   Started             pod/nginx-thrift-8648dd4644-42wjt             Container started
3s          Normal   Pulled              pod/nginx-thrift-8648dd4644-42wjt             Successfully pulled image "python:3.11-slim" in 4.555s (4.555s including waiting). Image size: 129052560 bytes.
1s          Normal   Started             pod/user-service-67579c5cd8-nr47g             Container started
1s          Normal   Created             pod/user-service-67579c5cd8-nr47g             Container created
1s          Normal   Pulled              pod/user-service-67579c5cd8-nr47g             Successfully pulled image "python:3.11-slim" in 2.397s (5.438s including waiting). Image size: 129052560 bytes.
