LAST SEEN   TYPE     REASON              OBJECT                                        MESSAGE
3s          Normal   Scheduled           pod/text-service-6c547d5885-c2m9s             Successfully assigned pss-20260603072120z-s30-p1-r04/text-service-6c547d5885-c2m9s to emu-worker-7
3s          Normal   Scheduled           pod/compose-post-service-67c7bb6f45-tmw8q     Successfully assigned pss-20260603072120z-s30-p1-r04/compose-post-service-67c7bb6f45-tmw8q to emu-worker-7
3s          Normal   Scheduled           pod/user-timeline-service-cd7c6469f-wgt8j     Successfully assigned pss-20260603072120z-s30-p1-r04/user-timeline-service-cd7c6469f-wgt8j to emu-worker-7
3s          Normal   Scheduled           pod/user-service-7674666965-4x7dv             Successfully assigned pss-20260603072120z-s30-p1-r04/user-service-7674666965-4x7dv to emu-worker-7
3s          Normal   Scheduled           pod/unique-id-service-6dd8dd99dc-s2568        Successfully assigned pss-20260603072120z-s30-p1-r04/unique-id-service-6dd8dd99dc-s2568 to emu-worker-7
3s          Normal   Scheduled           pod/nginx-thrift-5cc9f54568-dtpf6             Successfully assigned pss-20260603072120z-s30-p1-r04/nginx-thrift-5cc9f54568-dtpf6 to emu-worker-7
3s          Normal   Scheduled           pod/home-timeline-service-5468f55675-qh94b    Successfully assigned pss-20260603072120z-s30-p1-r04/home-timeline-service-5468f55675-qh94b to emu-worker-7
2s          Normal   Scheduled           pod/media-service-594459d965-9j5j6            Successfully assigned pss-20260603072120z-s30-p1-r04/media-service-594459d965-9j5j6 to emu-worker-7
3s          Normal   SuccessfulCreate    replicaset/home-timeline-service-5468f55675   Created pod: home-timeline-service-5468f55675-qh94b
3s          Normal   SuccessfulCreate    replicaset/nginx-thrift-5cc9f54568            Created pod: nginx-thrift-5cc9f54568-dtpf6
3s          Normal   ScalingReplicaSet   deployment/nginx-thrift                       Scaled up replica set nginx-thrift-5cc9f54568 from 0 to 1
3s          Normal   ScalingReplicaSet   deployment/home-timeline-service              Scaled up replica set home-timeline-service-5468f55675 from 0 to 1
3s          Normal   ScalingReplicaSet   deployment/user-timeline-service              Scaled up replica set user-timeline-service-cd7c6469f from 0 to 1
3s          Normal   SuccessfulCreate    replicaset/user-timeline-service-cd7c6469f    Created pod: user-timeline-service-cd7c6469f-wgt8j
3s          Normal   ScalingReplicaSet   deployment/user-service                       Scaled up replica set user-service-7674666965 from 0 to 1
3s          Normal   SuccessfulCreate    replicaset/user-service-7674666965            Created pod: user-service-7674666965-4x7dv
3s          Normal   ScalingReplicaSet   deployment/unique-id-service                  Scaled up replica set unique-id-service-6dd8dd99dc from 0 to 1
3s          Normal   SuccessfulCreate    replicaset/unique-id-service-6dd8dd99dc       Created pod: unique-id-service-6dd8dd99dc-s2568
3s          Normal   ScalingReplicaSet   deployment/compose-post-service               Scaled up replica set compose-post-service-67c7bb6f45 from 0 to 1
3s          Normal   SuccessfulCreate    replicaset/compose-post-service-67c7bb6f45    Created pod: compose-post-service-67c7bb6f45-tmw8q
3s          Normal   ScalingReplicaSet   deployment/text-service                       Scaled up replica set text-service-6c547d5885 from 0 to 1
3s          Normal   SuccessfulCreate    replicaset/text-service-6c547d5885            Created pod: text-service-6c547d5885-c2m9s
2s          Normal   Started             pod/text-service-6c547d5885-c2m9s             Container started
2s          Normal   SuccessfulCreate    replicaset/media-service-594459d965           Created pod: media-service-594459d965-9j5j6
2s          Normal   Started             pod/home-timeline-service-5468f55675-qh94b    Container started
2s          Normal   Pulled              pod/text-service-6c547d5885-c2m9s             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
2s          Normal   Created             pod/text-service-6c547d5885-c2m9s             Container created
2s          Normal   Created             pod/home-timeline-service-5468f55675-qh94b    Container created
2s          Normal   Started             pod/nginx-thrift-5cc9f54568-dtpf6             Container started
2s          Normal   Created             pod/nginx-thrift-5cc9f54568-dtpf6             Container created
2s          Normal   Pulled              pod/nginx-thrift-5cc9f54568-dtpf6             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
2s          Normal   Pulled              pod/unique-id-service-6dd8dd99dc-s2568        Container image "python:3.11-slim" already present on machine and can be accessed by the pod
2s          Normal   Pulled              pod/home-timeline-service-5468f55675-qh94b    Container image "python:3.11-slim" already present on machine and can be accessed by the pod
2s          Normal   Started             pod/user-timeline-service-cd7c6469f-wgt8j     Container started
2s          Normal   ScalingReplicaSet   deployment/media-service                      Scaled up replica set media-service-594459d965 from 0 to 1
2s          Normal   Pulled              pod/compose-post-service-67c7bb6f45-tmw8q     Container image "python:3.11-slim" already present on machine and can be accessed by the pod
2s          Normal   Started             pod/compose-post-service-67c7bb6f45-tmw8q     Container started
2s          Normal   Pulled              pod/user-service-7674666965-4x7dv             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
2s          Normal   Created             pod/user-timeline-service-cd7c6469f-wgt8j     Container created
2s          Normal   Pulled              pod/user-timeline-service-cd7c6469f-wgt8j     Container image "python:3.11-slim" already present on machine and can be accessed by the pod
2s          Normal   Created             pod/compose-post-service-67c7bb6f45-tmw8q     Container created
1s          Normal   Created             pod/media-service-594459d965-9j5j6            Container created
1s          Normal   Started             pod/media-service-594459d965-9j5j6            Container started
1s          Normal   Started             pod/user-service-7674666965-4x7dv             Container started
1s          Normal   Created             pod/user-service-7674666965-4x7dv             Container created
1s          Normal   Started             pod/unique-id-service-6dd8dd99dc-s2568        Container started
1s          Normal   Pulled              pod/media-service-594459d965-9j5j6            Container image "python:3.11-slim" already present on machine and can be accessed by the pod
1s          Normal   Created             pod/unique-id-service-6dd8dd99dc-s2568        Container created
