NAME                                     READY   STATUS    RESTARTS   AGE   IP                NODE           NOMINATED NODE   READINESS GATES
compose-post-service-6884444f77-b25dv    1/1     Running   0          7s    192.168.173.148   emu-worker-8   <none>           <none>
home-timeline-service-5957dc7b7-wgtpl    1/1     Running   0          7s    192.168.173.150   emu-worker-8   <none>           <none>
media-service-bf44ff445-bcxqb            1/1     Running   0          7s    192.168.173.152   emu-worker-8   <none>           <none>
nginx-thrift-77d9c486d8-r4wvb            1/1     Running   0          7s    192.168.173.146   emu-worker-8   <none>           <none>
text-service-5f44765f65-z99s6            1/1     Running   0          7s    192.168.173.154   emu-worker-8   <none>           <none>
unique-id-service-58bbfb9f55-s245x       1/1     Running   0          7s    192.168.173.151   emu-worker-8   <none>           <none>
user-service-68645b7445-sc26x            1/1     Running   0          7s    192.168.173.153   emu-worker-8   <none>           <none>
user-timeline-service-599f54479f-sm4rc   1/1     Running   0          7s    192.168.173.149   emu-worker-8   <none>           <none>
