LAST SEEN   TYPE      REASON              OBJECT                                        MESSAGE
6s          Normal    Scheduled           pod/text-service-b6bbbc8d4-m5bmr              Successfully assigned pss-20260603072120z-s20-k8s-r05/text-service-b6bbbc8d4-m5bmr to emu-worker-3
6s          Normal    Scheduled           pod/user-timeline-service-645cbbd96d-rmbmw    Successfully assigned pss-20260603072120z-s20-k8s-r05/user-timeline-service-645cbbd96d-rmbmw to emu-worker-7
7s          Normal    Scheduled           pod/compose-post-service-6cf8795f44-pxx7f     Successfully assigned pss-20260603072120z-s20-k8s-r05/compose-post-service-6cf8795f44-pxx7f to emu-worker-7
6s          Normal    Scheduled           pod/unique-id-service-5cd788bfb8-92fqg        Successfully assigned pss-20260603072120z-s20-k8s-r05/unique-id-service-5cd788bfb8-92fqg to emu-worker-3
7s          Normal    Scheduled           pod/nginx-thrift-8648dd4644-gvqtw             Successfully assigned pss-20260603072120z-s20-k8s-r05/nginx-thrift-8648dd4644-gvqtw to emu-worker-2
7s          Normal    Scheduled           pod/home-timeline-service-69f988f7b-jwwbq     Successfully assigned pss-20260603072120z-s20-k8s-r05/home-timeline-service-69f988f7b-jwwbq to emu-worker-7
6s          Normal    Scheduled           pod/user-service-67579c5cd8-8lprn             Successfully assigned pss-20260603072120z-s20-k8s-r05/user-service-67579c5cd8-8lprn to emu-worker-6
6s          Normal    Scheduled           pod/media-service-6c945476d8-958cl            Successfully assigned pss-20260603072120z-s20-k8s-r05/media-service-6c945476d8-958cl to emu-worker-8
8s          Normal    ScalingReplicaSet   deployment/nginx-thrift                       Scaled up replica set nginx-thrift-8648dd4644 from 0 to 1
7s          Normal    ScalingReplicaSet   deployment/user-service                       Scaled up replica set user-service-67579c5cd8 from 0 to 1
7s          Normal    ScalingReplicaSet   deployment/compose-post-service               Scaled up replica set compose-post-service-6cf8795f44 from 0 to 1
7s          Normal    ScalingReplicaSet   deployment/home-timeline-service              Scaled up replica set home-timeline-service-69f988f7b from 0 to 1
7s          Normal    SuccessfulCreate    replicaset/user-timeline-service-645cbbd96d   Created pod: user-timeline-service-645cbbd96d-rmbmw
7s          Normal    SuccessfulCreate    replicaset/nginx-thrift-8648dd4644            Created pod: nginx-thrift-8648dd4644-gvqtw
7s          Normal    ScalingReplicaSet   deployment/user-timeline-service              Scaled up replica set user-timeline-service-645cbbd96d from 0 to 1
7s          Normal    SuccessfulCreate    replicaset/compose-post-service-6cf8795f44    Created pod: compose-post-service-6cf8795f44-pxx7f
7s          Normal    SuccessfulCreate    replicaset/home-timeline-service-69f988f7b    Created pod: home-timeline-service-69f988f7b-jwwbq
6s          Normal    ScalingReplicaSet   deployment/media-service                      Scaled up replica set media-service-6c945476d8 from 0 to 1
6s          Normal    SuccessfulCreate    replicaset/media-service-6c945476d8           Created pod: media-service-6c945476d8-958cl
6s          Normal    Pulled              pod/nginx-thrift-8648dd4644-gvqtw             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
6s          Normal    SuccessfulCreate    replicaset/unique-id-service-5cd788bfb8       Created pod: unique-id-service-5cd788bfb8-92fqg
6s          Normal    ScalingReplicaSet   deployment/unique-id-service                  Scaled up replica set unique-id-service-5cd788bfb8 from 0 to 1
6s          Normal    SuccessfulCreate    replicaset/text-service-b6bbbc8d4             Created pod: text-service-b6bbbc8d4-m5bmr
6s          Normal    Started             pod/compose-post-service-6cf8795f44-pxx7f     Container started
6s          Normal    Pulled              pod/compose-post-service-6cf8795f44-pxx7f     Container image "python:3.11-slim" already present on machine and can be accessed by the pod
6s          Normal    SuccessfulCreate    replicaset/user-service-67579c5cd8            Created pod: user-service-67579c5cd8-8lprn
6s          Normal    Created             pod/compose-post-service-6cf8795f44-pxx7f     Container created
6s          Normal    ScalingReplicaSet   deployment/text-service                       Scaled up replica set text-service-b6bbbc8d4 from 0 to 1
5s          Normal    Pulled              pod/media-service-6c945476d8-958cl            Container image "python:3.11-slim" already present on machine and can be accessed by the pod
5s          Normal    Started             pod/user-service-67579c5cd8-8lprn             Container started
5s          Normal    Started             pod/nginx-thrift-8648dd4644-gvqtw             Container started
5s          Normal    Pulled              pod/unique-id-service-5cd788bfb8-92fqg        Container image "python:3.11-slim" already present on machine and can be accessed by the pod
5s          Normal    Created             pod/unique-id-service-5cd788bfb8-92fqg        Container created
5s          Normal    Started             pod/unique-id-service-5cd788bfb8-92fqg        Container started
5s          Normal    Created             pod/nginx-thrift-8648dd4644-gvqtw             Container created
5s          Normal    Started             pod/media-service-6c945476d8-958cl            Container started
5s          Normal    Created             pod/media-service-6c945476d8-958cl            Container created
5s          Normal    Pulled              pod/user-service-67579c5cd8-8lprn             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
5s          Normal    Created             pod/user-service-67579c5cd8-8lprn             Container created
5s          Normal    Started             pod/text-service-b6bbbc8d4-m5bmr              Container started
5s          Normal    Pulled              pod/home-timeline-service-69f988f7b-jwwbq     Container image "python:3.11-slim" already present on machine and can be accessed by the pod
5s          Normal    Pulled              pod/text-service-b6bbbc8d4-m5bmr              Container image "python:3.11-slim" already present on machine and can be accessed by the pod
5s          Normal    Created             pod/text-service-b6bbbc8d4-m5bmr              Container created
5s          Normal    Started             pod/home-timeline-service-69f988f7b-jwwbq     Container started
5s          Normal    Pulled              pod/user-timeline-service-645cbbd96d-rmbmw    Container image "python:3.11-slim" already present on machine and can be accessed by the pod
5s          Normal    Created             pod/user-timeline-service-645cbbd96d-rmbmw    Container created
5s          Normal    Started             pod/user-timeline-service-645cbbd96d-rmbmw    Container started
5s          Normal    Created             pod/home-timeline-service-69f988f7b-jwwbq     Container created
4s          Warning   Unhealthy           pod/user-service-67579c5cd8-8lprn             Readiness probe failed: Get "http://192.168.99.246:8080/healthz": dial tcp 192.168.99.246:8080: connect: connection refused
