LAST SEEN   TYPE     REASON              OBJECT                                        MESSAGE
5s          Normal   Scheduled           pod/text-service-5f44765f65-zbnnv             Successfully assigned pss-20260603072120z-s45-p1-r03/text-service-5f44765f65-zbnnv to emu-worker-10
5s          Normal   Scheduled           pod/compose-post-service-6884444f77-5fk94     Successfully assigned pss-20260603072120z-s45-p1-r03/compose-post-service-6884444f77-5fk94 to emu-worker-10
5s          Normal   Scheduled           pod/user-timeline-service-599f54479f-r864w    Successfully assigned pss-20260603072120z-s45-p1-r03/user-timeline-service-599f54479f-r864w to emu-worker-10
5s          Normal   Scheduled           pod/user-service-68645b7445-97rrc             Successfully assigned pss-20260603072120z-s45-p1-r03/user-service-68645b7445-97rrc to emu-worker-10
4s          Normal   Scheduled           pod/unique-id-service-58bbfb9f55-qqgjz        Successfully assigned pss-20260603072120z-s45-p1-r03/unique-id-service-58bbfb9f55-qqgjz to emu-worker-10
5s          Normal   Scheduled           pod/nginx-thrift-77d9c486d8-cxtp2             Successfully assigned pss-20260603072120z-s45-p1-r03/nginx-thrift-77d9c486d8-cxtp2 to emu-worker-10
5s          Normal   Scheduled           pod/home-timeline-service-5957dc7b7-5fdjw     Successfully assigned pss-20260603072120z-s45-p1-r03/home-timeline-service-5957dc7b7-5fdjw to emu-worker-10
4s          Normal   Scheduled           pod/media-service-bf44ff445-dwtqw             Successfully assigned pss-20260603072120z-s45-p1-r03/media-service-bf44ff445-dwtqw to emu-worker-10
5s          Normal   SuccessfulCreate    replicaset/home-timeline-service-5957dc7b7    Created pod: home-timeline-service-5957dc7b7-5fdjw
5s          Normal   SuccessfulCreate    replicaset/nginx-thrift-77d9c486d8            Created pod: nginx-thrift-77d9c486d8-cxtp2
5s          Normal   ScalingReplicaSet   deployment/nginx-thrift                       Scaled up replica set nginx-thrift-77d9c486d8 from 0 to 1
5s          Normal   ScalingReplicaSet   deployment/home-timeline-service              Scaled up replica set home-timeline-service-5957dc7b7 from 0 to 1
5s          Normal   ScalingReplicaSet   deployment/user-timeline-service              Scaled up replica set user-timeline-service-599f54479f from 0 to 1
5s          Normal   SuccessfulCreate    replicaset/user-timeline-service-599f54479f   Created pod: user-timeline-service-599f54479f-r864w
5s          Normal   ScalingReplicaSet   deployment/user-service                       Scaled up replica set user-service-68645b7445 from 0 to 1
5s          Normal   SuccessfulCreate    replicaset/user-service-68645b7445            Created pod: user-service-68645b7445-97rrc
5s          Normal   SuccessfulCreate    replicaset/compose-post-service-6884444f77    Created pod: compose-post-service-6884444f77-5fk94
5s          Normal   ScalingReplicaSet   deployment/text-service                       Scaled up replica set text-service-5f44765f65 from 0 to 1
5s          Normal   ScalingReplicaSet   deployment/compose-post-service               Scaled up replica set compose-post-service-6884444f77 from 0 to 1
5s          Normal   SuccessfulCreate    replicaset/text-service-5f44765f65            Created pod: text-service-5f44765f65-zbnnv
4s          Normal   Started             pod/compose-post-service-6884444f77-5fk94     Container started
4s          Normal   SuccessfulCreate    replicaset/media-service-bf44ff445            Created pod: media-service-bf44ff445-dwtqw
4s          Normal   Pulled              pod/compose-post-service-6884444f77-5fk94     Container image "python:3.11-slim" already present on machine and can be accessed by the pod
4s          Normal   Created             pod/nginx-thrift-77d9c486d8-cxtp2             Container created
4s          Normal   Created             pod/compose-post-service-6884444f77-5fk94     Container created
4s          Normal   Started             pod/nginx-thrift-77d9c486d8-cxtp2             Container started
4s          Normal   ScalingReplicaSet   deployment/unique-id-service                  Scaled up replica set unique-id-service-58bbfb9f55 from 0 to 1
4s          Normal   SuccessfulCreate    replicaset/unique-id-service-58bbfb9f55       Created pod: unique-id-service-58bbfb9f55-qqgjz
4s          Normal   Pulled              pod/nginx-thrift-77d9c486d8-cxtp2             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
4s          Normal   ScalingReplicaSet   deployment/media-service                      Scaled up replica set media-service-bf44ff445 from 0 to 1
3s          Normal   Started             pod/user-service-68645b7445-97rrc             Container started
3s          Normal   Pulled              pod/text-service-5f44765f65-zbnnv             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
3s          Normal   Pulled              pod/home-timeline-service-5957dc7b7-5fdjw     Container image "python:3.11-slim" already present on machine and can be accessed by the pod
3s          Normal   Started             pod/user-timeline-service-599f54479f-r864w    Container started
3s          Normal   Started             pod/text-service-5f44765f65-zbnnv             Container started
3s          Normal   Created             pod/text-service-5f44765f65-zbnnv             Container created
3s          Normal   Created             pod/home-timeline-service-5957dc7b7-5fdjw     Container created
3s          Normal   Pulled              pod/user-service-68645b7445-97rrc             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
3s          Normal   Created             pod/user-service-68645b7445-97rrc             Container created
3s          Normal   Created             pod/user-timeline-service-599f54479f-r864w    Container created
3s          Normal   Pulled              pod/user-timeline-service-599f54479f-r864w    Container image "python:3.11-slim" already present on machine and can be accessed by the pod
3s          Normal   Started             pod/home-timeline-service-5957dc7b7-5fdjw     Container started
2s          Normal   Created             pod/media-service-bf44ff445-dwtqw             Container created
2s          Normal   Started             pod/media-service-bf44ff445-dwtqw             Container started
2s          Normal   Pulled              pod/unique-id-service-58bbfb9f55-qqgjz        Container image "python:3.11-slim" already present on machine and can be accessed by the pod
2s          Normal   Started             pod/unique-id-service-58bbfb9f55-qqgjz        Container started
2s          Normal   Pulled              pod/media-service-bf44ff445-dwtqw             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
2s          Normal   Created             pod/unique-id-service-58bbfb9f55-qqgjz        Container created
