LAST SEEN   TYPE      REASON              OBJECT                                        MESSAGE
6s          Normal    Scheduled           pod/text-service-6c547d5885-zpt89             Successfully assigned pss-20260603072120z-s30-p1-r02/text-service-6c547d5885-zpt89 to emu-worker-6
6s          Normal    Scheduled           pod/user-service-7674666965-7ndqw             Successfully assigned pss-20260603072120z-s30-p1-r02/user-service-7674666965-7ndqw to emu-worker-6
6s          Normal    Scheduled           pod/compose-post-service-67c7bb6f45-9wblk     Successfully assigned pss-20260603072120z-s30-p1-r02/compose-post-service-67c7bb6f45-9wblk to emu-worker-6
6s          Normal    Scheduled           pod/nginx-thrift-5cc9f54568-b5wlc             Successfully assigned pss-20260603072120z-s30-p1-r02/nginx-thrift-5cc9f54568-b5wlc to emu-worker-6
4s          Normal    Scheduled           pod/unique-id-service-6dd8dd99dc-p7dxr        Successfully assigned pss-20260603072120z-s30-p1-r02/unique-id-service-6dd8dd99dc-p7dxr to emu-worker-6
4s          Normal    Scheduled           pod/media-service-594459d965-l4jrc            Successfully assigned pss-20260603072120z-s30-p1-r02/media-service-594459d965-l4jrc to emu-worker-6
6s          Normal    Scheduled           pod/home-timeline-service-5468f55675-6t6fj    Successfully assigned pss-20260603072120z-s30-p1-r02/home-timeline-service-5468f55675-6t6fj to emu-worker-6
6s          Normal    Scheduled           pod/user-timeline-service-cd7c6469f-9xrb6     Successfully assigned pss-20260603072120z-s30-p1-r02/user-timeline-service-cd7c6469f-9xrb6 to emu-worker-6
6s          Normal    ScalingReplicaSet   deployment/unique-id-service                  Scaled up replica set unique-id-service-6dd8dd99dc from 0 to 1
6s          Normal    ScalingReplicaSet   deployment/user-timeline-service              Scaled up replica set user-timeline-service-cd7c6469f from 0 to 1
6s          Normal    SuccessfulCreate    replicaset/home-timeline-service-5468f55675   Created pod: home-timeline-service-5468f55675-6t6fj
6s          Normal    ScalingReplicaSet   deployment/home-timeline-service              Scaled up replica set home-timeline-service-5468f55675 from 0 to 1
6s          Normal    ScalingReplicaSet   deployment/compose-post-service               Scaled up replica set compose-post-service-67c7bb6f45 from 0 to 1
6s          Normal    SuccessfulCreate    replicaset/user-service-7674666965            Created pod: user-service-7674666965-7ndqw
6s          Normal    ScalingReplicaSet   deployment/nginx-thrift                       Scaled up replica set nginx-thrift-5cc9f54568 from 0 to 1
6s          Normal    SuccessfulCreate    replicaset/compose-post-service-67c7bb6f45    Created pod: compose-post-service-67c7bb6f45-9wblk
6s          Normal    SuccessfulCreate    replicaset/nginx-thrift-5cc9f54568            Created pod: nginx-thrift-5cc9f54568-b5wlc
6s          Normal    ScalingReplicaSet   deployment/user-service                       Scaled up replica set user-service-7674666965 from 0 to 1
6s          Normal    SuccessfulCreate    replicaset/user-timeline-service-cd7c6469f    Created pod: user-timeline-service-cd7c6469f-9xrb6
6s          Normal    ScalingReplicaSet   deployment/text-service                       Scaled up replica set text-service-6c547d5885 from 0 to 1
6s          Normal    SuccessfulCreate    replicaset/text-service-6c547d5885            Created pod: text-service-6c547d5885-zpt89
5s          Normal    ScalingReplicaSet   deployment/media-service                      Scaled up replica set media-service-594459d965 from 0 to 1
5s          Normal    SuccessfulCreate    replicaset/media-service-594459d965           Created pod: media-service-594459d965-l4jrc
5s          Normal    SuccessfulCreate    replicaset/unique-id-service-6dd8dd99dc       Created pod: unique-id-service-6dd8dd99dc-p7dxr
5s          Normal    Pulled              pod/compose-post-service-67c7bb6f45-9wblk     Container image "python:3.11-slim" already present on machine and can be accessed by the pod
4s          Normal    Pulled              pod/user-service-7674666965-7ndqw             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
4s          Normal    Started             pod/home-timeline-service-5468f55675-6t6fj    Container started
4s          Normal    Created             pod/compose-post-service-67c7bb6f45-9wblk     Container created
4s          Normal    Created             pod/nginx-thrift-5cc9f54568-b5wlc             Container created
4s          Normal    Pulled              pod/nginx-thrift-5cc9f54568-b5wlc             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
4s          Normal    Started             pod/compose-post-service-67c7bb6f45-9wblk     Container started
4s          Normal    Pulled              pod/unique-id-service-6dd8dd99dc-p7dxr        Container image "python:3.11-slim" already present on machine and can be accessed by the pod
4s          Normal    Started             pod/user-timeline-service-cd7c6469f-9xrb6     Container started
4s          Normal    Created             pod/user-timeline-service-cd7c6469f-9xrb6     Container created
4s          Normal    Pulled              pod/user-timeline-service-cd7c6469f-9xrb6     Container image "python:3.11-slim" already present on machine and can be accessed by the pod
4s          Normal    Pulled              pod/home-timeline-service-5468f55675-6t6fj    Container image "python:3.11-slim" already present on machine and can be accessed by the pod
4s          Normal    Started             pod/nginx-thrift-5cc9f54568-b5wlc             Container started
4s          Normal    Created             pod/home-timeline-service-5468f55675-6t6fj    Container created
4s          Normal    Created             pod/user-service-7674666965-7ndqw             Container created
4s          Normal    Started             pod/user-service-7674666965-7ndqw             Container started
3s          Warning   Unhealthy           pod/user-service-7674666965-7ndqw             Readiness probe failed: Get "http://192.168.99.196:8080/healthz": dial tcp 192.168.99.196:8080: connect: connection refused
