LAST SEEN   TYPE      REASON              OBJECT                                        MESSAGE
5s          Normal    Scheduled           pod/media-service-6c7968cc95-5v5sx            Successfully assigned live-tc-social-scale10-20260523t180124z-kubernetes/media-service-6c7968cc95-5v5sx to emu-worker-8
8s          Normal    Scheduled           pod/user-timeline-service-5d9b956559-dlsmk    Successfully assigned live-tc-social-scale10-20260523t180124z-kubernetes/user-timeline-service-5d9b956559-dlsmk to emu-worker-10
8s          Normal    Scheduled           pod/user-service-599c57d855-drrqt             Successfully assigned live-tc-social-scale10-20260523t180124z-kubernetes/user-service-599c57d855-drrqt to emu-worker-9
5s          Normal    Scheduled           pod/unique-id-service-676dd5cff5-5qblq        Successfully assigned live-tc-social-scale10-20260523t180124z-kubernetes/unique-id-service-676dd5cff5-5qblq to emu-worker-10
6s          Normal    Scheduled           pod/text-service-7cc69fb6d7-ldbh6             Successfully assigned live-tc-social-scale10-20260523t180124z-kubernetes/text-service-7cc69fb6d7-ldbh6 to emu-worker-8
9s          Normal    Scheduled           pod/compose-post-service-5b7bc584b7-k5pv7     Successfully assigned live-tc-social-scale10-20260523t180124z-kubernetes/compose-post-service-5b7bc584b7-k5pv7 to emu-worker-9
9s          Normal    Scheduled           pod/home-timeline-service-74df5f9975-vmhxx    Successfully assigned live-tc-social-scale10-20260523t180124z-kubernetes/home-timeline-service-74df5f9975-vmhxx to emu-worker-6
9s          Normal    Scheduled           pod/nginx-thrift-788d88bd6c-nbv66             Successfully assigned live-tc-social-scale10-20260523t180124z-kubernetes/nginx-thrift-788d88bd6c-nbv66 to emu-worker-6
9s          Normal    SuccessfulCreate    replicaset/nginx-thrift-788d88bd6c            Created pod: nginx-thrift-788d88bd6c-nbv66
9s          Normal    ScalingReplicaSet   deployment/compose-post-service               Scaled up replica set compose-post-service-5b7bc584b7 from 0 to 1
9s          Normal    SuccessfulCreate    replicaset/home-timeline-service-74df5f9975   Created pod: home-timeline-service-74df5f9975-vmhxx
9s          Normal    ScalingReplicaSet   deployment/home-timeline-service              Scaled up replica set home-timeline-service-74df5f9975 from 0 to 1
9s          Normal    ScalingReplicaSet   deployment/user-timeline-service              Scaled up replica set user-timeline-service-5d9b956559 from 0 to 1
9s          Normal    SuccessfulCreate    replicaset/user-timeline-service-5d9b956559   Created pod: user-timeline-service-5d9b956559-dlsmk
9s          Normal    ScalingReplicaSet   deployment/user-service                       Scaled up replica set user-service-599c57d855 from 0 to 1
9s          Normal    SuccessfulCreate    replicaset/compose-post-service-5b7bc584b7    Created pod: compose-post-service-5b7bc584b7-k5pv7
9s          Normal    ScalingReplicaSet   deployment/nginx-thrift                       Scaled up replica set nginx-thrift-788d88bd6c from 0 to 1
8s          Normal    SuccessfulCreate    replicaset/user-service-599c57d855            Created pod: user-service-599c57d855-drrqt
7s          Normal    ScalingReplicaSet   deployment/text-service                       Scaled up replica set text-service-7cc69fb6d7 from 0 to 1
7s          Normal    SuccessfulCreate    replicaset/text-service-7cc69fb6d7            Created pod: text-service-7cc69fb6d7-ldbh6
5s          Normal    Pulled              pod/nginx-thrift-788d88bd6c-nbv66             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
5s          Normal    ScalingReplicaSet   deployment/unique-id-service                  Scaled up replica set unique-id-service-676dd5cff5 from 0 to 1
5s          Normal    Pulled              pod/user-timeline-service-5d9b956559-dlsmk    Container image "python:3.11-slim" already present on machine and can be accessed by the pod
5s          Normal    Created             pod/nginx-thrift-788d88bd6c-nbv66             Container created
5s          Normal    Created             pod/user-timeline-service-5d9b956559-dlsmk    Container created
5s          Normal    Created             pod/compose-post-service-5b7bc584b7-k5pv7     Container created
5s          Normal    Pulled              pod/compose-post-service-5b7bc584b7-k5pv7     Container image "python:3.11-slim" already present on machine and can be accessed by the pod
5s          Normal    SuccessfulCreate    replicaset/unique-id-service-676dd5cff5       Created pod: unique-id-service-676dd5cff5-5qblq
5s          Normal    Started             pod/nginx-thrift-788d88bd6c-nbv66             Container started
5s          Normal    ScalingReplicaSet   deployment/media-service                      Scaled up replica set media-service-6c7968cc95 from 0 to 1
5s          Normal    SuccessfulCreate    replicaset/media-service-6c7968cc95           Created pod: media-service-6c7968cc95-5v5sx
5s          Normal    Started             pod/compose-post-service-5b7bc584b7-k5pv7     Container started
5s          Normal    Started             pod/user-timeline-service-5d9b956559-dlsmk    Container started
4s          Warning   Unhealthy           pod/user-timeline-service-5d9b956559-dlsmk    Readiness probe failed: Get "http://192.168.82.210:8080/healthz": dial tcp 192.168.82.210:8080: connect: connection refused
4s          Warning   Unhealthy           pod/nginx-thrift-788d88bd6c-nbv66             Readiness probe failed: Get "http://192.168.99.211:8080/healthz": dial tcp 192.168.99.211:8080: connect: connection refused
3s          Normal    Pulled              pod/unique-id-service-676dd5cff5-5qblq        Container image "python:3.11-slim" already present on machine and can be accessed by the pod
3s          Normal    Created             pod/home-timeline-service-74df5f9975-vmhxx    Container created
3s          Normal    Pulled              pod/text-service-7cc69fb6d7-ldbh6             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
3s          Normal    Pulled              pod/home-timeline-service-74df5f9975-vmhxx    Container image "python:3.11-slim" already present on machine and can be accessed by the pod
3s          Normal    Pulled              pod/user-service-599c57d855-drrqt             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
3s          Normal    Created             pod/user-service-599c57d855-drrqt             Container created
3s          Normal    Started             pod/user-service-599c57d855-drrqt             Container started
3s          Normal    Started             pod/home-timeline-service-74df5f9975-vmhxx    Container started
2s          Normal    Started             pod/text-service-7cc69fb6d7-ldbh6             Container started
2s          Normal    Started             pod/unique-id-service-676dd5cff5-5qblq        Container started
2s          Normal    Created             pod/unique-id-service-676dd5cff5-5qblq        Container created
2s          Normal    Pulled              pod/media-service-6c7968cc95-5v5sx            Container image "python:3.11-slim" already present on machine and can be accessed by the pod
2s          Normal    Created             pod/text-service-7cc69fb6d7-ldbh6             Container created
1s          Normal    Created             pod/media-service-6c7968cc95-5v5sx            Container created
1s          Normal    Started             pod/media-service-6c7968cc95-5v5sx            Container started
