LAST SEEN   TYPE     REASON              OBJECT                                        MESSAGE
11s         Normal   Scheduled           pod/text-service-6dcb7b587f-2dcm8             Successfully assigned live-tc-social-scale10-20260523t180124z-policy1/text-service-6dcb7b587f-2dcm8 to emu-worker-4
10s         Normal   Scheduled           pod/media-service-744d579ff5-klhbt            Successfully assigned live-tc-social-scale10-20260523t180124z-policy1/media-service-744d579ff5-klhbt to emu-worker-4
13s         Normal   Scheduled           pod/user-timeline-service-6ff9cb5c45-d9f6l    Successfully assigned live-tc-social-scale10-20260523t180124z-policy1/user-timeline-service-6ff9cb5c45-d9f6l to emu-worker-4
11s         Normal   Scheduled           pod/user-service-887676bf9-7hlp9              Successfully assigned live-tc-social-scale10-20260523t180124z-policy1/user-service-887676bf9-7hlp9 to emu-worker-4
13s         Normal   Scheduled           pod/home-timeline-service-7985cc88fc-6ddp4    Successfully assigned live-tc-social-scale10-20260523t180124z-policy1/home-timeline-service-7985cc88fc-6ddp4 to emu-worker-4
10s         Normal   Scheduled           pod/unique-id-service-8576c8cf9c-7bqmw        Successfully assigned live-tc-social-scale10-20260523t180124z-policy1/unique-id-service-8576c8cf9c-7bqmw to emu-worker-4
14s         Normal   Scheduled           pod/compose-post-service-5569d44975-68hv2     Successfully assigned live-tc-social-scale10-20260523t180124z-policy1/compose-post-service-5569d44975-68hv2 to emu-worker-4
14s         Normal   Scheduled           pod/nginx-thrift-598f98bffd-k6rpn             Successfully assigned live-tc-social-scale10-20260523t180124z-policy1/nginx-thrift-598f98bffd-k6rpn to emu-worker-4
15s         Normal   SuccessfulCreate    replicaset/compose-post-service-5569d44975    Created pod: compose-post-service-5569d44975-68hv2
15s         Normal   ScalingReplicaSet   deployment/compose-post-service               Scaled up replica set compose-post-service-5569d44975 from 0 to 1
15s         Normal   SuccessfulCreate    replicaset/nginx-thrift-598f98bffd            Created pod: nginx-thrift-598f98bffd-k6rpn
15s         Normal   ScalingReplicaSet   deployment/nginx-thrift                       Scaled up replica set nginx-thrift-598f98bffd from 0 to 1
14s         Normal   SuccessfulCreate    replicaset/home-timeline-service-7985cc88fc   Created pod: home-timeline-service-7985cc88fc-6ddp4
14s         Normal   ScalingReplicaSet   deployment/home-timeline-service              Scaled up replica set home-timeline-service-7985cc88fc from 0 to 1
13s         Normal   ScalingReplicaSet   deployment/user-timeline-service              Scaled up replica set user-timeline-service-6ff9cb5c45 from 0 to 1
13s         Normal   SuccessfulCreate    replicaset/user-timeline-service-6ff9cb5c45   Created pod: user-timeline-service-6ff9cb5c45-d9f6l
12s         Normal   ScalingReplicaSet   deployment/user-service                       Scaled up replica set user-service-887676bf9 from 0 to 1
12s         Normal   SuccessfulCreate    replicaset/user-service-887676bf9             Created pod: user-service-887676bf9-7hlp9
11s         Normal   ScalingReplicaSet   deployment/text-service                       Scaled up replica set text-service-6dcb7b587f from 0 to 1
11s         Normal   SuccessfulCreate    replicaset/unique-id-service-8576c8cf9c       Created pod: unique-id-service-8576c8cf9c-7bqmw
11s         Normal   Created             pod/nginx-thrift-598f98bffd-k6rpn             Container created
11s         Normal   Started             pod/nginx-thrift-598f98bffd-k6rpn             Container started
11s         Normal   Pulled              pod/nginx-thrift-598f98bffd-k6rpn             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
11s         Normal   SuccessfulCreate    replicaset/text-service-6dcb7b587f            Created pod: text-service-6dcb7b587f-2dcm8
11s         Normal   ScalingReplicaSet   deployment/unique-id-service                  Scaled up replica set unique-id-service-8576c8cf9c from 0 to 1
