request_id,endpoint,status,latency_ms,error
0,/wrk2-api/post/compose,200,624.1317440290004,
1,/wrk2-api/home-timeline/read,200,187.716493033804,
2,/wrk2-api/user-timeline/read,200,186.0924760112539,
3,/wrk2-api/post/compose,200,622.5941190496087,
4,/wrk2-api/home-timeline/read,200,185.77259394805878,
5,/wrk2-api/user-timeline/read,200,182.63973493594676,
6,/wrk2-api/post/compose,200,619.9456719914451,
7,/wrk2-api/home-timeline/read,200,183.99648100603372,
8,/wrk2-api/user-timeline/read,200,178.08919900562614,
9,/wrk2-api/post/compose,200,607.5074170948938,
10,/wrk2-api/home-timeline/read,200,177.65750596299767,
11,/wrk2-api/user-timeline/read,200,176.0190329514444,
12,/wrk2-api/post/compose,200,605.7518809102476,
13,/wrk2-api/home-timeline/read,200,177.2078190697357,
14,/wrk2-api/user-timeline/read,200,174.612102098763,
15,/wrk2-api/post/compose,200,606.4625909784809,
16,/wrk2-api/home-timeline/read,200,176.86719889752567,
17,/wrk2-api/user-timeline/read,200,173.05690504144877,
18,/wrk2-api/post/compose,200,606.4010440604761,
19,/wrk2-api/home-timeline/read,200,178.81726997438818,
20,/wrk2-api/user-timeline/read,200,177.1485679782927,
21,/wrk2-api/post/compose,200,600.4965779138729,
22,/wrk2-api/home-timeline/read,200,175.92883203178644,
23,/wrk2-api/user-timeline/read,200,178.7853300338611,
24,/wrk2-api/post/compose,200,606.0672249877825,
25,/wrk2-api/home-timeline/read,200,175.87679298594594,
26,/wrk2-api/user-timeline/read,200,172.0042129745707,
27,/wrk2-api/post/compose,200,596.2475090054795,
28,/wrk2-api/home-timeline/read,200,176.63190606981516,
29,/wrk2-api/user-timeline/read,200,173.40409802272916,
30,/wrk2-api/post/compose,200,597.8537530172616,
31,/wrk2-api/home-timeline/read,200,174.81078789569438,
32,/wrk2-api/user-timeline/read,200,172.25493502337486,
33,/wrk2-api/post/compose,200,597.4819830153137,
34,/wrk2-api/home-timeline/read,200,174.88663992844522,
35,/wrk2-api/user-timeline/read,200,172.324254992418,
36,/wrk2-api/post/compose,200,600.0567289302126,
37,/wrk2-api/home-timeline/read,200,174.57067500799894,
38,/wrk2-api/user-timeline/read,200,171.00267705973238,
39,/wrk2-api/post/compose,200,599.7657730476931,
40,/wrk2-api/home-timeline/read,200,175.19260593689978,
41,/wrk2-api/user-timeline/read,200,172.77848103549331,
42,/wrk2-api/post/compose,200,596.678089001216,
43,/wrk2-api/home-timeline/read,200,175.20279495511204,
44,/wrk2-api/user-timeline/read,200,172.88079403806478,
45,/wrk2-api/post/compose,200,597.6634349208325,
46,/wrk2-api/home-timeline/read,200,177.11364198476076,
47,/wrk2-api/user-timeline/read,200,172.30465891771019,
48,/wrk2-api/post/compose,200,600.4240129841492,
49,/wrk2-api/home-timeline/read,200,175.6380539154634,
50,/wrk2-api/user-timeline/read,200,171.89419688656926,
51,/wrk2-api/post/compose,200,597.8486039675772,
52,/wrk2-api/home-timeline/read,200,175.7732379483059,
53,/wrk2-api/user-timeline/read,200,172.13217401877046,
54,/wrk2-api/post/compose,200,601.7776909284294,
55,/wrk2-api/home-timeline/read,200,175.26917904615402,
56,/wrk2-api/user-timeline/read,200,174.34759403113276,
57,/wrk2-api/post/compose,200,599.5197190204635,
58,/wrk2-api/home-timeline/read,200,176.31466896273196,
59,/wrk2-api/user-timeline/read,200,172.58815292734653,
