request_id,endpoint,status,latency_ms,error
0,/wrk2-api/post/compose,200,545.5071351025254,
1,/wrk2-api/home-timeline/read,200,107.96563501935452,
2,/wrk2-api/user-timeline/read,200,193.6461169971153,
3,/wrk2-api/post/compose,200,541.6578289587051,
4,/wrk2-api/home-timeline/read,200,104.43120205309242,
5,/wrk2-api/user-timeline/read,200,185.94572902657092,
6,/wrk2-api/post/compose,200,537.9853249760345,
7,/wrk2-api/home-timeline/read,200,103.18469500634819,
8,/wrk2-api/user-timeline/read,200,175.78993004281074,
9,/wrk2-api/post/compose,200,521.7773820040748,
10,/wrk2-api/home-timeline/read,200,97.3370949504897,
11,/wrk2-api/user-timeline/read,200,176.4841569820419,
12,/wrk2-api/post/compose,200,522.0684899250045,
13,/wrk2-api/home-timeline/read,200,96.90209699328989,
14,/wrk2-api/user-timeline/read,200,174.1424979409203,
15,/wrk2-api/post/compose,200,517.7148230141029,
16,/wrk2-api/home-timeline/read,200,95.98427906166762,
17,/wrk2-api/user-timeline/read,200,173.80990099627525,
18,/wrk2-api/post/compose,200,518.9122080337256,
19,/wrk2-api/home-timeline/read,200,97.57191804237664,
20,/wrk2-api/user-timeline/read,200,176.17627698928118,
21,/wrk2-api/post/compose,200,523.853651015088,
22,/wrk2-api/home-timeline/read,200,97.40585496183485,
23,/wrk2-api/user-timeline/read,200,176.0121890110895,
24,/wrk2-api/post/compose,200,519.905737019144,
25,/wrk2-api/home-timeline/read,200,97.45063097216189,
26,/wrk2-api/user-timeline/read,200,175.40271196048707,
27,/wrk2-api/post/compose,200,520.0446699745953,
28,/wrk2-api/home-timeline/read,200,96.00054903421551,
29,/wrk2-api/user-timeline/read,200,173.85370505508035,
30,/wrk2-api/post/compose,200,520.060830982402,
31,/wrk2-api/home-timeline/read,200,96.56573296524584,
32,/wrk2-api/user-timeline/read,200,173.61515597440302,
33,/wrk2-api/post/compose,200,521.388359949924,
34,/wrk2-api/home-timeline/read,200,96.04964300524443,
35,/wrk2-api/user-timeline/read,200,174.4101120857522,
36,/wrk2-api/post/compose,200,521.0584989981726,
37,/wrk2-api/home-timeline/read,200,95.74900602456182,
38,/wrk2-api/user-timeline/read,200,173.04738599341363,
39,/wrk2-api/post/compose,200,519.2629978992045,
40,/wrk2-api/home-timeline/read,200,96.02552803698927,
41,/wrk2-api/user-timeline/read,200,174.48511300608516,
42,/wrk2-api/post/compose,200,521.184065961279,
43,/wrk2-api/home-timeline/read,200,95.76809103600681,
44,/wrk2-api/user-timeline/read,200,178.19687095470726,
45,/wrk2-api/post/compose,200,520.4656618880108,
46,/wrk2-api/home-timeline/read,200,97.20271406695247,
47,/wrk2-api/user-timeline/read,200,174.53267297241837,
48,/wrk2-api/post/compose,200,520.1634140685201,
49,/wrk2-api/home-timeline/read,200,98.15173898823559,
50,/wrk2-api/user-timeline/read,200,174.4220049586147,
51,/wrk2-api/post/compose,200,519.9667529668659,
52,/wrk2-api/home-timeline/read,200,96.77677205763757,
53,/wrk2-api/user-timeline/read,200,175.3670439356938,
54,/wrk2-api/post/compose,200,523.4631659695879,
55,/wrk2-api/home-timeline/read,200,97.56311099044979,
56,/wrk2-api/user-timeline/read,200,176.10453290399164,
57,/wrk2-api/post/compose,200,526.4621609821916,
58,/wrk2-api/home-timeline/read,200,95.52010602783412,
59,/wrk2-api/user-timeline/read,200,175.11675192508847,
