time_s,src,dst,latency_ms,bandwidth_mbps
0.0,0,1,8.126802209594924,640.4848295810341
0.0,0,2,8.330289660827274,628.1676129725661
0.0,0,3,8.345870597929775,626.8801328289908
0.0,0,4,8.4484009318731,621.4613098645572
0.0,0,5,8.809151328188538,607.9070041906082
0.0,0,6,8.758910448261785,609.0818693883429
0.0,0,7,8.839262083256605,606.0297125569042
0.0,0,8,9.275083828172079,595.0531299510121
0.0,0,9,9.477402988065958,590.7402518049103
0.0,1,0,8.076632076631395,643.7866514566963
0.0,1,2,14.700234059175283,567.0973599506709
0.0,1,3,8.229230970849295,633.6642452322155
0.0,1,4,8.270983702405651,630.3026979759917
0.0,1,5,8.691462573581743,611.9959286249417
0.0,1,6,8.853143261958607,606.429851567525
0.0,1,7,8.943784697699403,603.6742975922925
0.0,1,8,9.044972891234195,600.7412974983006
0.0,1,9,9.26619710832782,595.2555027017908
0.0,2,0,8.387828754822221,625.0380331183987
0.0,2,1,8.154396420493862,638.6687855762477
0.0,2,3,8.172873965137665,637.4527321693774
0.0,2,4,10.28854614855338,602.7891556507211
0.0,2,5,8.403873560408234,624.2292161844674
0.0,2,6,15.452132915348969,564.4213200117015
0.0,2,7,8.691829892380257,611.8464006161859
0.0,2,8,8.88681205651514,605.3407473469322
0.0,2,9,9.02620579616787,601.2237621248836
0.0,3,0,8.40078816951261,624.370228190244
0.0,3,1,8.211513513611962,634.6279065168701
0.0,3,2,8.168929604977176,637.7123203724396
0.0,3,4,8.030740459694467,646.8068934963579
0.0,3,5,8.121968873145045,639.4982839141667
0.0,3,6,8.477307699430114,620.8730465494832
0.0,3,7,8.422621847514355,622.4652068996813
0.0,3,8,8.765840239307702,609.361295536001
0.0,3,9,8.60945081418532,613.4535636850794
0.0,4,0,8.624516668561975,614.6029566569615
0.0,4,1,8.375085921631381,625.5449012379408
0.0,4,2,8.192281465801459,635.673947133836
0.0,4,3,8.152168475652974,638.8154121960887
0.0,4,5,8.063752507891454,644.6342880743937
0.0,4,6,8.241294361639826,633.0081114252719
0.0,4,7,13.476359467509639,563.0943320864898
0.0,4,8,8.663538948528421,613.0833390236528
0.0,4,9,8.698101492196646,611.6358140534736
0.0,5,0,8.773942692982704,609.0892329173856
0.0,5,1,8.613483478275597,615.0326145479214
0.0,5,2,8.275326397947802,630.104223218792
0.0,5,3,8.28656539958649,630.5457972229043
0.0,5,4,8.044397840917942,645.908067094588
0.0,5,6,8.133092475397651,640.070851462892
0.0,5,7,8.29743499405074,629.9545945901122
0.0,5,8,8.514535490998927,619.1716201379396
0.0,5,9,8.358868480442034,624.9479101366323
0.0,6,0,8.834659655638113,606.8662050725852
0.0,6,1,8.733931797833987,610.4327109974748
0.0,6,2,8.547701205272652,617.5943280639016
0.0,6,3,8.418655314704182,623.5536438201605
0.0,6,4,8.319823957217107,628.7368477815282
0.0,6,5,8.08269915748197,643.3873616982179
0.0,6,7,8.144562963668738,639.3159499535512
0.0,6,8,8.329938087040548,628.1867352451603
0.0,6,9,8.488649863222532,620.3546742199078
0.0,7,0,8.911331587173247,604.1769491871721
0.0,7,1,8.927570819996074,604.1485535151148
0.0,7,2,8.607509286488575,614.6777015729442
0.0,7,3,8.571561903429352,616.66513741453
0.0,7,4,8.384819470509393,625.1000476368754
0.0,7,5,8.300891077929233,629.7666164742003
0.0,7,6,8.028389153455091,646.9616388382368
0.0,7,8,8.158899334085632,638.3724375754895
0.0,7,9,8.125719990239293,639.2942587953526
0.0,8,0,9.125259961834725,598.4649926511254
0.0,8,1,8.773242790255589,607.72693705715
0.0,8,2,8.862600945472874,606.0489223449185
0.0,8,3,8.763531169104741,609.438829047599
0.0,8,4,8.559216761802762,617.1458857182579
0.0,8,5,8.50666199942976,619.5314633073118
0.0,8,6,8.263485792806454,631.8011084801035
0.0,8,7,8.148349335482049,639.0667593585877
0.0,8,9,8.017534486403491,647.6760116135702
0.0,9,0,18.576979094604955,566.1371525166858
0.0,9,1,9.351019622120115,593.3238827402146
0.0,9,2,8.85755943045039,605.5593242122984
0.0,9,3,8.79399603471987,608.0556159844439
0.0,9,4,8.55035460622507,616.5968303458227
0.0,9,5,8.568094537273897,616.8001646542377
0.0,9,6,8.282186850655663,629.790679091128
0.0,9,7,8.290840972422007,630.3132466962617
0.0,9,8,8.21026586959089,634.9918774575497
5.0,0,1,8.306256000020069,627.7151269986792
5.0,0,2,8.588959333654874,610.9268709535856
5.0,0,3,8.946301069851712,593.4423339169335
5.0,0,4,9.176048845707463,584.0419439892767
5.0,0,5,9.624488761159732,568.292517043967
5.0,0,6,9.77971332601601,563.8729852140318
5.0,0,7,9.869920632529102,561.1700188951869
5.0,0,8,10.716023898798406,540.9931062838511
5.0,0,9,10.913814849004307,537.5781358796
5.0,1,0,8.455827815859752,617.87143186873
5.0,1,2,20.880833114162574,496.52392376242466
5.0,1,3,8.467198830331222,617.5494851064683
5.0,1,4,8.8811673689456,596.4191475911581
5.0,1,5,9.316743749077405,578.5629597715049
5.0,1,6,9.602442519074504,569.0327814864332
5.0,1,7,9.929182427488897,559.5010139959498
5.0,1,8,9.911086181648935,560.1117346368084
5.0,1,9,10.437653765395392,547.3322877387251
5.0,2,0,8.708574396698006,604.4209483614153
5.0,2,1,8.306953278935525,627.6692373300559
5.0,2,3,8.439927629447949,618.9178628869569
5.0,2,4,12.677552263924419,555.9634461528203
5.0,2,5,8.929332393328895,594.2178554611404
5.0,2,6,22.370836915170194,491.78897406843237
5.0,2,7,9.463550487937837,573.6964711798935
5.0,2,8,9.76154211177661,564.4044932305342
5.0,2,9,10.109907376169563,555.0004378147814
5.0,3,0,8.959771044447788,592.8267139842222
5.0,3,1,8.57400370570778,611.7403149736421
5.0,3,2,8.4594769006822,617.6312764738528
5.0,3,4,8.378606269778569,622.9535748701979
5.0,3,5,8.534442117922033,613.8920893506249
5.0,3,6,8.82072587934101,599.181512545743
5.0,3,7,9.219361690582968,582.3552418571055
5.0,3,8,9.624739844818876,568.2840862055397
5.0,3,9,9.620619063861076,568.5264923820636
5.0,4,0,9.320109160575594,578.4319028814311
5.0,4,1,8.978121993367594,591.9880182718717
5.0,4,2,8.725813769301189,603.4832903370789
5.0,4,3,8.350763928518376,624.7859489543844
5.0,4,5,8.29603596524119,628.3877330375642
5.0,4,6,8.520216873371426,614.6658074555727
5.0,4,7,19.460935011465267,486.186435886047
5.0,4,8,9.194040026852061,583.3413258773957
5.0,4,9,9.443218691462107,574.3791683000766
5.0,5,0,9.410166395086247,575.488991899687
5.0,5,1,9.270574464832697,580.360898244496
5.0,5,2,8.807171386933199,599.8009952065687
5.0,5,3,8.586249207480886,611.074276060053
5.0,5,4,15.468534914752198,580.5506694182573
5.0,5,6,8.476087169475562,616.5381131588896
5.0,5,7,8.609325276329832,609.8191572326801
5.0,5,8,8.95546090484223,593.0237008333825
5.0,5,9,9.105840245392665,586.7760289053818
5.0,6,0,9.752595922902731,564.6661692550952
5.0,6,1,9.51612354106162,571.9311833948377
5.0,6,2,9.28729422704118,579.709792120031
5.0,6,3,9.043390400412857,589.0050481061312
5.0,6,4,8.601491789864712,610.2452244458915
5.0,6,5,8.233751606308141,632.4868224098454
5.0,6,7,10.631038810484505,583.6429077942948
5.0,6,8,8.749351756323868,602.2030475511864
5.0,6,9,9.030857979639084,589.5778188993075
5.0,7,0,9.834186881713336,562.0886624403286
5.0,7,1,9.922269094813693,559.7032289766995
5.0,7,2,12.567571887898229,520.7884815782598
5.0,7,3,9.222261527563619,582.2423155131476
5.0,7,4,8.873772344873865,596.7571233006865
5.0,7,5,8.691368914880488,605.3567630491139
5.0,7,6,10.663182007550294,557.3121395500273
5.0,7,8,8.484027325868379,616.0155516162874
5.0,7,9,8.578120883862004,611.5163796122578
5.0,8,0,10.272976371534332,551.0824022658812
5.0,8,1,9.920918578672518,559.8589632973105
5.0,8,2,9.702743213258753,566.1243610121816
5.0,8,3,9.563124780597027,570.3529848862031
5.0,8,4,9.171327843068617,584.2257907266549
5.0,8,5,13.253310183028631,545.0603583087199
5.0,8,6,8.755997971609697,601.8415566061461
5.0,8,7,8.252863464091854,631.2290232694547
5.0,8,9,8.278478316649585,629.5432457854993
5.0,9,0,28.985333211627342,492.9513551658275
5.0,9,1,10.530120347740981,545.2265932921442
5.0,9,2,10.058699661581207,556.3168861414792
5.0,9,3,9.86887335495823,561.2650543674719
5.0,9,4,9.34515721407962,577.6718575757067
5.0,9,5,9.230493874511808,581.9217289252614
5.0,9,6,8.707208854523078,604.3695953206251
5.0,9,7,8.592078739384252,610.7572049291518
5.0,9,8,8.38470549868432,622.5521693678382
10.0,0,1,8.32588693306976,625.6364582173463
10.0,0,2,8.689885125119606,602.8367795066661
10.0,0,3,9.113608409793445,580.8789406461591
10.0,0,4,9.315520984906618,571.1624539531557
10.0,0,5,10.068777197541024,543.3397452483833
10.0,0,6,10.196656355039782,539.0900736150865
10.0,0,7,10.248884418393535,536.3695321150294
10.0,0,8,11.113025249340428,514.5304891964647
10.0,0,9,11.716087840904372,501.6142657316299
10.0,1,0,8.45900835718959,616.8754044924601
10.0,1,2,25.5891148104668,440.01307971005656
10.0,1,3,8.641036003312157,605.4937074644783
10.0,1,4,9.079881406091665,582.4203701122168
10.0,1,5,9.662518617002803,557.6495653955639
10.0,1,6,9.990437226992603,545.9702295910967
10.0,1,7,10.160444735720958,540.1492634801621
10.0,1,8,10.624019418422337,526.7255586035468
10.0,1,9,10.898584106003662,519.4138482780739
10.0,2,0,8.816166554734167,595.9682699310393
10.0,2,1,8.298706625507997,627.4252622087553
10.0,2,3,11.911132495458839,578.6293739041622
10.0,2,4,14.083321249252794,526.3254502384401
10.0,2,5,9.015667786529553,585.3551331937665
10.0,2,6,28.28698803184887,431.49180192344596
10.0,2,7,9.830483713435203,551.3411176579315
10.0,2,8,10.145256864968774,540.5935086996634
10.0,2,9,10.852774934002932,520.8447100218484
10.0,3,0,9.132306692350575,580.0243707011651
10.0,3,1,14.960995698147617,545.4346323929689
10.0,3,2,8.527785542200949,612.3490060039001
10.0,3,4,8.3596138440208,623.4168058903812
10.0,3,5,8.717713433184652,601.3231840318471
10.0,3,6,9.009572776995114,585.6336941763952
10.0,3,7,9.587506470721678,560.5707114767038
10.0,3,8,10.052190590492344,543.8966871240932
10.0,3,9,9.999701676082376,544.8509979745905
10.0,4,0,9.487296477961706,564.4731198486066
10.0,4,1,9.364293764786229,569.4218365312544
10.0,4,2,8.713302966593666,601.563071496739
10.0,4,3,8.339093386829193,624.7673084793037
10.0,4,5,10.385619356022998,557.6269832020604
10.0,4,6,8.565209975541027,609.6179227146331
10.0,4,7,22.784824292483886,429.1054114165983
10.0,4,8,9.52249698329604,563.1023309389523
10.0,4,9,9.842941166523696,550.9228237133466
10.0,5,0,9.594792674898203,559.2551056547255
10.0,5,1,9.573960893296373,561.09820752067
10.0,5,2,9.034205712569586,584.5078920427181
10.0,5,3,8.673377397974868,603.7346429717181
10.0,5,4,20.598430859880075,533.3267927254818
10.0,5,6,8.370626250141225,622.6920519125806
10.0,5,7,8.74875545012398,599.6347933377815
10.0,5,8,9.295756307690528,572.5542125000813
10.0,5,9,9.38608191146325,568.4146486401331
10.0,6,0,10.221187296482809,538.3725435778779
10.0,6,1,9.88925360645202,549.3677535843757
10.0,6,2,9.424377262187997,566.9233393090251
10.0,6,3,9.154657771206788,579.0028565503148
10.0,6,4,8.652969226576216,604.8446535338453
10.0,6,5,8.257506785797064,630.1367266597307
10.0,6,7,12.256721803209464,545.0136273676748
10.0,6,8,8.780996233001797,597.8812011698919
10.0,6,9,9.152462087464151,579.103206158865
10.0,7,0,10.392822708766023,532.6691654216157
10.0,7,1,10.378748599677698,533.7638754594274
10.0,7,2,15.235532300671474,445.77802778178176
10.0,7,3,9.70283882380454,556.0794034960732
10.0,7,4,9.130845066537388,580.0911715684084
10.0,7,5,8.885236550529829,592.2115186101286
10.0,7,6,11.799606836193025,491.9035124143374
10.0,7,8,8.506459802424722,613.7525062529231
10.0,7,9,8.69045198957956,602.8059474675994
10.0,8,0,18.078189077107297,489.5144529226473
10.0,8,1,10.666152910230164,525.6423904669833
10.0,8,2,10.09661819869319,542.0161896882244
10.0,8,3,9.997394247490778,545.736628105619
10.0,8,4,15.450224610651135,521.6760497710329
10.0,8,5,17.002113665400554,484.9022395994169
10.0,8,6,8.830307425934025,595.1991409344768
10.0,8,7,8.211283567010328,633.1787922461326
10.0,8,9,8.342952353365598,624.5133402441267
10.0,9,0,36.028266786336644,436.73773415410795
10.0,9,1,11.507451653085,505.54841732918464
10.0,9,2,10.39582375569622,532.5920144836884
10.0,9,3,21.481486470390827,500.41214388953455
10.0,9,4,9.619801405413472,558.4153673501153
10.0,9,5,9.59246973769094,560.3774304072278
10.0,9,6,8.973441426613613,587.2850097992998
10.0,9,7,8.890677635849581,591.9155752815284
10.0,9,8,8.244189142301142,631.0131940723062
15.0,0,1,8.384195337602225,621.1539357840536
15.0,0,2,8.943240508380693,586.9240907456162
15.0,0,3,9.481800278479374,560.0195431476225
15.0,0,4,9.624035722963017,553.0407171730749
15.0,0,5,10.4295445735524,522.997644771981
15.0,0,6,20.12563848962706,460.1594003028276
15.0,0,7,21.15423954108266,453.80516677675405
15.0,0,8,11.633247336778176,488.3977722520021
15.0,0,9,12.70770210623306,465.34458696714097
15.0,1,0,8.592714368981852,607.4307770313819
15.0,1,2,29.6699106975774,392.8430010047766
15.0,1,3,8.800805264991556,594.6712142625978
15.0,1,4,9.29972188398401,568.3410947710433
15.0,1,5,9.979981859276553,539.179353210865
15.0,1,6,10.389808310522618,524.3319013080256
15.0,1,7,10.751709882624223,512.5331489732416
15.0,1,8,11.09895916776713,502.1681759106741
15.0,1,9,11.623323051614474,488.6237729500423
15.0,2,0,9.05439785008531,580.878187810959
15.0,2,1,8.446010398871366,617.0857320642785
15.0,2,3,15.02189635532526,542.447744264739
15.0,2,4,15.490598313500477,497.9920513291805
15.0,2,5,9.2230948542093,571.8431894912155
15.0,2,6,32.89643777503678,382.78366738028075
15.0,2,7,10.2167216967807,530.1437700666429
15.0,2,8,10.502100749420265,519.8342161194573
15.0,2,9,11.422457946261789,493.85166678579924
15.0,3,0,12.856642900597665,514.0561456567933
15.0,3,1,20.417823948050476,490.0018722222906
15.0,3,2,8.545368150009088,610.5467500675269
15.0,3,4,8.463431885616306,615.9391804678769
15.0,3,5,8.85157030828367,591.9100783851908
15.0,3,6,9.250071362503899,570.610278760564
15.0,3,7,9.830703715592719,544.9925886139373
15.0,3,8,10.38017327283444,524.6554247355017
15.0,3,9,10.604682259035517,516.8337069632112
15.0,4,0,9.888870894264098,542.7274244445231
15.0,4,1,9.57466847049141,555.7751765595723
15.0,4,2,8.8267344097974,593.2609152191806
15.0,4,3,8.41228176189908,619.3054979850167
15.0,4,5,12.555240153448374,495.1715722965238
15.0,4,6,8.711866517638185,599.5086368330055
15.0,4,7,25.764581129253454,381.3385449249094
15.0,4,8,9.819113829462855,545.4439255257253
15.0,4,9,10.296934083718682,527.4504140894206
15.0,5,0,10.019966772002018,536.7503687844985
15.0,5,1,9.995527975659916,538.5739515632436
15.0,5,2,9.39634578881709,563.925080370469
15.0,5,3,8.857180106579493,591.6049586741628
15.0,5,4,24.187799766118474,498.7067035909982
15.0,5,6,8.372881572493549,621.8985229502682
15.0,5,7,8.894246316728022,589.5889091242456
15.0,5,8,9.406404805199955,563.4653518873458
15.0,5,9,15.381978176573927,493.7786504861432
15.0,6,0,10.696303590459845,514.1537830190496
15.0,6,1,10.238220919472443,529.4218733353163
15.0,6,2,9.80035161313674,546.1745695268864
15.0,6,3,9.59788799460965,554.7139717463559
15.0,6,4,11.402297740101915,554.5950680639206
15.0,6,5,8.241368155190147,630.5537497265485
15.0,6,7,13.94043601961293,507.37840449483787
15.0,6,8,8.9311874561136,587.5796622351436
15.0,6,9,9.342473212071638,566.3872254795384
15.0,7,0,10.95560894653999,505.85342451790507
15.0,7,1,10.922129894938958,507.5483636130355
15.0,7,2,17.81074436222459,382.94590966455905
15.0,7,3,9.889643084235077,542.6973535850764
15.0,7,4,9.397431232854036,563.8754721859679
15.0,7,5,9.053664399750987,580.9180805383373
15.0,7,6,13.358827846686799,433.30406373569593
15.0,7,8,8.60293361260493,606.7582230604381
15.0,7,9,8.826970363766439,593.2480815658027
15.0,8,0,25.394045501879667,436.26510061897795
15.0,8,1,11.196097304632813,499.67094792923945
15.0,8,2,10.663044424926042,515.1266136109134
15.0,8,3,10.506118161832987,520.4264716705953
15.0,8,4,21.406211673574397,466.966060147726
15.0,8,5,19.936626064366763,436.4558150650484
15.0,8,6,8.903259632826572,589.0986703922324
15.0,8,7,8.24646159599985,630.2185376532597
15.0,8,9,8.458440804872831,616.267655969307
15.0,9,0,42.41135923243606,389.0947574530166
15.0,9,1,12.07179136487403,478.4110321658229
15.0,9,2,11.06086595632196,503.14747648810976
15.0,9,3,30.32486288579399,452.7355766075088
15.0,9,4,10.138348533525356,532.775368947634
15.0,9,5,9.92853468600014,541.1828248624946
15.0,9,6,18.197141355031476,511.40201027249924
15.0,9,7,9.014544574328802,583.0458272413105
15.0,9,8,8.37831652018059,621.540835455615
20.0,0,1,8.508011598891969,612.4762956287224
20.0,0,2,9.310802953255118,565.183484762064
