NAME                                     READY   STATUS    RESTARTS   AGE   IP                NODE            NOMINATED NODE   READINESS GATES
compose-post-service-5b7bc584b7-k5pv7    1/1     Running   0          13s   192.168.71.86     emu-worker-9    <none>           <none>
home-timeline-service-74df5f9975-vmhxx   1/1     Running   0          13s   192.168.99.212    emu-worker-6    <none>           <none>
media-service-6c7968cc95-5v5sx           1/1     Running   0          9s    192.168.173.150   emu-worker-8    <none>           <none>
nginx-thrift-788d88bd6c-nbv66            1/1     Running   0          13s   192.168.99.211    emu-worker-6    <none>           <none>
text-service-7cc69fb6d7-ldbh6            1/1     Running   0          11s   192.168.173.149   emu-worker-8    <none>           <none>
unique-id-service-676dd5cff5-5qblq       1/1     Running   0          9s    192.168.82.211    emu-worker-10   <none>           <none>
user-service-599c57d855-drrqt            1/1     Running   0          13s   192.168.71.87     emu-worker-9    <none>           <none>
user-timeline-service-5d9b956559-dlsmk   1/1     Running   0          13s   192.168.82.210    emu-worker-10   <none>           <none>
