request_id,status,latency_ms,experts,hot_expert,expert_popularity,error
0,200,72.276708,"3,2",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,
1,200,42.166694,"0,4",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,
2,200,41.173283,"5,4",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,
3,200,41.460864,"0,2",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,
4,200,43.650526,"0,1",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,
5,200,41.655320,"1,3",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,
6,200,41.228287,"3,2",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,
7,200,42.695809,"0,1",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,
8,200,41.584687,"0,5",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,
9,200,42.331052,"0,1",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,
10,200,41.733999,"5,1",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,
11,200,45.656563,"5,1",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,
12,200,43.061397,"5,4",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,
13,200,42.242756,"1,0",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,
14,200,41.839136,"4,5",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,
15,200,42.228209,"2,4",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,
16,200,42.159761,"0,5",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,
17,200,40.326309,"5,3",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,
18,200,40.374319,"5,1",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,
19,200,39.754853,"4,5",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,
20,200,41.005908,"0,1",4,0.124240;0.087970;0.067304;0.054078;0.464307;0.202101,
21,200,40.425585,"4,5",4,0.124240;0.087970;0.067304;0.054078;0.464307;0.202101,
22,200,39.595662,"4,5",4,0.124240;0.087970;0.067304;0.054078;0.464307;0.202101,
23,200,40.119680,"4,0",4,0.124240;0.087970;0.067304;0.054078;0.464307;0.202101,
24,200,40.517598,"4,3",4,0.124240;0.087970;0.067304;0.054078;0.464307;0.202101,
25,200,40.766185,"0,4",4,0.124240;0.087970;0.067304;0.054078;0.464307;0.202101,
26,200,39.214085,"3,0",4,0.124240;0.087970;0.067304;0.054078;0.464307;0.202101,
27,200,38.359185,"1,3",4,0.124240;0.087970;0.067304;0.054078;0.464307;0.202101,
28,200,40.055598,"4,5",4,0.124240;0.087970;0.067304;0.054078;0.464307;0.202101,
29,200,41.323346,"4,5",4,0.124240;0.087970;0.067304;0.054078;0.464307;0.202101,
30,200,41.401683,"4,3",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,
31,200,40.457065,"2,3",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,
32,200,41.596719,"5,3",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,
33,200,40.563485,"3,5",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,
34,200,41.781588,"3,0",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,
35,200,41.783162,"3,0",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,
36,200,40.477192,"4,3",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,
37,200,40.387332,"3,4",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,
38,200,38.776109,"1,2",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,
39,200,39.619147,"4,2",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,
40,200,39.135356,"2,3",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,
41,200,38.929248,"5,2",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,
42,200,40.018520,"2,4",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,
43,200,37.509054,"2,5",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,
44,200,39.479545,"0,2",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,
45,200,39.898865,"1,3",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,
46,200,38.649160,"2,3",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,
47,200,42.977650,"0,4",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,
48,200,40.455681,"0,2",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,
49,200,39.810486,"2,5",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,
50,200,40.140538,"1,5",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,
51,200,40.107307,"3,1",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,
52,200,38.950858,"1,2",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,
53,200,39.784449,"0,2",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,
54,200,42.350790,"4,2",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,
55,200,41.357529,"4,5",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,
56,200,43.261094,"0,4",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,
57,200,41.539352,"5,3",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,
58,200,43.958386,"1,4",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,
59,200,42.224131,"1,2",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,
