request_id,status,latency_ms,experts,hot_expert,expert_popularity,cache_key,error
0,200,61.824803,"3,2",1,0.054645;0.573770;0.207650;0.054645;0.054645;0.054645,prompt-0,
1,200,49.195824,"2,4",2,0.054645;0.054645;0.573770;0.207650;0.054645;0.054645,prompt-1,
2,200,47.154912,"5,4",3,0.054645;0.054645;0.054645;0.573770;0.207650;0.054645,prompt-2,
3,200,43.527364,"3,4",3,0.054645;0.054645;0.054645;0.573770;0.207650;0.054645,prompt-3,
4,200,43.297853,"4,0",4,0.054645;0.054645;0.054645;0.054645;0.573770;0.207650,prompt-4,
5,200,43.668240,"5,2",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-5,
6,200,44.600735,"5,3",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-6,
7,200,42.941722,"3,0",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-7,
8,200,45.807246,"4,5",4,0.054645;0.054645;0.054645;0.054645;0.573770;0.207650,prompt-8,
9,200,45.360034,"4,2",4,0.054645;0.054645;0.054645;0.054645;0.573770;0.207650,prompt-9,
10,200,44.371223,"4,3",4,0.054645;0.054645;0.054645;0.054645;0.573770;0.207650,prompt-10,
11,200,46.619455,"4,5",4,0.054645;0.054645;0.054645;0.054645;0.573770;0.207650,prompt-11,
12,200,45.800975,"4,5",4,0.054645;0.054645;0.054645;0.054645;0.573770;0.207650,prompt-12,
13,200,44.702857,"1,5",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-13,
14,200,45.398588,"0,5",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-14,
15,200,44.423903,"5,0",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-15,
16,200,45.562776,"4,3",4,0.054645;0.054645;0.054645;0.054645;0.573770;0.207650,prompt-16,
17,200,45.178232,"3,4",3,0.054645;0.054645;0.054645;0.573770;0.207650;0.054645,prompt-17,
18,200,44.020943,"3,4",3,0.054645;0.054645;0.054645;0.573770;0.207650;0.054645,prompt-18,
19,200,44.578161,"2,4",2,0.054645;0.054645;0.573770;0.207650;0.054645;0.054645,prompt-19,
20,200,46.563300,"5,0",5,0.207650;0.054645;0.054645;0.054645;0.054645;0.573770,prompt-20,
21,200,43.785161,"4,1",4,0.054645;0.054645;0.054645;0.054645;0.573770;0.207650,prompt-21,
22,200,45.699383,"4,5",4,0.054645;0.054645;0.054645;0.054645;0.573770;0.207650,prompt-22,
