LAST SEEN   TYPE     REASON              OBJECT                             MESSAGE
10s         Normal   ScalingReplicaSet   deployment/expert-4                Scaled up replica set expert-4-64994445d4 from 0 to 1
10s         Normal   SuccessfulCreate    replicaset/expert-5-5b8d6b6f76     Created pod: expert-5-5b8d6b6f76-fs9k2
9s          Normal   Pulled              pod/router-5cfcb749f8-qbtxk        Container image "python:3.11-slim" already present on machine and can be accessed by the pod
8s          Normal   Started             pod/expert-2-84b758f7d8-tfqzb      Container started
8s          Normal   Started             pod/expert-3-7fcf9cd788-xtpmn      Container started
8s          Normal   Pulled              pod/expert-2-84b758f7d8-tfqzb      Container image "python:3.11-slim" already present on machine and can be accessed by the pod
8s          Normal   Pulled              pod/expert-3-7fcf9cd788-xtpmn      Container image "python:3.11-slim" already present on machine and can be accessed by the pod
8s          Normal   Started             pod/expert-4-64994445d4-mtzmf      Container started
8s          Normal   Created             pod/expert-4-64994445d4-mtzmf      Container created
8s          Normal   Created             pod/expert-2-84b758f7d8-tfqzb      Container created
8s          Normal   Pulled              pod/expert-4-64994445d4-mtzmf      Container image "python:3.11-slim" already present on machine and can be accessed by the pod
8s          Normal   Pulled              pod/aggregator-6df8c89f66-xrtzh    Container image "python:3.11-slim" already present on machine and can be accessed by the pod
8s          Normal   Created             pod/expert-3-7fcf9cd788-xtpmn      Container created
8s          Normal   Pulled              pod/expert-0-84f9464596-wml99      Container image "python:3.11-slim" already present on machine and can be accessed by the pod
7s          Normal   Created             pod/router-5cfcb749f8-qbtxk        Container created
7s          Normal   Pulled              pod/expert-1-6f9f65844d-7zlmr      Container image "python:3.11-slim" already present on machine and can be accessed by the pod
7s          Normal   Started             pod/expert-5-5b8d6b6f76-fs9k2      Container started
7s          Normal   Created             pod/expert-5-5b8d6b6f76-fs9k2      Container created
7s          Normal   Pulled              pod/expert-5-5b8d6b6f76-fs9k2      Container image "python:3.11-slim" already present on machine and can be accessed by the pod
7s          Normal   Created             pod/aggregator-6df8c89f66-xrtzh    Container created
6s          Normal   Created             pod/expert-0-84f9464596-wml99      Container created
5s          Normal   Started             pod/expert-0-84f9464596-wml99      Container started
5s          Normal   Started             pod/router-5cfcb749f8-qbtxk        Container started
5s          Normal   Started             pod/aggregator-6df8c89f66-xrtzh    Container started
5s          Normal   Created             pod/expert-1-6f9f65844d-7zlmr      Container created
5s          Normal   Started             pod/expert-1-6f9f65844d-7zlmr      Container started
