LAST SEEN   TYPE      REASON              OBJECT                             MESSAGE
10s         Normal    Scheduled           pod/expert-0-749cc4957-8jz2x       Successfully assigned moe-live-scale45-markov-20260611t131718z-policy3/expert-0-749cc4957-8jz2x to emu-worker-1
10s         Normal    Scheduled           pod/expert-3-cf8454487-rbg6g       Successfully assigned moe-live-scale45-markov-20260611t131718z-policy3/expert-3-cf8454487-rbg6g to emu-worker-2
8s          Normal    Scheduled           pod/expert-4-7d4fd78879-ng29l      Successfully assigned moe-live-scale45-markov-20260611t131718z-policy3/expert-4-7d4fd78879-ng29l to emu-worker-4
12s         Normal    Scheduled           pod/tokenizer-b8bdbd7f7-cccsh      Successfully assigned moe-live-scale45-markov-20260611t131718z-policy3/tokenizer-b8bdbd7f7-cccsh to emu-worker-10
8s          Normal    Scheduled           pod/expert-5-8b79949f-htrvl        Successfully assigned moe-live-scale45-markov-20260611t131718z-policy3/expert-5-8b79949f-htrvl to emu-worker-9
10s         Normal    Scheduled           pod/expert-1-6bb57f5645-dc9q5      Successfully assigned moe-live-scale45-markov-20260611t131718z-policy3/expert-1-6bb57f5645-dc9q5 to emu-worker-1
13s         Normal    Scheduled           pod/frontend-578487b49c-ljm8p      Successfully assigned moe-live-scale45-markov-20260611t131718z-policy3/frontend-578487b49c-ljm8p to emu-worker-3
11s         Normal    Scheduled           pod/cache-f8d8877f5-l7zts          Successfully assigned moe-live-scale45-markov-20260611t131718z-policy3/cache-f8d8877f5-l7zts to emu-worker-6
11s         Normal    Scheduled           pod/aggregator-6c6dcdb59c-9frl5    Successfully assigned moe-live-scale45-markov-20260611t131718z-policy3/aggregator-6c6dcdb59c-9frl5 to emu-worker-1
12s         Normal    Scheduled           pod/router-74d974449c-v96k4        Successfully assigned moe-live-scale45-markov-20260611t131718z-policy3/router-74d974449c-v96k4 to emu-worker-1
10s         Normal    Scheduled           pod/expert-2-6d999b465f-8hkh4      Successfully assigned moe-live-scale45-markov-20260611t131718z-policy3/expert-2-6d999b465f-8hkh4 to emu-worker-8
13s         Normal    ScalingReplicaSet   deployment/frontend                Scaled up replica set frontend-578487b49c from 0 to 1
13s         Normal    SuccessfulCreate    replicaset/frontend-578487b49c     Created pod: frontend-578487b49c-ljm8p
13s         Normal    SuccessfulCreate    replicaset/tokenizer-b8bdbd7f7     Created pod: tokenizer-b8bdbd7f7-cccsh
13s         Normal    ScalingReplicaSet   deployment/tokenizer               Scaled up replica set tokenizer-b8bdbd7f7 from 0 to 1
