repeat,ts,latency_ms,status
1,2026-06-11T12:29:16.664146+00:00,49.434596206992865,200
1,2026-06-11T12:29:16.664433+00:00,48.66638034582138,200
1,2026-06-11T12:29:16.664704+00:00,47.32231888920069,200
1,2026-06-11T12:29:16.671891+00:00,53.88450622558594,200
1,2026-06-11T12:29:16.672174+00:00,56.96707824245095,200
1,2026-06-11T12:29:16.707049+00:00,88.33078108727932,200
1,2026-06-11T12:29:16.738509+00:00,121.846545021981,200
1,2026-06-11T12:29:16.739128+00:00,66.93568918853998,200
1,2026-06-11T12:29:16.740000+00:00,125.96620107069612,200
1,2026-06-11T12:29:16.740320+00:00,68.40849202126265,200
1,2026-06-11T12:29:16.775870+00:00,111.68416077271104,200
1,2026-06-11T12:29:16.776221+00:00,111.46868579089642,200
1,2026-06-11T12:29:16.826239+00:00,86.2190150655806,200
1,2026-06-11T12:29:16.826487+00:00,87.9595628939569,200
1,2026-06-11T12:29:16.839116+00:00,62.854784075170755,200
1,2026-06-11T12:29:16.839270+00:00,63.366586808115244,200
1,2026-06-11T12:29:16.879472+00:00,215.01489402726293,200
1,2026-06-11T12:29:16.881644+00:00,174.5807440020144,200
1,2026-06-11T12:29:16.917229+00:00,178.07826912030578,200
1,2026-06-11T12:29:16.917653+00:00,177.31561418622732,200
1,2026-06-11T12:29:16.977812+00:00,151.30399726331234,200
1,2026-06-11T12:29:16.978005+00:00,151.73699287697673,200
1,2026-06-11T12:29:17.020779+00:00,139.11804417148232,200
1,2026-06-11T12:29:17.020927+00:00,141.42070012167096,200
1,2026-06-11T12:29:17.028740+00:00,111.48113897070289,200
1,2026-06-11T12:29:17.028864+00:00,111.1941090784967,200
1,2026-06-11T12:29:17.032857+00:00,54.83581591397524,200
1,2026-06-11T12:29:17.033271+00:00,55.436027236282825,200
1,2026-06-11T12:29:17.085724+00:00,246.58189807087183,200
1,2026-06-11T12:29:17.085990+00:00,246.7040796764195,200
1,2026-06-11T12:29:17.177110+00:00,148.21159513667226,200
1,2026-06-11T12:29:17.177448+00:00,148.69204116985202,200
1,2026-06-11T12:29:17.177634+00:00,156.69175190851092,200
1,2026-06-11T12:29:17.178132+00:00,157.3341111652553,200
1,2026-06-11T12:29:17.207372+00:00,121.36202305555344,200
1,2026-06-11T12:29:17.207616+00:00,121.85539165511727,200
1,2026-06-11T12:29:17.292927+00:00,260.0471628829837,200
1,2026-06-11T12:29:17.293258+00:00,259.9697466939688,200
1,2026-06-11T12:29:17.373834+00:00,195.6795989535749,200
1,2026-06-11T12:29:17.374359+00:00,196.71129202470183,200
1,2026-06-11T12:29:17.379001+00:00,171.59984214231372,200
1,2026-06-11T12:29:17.380143+00:00,172.50848282128572,200
1,2026-06-11T12:29:17.381692+00:00,204.54510301351547,200
1,2026-06-11T12:29:17.382416+00:00,204.92548681795597,200
1,2026-06-11T12:29:17.474620+00:00,181.3367852009833,200
1,2026-06-11T12:29:17.474981+00:00,182.00201587751508,200
1,2026-06-11T12:29:17.679615+00:00,204.58786329254508,200
1,2026-06-11T12:29:17.679947+00:00,205.277469009161,200
1,2026-06-11T12:29:17.697817+00:00,317.655055783689,200
1,2026-06-11T12:29:17.698048+00:00,319.0304059535265,200
1,2026-06-11T12:29:17.802525+00:00,122.5168569944799,200
1,2026-06-11T12:29:17.802909+00:00,123.2458003796637,200
1,2026-06-11T12:29:17.981984+00:00,608.0975471995771,200
1,2026-06-11T12:29:17.982437+00:00,608.0500781536102,200
1,2026-06-11T12:29:17.987869+00:00,605.4247347638011,200
1,2026-06-11T12:29:17.988276+00:00,606.560782995075,200
1,2026-06-11T12:29:18.011274+00:00,313.20546800270677,200
1,2026-06-11T12:29:18.011632+00:00,313.77701507881284,200
1,2026-06-11T12:29:18.100511+00:00,118.02240600809455,200
1,2026-06-11T12:29:18.100920+00:00,112.61967290192842,200
1,2026-06-11T12:29:18.101655+00:00,113.74359857290983,200
1,2026-06-11T12:29:18.102380+00:00,120.34615874290466,200
1,2026-06-11T12:29:18.106374+00:00,95.07298422977328,200
1,2026-06-11T12:29:18.107083+00:00,95.40239628404379,200
1,2026-06-11T12:29:18.199381+00:00,396.7831307090819,200
1,2026-06-11T12:29:18.200311+00:00,397.3581427708268,200
1,2026-06-11T12:29:18.277553+00:00,175.12562917545438,200
1,2026-06-11T12:29:18.277959+00:00,176.261477638036,200
1,2026-06-11T12:29:18.279256+00:00,178.31250000745058,200
1,2026-06-11T12:29:18.279998+00:00,179.44427207112312,200
1,2026-06-11T12:29:18.280250+00:00,173.12236689031124,200
1,2026-06-11T12:29:18.280804+00:00,174.3941819295287,200
1,2026-06-11T12:29:18.315815+00:00,116.38421891257167,200
1,2026-06-11T12:29:18.318394+00:00,118.04291419684887,200
1,2026-06-11T12:29:18.326929+00:00,48.928904812783,200
1,2026-06-11T12:29:18.372353+00:00,94.75638903677464,200
1,2026-06-11T12:29:18.374046+00:00,93.76297798007727,200
1,2026-06-11T12:29:18.374463+00:00,93.60651392489672,200
1,2026-06-11T12:29:18.375532+00:00,95.51412565633655,200
1,2026-06-11T12:29:18.422385+00:00,106.52672918513417,200
1,2026-06-11T12:29:18.422564+00:00,104.14368286728859,200
1,2026-06-11T12:29:18.507535+00:00,131.978461984545,200
1,2026-06-11T12:29:18.508866+00:00,136.4812790416181,200
1,2026-06-11T12:29:18.509889+00:00,182.92762991040945,200
1,2026-06-11T12:29:18.510134+00:00,136.04764407500625,200
1,2026-06-11T12:29:18.510692+00:00,136.18482183665037,200
1,2026-06-11T12:29:18.511312+00:00,232.01532289385796,200
1,2026-06-11T12:29:18.608165+00:00,99.27378501743078,200
1,2026-06-11T12:29:18.608755+00:00,97.42550319060683,200
1,2026-06-11T12:29:18.610025+00:00,187.44487361982465,200
1,2026-06-11T12:29:18.611319+00:00,100.58692609891295,200
1,2026-06-11T12:29:18.611592+00:00,189.1872938722372,200
1,2026-06-11T12:29:18.612479+00:00,104.89522898569703,200
1,2026-06-11T12:29:18.613009+00:00,102.85373404622078,200
1,2026-06-11T12:29:18.614442+00:00,104.50757900252938,200
1,2026-06-11T12:29:18.651831+00:00,43.05258998647332,200
1,2026-06-11T12:29:18.708577+00:00,97.23201114684343,200
1,2026-06-11T12:29:18.710477+00:00,102.2579031996429,200
1,2026-06-11T12:29:18.710891+00:00,96.39644715934992,200
1,2026-06-11T12:29:18.711264+00:00,98.21727499365807,200
1,2026-06-11T12:29:18.711769+00:00,99.24503089860082,200
1,2026-06-11T12:29:18.720396+00:00,110.34371703863144,200
1,2026-06-11T12:29:18.721648+00:00,110.03402434289455,200
1,2026-06-11T12:29:18.812032+00:00,160.15866864472628,200
1,2026-06-11T12:29:18.822748+00:00,101.07259219512343,200
1,2026-06-11T12:29:18.823859+00:00,113.33949724212289,200
1,2026-06-11T12:29:18.829068+00:00,117.27891396731138,200
1,2026-06-11T12:29:18.830829+00:00,119.53923106193542,200
1,2026-06-11T12:29:18.831460+00:00,111.01434007287025,200
1,2026-06-11T12:29:18.831836+00:00,120.89574569836259,200
1,2026-06-11T12:29:18.832225+00:00,123.61242109909654,200
1,2026-06-11T12:29:18.918079+00:00,86.57262101769447,200
1,2026-06-11T12:29:18.918457+00:00,106.37268098071218,200
1,2026-06-11T12:29:18.918905+00:00,96.11731208860874,200
1,2026-06-11T12:29:18.929563+00:00,97.67512418329716,200
1,2026-06-11T12:29:18.933598+00:00,104.51082373037934,200
1,2026-06-11T12:29:18.935018+00:00,102.7760487049818,200
1,2026-06-11T12:29:18.935673+00:00,104.8207189887762,200
1,2026-06-11T12:29:18.936220+00:00,112.34191013500094,200
1,2026-06-11T12:29:19.032044+00:00,113.53902518749237,200
1,2026-06-11T12:29:19.077475+00:00,142.43427803739905,200
1,2026-06-11T12:29:19.079310+00:00,47.1281330101192,200
1,2026-06-11T12:29:19.079776+00:00,150.16529383137822,200
1,2026-06-11T12:29:19.080024+00:00,146.40806894749403,200
1,2026-06-11T12:29:19.080630+00:00,161.70607414096594,200
1,2026-06-11T12:29:19.081260+00:00,145.0217100791633,200
1,2026-06-11T12:29:19.082363+00:00,146.67373057454824,200
1,2026-06-11T12:29:19.106708+00:00,188.56792990118265,200
1,2026-06-11T12:29:19.173143+00:00,93.09731610119343,200
1,2026-06-11T12:29:19.173901+00:00,93.25736574828625,200
1,2026-06-11T12:29:19.174822+00:00,68.0806739255786,200
1,2026-06-11T12:29:19.178213+00:00,98.41570863500237,200
1,2026-06-11T12:29:19.179013+00:00,101.49478632956743,200
1,2026-06-11T12:29:19.179349+00:00,99.99836795032024,200
1,2026-06-11T12:29:19.180023+00:00,98.74290507286787,200
1,2026-06-11T12:29:19.180670+00:00,98.29237684607506,200
1,2026-06-11T12:29:19.280687+00:00,100.63835419714451,200
1,2026-06-11T12:29:19.280985+00:00,101.95221798494458,200
1,2026-06-11T12:29:19.284204+00:00,103.51637424901128,200
1,2026-06-11T12:29:19.284587+00:00,111.40634911134839,200
1,2026-06-11T12:29:19.285191+00:00,110.32233806326985,200
1,2026-06-11T12:29:19.285732+00:00,106.36278195306659,200
1,2026-06-11T12:29:19.285954+00:00,112.03467100858688,200
1,2026-06-11T12:29:19.286296+00:00,108.02781581878662,200
1,2026-06-11T12:29:19.369179+00:00,83.20268522948027,200
1,2026-06-11T12:29:19.369480+00:00,84.23908613622189,200
1,2026-06-11T12:29:19.393998+00:00,113.27465530484915,200
1,2026-06-11T12:29:19.394550+00:00,113.54663828387856,200
1,2026-06-11T12:29:19.394805+00:00,108.49200980737805,200
1,2026-06-11T12:29:19.406513+00:00,121.89914425835013,200
1,2026-06-11T12:29:19.407078+00:00,122.85058479756117,200
1,2026-06-11T12:29:19.407616+00:00,121.84910895302892,200
1,2026-06-11T12:29:19.496143+00:00,102.10966411978006,200
1,2026-06-11T12:29:19.496480+00:00,101.91032802686095,200
1,2026-06-11T12:29:19.496753+00:00,101.9274122081697,200
1,2026-06-11T12:29:19.498453+00:00,129.24291100353003,200
1,2026-06-11T12:29:19.498641+00:00,129.12579020485282,200
1,2026-06-11T12:29:19.567605+00:00,71.10145036131144,200
1,2026-06-11T12:29:19.573243+00:00,74.77143127471209,200
1,2026-06-11T12:29:19.574863+00:00,78.68614187464118,200
1,2026-06-11T12:29:19.575115+00:00,78.32138380035758,200
1,2026-06-11T12:29:19.577220+00:00,170.67044135183096,200
1,2026-06-11T12:29:19.577640+00:00,170.4062530770898,200
1,2026-06-11T12:29:19.577942+00:00,170.25799490511417,200
1,2026-06-11T12:29:19.579315+00:00,80.64766367897391,200
1,2026-06-11T12:29:19.634482+00:00,56.51949578896165,200
1,2026-06-11T12:29:19.635440+00:00,57.77186434715986,200
1,2026-06-11T12:29:19.639325+00:00,62.05826485529542,200
1,2026-06-11T12:29:19.639691+00:00,72.04031012952328,200
1,2026-06-11T12:29:19.643811+00:00,68.6802607960999,200
1,2026-06-11T12:29:19.643989+00:00,64.61631180718541,200
1,2026-06-11T12:29:19.707722+00:00,134.45961382240057,200
1,2026-06-11T12:29:19.707948+00:00,133.06465605273843,200
1,2026-06-11T12:29:19.740511+00:00,96.47406311705709,200
1,2026-06-11T12:29:19.740885+00:00,105.39436805993319,200
1,2026-06-11T12:29:19.807116+00:00,172.57527774199843,200
1,2026-06-11T12:29:19.807500+00:00,167.79193095862865,200
1,2026-06-11T12:29:19.808258+00:00,168.90880512073636,200
1,2026-06-11T12:29:19.808387+00:00,100.63911508768797,200
1,2026-06-11T12:29:19.816949+00:00,173.11919201165438,200
1,2026-06-11T12:29:19.818489+00:00,110.52360665053129,200
1,2026-06-11T12:29:20.498455+00:00,757.5203920714557,200
1,2026-06-11T12:29:20.498778+00:00,681.8070788867772,200
1,2026-06-11T12:29:20.500933+00:00,760.3779537603259,200
1,2026-06-11T12:29:20.501568+00:00,694.4130137562752,200
1,2026-06-11T12:29:20.502603+00:00,694.3299770355225,200
1,2026-06-11T12:29:20.503210+00:00,694.8068551719189,200
1,2026-06-11T12:29:20.503435+00:00,684.9309611134231,200
1,2026-06-11T12:29:20.503654+00:00,696.1383023299277,200
1,2026-06-11T12:29:21.482637+00:00,978.9616568014026,200
1,2026-06-11T12:29:21.486649+00:00,987.8456341102719,200
1,2026-06-11T12:29:21.486975+00:00,983.520349022001,200
1,2026-06-11T12:29:21.493161+00:00,990.537831094116,200
1,2026-06-11T12:29:21.494624+00:00,993.0337411351502,200
1,2026-06-11T12:29:21.494925+00:00,991.6955828666687,200
