NAME                          READY   STATUS    RESTARTS   AGE   IP                NODE           NOMINATED NODE   READINESS GATES
aggregator-7cfcfd8967-lnczn   2/2     Running   0          27s   192.168.135.85    emu-worker-4   <none>           <none>
cache-fdd4dff95-xw7jv         2/2     Running   0          25s   192.168.137.199   emu-worker-2   <none>           <none>
expert-0-6c67d58f9c-n9qs6     2/2     Running   0          25s   192.168.42.78     emu-worker-3   <none>           <none>
expert-1-689dc4c559-gvznb     2/2     Running   0          25s   192.168.65.27     emu-worker-1   <none>           <none>
expert-2-c845c5f65-p2dg5      2/2     Running   0          25s   192.168.135.86    emu-worker-4   <none>           <none>
expert-3-899d9d447-xv8h2      2/2     Running   0          25s   192.168.137.200   emu-worker-2   <none>           <none>
frontend-7745d78549-bfw8q     2/2     Running   0          27s   192.168.135.84    emu-worker-4   <none>           <none>
router-786d76ff99-vd2m4       2/2     Running   0          27s   192.168.42.77     emu-worker-3   <none>           <none>
tokenizer-558845f6bf-72klx    2/2     Running   0          27s   192.168.65.26     emu-worker-1   <none>           <none>
