benchmark,scale,replica_level,workload_mode,policy,evidence_type,steps,mean_latency_ms,p95_latency_ms,mean_sla_violation_ratio,mean_throughput_rps,mean_active_edge_count,mean_gda_total_time_ms,pod_node_occupancy_ratio
moe-serving,scale45,replica5,sinusoidal,cga,replay,1000,77.631588,86.440254,0.000000,90.000000,10.815000,0.018362,1.000000
moe-serving,scale45,replica5,sinusoidal,hda,replay,1000,74.237217,83.020314,0.000000,90.000000,10.815000,0.018362,1.000000
moe-serving,scale45,replica5,sinusoidal,kubernetes-default,replay,1000,82.496182,92.452283,0.000000,90.000000,10.815000,0.018362,1.000000
moe-serving,scale45,replica5,sinusoidal,policy2,replay,1000,75.803219,84.984379,0.000000,90.000000,10.815000,0.018362,1.000000
moe-serving,scale45,replica5,sinusoidal,policy3,replay,1000,75.021963,83.644928,0.000000,90.000000,10.815000,0.018362,1.000000
