p50_latency_ms,p95_latency_ms,p99_latency_ms,policy,repetitions,scale,sla_violation_rate,sla_violations,source_file,throughput_rps
54.9471294041723,130.911350203678,135.26523038744926,kubernetes,5,scale20,0.04,3.6,processed/physical_social_aggregate_metrics.csv,153.0073728344978
42.271152371540666,104.94732242077589,121.20187701657414,policy1,5,scale20,0.017777777777777778,1.6,processed/physical_social_aggregate_metrics.csv,164.97752757863222
39.61270176805556,101.61501849070191,109.45523623377085,kubernetes,5,scale30,0.011111111111111112,1.0,processed/physical_social_aggregate_metrics.csv,165.95802874111652
43.18649000488222,97.76106518693268,114.92883246392012,policy1,5,scale30,0.0022222222222222222,0.2,processed/physical_social_aggregate_metrics.csv,164.07571548554384
43.991236202418804,98.78520951606333,102.71228603087366,kubernetes,5,scale45,0.03333333333333333,3.0,processed/physical_social_aggregate_metrics.csv,88.13446959617303
44.6423958055675,272.3719767294824,301.9243094138801,policy1,5,scale45,0.02888888888888889,2.6,processed/physical_social_aggregate_metrics.csv,142.771794771975
