run_id,comparison_group,policy,metric,unit,source_file,n,mean,median,p95,p99,stddev,iqr,mean_ci95_low,mean_ci95_high,baseline_policy,absolute_delta,percentage_delta
physical-social-repeated-scale-series-20260603T072120Z,loadgen,kubernetes,request_latency_ms,ms,raw/kubernetes_loadgen.csv,85,18.779735357555396,14.379222178831697,31.971945613622665,33.289880361407995,8.735767263286672,18.89559719711542,17.05983289421591,20.619543306734958,kubernetes,0.0,0.0
physical-social-repeated-scale-series-20260603T072120Z,loadgen,policy1,request_latency_ms,ms,raw/policy1_loadgen.csv,90,131.2322617456731,47.15708433650434,965.0529628852382,1027.0478373835795,270.1387822404156,61.318881111219525,79.87679648788698,192.0278037400242,kubernetes,112.4525263881177,598.7971834910667
physical-social-repeated-scale-series-20260603T072120Z,scale20,kubernetes_rep01,request_latency_ms,ms,raw/scale20_kubernetes_rep01_loadgen.csv,90,34.8216906371009,26.08228859025985,80.67991111893207,83.22468439582735,23.65571844096158,38.61795301781967,30.037815515922077,39.589777289721596,,,
physical-social-repeated-scale-series-20260603T072120Z,scale20,kubernetes_rep02,request_latency_ms,ms,raw/scale20_kubernetes_rep02_loadgen.csv,90,77.6356688597136,81.39944705180824,173.5706809675321,176.48814846994355,44.159298277466775,77.98695733072236,68.17210755045785,85.9389474583117,,,
physical-social-repeated-scale-series-20260603T072120Z,scale20,kubernetes_rep03,request_latency_ms,ms,raw/scale20_kubernetes_rep03_loadgen.csv,90,66.5044573860036,75.41628845501691,140.89323971420518,166.0978804831393,42.22149889266774,80.25368530070409,58.0706602358906,74.8666091196032,,,
physical-social-repeated-scale-series-20260603T072120Z,scale20,kubernetes_rep04,request_latency_ms,ms,raw/scale20_kubernetes_rep04_loadgen.csv,90,68.23290716080616,72.56747293286026,165.2717446675524,170.8993498259224,43.66634119432089,76.86793274478987,59.175033489009365,77.11406727806511,,,
physical-social-repeated-scale-series-20260603T072120Z,scale20,kubernetes_rep05,request_latency_ms,ms,raw/scale20_kubernetes_rep05_loadgen.csv,90,34.73561729511453,21.43347356468439,78.25190717121586,81.91237243358046,22.91778513901303,34.830622491426766,30.067304240914787,39.51062689638799,,,
physical-social-repeated-scale-series-20260603T072120Z,scale20,policy1_rep01,request_latency_ms,ms,raw/scale20_policy1_rep01_loadgen.csv,90,57.275859093190064,61.38942448887974,103.51232523098588,116.44301446853204,32.83799775084116,67.34084722120315,50.305301127308574,63.81687153415339,,,
physical-social-repeated-scale-series-20260603T072120Z,scale20,policy1_rep02,request_latency_ms,ms,raw/scale20_policy1_rep02_loadgen.csv,90,35.32522382576846,21.737113944254816,80.6633741594851,83.19307477213442,23.003933649085123,37.604996701702476,30.470073213865465,39.82584885457375,,,
physical-social-repeated-scale-series-20260603T072120Z,scale20,policy1_rep03,request_latency_ms,ms,raw/scale20_policy1_rep03_loadgen.csv,90,35.451808533010386,22.762610926292837,79.15165497688577,87.20156220253557,21.921482315003672,31.430350500158966,31.1329198537472,39.97946250168348,,,
physical-social-repeated-scale-series-20260603T072120Z,scale20,policy1_rep04,request_latency_ms,ms,raw/scale20_policy1_rep04_loadgen.csv,90,53.60547864757892,42.318957508541644,104.31919725378975,150.9786459384486,34.523612202921086,52.73850588127971,46.40516817990122,60.61878204268093,,,
physical-social-repeated-scale-series-20260603T072120Z,scale20,policy1_rep05,request_latency_ms,ms,raw/scale20_policy1_rep05_loadgen.csv,90,69.85601250133995,68.75769549515098,153.7135750753805,174.50829815119502,41.76965705742735,59.82370028505102,61.44353541396817,78.6317673423198,,,
physical-social-repeated-scale-series-20260603T072120Z,scale30,kubernetes_rep01,request_latency_ms,ms,raw/scale30_kubernetes_rep01_loadgen.csv,90,55.33820607751194,55.03731104545295,103.0637142364867,115.27452975045887,33.945538240842126,62.58873362094164,48.04766847092348,62.26780733934397,,,
physical-social-repeated-scale-series-20260603T072120Z,scale30,kubernetes_rep02,request_latency_ms,ms,raw/scale30_kubernetes_rep02_loadgen.csv,90,65.572480032117,71.05384150054306,132.63192540034646,165.68297697696835,40.64014097254075,72.03268626471981,57.253235171665445,73.52145221685835,,,
physical-social-repeated-scale-series-20260603T072120Z,scale30,kubernetes_rep03,request_latency_ms,ms,raw/scale30_kubernetes_rep03_loadgen.csv,90,35.19948001485318,23.83018098771572,78.25464506167918,81.64567631669343,22.624455607138195,36.80070664267987,30.66799226339855,39.82437586263081,,,
physical-social-repeated-scale-series-20260603T072120Z,scale30,kubernetes_rep04,request_latency_ms,ms,raw/scale30_kubernetes_rep04_loadgen.csv,90,43.208825055302846,29.926483519375324,91.81302044307813,96.72100329538807,28.411346463443664,48.523976642172784,37.73510183498729,49.42325056640483,,,
physical-social-repeated-scale-series-20260603T072120Z,scale30,kubernetes_rep05,request_latency_ms,ms,raw/scale30_kubernetes_rep05_loadgen.csv,90,42.286888080545594,25.141369900666177,92.43103630142286,94.67374698957428,29.313372589705097,48.92179986927658,36.6391723439382,48.31840099133033,,,
physical-social-repeated-scale-series-20260603T072120Z,scale30,policy1_rep01,request_latency_ms,ms,raw/scale30_policy1_rep01_loadgen.csv,90,54.571070320283376,52.22924251575023,107.27882453938946,144.65011368738487,34.11782892945909,54.06038963701576,47.47584969652558,61.45223897157442,,,
physical-social-repeated-scale-series-20260603T072120Z,scale30,policy1_rep02,request_latency_ms,ms,raw/scale30_policy1_rep02_loadgen.csv,90,56.634452486307254,60.05982554052025,105.3394329501316,115.18572425469756,33.36827274735132,67.57237948477268,49.52021666918881,63.17605375266995,,,
physical-social-repeated-scale-series-20260603T072120Z,scale30,policy1_rep03,request_latency_ms,ms,raw/scale30_policy1_rep03_loadgen.csv,90,58.226660545915365,59.34350157622248,112.46975387912242,141.69272969244048,34.10081020055634,63.4875035029836,51.24535569112697,65.55156780258079,,,
physical-social-repeated-scale-series-20260603T072120Z,scale30,policy1_rep04,request_latency_ms,ms,raw/scale30_policy1_rep04_loadgen.csv,90,43.144771948249804,28.98803004063666,88.05527599761263,92.86767735844478,26.951245952839766,46.354646445252,37.893050631391816,48.613663906063366,,,
physical-social-repeated-scale-series-20260603T072120Z,scale30,policy1_rep05,request_latency_ms,ms,raw/scale30_policy1_rep05_loadgen.csv,90,29.154678356523316,18.5199094703421,71.73211264889687,82.79709471622482,19.695686122557493,23.867843730840832,25.027380083144333,33.429176902346725,,,
physical-social-repeated-scale-series-20260603T072120Z,scale45,kubernetes_rep01,request_latency_ms,ms,raw/scale45_kubernetes_rep01_loadgen.csv,90,44.975914707821275,42.05203999299556,91.21478779707104,96.14421991631389,28.38643968481706,46.522175951395184,38.72489534674161,50.77623066783416,,,
physical-social-repeated-scale-series-20260603T072120Z,scale45,kubernetes_rep02,request_latency_ms,ms,raw/scale45_kubernetes_rep02_loadgen.csv,90,65.49003659747541,68.39242810383439,141.96652089012778,165.1625701249577,41.30530869267152,75.06825850578025,57.298999961478536,74.06375074455151,,,
physical-social-repeated-scale-series-20260603T072120Z,scale45,kubernetes_rep03,request_latency_ms,ms,raw/scale45_kubernetes_rep03_loadgen.csv,90,80.24378060363233,80.43040591292083,175.21373021882027,178.4538470953703,46.970600845127926,81.0967103461735,70.60621400331405,89.65062578027653,,,
physical-social-repeated-scale-series-20260603T072120Z,scale45,kubernetes_rep04,request_latency_ms,ms,raw/scale45_kubernetes_rep04_loadgen.csv,82,22.55386597102099,16.639057430438697,39.81772817205638,42.304114215075955,10.846633655711418,21.584065747447312,20.323251023116274,24.98638611364962,,,
physical-social-repeated-scale-series-20260603T072120Z,scale45,kubernetes_rep05,request_latency_ms,ms,raw/scale45_kubernetes_rep05_loadgen.csv,85,18.779735357555396,14.379222178831697,31.971945613622665,33.289880361407995,8.735767263286672,18.89559719711542,17.05983289421591,20.619543306734958,,,
physical-social-repeated-scale-series-20260603T072120Z,scale45,policy1_rep01,request_latency_ms,ms,raw/scale45_policy1_rep01_loadgen.csv,90,37.52679636494981,22.716573090292513,85.05912894615903,87.0540818502195,24.65106858042336,35.22521530976519,32.38579089080709,42.45922394879421,,,
physical-social-repeated-scale-series-20260603T072120Z,scale45,policy1_rep02,request_latency_ms,ms,raw/scale45_policy1_rep02_loadgen.csv,90,33.16085618506703,23.843646398745477,72.59932095184922,78.93483997322619,20.902220148670498,32.08665584679693,28.987268499266875,37.45906828113625,,,
physical-social-repeated-scale-series-20260603T072120Z,scale45,policy1_rep03,request_latency_ms,ms,raw/scale45_policy1_rep03_loadgen.csv,90,64.66813112039947,66.73926499206573,115.44543720083308,158.72776944423094,36.224159107302164,69.04838304035366,57.12171157899623,72.2307876278905,,,
physical-social-repeated-scale-series-20260603T072120Z,scale45,policy1_rep04,request_latency_ms,ms,raw/scale45_policy1_rep04_loadgen.csv,90,65.31355045994536,65.84634305909276,115.34150501247495,165.40482462150976,34.046739203222415,57.1559586096555,58.17465120971772,72.24863991490565,,,
physical-social-repeated-scale-series-20260603T072120Z,scale45,policy1_rep05,request_latency_ms,ms,raw/scale45_policy1_rep05_loadgen.csv,90,131.2322617456731,47.15708433650434,965.0529628852382,1027.0478373835795,270.1387822404156,61.318881111219525,79.87679648788698,192.0278037400242,,,
