request_id,status,latency_ms,experts,hot_expert,expert_popularity,cache_key,error
0,200,69.075675,"3,2",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,prompt-0,
1,200,62.086405,"0,4",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,prompt-1,
2,200,66.473434,"5,4",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,prompt-2,
3,200,53.739567,"0,2",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,prompt-3,
4,200,55.264007,"0,1",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,prompt-4,
5,200,55.023325,"1,3",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,prompt-5,
6,200,54.754699,"3,2",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,prompt-6,
7,200,53.149356,"0,1",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,prompt-7,
8,200,54.213198,"0,5",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,prompt-8,
9,200,51.639172,"0,1",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,prompt-9,
10,200,52.090813,"1,0",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,prompt-10,
11,200,52.517005,"0,2",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,prompt-11,
12,200,54.671574,"1,2",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,prompt-12,
13,200,51.627611,"0,1",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,prompt-13,
14,200,55.970187,"4,5",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-14,
15,200,55.344089,"2,4",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-15,
16,200,55.330664,"0,5",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-16,
17,200,55.256573,"5,3",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-17,
18,200,55.820767,"5,1",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-18,
19,200,55.666976,"4,5",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-19,
20,200,53.381964,"3,0",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-20,
21,200,53.966615,"5,0",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-21,
22,200,55.519980,"5,4",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-22,
23,200,53.633277,"5,1",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-23,
24,200,52.632402,"2,0",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-24,
25,200,56.174183,"0,5",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-25,
26,200,53.115732,"1,0",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-26,
27,200,52.676235,"1,3",4,0.124240;0.087970;0.067304;0.054078;0.464307;0.202101,prompt-27,
28,200,54.427444,"4,5",4,0.124240;0.087970;0.067304;0.054078;0.464307;0.202101,prompt-28,
29,200,53.988185,"4,5",4,0.124240;0.087970;0.067304;0.054078;0.464307;0.202101,prompt-29,
30,200,55.193284,"5,2",4,0.124240;0.087970;0.067304;0.054078;0.464307;0.202101,prompt-30,
31,200,55.570854,"2,4",4,0.124240;0.087970;0.067304;0.054078;0.464307;0.202101,prompt-31,
32,200,53.422982,"4,2",4,0.124240;0.087970;0.067304;0.054078;0.464307;0.202101,prompt-32,
33,200,58.680601,"4,5",4,0.124240;0.087970;0.067304;0.054078;0.464307;0.202101,prompt-33,
34,200,53.734758,"5,1",4,0.124240;0.087970;0.067304;0.054078;0.464307;0.202101,prompt-34,
35,200,53.553236,"5,2",4,0.124240;0.087970;0.067304;0.054078;0.464307;0.202101,prompt-35,
36,200,52.895758,"5,4",4,0.124240;0.087970;0.067304;0.054078;0.464307;0.202101,prompt-36,
37,200,53.801263,"5,4",4,0.124240;0.087970;0.067304;0.054078;0.464307;0.202101,prompt-37,
38,200,53.040230,"4,5",4,0.124240;0.087970;0.067304;0.054078;0.464307;0.202101,prompt-38,
39,200,52.459167,"4,0",4,0.124240;0.087970;0.067304;0.054078;0.464307;0.202101,prompt-39,
40,200,52.923752,"0,3",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-40,
41,200,53.024352,"2,0",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-41,
42,200,53.213788,"0,4",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-42,
43,200,56.001927,"0,4",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-43,
44,200,54.075480,"4,3",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-44,
45,200,55.202833,"3,5",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-45,
46,200,56.277657,"3,5",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-46,
47,200,54.050995,"5,3",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-47,
48,200,54.119503,"3,4",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-48,
49,200,54.711186,"3,4",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-49,
50,200,53.735730,"2,1",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-50,
51,200,53.812344,"3,1",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-51,
52,200,57.632889,"4,0",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-52,
53,200,54.327795,"3,4",3,0.087970;0.067304;0.054078;0.464307;0.202101;0.124240,prompt-53,
54,200,54.303721,"2,3",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-54,
55,200,55.065884,"2,3",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-55,
56,200,54.589307,"5,4",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-56,
57,200,54.369083,"2,4",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-57,
58,200,54.521620,"2,5",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-58,
59,200,53.124950,"2,4",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-59,
60,200,51.576154,"3,0",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-60,
61,200,52.243221,"2,0",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-61,
62,200,53.174734,"1,3",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-62,
63,200,53.777068,"2,4",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-63,
64,200,53.560269,"2,4",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-64,
65,200,52.443727,"0,3",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-65,
66,200,53.463248,"4,2",2,0.067304;0.054078;0.464307;0.202101;0.124240;0.087970,prompt-66,
67,200,51.811929,"1,3",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-67,
68,200,50.787729,"1,0",1,0.054078;0.464307;0.202101;0.124240;0.087970;0.067304,prompt-68,
