LAST SEEN   TYPE     REASON              OBJECT                             MESSAGE
6s          Normal   Scheduled           pod/expert-0-6f6c5887b6-hks2p      Successfully assigned policy2-policy3-live-20260603t082241z-scale10-policy3/expert-0-6f6c5887b6-hks2p to emu-worker-1
6s          Normal   Scheduled           pod/tokenizer-747598bcc4-qsdhp     Successfully assigned policy2-policy3-live-20260603t082241z-scale10-policy3/tokenizer-747598bcc4-qsdhp to emu-worker-7
6s          Normal   Scheduled           pod/router-549d67bc4-p5w8m         Successfully assigned policy2-policy3-live-20260603t082241z-scale10-policy3/router-549d67bc4-p5w8m to emu-worker-1
6s          Normal   Scheduled           pod/aggregator-85dbfc7b9d-5554s    Successfully assigned policy2-policy3-live-20260603t082241z-scale10-policy3/aggregator-85dbfc7b9d-5554s to emu-worker-1
6s          Normal   Scheduled           pod/frontend-7c65b797f8-jv4z7      Successfully assigned policy2-policy3-live-20260603t082241z-scale10-policy3/frontend-7c65b797f8-jv4z7 to emu-worker-3
5s          Normal   Scheduled           pod/expert-5-68946646bb-w4rj4      Successfully assigned policy2-policy3-live-20260603t082241z-scale10-policy3/expert-5-68946646bb-w4rj4 to emu-worker-9
6s          Normal   Scheduled           pod/cache-866b945748-44pzq         Successfully assigned policy2-policy3-live-20260603t082241z-scale10-policy3/cache-866b945748-44pzq to emu-worker-6
5s          Normal   Scheduled           pod/expert-4-6778797bd-k5644       Successfully assigned policy2-policy3-live-20260603t082241z-scale10-policy3/expert-4-6778797bd-k5644 to emu-worker-8
5s          Normal   Scheduled           pod/expert-3-684ddd7678-bq7vp      Successfully assigned policy2-policy3-live-20260603t082241z-scale10-policy3/expert-3-684ddd7678-bq7vp to emu-worker-4
6s          Normal   Scheduled           pod/expert-2-59cc9547c6-xwpsg      Successfully assigned policy2-policy3-live-20260603t082241z-scale10-policy3/expert-2-59cc9547c6-xwpsg to emu-worker-2
6s          Normal   Scheduled           pod/expert-1-74454f54b4-zt8gb      Successfully assigned policy2-policy3-live-20260603t082241z-scale10-policy3/expert-1-74454f54b4-zt8gb to emu-worker-1
7s          Normal   Pulled              pod/frontend-7c65b797f8-jv4z7      Container image "python:3.11-slim" already present on machine and can be accessed by the pod
7s          Normal   ScalingReplicaSet   deployment/aggregator              Scaled up replica set aggregator-85dbfc7b9d from 0 to 1
7s          Normal   ScalingReplicaSet   deployment/tokenizer               Scaled up replica set tokenizer-747598bcc4 from 0 to 1
7s          Normal   SuccessfulCreate    replicaset/tokenizer-747598bcc4    Created pod: tokenizer-747598bcc4-qsdhp
7s          Normal   Started             pod/tokenizer-747598bcc4-qsdhp     Container started
7s          Normal   SuccessfulCreate    replicaset/expert-0-6f6c5887b6     Created pod: expert-0-6f6c5887b6-hks2p
7s          Normal   ScalingReplicaSet   deployment/expert-0                Scaled up replica set expert-0-6f6c5887b6 from 0 to 1
7s          Normal   SuccessfulCreate    replicaset/cache-866b945748        Created pod: cache-866b945748-44pzq
7s          Normal   Created             pod/tokenizer-747598bcc4-qsdhp     Container created
7s          Normal   Pulled              pod/tokenizer-747598bcc4-qsdhp     Container image "python:3.11-slim" already present on machine and can be accessed by the pod
7s          Normal   ScalingReplicaSet   deployment/router                  Scaled up replica set router-549d67bc4 from 0 to 1
7s          Normal   SuccessfulCreate    replicaset/expert-1-74454f54b4     Created pod: expert-1-74454f54b4-zt8gb
7s          Normal   ScalingReplicaSet   deployment/expert-1                Scaled up replica set expert-1-74454f54b4 from 0 to 1
7s          Normal   SuccessfulCreate    replicaset/router-549d67bc4        Created pod: router-549d67bc4-p5w8m
7s          Normal   ScalingReplicaSet   deployment/frontend                Scaled up replica set frontend-7c65b797f8 from 0 to 1
7s          Normal   SuccessfulCreate    replicaset/frontend-7c65b797f8     Created pod: frontend-7c65b797f8-jv4z7
7s          Normal   ScalingReplicaSet   deployment/cache                   Scaled up replica set cache-866b945748 from 0 to 1
7s          Normal   SuccessfulCreate    replicaset/expert-2-59cc9547c6     Created pod: expert-2-59cc9547c6-xwpsg
7s          Normal   ScalingReplicaSet   deployment/expert-2                Scaled up replica set expert-2-59cc9547c6 from 0 to 1
7s          Normal   SuccessfulCreate    replicaset/aggregator-85dbfc7b9d   Created pod: aggregator-85dbfc7b9d-5554s
6s          Normal   Created             pod/frontend-7c65b797f8-jv4z7      Container created
6s          Normal   Created             pod/cache-866b945748-44pzq         Container created
6s          Normal   Pulled              pod/expert-1-74454f54b4-zt8gb      Container image "python:3.11-slim" already present on machine and can be accessed by the pod
6s          Normal   SuccessfulCreate    replicaset/expert-3-684ddd7678     Created pod: expert-3-684ddd7678-bq7vp
6s          Normal   ScalingReplicaSet   deployment/expert-3                Scaled up replica set expert-3-684ddd7678 from 0 to 1
6s          Normal   Pulled              pod/cache-866b945748-44pzq         Container image "python:3.11-slim" already present on machine and can be accessed by the pod
6s          Normal   Created             pod/expert-1-74454f54b4-zt8gb      Container created
6s          Normal   Pulled              pod/aggregator-85dbfc7b9d-5554s    Container image "python:3.11-slim" already present on machine and can be accessed by the pod
6s          Normal   Started             pod/expert-1-74454f54b4-zt8gb      Container started
6s          Normal   SuccessfulCreate    replicaset/expert-4-6778797bd      Created pod: expert-4-6778797bd-k5644
6s          Normal   ScalingReplicaSet   deployment/expert-4                Scaled up replica set expert-4-6778797bd from 0 to 1
6s          Normal   Started             pod/cache-866b945748-44pzq         Container started
6s          Normal   Started             pod/router-549d67bc4-p5w8m         Container started
6s          Normal   Created             pod/router-549d67bc4-p5w8m         Container created
6s          Normal   Pulled              pod/router-549d67bc4-p5w8m         Container image "python:3.11-slim" already present on machine and can be accessed by the pod
6s          Normal   SuccessfulCreate    replicaset/expert-5-68946646bb     Created pod: expert-5-68946646bb-w4rj4
6s          Normal   ScalingReplicaSet   deployment/expert-5                Scaled up replica set expert-5-68946646bb from 0 to 1
6s          Normal   Pulled              pod/expert-2-59cc9547c6-xwpsg      Container image "python:3.11-slim" already present on machine and can be accessed by the pod
6s          Normal   Created             pod/expert-2-59cc9547c6-xwpsg      Container created
6s          Normal   Started             pod/expert-2-59cc9547c6-xwpsg      Container started
6s          Normal   Started             pod/frontend-7c65b797f8-jv4z7      Container started
