request_id,status,latency_ms,experts,hot_expert,expert_popularity,cache_key,error
0,200,69.205338,"3,2",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,prompt-0,
1,200,53.798297,"0,4",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,prompt-1,
2,200,62.964628,"5,4",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,prompt-2,
3,200,52.772215,"0,2",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,prompt-3,
4,200,52.112314,"0,1",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,prompt-4,
5,200,52.156105,"1,3",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,prompt-5,
6,200,56.748202,"3,2",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,prompt-6,
7,200,51.177072,"0,1",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,prompt-7,
8,200,52.607024,"0,5",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,prompt-8,
9,200,51.200667,"0,1",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,prompt-9,
10,200,49.816781,"1,0",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,prompt-10,
11,200,56.056270,"0,2",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,prompt-11,
12,200,52.646830,"1,2",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,prompt-12,
13,200,49.993453,"0,1",0,0.464307;0.202101;0.124240;0.087970;0.067304;0.054078,prompt-13,
14,200,51.324820,"4,5",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-14,
15,200,52.815268,"2,4",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-15,
16,200,53.073964,"0,5",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-16,
17,200,53.363750,"5,3",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-17,
18,200,52.087085,"5,1",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-18,
19,200,52.690021,"4,5",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-19,
20,200,54.148547,"3,0",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-20,
21,200,55.523055,"5,0",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-21,
22,200,54.350498,"5,4",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-22,
23,200,54.941189,"5,1",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-23,
24,200,56.739055,"2,0",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-24,
25,200,54.928957,"0,5",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-25,
26,200,54.421311,"1,0",5,0.202101;0.124240;0.087970;0.067304;0.054078;0.464307,prompt-26,
27,200,57.011178,"1,3",4,0.124240;0.087970;0.067304;0.054078;0.464307;0.202101,prompt-27,
