LAST SEEN   TYPE     REASON              OBJECT                            MESSAGE
5s          Normal   Scheduled           pod/cache-574bc59fdf-z6h4b        Successfully assigned policy2-policy3-live-20260603t082241z-scale10-policy4/cache-574bc59fdf-z6h4b to emu-worker-10
5s          Normal   Scheduled           pod/expert-5-5779c6cf8c-wjb2x     Successfully assigned policy2-policy3-live-20260603t082241z-scale10-policy4/expert-5-5779c6cf8c-wjb2x to emu-worker-4
5s          Normal   Scheduled           pod/expert-2-5454d9848f-ltp95     Successfully assigned policy2-policy3-live-20260603t082241z-scale10-policy4/expert-2-5454d9848f-ltp95 to emu-worker-3
5s          Normal   Scheduled           pod/tokenizer-778df47f8c-vnhdm    Successfully assigned policy2-policy3-live-20260603t082241z-scale10-policy4/tokenizer-778df47f8c-vnhdm to emu-worker-1
5s          Normal   Scheduled           pod/router-68dfc6f547-rk89r       Successfully assigned policy2-policy3-live-20260603t082241z-scale10-policy4/router-68dfc6f547-rk89r to emu-worker-1
5s          Normal   Scheduled           pod/expert-3-69cc77b45f-bj648     Successfully assigned policy2-policy3-live-20260603t082241z-scale10-policy4/expert-3-69cc77b45f-bj648 to emu-worker-7
5s          Normal   Scheduled           pod/expert-0-856b95cc97-5hzrd     Successfully assigned policy2-policy3-live-20260603t082241z-scale10-policy4/expert-0-856b95cc97-5hzrd to emu-worker-1
6s          Normal   Scheduled           pod/frontend-54dcc65bc7-466jb     Successfully assigned policy2-policy3-live-20260603t082241z-scale10-policy4/frontend-54dcc65bc7-466jb to emu-worker-1
5s          Normal   Scheduled           pod/expert-1-7b67758d75-srxvp     Successfully assigned policy2-policy3-live-20260603t082241z-scale10-policy4/expert-1-7b67758d75-srxvp to emu-worker-1
5s          Normal   Scheduled           pod/aggregator-f9dcb67f-4vvq4     Successfully assigned policy2-policy3-live-20260603t082241z-scale10-policy4/aggregator-f9dcb67f-4vvq4 to emu-worker-1
5s          Normal   Scheduled           pod/expert-4-5b66fb66bf-97df5     Successfully assigned policy2-policy3-live-20260603t082241z-scale10-policy4/expert-4-5b66fb66bf-97df5 to emu-worker-6
7s          Normal   SuccessfulCreate    replicaset/frontend-54dcc65bc7    Created pod: frontend-54dcc65bc7-466jb
7s          Normal   ScalingReplicaSet   deployment/tokenizer              Scaled up replica set tokenizer-778df47f8c from 0 to 1
7s          Normal   ScalingReplicaSet   deployment/frontend               Scaled up replica set frontend-54dcc65bc7 from 0 to 1
7s          Normal   SuccessfulCreate    replicaset/tokenizer-778df47f8c   Created pod: tokenizer-778df47f8c-vnhdm
6s          Normal   ScalingReplicaSet   deployment/expert-5               Scaled up replica set expert-5-5779c6cf8c from 0 to 1
6s          Normal   ScalingReplicaSet   deployment/expert-4               Scaled up replica set expert-4-5b66fb66bf from 0 to 1
6s          Normal   ScalingReplicaSet   deployment/expert-0               Scaled up replica set expert-0-856b95cc97 from 0 to 1
6s          Normal   Pulled              pod/tokenizer-778df47f8c-vnhdm    Container image "python:3.11-slim" already present on machine and can be accessed by the pod
6s          Normal   ScalingReplicaSet   deployment/router                 Scaled up replica set router-68dfc6f547 from 0 to 1
6s          Normal   SuccessfulCreate    replicaset/router-68dfc6f547      Created pod: router-68dfc6f547-rk89r
6s          Normal   SuccessfulCreate    replicaset/aggregator-f9dcb67f    Created pod: aggregator-f9dcb67f-4vvq4
6s          Normal   SuccessfulCreate    replicaset/expert-1-7b67758d75    Created pod: expert-1-7b67758d75-srxvp
