run_id,comparison_group,policy,metric,unit,source_file,n,mean,median,p95,p99,stddev,iqr,mean_ci95_low,mean_ci95_high,baseline_policy,absolute_delta,percentage_delta
external-hotel-scale10-20260523T172949Z,loadgen,hotel,request_latency_ms,ms,raw/hotel_loadgen.csv,10,13.068056490737945,10.214030044153333,26.119633490452514,35.865345021011315,8.882944759316485,0.8160239376593381,10.025845197960734,18.785907729470633,,,
