run_id,experiment_type,policy,metric,value,unit,source_file,source_column,status,notes
live-tc-social-scale20-20260603T073456Z,live_tc_social,kubernetes,latency_p50_ms,122.31777398847044,ms,processed/social_live_tc_metrics.json,p50_latency_ms,measured,
live-tc-social-scale20-20260603T073456Z,live_tc_social,kubernetes,latency_p95_ms,396.42572798766196,ms,processed/social_live_tc_metrics.json,p95_latency_ms,measured,
live-tc-social-scale20-20260603T073456Z,live_tc_social,kubernetes,latency_p99_ms,413.8637699652463,ms,processed/social_live_tc_metrics.json,p99_latency_ms,measured,
live-tc-social-scale20-20260603T073456Z,live_tc_social,kubernetes,throughput_rps,33.712969010213165,requests/s,processed/social_live_tc_metrics.json,throughput_rps,measured,
live-tc-social-scale20-20260603T073456Z,live_tc_social,kubernetes,sla_violations,0.0,count,processed/social_live_tc_metrics.json,errors,measured,
live-tc-social-scale20-20260603T073456Z,live_tc_social,kubernetes,sla_violation_rate,0.0,ratio,processed/social_live_tc_metrics.json,errors/requests,measured,
live-tc-social-scale20-20260603T073456Z,live_tc_social,kubernetes,scheduler_decision_time_ms,,ms,,,unavailable,metric not emitted by this run type
live-tc-social-scale20-20260603T073456Z,live_tc_social,kubernetes,gda_build_time_ms,,ms,,,unavailable,metric not emitted by this run type
live-tc-social-scale20-20260603T073456Z,live_tc_social,kubernetes,ndm_injection_time_ms,,ms,,,unavailable,metric not emitted by this run type
live-tc-social-scale20-20260603T073456Z,live_tc_social,kubernetes,cpu_overhead_pct,,percent,,,unavailable,metric not emitted by this run type
live-tc-social-scale20-20260603T073456Z,live_tc_social,kubernetes,memory_overhead_mb,,MiB,,,unavailable,metric not emitted by this run type
live-tc-social-scale20-20260603T073456Z,live_tc_social,kubernetes,migration_count,,count,,,unavailable,metric not emitted by this run type
live-tc-social-scale20-20260603T073456Z,live_tc_social,kubernetes,network_target_vs_measured_error,,unitless,,,unavailable,metric not emitted by this run type
live-tc-social-scale20-20260603T073456Z,live_tc_social,kubernetes,placement_cost_reduction_pct,,percent,,,unavailable,metric not emitted by this run type
live-tc-social-scale20-20260603T073456Z,live_tc_social,policy1,latency_p50_ms,41.20046412572265,ms,processed/social_live_tc_metrics.json,p50_latency_ms,measured,
live-tc-social-scale20-20260603T073456Z,live_tc_social,policy1,latency_p95_ms,101.13079287111759,ms,processed/social_live_tc_metrics.json,p95_latency_ms,measured,
live-tc-social-scale20-20260603T073456Z,live_tc_social,policy1,latency_p99_ms,105.07638310082257,ms,processed/social_live_tc_metrics.json,p99_latency_ms,measured,
live-tc-social-scale20-20260603T073456Z,live_tc_social,policy1,throughput_rps,152.52589947965959,requests/s,processed/social_live_tc_metrics.json,throughput_rps,measured,
live-tc-social-scale20-20260603T073456Z,live_tc_social,policy1,sla_violations,0.0,count,processed/social_live_tc_metrics.json,errors,measured,
live-tc-social-scale20-20260603T073456Z,live_tc_social,policy1,sla_violation_rate,0.0,ratio,processed/social_live_tc_metrics.json,errors/requests,measured,
live-tc-social-scale20-20260603T073456Z,live_tc_social,policy1,scheduler_decision_time_ms,,ms,,,unavailable,metric not emitted by this run type
live-tc-social-scale20-20260603T073456Z,live_tc_social,policy1,gda_build_time_ms,,ms,,,unavailable,metric not emitted by this run type
live-tc-social-scale20-20260603T073456Z,live_tc_social,policy1,ndm_injection_time_ms,,ms,,,unavailable,metric not emitted by this run type
live-tc-social-scale20-20260603T073456Z,live_tc_social,policy1,cpu_overhead_pct,,percent,,,unavailable,metric not emitted by this run type
live-tc-social-scale20-20260603T073456Z,live_tc_social,policy1,memory_overhead_mb,,MiB,,,unavailable,metric not emitted by this run type
live-tc-social-scale20-20260603T073456Z,live_tc_social,policy1,migration_count,,count,,,unavailable,metric not emitted by this run type
live-tc-social-scale20-20260603T073456Z,live_tc_social,policy1,network_target_vs_measured_error,,unitless,,,unavailable,metric not emitted by this run type
live-tc-social-scale20-20260603T073456Z,live_tc_social,policy1,placement_cost_reduction_pct,,percent,,,unavailable,metric not emitted by this run type
live-tc-social-scale20-20260603T073456Z,live_tc_social,policy4,latency_p50_ms,107.06104105338454,ms,processed/social_live_tc_metrics.json,p50_latency_ms,measured,
live-tc-social-scale20-20260603T073456Z,live_tc_social,policy4,latency_p95_ms,381.8192610051483,ms,processed/social_live_tc_metrics.json,p95_latency_ms,measured,
live-tc-social-scale20-20260603T073456Z,live_tc_social,policy4,latency_p99_ms,393.79422296769917,ms,processed/social_live_tc_metrics.json,p99_latency_ms,measured,
live-tc-social-scale20-20260603T073456Z,live_tc_social,policy4,throughput_rps,36.26943363581015,requests/s,processed/social_live_tc_metrics.json,throughput_rps,measured,
live-tc-social-scale20-20260603T073456Z,live_tc_social,policy4,sla_violations,0.0,count,processed/social_live_tc_metrics.json,errors,measured,
live-tc-social-scale20-20260603T073456Z,live_tc_social,policy4,sla_violation_rate,0.0,ratio,processed/social_live_tc_metrics.json,errors/requests,measured,
live-tc-social-scale20-20260603T073456Z,live_tc_social,policy4,scheduler_decision_time_ms,,ms,,,unavailable,metric not emitted by this run type
live-tc-social-scale20-20260603T073456Z,live_tc_social,policy4,gda_build_time_ms,,ms,,,unavailable,metric not emitted by this run type
live-tc-social-scale20-20260603T073456Z,live_tc_social,policy4,ndm_injection_time_ms,,ms,,,unavailable,metric not emitted by this run type
live-tc-social-scale20-20260603T073456Z,live_tc_social,policy4,cpu_overhead_pct,,percent,,,unavailable,metric not emitted by this run type
live-tc-social-scale20-20260603T073456Z,live_tc_social,policy4,memory_overhead_mb,,MiB,,,unavailable,metric not emitted by this run type
live-tc-social-scale20-20260603T073456Z,live_tc_social,policy4,migration_count,,count,,,unavailable,metric not emitted by this run type
live-tc-social-scale20-20260603T073456Z,live_tc_social,policy4,network_target_vs_measured_error,,unitless,,,unavailable,metric not emitted by this run type
