run_id,comparison_group,policy,metric,unit,source_file,n,mean,median,p95,p99,stddev,iqr,mean_ci95_low,mean_ci95_high,baseline_policy,absolute_delta,percentage_delta
gda-scalability-synth-large-20260616T023611Z,services50,dense-pairwise,graph_build_wall_ms,ms,raw/gda_overhead_repetitions.csv,7,0.27369699999999997,0.258588,0.3567168999999999,0.37673457999999993,0.05330116330187676,0.04011599999999996,0.24258282499999997,0.3140787142857143,dense-pairwise,0.0,0.0
gda-scalability-synth-large-20260616T023611Z,services50,dense-pairwise,graph_build_cpu_ms,ms,raw/gda_overhead_repetitions.csv,7,0.2698701428571429,0.255719,0.35172469999999995,0.37109294,0.0522658966740537,0.037305499999999936,0.23947185357142856,0.3094655178571428,dense-pairwise,0.0,0.0
gda-scalability-synth-large-20260616T023611Z,services50,dense-pairwise,peak_python_memory_mib,MiB,raw/gda_overhead_repetitions.csv,7,0.00023500000000000002,0.000114,0.0007068999999999995,0.0009101799999999996,0.0003201359086388155,0.0,0.00011400000000000002,0.000477,dense-pairwise,0.0,0.0
gda-scalability-synth-large-20260616T023611Z,services50,dense-pairwise,query_count,count,raw/gda_overhead_repetitions.csv,7,4900.0,4900.0,4900.0,4900.0,0.0,0.0,4900.0,4900.0,dense-pairwise,0.0,0.0
gda-scalability-synth-large-20260616T023611Z,services50,sparse-aggregate,graph_build_wall_ms,ms,raw/gda_overhead_repetitions.csv,7,1.4786965714285714,1.307462,2.0497975999999998,2.11710272,0.3712233215531487,0.41527249999999993,1.261908417857143,1.757647257142857,dense-pairwise,1.2049995714285715,440.2677308953228
gda-scalability-synth-large-20260616T023611Z,services50,sparse-aggregate,graph_build_cpu_ms,ms,raw/gda_overhead_repetitions.csv,7,1.4747484285714287,1.304416,2.0434968999999996,2.10960898,0.36994386367432247,0.414868,1.258755817857143,1.7517539607142851,dense-pairwise,1.204878285714286,446.4659457908592
gda-scalability-synth-large-20260616T023611Z,services50,sparse-aggregate,peak_python_memory_mib,MiB,raw/gda_overhead_repetitions.csv,7,0.11012785714285714,0.115982,0.11808060000000001,0.11861772,0.008410254384352701,0.015075000000000005,0.10540971428571429,0.11515273571428572,dense-pairwise,0.10989285714285714,46762.917933130695
gda-scalability-synth-large-20260616T023611Z,services50,sparse-aggregate,query_count,count,raw/gda_overhead_repetitions.csv,7,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,dense-pairwise,-4898.0,-99.95918367346938
gda-scalability-synth-large-20260616T023611Z,services100,dense-pairwise,graph_build_wall_ms,ms,raw/gda_overhead_repetitions.csv,7,1.070619,0.926375,1.4579705,1.4586557000000002,0.267101639723533,0.3196730000000001,0.9062305714285716,1.2415968571428573,dense-pairwise,0.0,0.0
gda-scalability-synth-large-20260616T023611Z,services100,dense-pairwise,graph_build_cpu_ms,ms,raw/gda_overhead_repetitions.csv,7,1.0664252857142857,0.917731,1.4541892,1.4550522399999999,0.267223792045615,0.3187685,0.9030588571428572,1.2378452857142859,dense-pairwise,0.0,0.0
gda-scalability-synth-large-20260616T023611Z,services100,dense-pairwise,peak_python_memory_mib,MiB,raw/gda_overhead_repetitions.csv,7,0.0001647142857142857,0.000168,0.000168,0.000168,8.693182879212223e-06,0.0,0.00015814285714285713,0.000168,dense-pairwise,0.0,0.0
gda-scalability-synth-large-20260616T023611Z,services100,dense-pairwise,query_count,count,raw/gda_overhead_repetitions.csv,7,19800.0,19800.0,19800.0,19800.0,0.0,0.0,19800.0,19800.0,dense-pairwise,0.0,0.0
gda-scalability-synth-large-20260616T023611Z,services100,sparse-aggregate,graph_build_wall_ms,ms,raw/gda_overhead_repetitions.csv,7,2.9211398571428573,2.703063,3.6558007999999997,3.71378576,0.5143098782535125,0.7413825000000003,2.5927557142857145,3.259490210714285,dense-pairwise,1.8505208571428573,172.8458823487027
gda-scalability-synth-large-20260616T023611Z,services100,sparse-aggregate,graph_build_cpu_ms,ms,raw/gda_overhead_repetitions.csv,7,2.917463285714286,2.698199,3.6518129999999998,3.7096362,0.5142178060117828,0.7419159999999998,2.589215,3.2557693964285708,dense-pairwise,1.8510380000000004,173.5740913870197
gda-scalability-synth-large-20260616T023611Z,services100,sparse-aggregate,peak_python_memory_mib,MiB,raw/gda_overhead_repetitions.csv,7,0.23872942857142856,0.240807,0.2409946,0.24105892,0.004717040875278437,0.0010879999999999779,0.2351194285714286,0.24085728571428572,dense-pairwise,0.23856471428571427,144835.4726799653
gda-scalability-synth-large-20260616T023611Z,services100,sparse-aggregate,query_count,count,raw/gda_overhead_repetitions.csv,7,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,dense-pairwise,-19798.0,-99.98989898989899
gda-scalability-synth-large-20260616T023611Z,services250,dense-pairwise,graph_build_wall_ms,ms,raw/gda_overhead_repetitions.csv,7,6.061769142857143,6.04703,6.252258,6.2854476,0.12780123083970235,0.11438099999999984,5.9804662,6.156727496428571,dense-pairwise,0.0,0.0
gda-scalability-synth-large-20260616T023611Z,services250,dense-pairwise,graph_build_cpu_ms,ms,raw/gda_overhead_repetitions.csv,7,6.0577688571428565,6.04248,6.2482696,6.28136032,0.1277078230707742,0.11423000000000005,5.976493592857143,6.152833310714285,dense-pairwise,0.0,0.0
gda-scalability-synth-large-20260616T023611Z,services250,dense-pairwise,peak_python_memory_mib,MiB,raw/gda_overhead_repetitions.csv,7,0.000168,0.000168,0.000168,0.000168,0.0,0.0,0.000168,0.000168,dense-pairwise,0.0,0.0
gda-scalability-synth-large-20260616T023611Z,services250,dense-pairwise,query_count,count,raw/gda_overhead_repetitions.csv,7,124500.0,124500.0,124500.0,124500.0,0.0,0.0,124500.0,124500.0,dense-pairwise,0.0,0.0
gda-scalability-synth-large-20260616T023611Z,services250,sparse-aggregate,graph_build_wall_ms,ms,raw/gda_overhead_repetitions.csv,7,7.755578571428572,6.246456,14.489580399999992,17.220413679999997,4.493205197690354,0.7509099999999993,5.850465428571429,11.222405878571426,dense-pairwise,1.693809428571429,27.942493167482652
gda-scalability-synth-large-20260616T023611Z,services250,sparse-aggregate,graph_build_cpu_ms,ms,raw/gda_overhead_repetitions.csv,7,7.751978285714286,6.242465,14.485882199999994,17.216730839999997,4.493165710380589,0.7509240000000004,5.846871360714285,11.218758699999997,dense-pairwise,1.6942094285714298,27.967548259517166
gda-scalability-synth-large-20260616T023611Z,services250,sparse-aggregate,peak_python_memory_mib,MiB,raw/gda_overhead_repetitions.csv,7,0.5825818571428572,0.583237,0.587448,0.587448,0.004427454664875061,0.005530999999999953,0.5794941499999999,0.585602375,dense-pairwise,0.5824138571428572,346674.91496598645
gda-scalability-synth-large-20260616T023611Z,services250,sparse-aggregate,query_count,count,raw/gda_overhead_repetitions.csv,7,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,dense-pairwise,-124498.0,-99.99839357429718
gda-scalability-synth-large-20260616T023611Z,services500,dense-pairwise,graph_build_wall_ms,ms,raw/gda_overhead_repetitions.csv,7,23.23162,22.823009,26.728653399999995,27.43587628,2.4452011287809565,2.3869059999999998,21.640406714285714,25.034590285714284,dense-pairwise,0.0,0.0
gda-scalability-synth-large-20260616T023611Z,services500,dense-pairwise,graph_build_cpu_ms,ms,raw/gda_overhead_repetitions.csv,7,23.221512714285716,22.813257,26.712246399999998,27.415358079999997,2.440834301341771,2.3941255000000012,21.630439,25.024905167857142,dense-pairwise,0.0,0.0
gda-scalability-synth-large-20260616T023611Z,services500,dense-pairwise,peak_python_memory_mib,MiB,raw/gda_overhead_repetitions.csv,7,0.000168,0.000168,0.000168,0.000168,0.0,0.0,0.000168,0.000168,dense-pairwise,0.0,0.0
gda-scalability-synth-large-20260616T023611Z,services500,dense-pairwise,query_count,count,raw/gda_overhead_repetitions.csv,7,499000.0,499000.0,499000.0,499000.0,0.0,0.0,499000.0,499000.0,dense-pairwise,0.0,0.0
gda-scalability-synth-large-20260616T023611Z,services500,sparse-aggregate,graph_build_wall_ms,ms,raw/gda_overhead_repetitions.csv,7,12.930172428571428,12.430044,15.302595499999999,15.7198199,1.6102150648232112,2.0381589999999985,11.919968285714287,14.043247571428571,dense-pairwise,-10.301447571428572,-44.342355683454585
gda-scalability-synth-large-20260616T023611Z,services500,sparse-aggregate,graph_build_cpu_ms,ms,raw/gda_overhead_repetitions.csv,7,12.925633857142858,12.425469,15.297637599999998,15.71455312,1.609840666848268,2.038066500000001,11.915942,14.038257285714286,dense-pairwise,-10.295878857142858,-44.33767508526223
gda-scalability-synth-large-20260616T023611Z,services500,sparse-aggregate,peak_python_memory_mib,MiB,raw/gda_overhead_repetitions.csv,7,1.1825092857142856,1.180305,1.194931,1.194931,0.008746697542773631,0.012054500000000079,1.1769987142857141,1.1880428571428572,dense-pairwise,1.1823412857142857,703774.574829932
gda-scalability-synth-large-20260616T023611Z,services500,sparse-aggregate,query_count,count,raw/gda_overhead_repetitions.csv,7,2.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,dense-pairwise,-498998.0,-99.9995991983968
