step,time_s,evidence_type,gda_query_latency_ms,gda_build_time_ms,gda_total_time_ms,gda_nodes,gda_edges,gda_query_count
0,0.000,replay,0.000000,0.024135,0.024135,7,7,0
1,1.000,replay,0.000000,0.010189,0.010189,7,7,0
2,2.000,replay,0.000000,0.009819,0.009819,7,7,0
3,3.000,replay,0.000000,0.014547,0.014547,7,7,0
4,4.000,replay,0.000000,0.008967,0.008967,7,7,0
5,5.000,replay,0.000000,0.008676,0.008676,7,7,0
6,6.000,replay,0.000000,0.008918,0.008918,7,7,0
7,7.000,replay,0.000000,0.008566,0.008566,7,7,0
8,8.000,replay,0.000000,0.008556,0.008556,7,7,0
9,9.000,replay,0.000000,0.012103,0.012103,7,7,0
10,10.000,replay,0.000000,0.012723,0.012723,7,7,0
11,11.000,replay,0.000000,0.009438,0.009438,7,7,0
12,12.000,replay,0.000000,0.009067,0.009067,7,7,0
13,13.000,replay,0.000000,0.009017,0.009017,7,7,0
14,14.000,replay,0.000000,0.008326,0.008326,7,7,0
15,15.000,replay,0.000000,0.009619,0.009619,7,7,0
16,16.000,replay,0.000000,0.012102,0.012102,7,7,0
17,17.000,replay,0.000000,0.015880,0.015880,7,7,0
18,18.000,replay,0.000000,0.009437,0.009437,7,7,0
19,19.000,replay,0.000000,0.012323,0.012323,7,7,0
20,20.000,replay,0.000000,0.008647,0.008647,7,7,0
21,21.000,replay,0.000000,0.008266,0.008266,7,7,0
22,22.000,replay,0.000000,0.009207,0.009207,7,7,0
23,23.000,replay,0.000000,0.012233,0.012233,7,7,0
24,24.000,replay,0.000000,0.008597,0.008597,7,7,0
25,25.000,replay,0.000000,0.008286,0.008286,7,7,0
26,26.000,replay,0.000000,0.012233,0.012233,7,7,0
27,27.000,replay,0.000000,0.008725,0.008725,7,7,0
28,28.000,replay,0.000000,0.008827,0.008827,7,7,0
29,29.000,replay,0.000000,0.013275,0.013275,7,7,0
30,30.000,replay,0.000000,0.011442,0.011442,7,7,0
31,31.000,replay,0.000000,0.008375,0.008375,7,7,0
32,32.000,replay,0.000000,0.008495,0.008495,7,7,0
33,33.000,replay,0.000000,0.008065,0.008065,7,7,0
34,34.000,replay,0.000000,0.008756,0.008756,7,7,0
35,35.000,replay,0.000000,0.011501,0.011501,7,7,0
36,36.000,replay,0.000000,0.013625,0.013625,7,7,0
37,37.000,replay,0.000000,0.008756,0.008756,7,7,0
38,38.000,replay,0.000000,0.008395,0.008395,7,7,0
39,39.000,replay,0.000000,0.008526,0.008526,7,7,0
40,40.000,replay,0.000000,0.012483,0.012483,7,7,0
41,41.000,replay,0.000000,0.008887,0.008887,7,7,0
42,42.000,replay,0.000000,0.008737,0.008737,7,7,0
43,43.000,replay,0.000000,0.013305,0.013305,7,7,0
44,44.000,replay,0.000000,0.008717,0.008717,7,7,0
45,45.000,replay,0.000000,0.008947,0.008947,7,7,0
46,46.000,replay,0.000000,0.008545,0.008545,7,7,0
47,47.000,replay,0.000000,0.025087,0.025087,7,7,0
48,48.000,replay,0.000000,0.008947,0.008947,7,7,0
49,49.000,replay,0.000000,0.016050,0.016050,7,7,0
50,50.000,replay,0.000000,0.008827,0.008827,7,7,0
51,51.000,replay,0.000000,0.009398,0.009398,7,7,0
52,52.000,replay,0.000000,0.008656,0.008656,7,7,0
53,53.000,replay,0.000000,0.008746,0.008746,7,7,0
54,54.000,replay,0.000000,0.008957,0.008957,7,7,0
55,55.000,replay,0.000000,0.008407,0.008407,7,7,0
56,56.000,replay,0.000000,0.014667,0.014667,7,7,0
57,57.000,replay,0.000000,0.008295,0.008295,7,7,0
58,58.000,replay,0.000000,0.009488,0.009488,7,7,0
59,59.000,replay,0.000000,0.008806,0.008806,7,7,0
60,60.000,replay,0.000000,0.008856,0.008856,7,7,0
61,61.000,replay,0.000000,0.008856,0.008856,7,7,0
62,62.000,replay,0.000000,0.012474,0.012474,7,7,0
63,63.000,replay,0.000000,0.008416,0.008416,7,7,0
64,64.000,replay,0.000000,0.009658,0.009658,7,7,0
65,65.000,replay,0.000000,0.008125,0.008125,7,7,0
66,66.000,replay,0.000000,0.008896,0.008896,7,7,0
67,67.000,replay,0.000000,0.011872,0.011872,7,7,0
68,68.000,replay,0.000000,0.008465,0.008465,7,7,0
69,69.000,replay,0.000000,0.014507,0.014507,7,7,0
70,70.000,replay,0.000000,0.008397,0.008397,7,7,0
71,71.000,replay,0.000000,0.008074,0.008074,7,7,0
72,72.000,replay,0.000000,0.008076,0.008076,7,7,0
73,73.000,replay,0.000000,0.012413,0.012413,7,7,0
74,74.000,replay,0.000000,0.008548,0.008548,7,7,0
75,75.000,replay,0.000000,0.008396,0.008396,7,7,0
76,76.000,replay,0.000000,0.011942,0.011942,7,7,0
77,77.000,replay,0.000000,0.008727,0.008727,7,7,0
78,78.000,replay,0.000000,0.014869,0.014869,7,7,0
79,79.000,replay,0.000000,0.008967,0.008967,7,7,0
80,80.000,replay,0.000000,0.008306,0.008306,7,7,0
81,81.000,replay,0.000000,0.008446,0.008446,7,7,0
82,82.000,replay,0.000000,0.011662,0.011662,7,7,0
83,83.000,replay,0.000000,0.008707,0.008707,7,7,0
84,84.000,replay,0.000000,0.011451,0.011451,7,7,0
85,85.000,replay,0.000000,0.009076,0.009076,7,7,0
86,86.000,replay,0.000000,0.009650,0.009650,7,7,0
87,87.000,replay,0.000000,0.008666,0.008666,7,7,0
88,88.000,replay,0.000000,0.008897,0.008897,7,7,0
89,89.000,replay,0.000000,0.011421,0.011421,7,7,0
90,90.000,replay,0.000000,0.008596,0.008596,7,7,0
91,91.000,replay,0.000000,0.008185,0.008185,7,7,0
92,92.000,replay,0.000000,0.008526,0.008526,7,7,0
93,93.000,replay,0.000000,0.008486,0.008486,7,7,0
94,94.000,replay,0.000000,0.008186,0.008186,7,7,0
95,95.000,replay,0.000000,0.008987,0.008987,7,7,0
96,96.000,replay,0.000000,0.012294,0.012294,7,7,0
97,97.000,replay,0.000000,0.012202,0.012202,7,7,0
98,98.000,replay,0.000000,0.008687,0.008687,7,7,0
99,99.000,replay,0.000000,0.008527,0.008527,7,7,0
100,100.000,replay,0.000000,0.008236,0.008236,7,7,0
101,101.000,replay,0.000000,0.008325,0.008325,7,7,0
102,102.000,replay,0.000000,0.011403,0.011403,7,7,0
103,103.000,replay,0.000000,0.008126,0.008126,7,7,0
104,104.000,replay,0.000000,0.011301,0.011301,7,7,0
105,105.000,replay,0.000000,0.008075,0.008075,7,7,0
106,106.000,replay,0.000000,0.008506,0.008506,7,7,0
107,107.000,replay,0.000000,0.008095,0.008095,7,7,0
108,108.000,replay,0.000000,0.008506,0.008506,7,7,0
109,109.000,replay,0.000000,0.011472,0.011472,7,7,0
110,110.000,replay,0.000000,0.008115,0.008115,7,7,0
111,111.000,replay,0.000000,0.008196,0.008196,7,7,0
112,112.000,replay,0.000000,0.008036,0.008036,7,7,0
113,113.000,replay,0.000000,0.011782,0.011782,7,7,0
114,114.000,replay,0.000000,0.008856,0.008856,7,7,0
115,115.000,replay,0.000000,0.016773,0.016773,7,7,0
116,116.000,replay,0.000000,0.008506,0.008506,7,7,0
117,117.000,replay,0.000000,0.008166,0.008166,7,7,0
118,118.000,replay,0.000000,0.008175,0.008175,7,7,0
119,119.000,replay,0.000000,0.009057,0.009057,8,8,0
120,120.000,replay,0.000000,0.014437,0.014437,7,7,0
121,121.000,replay,0.000000,0.009688,0.009688,8,8,0
122,122.000,replay,0.000000,0.012313,0.012313,7,7,0
123,123.000,replay,0.000000,0.012413,0.012413,8,8,0
124,124.000,replay,0.000000,0.037491,0.037491,8,8,0
125,125.000,replay,0.000000,0.014878,0.014878,8,8,0
126,126.000,replay,0.000000,0.013335,0.013335,8,8,0
127,127.000,replay,0.000000,0.009898,0.009898,8,8,0
128,128.000,replay,0.000000,0.008878,0.008878,8,8,0
129,129.000,replay,0.000000,0.013416,0.013416,8,8,0
130,130.000,replay,0.000000,0.008706,0.008706,8,8,0
131,131.000,replay,0.000000,0.008426,0.008426,8,8,0
132,132.000,replay,0.000000,0.009609,0.009609,8,8,0
133,133.000,replay,0.000000,0.008696,0.008696,8,8,0
134,134.000,replay,0.000000,0.008757,0.008757,8,8,0
135,135.000,replay,0.000000,0.012183,0.012183,8,8,0
136,136.000,replay,0.000000,0.008586,0.008586,8,8,0
137,137.000,replay,0.000000,0.009688,0.009688,8,8,0
138,138.000,replay,0.000000,0.012694,0.012694,8,8,0
139,139.000,replay,0.000000,0.008807,0.008807,8,8,0
140,140.000,replay,0.000000,0.008345,0.008345,8,8,0
141,141.000,replay,0.000000,0.012203,0.012203,8,8,0
142,142.000,replay,0.000000,0.012874,0.012874,8,8,0
143,143.000,replay,0.000000,0.009027,0.009027,8,8,0
144,144.000,replay,0.000000,0.009628,0.009628,8,8,0
145,145.000,replay,0.000000,0.009117,0.009117,8,8,0
146,146.000,replay,0.000000,0.008917,0.008917,8,8,0
147,147.000,replay,0.000000,0.012394,0.012394,8,8,0
148,148.000,replay,0.000000,0.012253,0.012253,8,8,0
149,149.000,replay,0.000000,0.012334,0.012334,8,8,0
150,150.000,replay,0.000000,0.010429,0.010429,8,9,0
151,151.000,replay,0.000000,0.009328,0.009328,8,9,0
152,152.000,replay,0.000000,0.013716,0.013716,8,8,0
153,153.000,replay,0.000000,0.009047,0.009047,8,8,0
154,154.000,replay,0.000000,0.009127,0.009127,8,8,0
155,155.000,replay,0.000000,0.012844,0.012844,8,9,0
156,156.000,replay,0.000000,0.012473,0.012473,8,9,0
157,157.000,replay,0.000000,0.008806,0.008806,8,9,0
158,158.000,replay,0.000000,0.009066,0.009066,8,9,0
159,159.000,replay,0.000000,0.009046,0.009046,8,9,0
160,160.000,replay,0.000000,0.008986,0.008986,8,9,0
161,161.000,replay,0.000000,0.013414,0.013414,8,9,0
162,162.000,replay,0.000000,0.019837,0.019837,8,9,0
163,163.000,replay,0.000000,0.013125,0.013125,8,9,0
164,164.000,replay,0.000000,0.008465,0.008465,8,9,0
165,165.000,replay,0.000000,0.015489,0.015489,8,9,0
166,166.000,replay,0.000000,0.008856,0.008856,8,9,0
167,167.000,replay,0.000000,0.009288,0.009288,8,9,0
168,168.000,replay,0.000000,0.012494,0.012494,8,9,0
169,169.000,replay,0.000000,0.008786,0.008786,9,10,0
170,170.000,replay,0.000000,0.008746,0.008746,8,9,0
171,171.000,replay,0.000000,0.015609,0.015609,9,10,0
172,172.000,replay,0.000000,0.008557,0.008557,8,9,0
173,173.000,replay,0.000000,0.008515,0.008515,9,10,0
174,174.000,replay,0.000000,0.011892,0.011892,9,10,0
175,175.000,replay,0.000000,0.012372,0.012372,9,10,0
176,176.000,replay,0.000000,0.008376,0.008376,9,10,0
177,177.000,replay,0.000000,0.022723,0.022723,9,10,0
178,178.000,replay,0.000000,0.008697,0.008697,9,10,0
179,179.000,replay,0.000000,0.013426,0.013426,9,10,0
180,180.000,replay,0.000000,0.008436,0.008436,9,10,0
181,181.000,replay,0.000000,0.013054,0.013054,9,10,0
182,182.000,replay,0.000000,0.013575,0.013575,9,10,0
183,183.000,replay,0.000000,0.009547,0.009547,9,10,0
184,184.000,replay,0.000000,0.008746,0.008746,9,10,0
185,185.000,replay,0.000000,0.023194,0.023194,9,10,0
186,186.000,replay,0.000000,0.010550,0.010550,9,10,0
187,187.000,replay,0.000000,0.009487,0.009487,9,10,0
188,188.000,replay,0.000000,0.015829,0.015829,9,10,0
189,189.000,replay,0.000000,0.009357,0.009357,9,10,0
190,190.000,replay,0.000000,0.015820,0.015820,9,10,0
191,191.000,replay,0.000000,0.009347,0.009347,9,10,0
192,192.000,replay,0.000000,0.012594,0.012594,10,11,0
193,193.000,replay,0.000000,0.012634,0.012634,9,10,0
194,194.000,replay,0.000000,0.013986,0.013986,10,11,0
195,195.000,replay,0.000000,0.009038,0.009038,10,11,0
196,196.000,replay,0.000000,0.014728,0.014728,9,10,0
197,197.000,replay,0.000000,0.008676,0.008676,9,10,0
198,198.000,replay,0.000000,0.008837,0.008837,10,11,0
199,199.000,replay,0.000000,0.010139,0.010139,10,11,0
200,200.000,replay,0.000000,0.012464,0.012464,10,11,0
201,201.000,replay,0.000000,0.009288,0.009288,10,11,0
202,202.000,replay,0.000000,0.009137,0.009137,10,11,0
203,203.000,replay,0.000000,0.009227,0.009227,10,11,0
204,204.000,replay,0.000000,0.012163,0.012163,10,11,0
205,205.000,replay,0.000000,0.019246,0.019246,10,11,0
206,206.000,replay,0.000000,0.013115,0.013115,10,11,0
207,207.000,replay,0.000000,0.012423,0.012423,10,11,0
208,208.000,replay,0.000000,0.012043,0.012043,10,11,0
209,209.000,replay,0.000000,0.008757,0.008757,10,11,0
210,210.000,replay,0.000000,0.008386,0.008386,10,11,0
211,211.000,replay,0.000000,0.008466,0.008466,10,11,0
212,212.000,replay,0.000000,0.008936,0.008936,10,11,0
213,213.000,replay,0.000000,0.008586,0.008586,10,11,0
214,214.000,replay,0.000000,0.009107,0.009107,10,11,0
215,215.000,replay,0.000000,0.008435,0.008435,10,11,0
216,216.000,replay,0.000000,0.015208,0.015208,10,11,0
217,217.000,replay,0.000000,0.012213,0.012213,10,11,0
218,218.000,replay,0.000000,0.012073,0.012073,10,11,0
219,219.000,replay,0.000000,0.008868,0.008868,10,11,0
220,220.000,replay,0.000000,0.009006,0.009006,10,11,0
221,221.000,replay,0.000000,0.014537,0.014537,10,11,0
222,222.000,replay,0.000000,0.011972,0.011972,10,11,0
223,223.000,replay,0.000000,0.008957,0.008957,10,11,0
224,224.000,replay,0.000000,0.009137,0.009137,10,11,0
225,225.000,replay,0.000000,0.008807,0.008807,10,11,0
226,226.000,replay,0.000000,0.008776,0.008776,10,11,0
227,227.000,replay,0.000000,0.008557,0.008557,10,11,0
228,228.000,replay,0.000000,0.008295,0.008295,10,11,0
229,229.000,replay,0.000000,0.011791,0.011791,10,11,0
230,230.000,replay,0.000000,0.013525,0.013525,10,11,0
231,231.000,replay,0.000000,0.012514,0.012514,10,11,0
232,232.000,replay,0.000000,0.008576,0.008576,10,11,0
233,233.000,replay,0.000000,0.014197,0.014197,10,11,0
234,234.000,replay,0.000000,0.011512,0.011512,10,11,0
235,235.000,replay,0.000000,0.008676,0.008676,10,11,0
236,236.000,replay,0.000000,0.008686,0.008686,10,11,0
237,237.000,replay,0.000000,0.030728,0.030728,10,11,0
238,238.000,replay,0.000000,0.009828,0.009828,10,11,0
239,239.000,replay,0.000000,0.008817,0.008817,10,11,0
240,240.000,replay,0.000000,0.014347,0.014347,10,11,0
241,241.000,replay,0.000000,0.008807,0.008807,10,11,0
242,242.000,replay,0.000000,0.008857,0.008857,10,11,0
243,243.000,replay,0.000000,0.013465,0.013465,10,11,0
