benchmark,scale,replica_level,workload_mode,policy,evidence_type,steps,mean_latency_ms,p95_latency_ms,mean_sla_violation_ratio,mean_throughput_rps,mean_active_edge_count,mean_gda_total_time_ms,pod_node_occupancy_ratio
moe-serving,scale20,replica3,sinusoidal,cga,replay,200,77.644283,87.117841,0.000000,90.000000,10.810000,0.015516,1.000000
moe-serving,scale20,replica3,sinusoidal,hda,replay,200,74.395735,83.518468,0.000000,90.000000,10.810000,0.015516,1.000000
moe-serving,scale20,replica3,sinusoidal,kubernetes-default,replay,200,82.947844,93.738967,0.000000,90.000000,10.810000,0.015516,1.000000
moe-serving,scale20,replica3,sinusoidal,policy2,replay,200,76.276364,84.770175,0.000000,90.000000,10.810000,0.015516,1.000000
moe-serving,scale20,replica3,sinusoidal,policy3,replay,200,75.281051,84.994065,0.000000,90.000000,10.810000,0.015516,1.000000
