benchmark,run_id,namespace,scale,replica_level,replica_config,workload_mode,repeat,policy,policy_display_name,step,time_s,evidence_type,request_type,traffic_stress,weighted_edge_distance,active_edge_count,request_mix_entropy,top3_hotspot_churn,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,gda_query_latency_ms,gda_build_time_ms,gda_total_time_ms,gda_nodes,gda_edges,gda_query_count,latency_ms,p50_ms,p95_ms,p99_ms,throughput_rps,error_rate,sla_ms,sla_pressure,sla_violation_ratio,worker_nodes_selected,actual_app_pods,ready_app_pods,non_empty_worker_nodes,pod_node_occupancy_ratio,pod_restarts,total_pods,cluster_cpu_utilization,cluster_memory_utilization,top_node_cpu_utilization
moe-serving,moe-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,sinusoidal,,kubernetes-default,K8s default,2,0.200,replay,mixed,0.965329,0.003531,13,2.968018,0.000000,0.390146,0.539485,,,0.000000,0.015529,0.015529,9,13,0,81.451734,81.451734,81.451734,81.451734,90.000000,0.000000,132.373325,0.615318,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,sinusoidal,,cga,CGA,2,0.200,replay,mixed,0.965329,0.003531,13,2.968018,0.000000,0.390146,0.539485,,,0.000000,0.015529,0.015529,9,13,0,75.509714,75.509714,75.509714,75.509714,90.000000,0.000000,132.373325,0.570430,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,sinusoidal,,hda,HDA,2,0.200,replay,mixed,0.965329,0.003531,13,2.968018,0.000000,0.390146,0.539485,,,0.000000,0.015529,0.015529,9,13,0,77.578561,77.578561,77.578561,77.578561,90.000000,0.000000,132.373325,0.586059,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,sinusoidal,,policy2,Policy 2,2,0.200,replay,mixed,0.965329,0.003531,13,2.968018,0.000000,0.390146,0.539485,,,0.000000,0.015529,0.015529,9,13,0,72.497658,72.497658,72.497658,72.497658,90.000000,0.000000,132.373325,0.547676,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,sinusoidal,,policy3,Policy 3,2,0.200,replay,mixed,0.965329,0.003531,13,2.968018,0.000000,0.390146,0.539485,,,0.000000,0.015529,0.015529,9,13,0,72.326744,72.326744,72.326744,72.326744,90.000000,0.000000,132.373325,0.546385,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,sinusoidal,,kubernetes-default,K8s default,3,0.300,replay,mixed,1.003365,0.040341,13,2.968021,0.000000,0.390107,0.540250,,,0.000000,0.017332,0.017332,9,13,0,82.319744,82.319744,82.319744,82.319744,90.000000,0.000000,132.507898,0.621244,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,sinusoidal,,cga,CGA,3,0.300,replay,mixed,1.003365,0.040341,13,2.968021,0.000000,0.390107,0.540250,,,0.000000,0.017332,0.017332,9,13,0,76.523659,76.523659,76.523659,76.523659,90.000000,0.000000,132.507898,0.577503,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,sinusoidal,,hda,HDA,3,0.300,replay,mixed,1.003365,0.040341,13,2.968021,0.000000,0.390107,0.540250,,,0.000000,0.017332,0.017332,9,13,0,74.781207,74.781207,74.781207,74.781207,90.000000,0.000000,132.507898,0.564353,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,sinusoidal,,policy2,Policy 2,3,0.300,replay,mixed,1.003365,0.040341,13,2.968021,0.000000,0.390107,0.540250,,,0.000000,0.017332,0.017332,9,13,0,79.187179,79.187179,79.187179,79.187179,90.000000,0.000000,132.507898,0.597603,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,sinusoidal,,policy3,Policy 3,3,0.300,replay,mixed,1.003365,0.040341,13,2.968021,0.000000,0.390107,0.540250,,,0.000000,0.017332,0.017332,9,13,0,73.757128,73.757128,73.757128,73.757128,90.000000,0.000000,132.507898,0.556624,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,sinusoidal,,kubernetes-default,K8s default,4,0.400,replay,mixed,0.973969,0.026832,13,2.968023,0.000000,0.390124,0.540856,,,0.000000,0.014066,0.014066,9,13,0,79.735685,79.735685,79.735685,79.735685,90.000000,0.000000,132.649317,0.601101,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,sinusoidal,,cga,CGA,4,0.400,replay,mixed,0.973969,0.026832,13,2.968023,0.000000,0.390124,0.540856,,,0.000000,0.014066,0.014066,9,13,0,73.691998,73.691998,73.691998,73.691998,90.000000,0.000000,132.649317,0.555540,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,sinusoidal,,hda,HDA,4,0.400,replay,mixed,0.973969,0.026832,13,2.968023,0.000000,0.390124,0.540856,,,0.000000,0.014066,0.014066,9,13,0,67.993977,67.993977,67.993977,67.993977,90.000000,0.000000,132.649317,0.512584,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,sinusoidal,,policy2,Policy 2,4,0.400,replay,mixed,0.973969,0.026832,13,2.968023,0.000000,0.390124,0.540856,,,0.000000,0.014066,0.014066,9,13,0,76.740826,76.740826,76.740826,76.740826,90.000000,0.000000,132.649317,0.578524,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,sinusoidal,,policy3,Policy 3,4,0.400,replay,mixed,0.973969,0.026832,13,2.968023,0.000000,0.390124,0.540856,,,0.000000,0.014066,0.014066,9,13,0,79.850208,79.850208,79.850208,79.850208,90.000000,0.000000,132.649317,0.601965,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,sinusoidal,,kubernetes-default,K8s default,5,0.500,replay,mixed,0.950293,0.021828,13,2.968024,0.000000,0.390197,0.541297,,,0.000000,0.014237,0.014237,9,13,0,83.732712,83.732712,83.732712,83.732712,90.000000,0.000000,132.797442,0.630530,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,sinusoidal,,cga,CGA,5,0.500,replay,mixed,0.950293,0.021828,13,2.968024,0.000000,0.390197,0.541297,,,0.000000,0.014237,0.014237,9,13,0,76.753917,76.753917,76.753917,76.753917,90.000000,0.000000,132.797442,0.577977,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,sinusoidal,,hda,HDA,5,0.500,replay,mixed,0.950293,0.021828,13,2.968024,0.000000,0.390197,0.541297,,,0.000000,0.014237,0.014237,9,13,0,68.493280,68.493280,68.493280,68.493280,90.000000,0.000000,132.797442,0.515773,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,sinusoidal,,policy2,Policy 2,5,0.500,replay,mixed,0.950293,0.021828,13,2.968024,0.000000,0.390197,0.541297,,,0.000000,0.014237,0.014237,9,13,0,76.288196,76.288196,76.288196,76.288196,90.000000,0.000000,132.797442,0.574470,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,sinusoidal,,policy3,Policy 3,5,0.500,replay,mixed,0.950293,0.021828,13,2.968024,0.000000,0.390197,0.541297,,,0.000000,0.014237,0.014237,9,13,0,70.707386,70.707386,70.707386,70.707386,90.000000,0.000000,132.797442,0.532445,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,sinusoidal,,kubernetes-default,K8s default,6,0.600,replay,mixed,1.004494,0.056357,13,2.968024,0.000000,0.390325,0.541572,,,0.000000,0.014567,0.014567,9,13,0,84.588475,84.588475,84.588475,84.588475,90.000000,0.000000,132.952127,0.636233,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,sinusoidal,,cga,CGA,6,0.600,replay,mixed,1.004494,0.056357,13,2.968024,0.000000,0.390325,0.541572,,,0.000000,0.014567,0.014567,9,13,0,75.778825,75.778825,75.778825,75.778825,90.000000,0.000000,132.952127,0.569971,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,sinusoidal,,hda,HDA,6,0.600,replay,mixed,1.004494,0.056357,13,2.968024,0.000000,0.390325,0.541572,,,0.000000,0.014567,0.014567,9,13,0,79.713461,79.713461,79.713461,79.713461,90.000000,0.000000,132.952127,0.599565,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,sinusoidal,,policy2,Policy 2,6,0.600,replay,mixed,1.004494,0.056357,13,2.968024,0.000000,0.390325,0.541572,,,0.000000,0.014567,0.014567,9,13,0,81.161965,81.161965,81.161965,81.161965,90.000000,0.000000,132.952127,0.610460,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,sinusoidal,,policy3,Policy 3,6,0.600,replay,mixed,1.004494,0.056357,13,2.968024,0.000000,0.390325,0.541572,,,0.000000,0.014567,0.014567,9,13,0,76.041876,76.041876,76.041876,76.041876,90.000000,0.000000,132.952127,0.571949,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,sinusoidal,,kubernetes-default,K8s default,7,0.700,replay,mixed,0.949689,0.052159,13,2.968023,0.000000,0.390507,0.541680,,,0.000000,0.013525,0.013525,9,13,0,86.116873,86.116873,86.116873,86.116873,90.000000,0.000000,133.113218,0.646945,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,sinusoidal,,cga,CGA,7,0.700,replay,mixed,0.949689,0.052159,13,2.968023,0.000000,0.390507,0.541680,,,0.000000,0.013525,0.013525,9,13,0,77.352299,77.352299,77.352299,77.352299,90.000000,0.000000,133.113218,0.581102,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,sinusoidal,,hda,HDA,7,0.700,replay,mixed,0.949689,0.052159,13,2.968023,0.000000,0.390507,0.541680,,,0.000000,0.013525,0.013525,9,13,0,74.035028,74.035028,74.035028,74.035028,90.000000,0.000000,133.113218,0.556181,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,sinusoidal,,policy2,Policy 2,7,0.700,replay,mixed,0.949689,0.052159,13,2.968023,0.000000,0.390507,0.541680,,,0.000000,0.013525,0.013525,9,13,0,76.563689,76.563689,76.563689,76.563689,90.000000,0.000000,133.113218,0.575177,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,sinusoidal,,policy3,Policy 3,7,0.700,replay,mixed,0.949689,0.052159,13,2.968023,0.000000,0.390507,0.541680,,,0.000000,0.013525,0.013525,9,13,0,75.396868,75.396868,75.396868,75.396868,90.000000,0.000000,133.113218,0.566412,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,sinusoidal,,kubernetes-default,K8s default,8,0.800,replay,mixed,1.048635,0.096645,13,2.968021,0.000000,0.390744,0.541618,,,0.000000,0.017253,0.017253,9,13,0,86.856205,86.856205,86.856205,86.856205,90.000000,0.000000,133.280558,0.651679,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,sinusoidal,,cga,CGA,8,0.800,replay,mixed,1.048635,0.096645,13,2.968021,0.000000,0.390744,0.541618,,,0.000000,0.017253,0.017253,9,13,0,85.486369,85.486369,85.486369,85.486369,90.000000,0.000000,133.280558,0.641402,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,sinusoidal,,hda,HDA,8,0.800,replay,mixed,1.048635,0.096645,13,2.968021,0.000000,0.390744,0.541618,,,0.000000,0.017253,0.017253,9,13,0,82.185385,82.185385,82.185385,82.185385,90.000000,0.000000,133.280558,0.616634,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,sinusoidal,,policy2,Policy 2,8,0.800,replay,mixed,1.048635,0.096645,13,2.968021,0.000000,0.390744,0.541618,,,0.000000,0.017253,0.017253,9,13,0,82.211259,82.211259,82.211259,82.211259,90.000000,0.000000,133.280558,0.616829,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,sinusoidal,,policy3,Policy 3,8,0.800,replay,mixed,1.048635,0.096645,13,2.968021,0.000000,0.390744,0.541618,,,0.000000,0.017253,0.017253,9,13,0,76.405335,76.405335,76.405335,76.405335,90.000000,0.000000,133.280558,0.573267,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,sinusoidal,,kubernetes-default,K8s default,9,0.900,replay,mixed,1.023562,0.021444,13,2.968019,0.000000,0.391034,0.541387,,,0.000000,0.014026,0.014026,9,13,0,83.120438,83.120438,83.120438,83.120438,90.000000,0.000000,133.453981,0.622840,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,sinusoidal,,cga,CGA,9,0.900,replay,mixed,1.023562,0.021444,13,2.968019,0.000000,0.391034,0.541387,,,0.000000,0.014026,0.014026,9,13,0,77.630814,77.630814,77.630814,77.630814,90.000000,0.000000,133.453981,0.581705,0.000000,20,31,31,20,1.000000,,31,,,
moe-serving,moe-longmix-stageA-scale20-replica3-sinusoidal-steps200-20260612T141945Z,idyn-moe-serving,scale20,replica3,aggregator_replicas=3;cache_replicas=1;expert_count=6;replicas_per_expert=3;router_replicas=3;state_replicas=1;total_app_pods=31,sinusoidal,,hda,HDA,9,0.900,replay,mixed,1.023562,0.021444,13,2.968019,0.000000,0.391034,0.541387,,,0.000000,0.014026,0.014026,9,13,0,77.840696,77.840696,77.840696,77.840696,90.000000,0.000000,133.453981,0.583277,0.000000,20,31,31,20,1.000000,,31,,,
