LAST SEEN   TYPE      REASON              OBJECT                                        MESSAGE
10s         Normal    Scheduled           pod/text-service-7f74645d8f-tpmnn             Successfully assigned pss-20260523184422z-s30-k8s/text-service-7f74645d8f-tpmnn to emu-worker-1
10s         Normal    Scheduled           pod/user-service-84b9c58789-7rp65             Successfully assigned pss-20260523184422z-s30-k8s/user-service-84b9c58789-7rp65 to emu-worker-3
13s         Normal    Scheduled           pod/compose-post-service-65ccb6bfdf-9rp5h     Successfully assigned pss-20260523184422z-s30-k8s/compose-post-service-65ccb6bfdf-9rp5h to emu-worker-4
11s         Normal    Scheduled           pod/home-timeline-service-97b5cc7c-6sl7k      Successfully assigned pss-20260523184422z-s30-k8s/home-timeline-service-97b5cc7c-6sl7k to emu-worker-4
9s          Normal    Scheduled           pod/unique-id-service-769b668b89-9rp9c        Successfully assigned pss-20260523184422z-s30-k8s/unique-id-service-769b668b89-9rp9c to emu-worker-1
11s         Normal    Scheduled           pod/user-timeline-service-5dfdffbd8f-8j2bt    Successfully assigned pss-20260523184422z-s30-k8s/user-timeline-service-5dfdffbd8f-8j2bt to emu-worker-4
14s         Normal    Scheduled           pod/nginx-thrift-5bb64998b9-tlzbp             Successfully assigned pss-20260523184422z-s30-k8s/nginx-thrift-5bb64998b9-tlzbp to emu-worker-4
9s          Normal    Scheduled           pod/media-service-8659f44dbf-4m5wh            Successfully assigned pss-20260523184422z-s30-k8s/media-service-8659f44dbf-4m5wh to emu-worker-3
15s         Normal    ScalingReplicaSet   deployment/nginx-thrift                       Scaled up replica set nginx-thrift-5bb64998b9 from 0 to 1
15s         Normal    SuccessfulCreate    replicaset/nginx-thrift-5bb64998b9            Created pod: nginx-thrift-5bb64998b9-tlzbp
14s         Normal    SuccessfulCreate    replicaset/compose-post-service-65ccb6bfdf    Created pod: compose-post-service-65ccb6bfdf-9rp5h
14s         Normal    ScalingReplicaSet   deployment/compose-post-service               Scaled up replica set compose-post-service-65ccb6bfdf from 0 to 1
13s         Normal    ScalingReplicaSet   deployment/home-timeline-service              Scaled up replica set home-timeline-service-97b5cc7c from 0 to 1
11s         Normal    SuccessfulCreate    replicaset/user-timeline-service-5dfdffbd8f   Created pod: user-timeline-service-5dfdffbd8f-8j2bt
11s         Normal    ScalingReplicaSet   deployment/user-timeline-service              Scaled up replica set user-timeline-service-5dfdffbd8f from 0 to 1
11s         Normal    SuccessfulCreate    replicaset/user-service-84b9c58789            Created pod: user-service-84b9c58789-7rp65
11s         Normal    ScalingReplicaSet   deployment/user-service                       Scaled up replica set user-service-84b9c58789 from 0 to 1
11s         Normal    Pulled              pod/nginx-thrift-5bb64998b9-tlzbp             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
11s         Normal    SuccessfulCreate    replicaset/home-timeline-service-97b5cc7c     Created pod: home-timeline-service-97b5cc7c-6sl7k
10s         Normal    ScalingReplicaSet   deployment/media-service                      Scaled up replica set media-service-8659f44dbf from 0 to 1
10s         Normal    Created             pod/nginx-thrift-5bb64998b9-tlzbp             Container created
10s         Normal    Started             pod/nginx-thrift-5bb64998b9-tlzbp             Container started
10s         Normal    SuccessfulCreate    replicaset/media-service-8659f44dbf           Created pod: media-service-8659f44dbf-4m5wh
10s         Normal    Started             pod/compose-post-service-65ccb6bfdf-9rp5h     Container started
10s         Normal    Pulled              pod/compose-post-service-65ccb6bfdf-9rp5h     Container image "python:3.11-slim" already present on machine and can be accessed by the pod
10s         Normal    ScalingReplicaSet   deployment/unique-id-service                  Scaled up replica set unique-id-service-769b668b89 from 0 to 1
10s         Normal    Created             pod/compose-post-service-65ccb6bfdf-9rp5h     Container created
10s         Normal    SuccessfulCreate    replicaset/unique-id-service-769b668b89       Created pod: unique-id-service-769b668b89-9rp9c
10s         Normal    SuccessfulCreate    replicaset/text-service-7f74645d8f            Created pod: text-service-7f74645d8f-tpmnn
10s         Normal    ScalingReplicaSet   deployment/text-service                       Scaled up replica set text-service-7f74645d8f from 0 to 1
8s          Normal    Pulled              pod/user-service-84b9c58789-7rp65             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
8s          Normal    Created             pod/user-service-84b9c58789-7rp65             Container created
8s          Normal    Pulled              pod/user-timeline-service-5dfdffbd8f-8j2bt    Container image "python:3.11-slim" already present on machine and can be accessed by the pod
8s          Normal    Pulled              pod/text-service-7f74645d8f-tpmnn             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
7s          Normal    Started             pod/home-timeline-service-97b5cc7c-6sl7k      Container started
7s          Normal    Created             pod/user-timeline-service-5dfdffbd8f-8j2bt    Container created
7s          Normal    Pulled              pod/home-timeline-service-97b5cc7c-6sl7k      Container image "python:3.11-slim" already present on machine and can be accessed by the pod
7s          Normal    Created             pod/text-service-7f74645d8f-tpmnn             Container created
7s          Normal    Started             pod/text-service-7f74645d8f-tpmnn             Container started
7s          Normal    Started             pod/user-service-84b9c58789-7rp65             Container started
7s          Warning   Unhealthy           pod/user-service-84b9c58789-7rp65             Readiness probe failed: Get "http://192.168.42.103:8080/healthz": dial tcp 192.168.42.103:8080: connect: connection refused
7s          Normal    Created             pod/home-timeline-service-97b5cc7c-6sl7k      Container created
7s          Normal    Started             pod/user-timeline-service-5dfdffbd8f-8j2bt    Container started
5s          Normal    Started             pod/unique-id-service-769b668b89-9rp9c        Container started
5s          Normal    Created             pod/unique-id-service-769b668b89-9rp9c        Container created
5s          Normal    Pulled              pod/unique-id-service-769b668b89-9rp9c        Container image "python:3.11-slim" already present on machine and can be accessed by the pod
5s          Normal    Pulled              pod/media-service-8659f44dbf-4m5wh            Container image "python:3.11-slim" already present on machine and can be accessed by the pod
5s          Normal    Started             pod/media-service-8659f44dbf-4m5wh            Container started
5s          Normal    Created             pod/media-service-8659f44dbf-4m5wh            Container created
