LAST SEEN   TYPE      REASON              OBJECT                                        MESSAGE
10s         Normal    Scheduled           pod/media-service-bf44ff445-bbw78             Successfully assigned pss-20260523184422z-s45-p1/media-service-bf44ff445-bbw78 to emu-worker-10
10s         Normal    Scheduled           pod/user-timeline-service-599f54479f-r2r5n    Successfully assigned pss-20260523184422z-s45-p1/user-timeline-service-599f54479f-r2r5n to emu-worker-10
10s         Normal    Scheduled           pod/user-service-68645b7445-gd65w             Successfully assigned pss-20260523184422z-s45-p1/user-service-68645b7445-gd65w to emu-worker-10
10s         Normal    Scheduled           pod/compose-post-service-6884444f77-r9gbp     Successfully assigned pss-20260523184422z-s45-p1/compose-post-service-6884444f77-r9gbp to emu-worker-10
10s         Normal    Scheduled           pod/unique-id-service-58bbfb9f55-gb6l5        Successfully assigned pss-20260523184422z-s45-p1/unique-id-service-58bbfb9f55-gb6l5 to emu-worker-10
10s         Normal    Scheduled           pod/text-service-5f44765f65-w9bmv             Successfully assigned pss-20260523184422z-s45-p1/text-service-5f44765f65-w9bmv to emu-worker-10
10s         Normal    Scheduled           pod/home-timeline-service-5957dc7b7-8f972     Successfully assigned pss-20260523184422z-s45-p1/home-timeline-service-5957dc7b7-8f972 to emu-worker-10
11s         Normal    Scheduled           pod/nginx-thrift-77d9c486d8-vlhhj             Successfully assigned pss-20260523184422z-s45-p1/nginx-thrift-77d9c486d8-vlhhj to emu-worker-10
11s         Normal    ScalingReplicaSet   deployment/unique-id-service                  Scaled up replica set unique-id-service-58bbfb9f55 from 0 to 1
11s         Normal    SuccessfulCreate    replicaset/nginx-thrift-77d9c486d8            Created pod: nginx-thrift-77d9c486d8-vlhhj
11s         Normal    ScalingReplicaSet   deployment/user-timeline-service              Scaled up replica set user-timeline-service-599f54479f from 0 to 1
11s         Normal    SuccessfulCreate    replicaset/home-timeline-service-5957dc7b7    Created pod: home-timeline-service-5957dc7b7-8f972
11s         Normal    ScalingReplicaSet   deployment/home-timeline-service              Scaled up replica set home-timeline-service-5957dc7b7 from 0 to 1
11s         Normal    SuccessfulCreate    replicaset/user-timeline-service-599f54479f   Created pod: user-timeline-service-599f54479f-r2r5n
11s         Normal    SuccessfulCreate    replicaset/unique-id-service-58bbfb9f55       Created pod: unique-id-service-58bbfb9f55-gb6l5
11s         Normal    ScalingReplicaSet   deployment/user-service                       Scaled up replica set user-service-68645b7445 from 0 to 1
11s         Normal    SuccessfulCreate    replicaset/user-service-68645b7445            Created pod: user-service-68645b7445-gd65w
11s         Normal    SuccessfulCreate    replicaset/media-service-bf44ff445            Created pod: media-service-bf44ff445-bbw78
11s         Normal    ScalingReplicaSet   deployment/media-service                      Scaled up replica set media-service-bf44ff445 from 0 to 1
11s         Normal    SuccessfulCreate    replicaset/compose-post-service-6884444f77    Created pod: compose-post-service-6884444f77-r9gbp
11s         Normal    ScalingReplicaSet   deployment/text-service                       Scaled up replica set text-service-5f44765f65 from 0 to 1
11s         Normal    SuccessfulCreate    replicaset/text-service-5f44765f65            Created pod: text-service-5f44765f65-w9bmv
11s         Normal    ScalingReplicaSet   deployment/compose-post-service               Scaled up replica set compose-post-service-6884444f77 from 0 to 1
11s         Normal    ScalingReplicaSet   deployment/nginx-thrift                       Scaled up replica set nginx-thrift-77d9c486d8 from 0 to 1
10s         Normal    Pulled              pod/nginx-thrift-77d9c486d8-vlhhj             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
9s          Normal    Created             pod/nginx-thrift-77d9c486d8-vlhhj             Container created
9s          Normal    Started             pod/nginx-thrift-77d9c486d8-vlhhj             Container started
9s          Normal    Pulled              pod/text-service-5f44765f65-w9bmv             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
9s          Normal    Pulled              pod/compose-post-service-6884444f77-r9gbp     Container image "python:3.11-slim" already present on machine and can be accessed by the pod
9s          Normal    Pulled              pod/user-service-68645b7445-gd65w             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
8s          Normal    Created             pod/text-service-5f44765f65-w9bmv             Container created
8s          Normal    Created             pod/user-service-68645b7445-gd65w             Container created
8s          Normal    Started             pod/user-service-68645b7445-gd65w             Container started
8s          Normal    Pulled              pod/unique-id-service-58bbfb9f55-gb6l5        Container image "python:3.11-slim" already present on machine and can be accessed by the pod
8s          Normal    Created             pod/unique-id-service-58bbfb9f55-gb6l5        Container created
8s          Normal    Started             pod/unique-id-service-58bbfb9f55-gb6l5        Container started
8s          Normal    Started             pod/text-service-5f44765f65-w9bmv             Container started
8s          Normal    Created             pod/compose-post-service-6884444f77-r9gbp     Container created
8s          Normal    Started             pod/compose-post-service-6884444f77-r9gbp     Container started
7s          Normal    Pulled              pod/home-timeline-service-5957dc7b7-8f972     Container image "python:3.11-slim" already present on machine and can be accessed by the pod
7s          Warning   Unhealthy           pod/unique-id-service-58bbfb9f55-gb6l5        Readiness probe failed: Get "http://192.168.82.234:8080/healthz": dial tcp 192.168.82.234:8080: connect: connection refused
7s          Warning   Unhealthy           pod/text-service-5f44765f65-w9bmv             Readiness probe failed: Get "http://192.168.82.232:8080/healthz": dial tcp 192.168.82.232:8080: connect: connection refused
7s          Normal    Started             pod/home-timeline-service-5957dc7b7-8f972     Container started
7s          Warning   Unhealthy           pod/user-service-68645b7445-gd65w             Readiness probe failed: Get "http://192.168.82.233:8080/healthz": dial tcp 192.168.82.233:8080: connect: connection refused
7s          Normal    Pulled              pod/media-service-bf44ff445-bbw78             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
7s          Normal    Pulled              pod/user-timeline-service-599f54479f-r2r5n    Container image "python:3.11-slim" already present on machine and can be accessed by the pod
7s          Normal    Created             pod/user-timeline-service-599f54479f-r2r5n    Container created
7s          Normal    Started             pod/user-timeline-service-599f54479f-r2r5n    Container started
7s          Normal    Created             pod/home-timeline-service-5957dc7b7-8f972     Container created
6s          Normal    Started             pod/media-service-bf44ff445-bbw78             Container started
6s          Normal    Created             pod/media-service-bf44ff445-bbw78             Container created
6s          Warning   Unhealthy           pod/home-timeline-service-5957dc7b7-8f972     Readiness probe failed: Get "http://192.168.82.236:8080/healthz": dial tcp 192.168.82.236:8080: connect: connection refused
