LAST SEEN   TYPE     REASON              OBJECT                                        MESSAGE
4s          Normal   Scheduled           pod/text-service-7b855c696c-g6zgx             Successfully assigned pss-20260523184422z-s5-p1/text-service-7b855c696c-g6zgx to emu-worker-2
4s          Normal   Scheduled           pod/compose-post-service-78c7b458c9-ksn2f     Successfully assigned pss-20260523184422z-s5-p1/compose-post-service-78c7b458c9-ksn2f to emu-worker-2
4s          Normal   Scheduled           pod/user-timeline-service-64b87579f7-kbwsm    Successfully assigned pss-20260523184422z-s5-p1/user-timeline-service-64b87579f7-kbwsm to emu-worker-2
4s          Normal   Scheduled           pod/user-service-5df5c898b7-7gc77             Successfully assigned pss-20260523184422z-s5-p1/user-service-5df5c898b7-7gc77 to emu-worker-2
4s          Normal   Scheduled           pod/unique-id-service-676bcd844f-p2897        Successfully assigned pss-20260523184422z-s5-p1/unique-id-service-676bcd844f-p2897 to emu-worker-2
4s          Normal   Scheduled           pod/nginx-thrift-687dcddcf4-fhnxz             Successfully assigned pss-20260523184422z-s5-p1/nginx-thrift-687dcddcf4-fhnxz to emu-worker-2
4s          Normal   Scheduled           pod/home-timeline-service-7454dbfd5-8djrh     Successfully assigned pss-20260523184422z-s5-p1/home-timeline-service-7454dbfd5-8djrh to emu-worker-2
4s          Normal   Scheduled           pod/media-service-d544d87f-78qbv              Successfully assigned pss-20260523184422z-s5-p1/media-service-d544d87f-78qbv to emu-worker-2
4s          Normal   SuccessfulCreate    replicaset/home-timeline-service-7454dbfd5    Created pod: home-timeline-service-7454dbfd5-8djrh
4s          Normal   SuccessfulCreate    replicaset/text-service-7b855c696c            Created pod: text-service-7b855c696c-g6zgx
4s          Normal   ScalingReplicaSet   deployment/nginx-thrift                       Scaled up replica set nginx-thrift-687dcddcf4 from 0 to 1
4s          Normal   ScalingReplicaSet   deployment/home-timeline-service              Scaled up replica set home-timeline-service-7454dbfd5 from 0 to 1
4s          Normal   ScalingReplicaSet   deployment/user-timeline-service              Scaled up replica set user-timeline-service-64b87579f7 from 0 to 1
4s          Normal   SuccessfulCreate    replicaset/user-timeline-service-64b87579f7   Created pod: user-timeline-service-64b87579f7-kbwsm
4s          Normal   ScalingReplicaSet   deployment/user-service                       Scaled up replica set user-service-5df5c898b7 from 0 to 1
4s          Normal   SuccessfulCreate    replicaset/user-service-5df5c898b7            Created pod: user-service-5df5c898b7-7gc77
4s          Normal   SuccessfulCreate    replicaset/media-service-d544d87f             Created pod: media-service-d544d87f-78qbv
4s          Normal   ScalingReplicaSet   deployment/media-service                      Scaled up replica set media-service-d544d87f from 0 to 1
4s          Normal   ScalingReplicaSet   deployment/compose-post-service               Scaled up replica set compose-post-service-78c7b458c9 from 0 to 1
4s          Normal   ScalingReplicaSet   deployment/unique-id-service                  Scaled up replica set unique-id-service-676bcd844f from 0 to 1
4s          Normal   SuccessfulCreate    replicaset/unique-id-service-676bcd844f       Created pod: unique-id-service-676bcd844f-p2897
4s          Normal   SuccessfulCreate    replicaset/compose-post-service-78c7b458c9    Created pod: compose-post-service-78c7b458c9-ksn2f
4s          Normal   ScalingReplicaSet   deployment/text-service                       Scaled up replica set text-service-7b855c696c from 0 to 1
4s          Normal   SuccessfulCreate    replicaset/nginx-thrift-687dcddcf4            Created pod: nginx-thrift-687dcddcf4-fhnxz
3s          Normal   Started             pod/compose-post-service-78c7b458c9-ksn2f     Container started
3s          Normal   Pulled              pod/nginx-thrift-687dcddcf4-fhnxz             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
3s          Normal   Pulled              pod/home-timeline-service-7454dbfd5-8djrh     Container image "python:3.11-slim" already present on machine and can be accessed by the pod
3s          Normal   Created             pod/compose-post-service-78c7b458c9-ksn2f     Container created
3s          Normal   Started             pod/home-timeline-service-7454dbfd5-8djrh     Container started
3s          Normal   Pulled              pod/compose-post-service-78c7b458c9-ksn2f     Container image "python:3.11-slim" already present on machine and can be accessed by the pod
3s          Normal   Started             pod/nginx-thrift-687dcddcf4-fhnxz             Container started
3s          Normal   Created             pod/home-timeline-service-7454dbfd5-8djrh     Container created
3s          Normal   Created             pod/nginx-thrift-687dcddcf4-fhnxz             Container created
2s          Normal   Started             pod/text-service-7b855c696c-g6zgx             Container started
2s          Normal   Pulled              pod/user-timeline-service-64b87579f7-kbwsm    Container image "python:3.11-slim" already present on machine and can be accessed by the pod
2s          Normal   Pulled              pod/text-service-7b855c696c-g6zgx             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
2s          Normal   Created             pod/text-service-7b855c696c-g6zgx             Container created
2s          Normal   Pulled              pod/user-service-5df5c898b7-7gc77             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
2s          Normal   Created             pod/user-service-5df5c898b7-7gc77             Container created
2s          Normal   Pulled              pod/media-service-d544d87f-78qbv              Container image "python:3.11-slim" already present on machine and can be accessed by the pod
2s          Normal   Created             pod/media-service-d544d87f-78qbv              Container created
2s          Normal   Started             pod/user-service-5df5c898b7-7gc77             Container started
2s          Normal   Started             pod/user-timeline-service-64b87579f7-kbwsm    Container started
2s          Normal   Started             pod/media-service-d544d87f-78qbv              Container started
2s          Normal   Created             pod/user-timeline-service-64b87579f7-kbwsm    Container created
1s          Normal   Started             pod/unique-id-service-676bcd844f-p2897        Container started
1s          Normal   Created             pod/unique-id-service-676bcd844f-p2897        Container created
1s          Normal   Pulled              pod/unique-id-service-676bcd844f-p2897        Container image "python:3.11-slim" already present on machine and can be accessed by the pod
