LAST SEEN   TYPE      REASON              OBJECT                                        MESSAGE
8s          Normal    Scheduled           pod/media-service-9cdbccc-dsq6h               Successfully assigned pss-20260523184422z-s45-k8s/media-service-9cdbccc-dsq6h to emu-worker-9
8s          Normal    Scheduled           pod/user-timeline-service-78b58f4bf7-2j4rv    Successfully assigned pss-20260523184422z-s45-k8s/user-timeline-service-78b58f4bf7-2j4rv to emu-worker-8
8s          Normal    Scheduled           pod/user-service-567568bb97-85dkd             Successfully assigned pss-20260523184422z-s45-k8s/user-service-567568bb97-85dkd to emu-worker-7
8s          Normal    Scheduled           pod/unique-id-service-678c55fc49-mwtj5        Successfully assigned pss-20260523184422z-s45-k8s/unique-id-service-678c55fc49-mwtj5 to emu-worker-9
8s          Normal    Scheduled           pod/text-service-594c6c57c7-7rxs8             Successfully assigned pss-20260523184422z-s45-k8s/text-service-594c6c57c7-7rxs8 to emu-worker-7
9s          Normal    Scheduled           pod/compose-post-service-66f57bc49-5sqgk      Successfully assigned pss-20260523184422z-s45-k8s/compose-post-service-66f57bc49-5sqgk to emu-worker-9
9s          Normal    Scheduled           pod/home-timeline-service-7bfdff7c9c-bxsc5    Successfully assigned pss-20260523184422z-s45-k8s/home-timeline-service-7bfdff7c9c-bxsc5 to emu-worker-9
9s          Normal    Scheduled           pod/nginx-thrift-75669994bf-zqndr             Successfully assigned pss-20260523184422z-s45-k8s/nginx-thrift-75669994bf-zqndr to emu-worker-8
9s          Normal    SuccessfulCreate    replicaset/nginx-thrift-75669994bf            Created pod: nginx-thrift-75669994bf-zqndr
9s          Normal    ScalingReplicaSet   deployment/user-service                       Scaled up replica set user-service-567568bb97 from 0 to 1
9s          Normal    SuccessfulCreate    replicaset/home-timeline-service-7bfdff7c9c   Created pod: home-timeline-service-7bfdff7c9c-bxsc5
9s          Normal    ScalingReplicaSet   deployment/home-timeline-service              Scaled up replica set home-timeline-service-7bfdff7c9c from 0 to 1
9s          Normal    ScalingReplicaSet   deployment/user-timeline-service              Scaled up replica set user-timeline-service-78b58f4bf7 from 0 to 1
9s          Normal    SuccessfulCreate    replicaset/user-timeline-service-78b58f4bf7   Created pod: user-timeline-service-78b58f4bf7-2j4rv
9s          Normal    ScalingReplicaSet   deployment/text-service                       Scaled up replica set text-service-594c6c57c7 from 0 to 1
9s          Normal    ScalingReplicaSet   deployment/nginx-thrift                       Scaled up replica set nginx-thrift-75669994bf from 0 to 1
9s          Normal    SuccessfulCreate    replicaset/media-service-9cdbccc              Created pod: media-service-9cdbccc-dsq6h
9s          Normal    ScalingReplicaSet   deployment/media-service                      Scaled up replica set media-service-9cdbccc from 0 to 1
9s          Normal    SuccessfulCreate    replicaset/user-service-567568bb97            Created pod: user-service-567568bb97-85dkd
9s          Normal    SuccessfulCreate    replicaset/text-service-594c6c57c7            Created pod: text-service-594c6c57c7-7rxs8
9s          Normal    ScalingReplicaSet   deployment/unique-id-service                  Scaled up replica set unique-id-service-678c55fc49 from 0 to 1
