NAME                                     READY   STATUS    RESTARTS   AGE   IP               NODE           NOMINATED NODE   READINESS GATES
compose-post-service-5569d44975-5bdqj    1/1     Running   0          5s    192.168.71.98    emu-worker-9   <none>           <none>
home-timeline-service-7985cc88fc-vfgzc   1/1     Running   0          5s    192.168.71.99    emu-worker-9   <none>           <none>
media-service-744d579ff5-8v825           1/1     Running   0          5s    192.168.71.103   emu-worker-9   <none>           <none>
nginx-thrift-598f98bffd-5knnr            1/1     Running   0          5s    192.168.71.97    emu-worker-9   <none>           <none>
text-service-6dcb7b587f-bn7gd            1/1     Running   0          5s    192.168.71.104   emu-worker-9   <none>           <none>
unique-id-service-8576c8cf9c-dfjpc       1/1     Running   0          5s    192.168.71.102   emu-worker-9   <none>           <none>
user-service-887676bf9-r6kxq             1/1     Running   0          5s    192.168.71.101   emu-worker-9   <none>           <none>
user-timeline-service-6ff9cb5c45-8kfnl   1/1     Running   0          5s    192.168.71.100   emu-worker-9   <none>           <none>
