LAST SEEN   TYPE      REASON              OBJECT                                        MESSAGE
3s          Normal    Scheduled           pod/media-service-744d579ff5-8v825            Successfully assigned pss-20260523184422z-s10-p1/media-service-744d579ff5-8v825 to emu-worker-9
3s          Normal    Scheduled           pod/user-timeline-service-6ff9cb5c45-8kfnl    Successfully assigned pss-20260523184422z-s10-p1/user-timeline-service-6ff9cb5c45-8kfnl to emu-worker-9
3s          Normal    Scheduled           pod/user-service-887676bf9-r6kxq              Successfully assigned pss-20260523184422z-s10-p1/user-service-887676bf9-r6kxq to emu-worker-9
3s          Normal    Scheduled           pod/unique-id-service-8576c8cf9c-dfjpc        Successfully assigned pss-20260523184422z-s10-p1/unique-id-service-8576c8cf9c-dfjpc to emu-worker-9
3s          Normal    Scheduled           pod/text-service-6dcb7b587f-bn7gd             Successfully assigned pss-20260523184422z-s10-p1/text-service-6dcb7b587f-bn7gd to emu-worker-9
4s          Normal    Scheduled           pod/compose-post-service-5569d44975-5bdqj     Successfully assigned pss-20260523184422z-s10-p1/compose-post-service-5569d44975-5bdqj to emu-worker-9
4s          Normal    Scheduled           pod/home-timeline-service-7985cc88fc-vfgzc    Successfully assigned pss-20260523184422z-s10-p1/home-timeline-service-7985cc88fc-vfgzc to emu-worker-9
4s          Normal    Scheduled           pod/nginx-thrift-598f98bffd-5knnr             Successfully assigned pss-20260523184422z-s10-p1/nginx-thrift-598f98bffd-5knnr to emu-worker-9
4s          Normal    ScalingReplicaSet   deployment/nginx-thrift                       Scaled up replica set nginx-thrift-598f98bffd from 0 to 1
4s          Normal    SuccessfulCreate    replicaset/text-service-6dcb7b587f            Created pod: text-service-6dcb7b587f-bn7gd
4s          Normal    SuccessfulCreate    replicaset/home-timeline-service-7985cc88fc   Created pod: home-timeline-service-7985cc88fc-vfgzc
4s          Normal    ScalingReplicaSet   deployment/home-timeline-service              Scaled up replica set home-timeline-service-7985cc88fc from 0 to 1
4s          Normal    ScalingReplicaSet   deployment/user-timeline-service              Scaled up replica set user-timeline-service-6ff9cb5c45 from 0 to 1
4s          Normal    SuccessfulCreate    replicaset/user-timeline-service-6ff9cb5c45   Created pod: user-timeline-service-6ff9cb5c45-8kfnl
4s          Normal    Pulled              pod/compose-post-service-5569d44975-5bdqj     Container image "python:3.11-slim" already present on machine and can be accessed by the pod
4s          Normal    ScalingReplicaSet   deployment/user-service                       Scaled up replica set user-service-887676bf9 from 0 to 1
4s          Normal    SuccessfulCreate    replicaset/media-service-744d579ff5           Created pod: media-service-744d579ff5-8v825
4s          Normal    ScalingReplicaSet   deployment/media-service                      Scaled up replica set media-service-744d579ff5 from 0 to 1
4s          Normal    SuccessfulCreate    replicaset/user-service-887676bf9             Created pod: user-service-887676bf9-r6kxq
4s          Normal    Pulled              pod/nginx-thrift-598f98bffd-5knnr             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
4s          Normal    Created             pod/nginx-thrift-598f98bffd-5knnr             Container created
4s          Normal    Started             pod/nginx-thrift-598f98bffd-5knnr             Container started
4s          Normal    ScalingReplicaSet   deployment/unique-id-service                  Scaled up replica set unique-id-service-8576c8cf9c from 0 to 1
4s          Normal    SuccessfulCreate    replicaset/nginx-thrift-598f98bffd            Created pod: nginx-thrift-598f98bffd-5knnr
4s          Normal    ScalingReplicaSet   deployment/compose-post-service               Scaled up replica set compose-post-service-5569d44975 from 0 to 1
4s          Normal    SuccessfulCreate    replicaset/compose-post-service-5569d44975    Created pod: compose-post-service-5569d44975-5bdqj
4s          Normal    SuccessfulCreate    replicaset/unique-id-service-8576c8cf9c       Created pod: unique-id-service-8576c8cf9c-dfjpc
4s          Normal    ScalingReplicaSet   deployment/text-service                       Scaled up replica set text-service-6dcb7b587f from 0 to 1
3s          Warning   Unhealthy           pod/nginx-thrift-598f98bffd-5knnr             Readiness probe failed: Get "http://192.168.71.97:8080/healthz": dial tcp 192.168.71.97:8080: connect: connection refused
3s          Normal    Created             pod/home-timeline-service-7985cc88fc-vfgzc    Container created
3s          Normal    Pulled              pod/user-timeline-service-6ff9cb5c45-8kfnl    Container image "python:3.11-slim" already present on machine and can be accessed by the pod
3s          Normal    Started             pod/compose-post-service-5569d44975-5bdqj     Container started
3s          Normal    Pulled              pod/unique-id-service-8576c8cf9c-dfjpc        Container image "python:3.11-slim" already present on machine and can be accessed by the pod
3s          Normal    Pulled              pod/home-timeline-service-7985cc88fc-vfgzc    Container image "python:3.11-slim" already present on machine and can be accessed by the pod
3s          Normal    Pulled              pod/user-service-887676bf9-r6kxq              Container image "python:3.11-slim" already present on machine and can be accessed by the pod
3s          Normal    Created             pod/compose-post-service-5569d44975-5bdqj     Container created
2s          Normal    Created             pod/unique-id-service-8576c8cf9c-dfjpc        Container created
2s          Normal    Pulled              pod/text-service-6dcb7b587f-bn7gd             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
2s          Normal    Started             pod/unique-id-service-8576c8cf9c-dfjpc        Container started
2s          Normal    Created             pod/user-service-887676bf9-r6kxq              Container created
2s          Normal    Started             pod/user-service-887676bf9-r6kxq              Container started
2s          Normal    Started             pod/text-service-6dcb7b587f-bn7gd             Container started
2s          Normal    Started             pod/media-service-744d579ff5-8v825            Container started
2s          Normal    Created             pod/media-service-744d579ff5-8v825            Container created
2s          Normal    Created             pod/text-service-6dcb7b587f-bn7gd             Container created
2s          Normal    Created             pod/user-timeline-service-6ff9cb5c45-8kfnl    Container created
2s          Normal    Started             pod/user-timeline-service-6ff9cb5c45-8kfnl    Container started
2s          Normal    Pulled              pod/media-service-744d579ff5-8v825            Container image "python:3.11-slim" already present on machine and can be accessed by the pod
2s          Normal    Started             pod/home-timeline-service-7985cc88fc-vfgzc    Container started
