NAME                                     READY   STATUS    RESTARTS   AGE   IP               NODE            NOMINATED NODE   READINESS GATES
compose-post-service-6884444f77-r9gbp    1/1     Running   0          11s   192.168.82.231   emu-worker-10   <none>           <none>
home-timeline-service-5957dc7b7-8f972    1/1     Running   0          11s   192.168.82.236   emu-worker-10   <none>           <none>
media-service-bf44ff445-bbw78            1/1     Running   0          11s   192.168.82.237   emu-worker-10   <none>           <none>
nginx-thrift-77d9c486d8-vlhhj            1/1     Running   0          11s   192.168.82.230   emu-worker-10   <none>           <none>
text-service-5f44765f65-w9bmv            1/1     Running   0          11s   192.168.82.232   emu-worker-10   <none>           <none>
unique-id-service-58bbfb9f55-gb6l5       1/1     Running   0          11s   192.168.82.234   emu-worker-10   <none>           <none>
user-service-68645b7445-gd65w            1/1     Running   0          11s   192.168.82.233   emu-worker-10   <none>           <none>
user-timeline-service-599f54479f-r2r5n   1/1     Running   0          11s   192.168.82.235   emu-worker-10   <none>           <none>
