LAST SEEN   TYPE      REASON              OBJECT                                        MESSAGE
10s         Normal    Scheduled           pod/media-service-594459d965-xlhj2            Successfully assigned pss-20260523184422z-s30-p1/media-service-594459d965-xlhj2 to emu-worker-6
11s         Normal    Scheduled           pod/user-timeline-service-cd7c6469f-rbtnd     Successfully assigned pss-20260523184422z-s30-p1/user-timeline-service-cd7c6469f-rbtnd to emu-worker-6
10s         Normal    Scheduled           pod/user-service-7674666965-7wk5c             Successfully assigned pss-20260523184422z-s30-p1/user-service-7674666965-7wk5c to emu-worker-6
10s         Normal    Scheduled           pod/unique-id-service-6dd8dd99dc-54whs        Successfully assigned pss-20260523184422z-s30-p1/unique-id-service-6dd8dd99dc-54whs to emu-worker-6
10s         Normal    Scheduled           pod/text-service-6c547d5885-4lt4j             Successfully assigned pss-20260523184422z-s30-p1/text-service-6c547d5885-4lt4j to emu-worker-6
11s         Normal    Scheduled           pod/compose-post-service-67c7bb6f45-rf8sj     Successfully assigned pss-20260523184422z-s30-p1/compose-post-service-67c7bb6f45-rf8sj to emu-worker-6
11s         Normal    Scheduled           pod/home-timeline-service-5468f55675-mngfc    Successfully assigned pss-20260523184422z-s30-p1/home-timeline-service-5468f55675-mngfc to emu-worker-6
11s         Normal    Scheduled           pod/nginx-thrift-5cc9f54568-xtbc5             Successfully assigned pss-20260523184422z-s30-p1/nginx-thrift-5cc9f54568-xtbc5 to emu-worker-6
11s         Normal    ScalingReplicaSet   deployment/nginx-thrift                       Scaled up replica set nginx-thrift-5cc9f54568 from 0 to 1
11s         Normal    ScalingReplicaSet   deployment/text-service                       Scaled up replica set text-service-6c547d5885 from 0 to 1
11s         Normal    ScalingReplicaSet   deployment/user-timeline-service              Scaled up replica set user-timeline-service-cd7c6469f from 0 to 1
11s         Normal    SuccessfulCreate    replicaset/home-timeline-service-5468f55675   Created pod: home-timeline-service-5468f55675-mngfc
11s         Normal    ScalingReplicaSet   deployment/home-timeline-service              Scaled up replica set home-timeline-service-5468f55675 from 0 to 1
11s         Normal    SuccessfulCreate    replicaset/user-timeline-service-cd7c6469f    Created pod: user-timeline-service-cd7c6469f-rbtnd
11s         Normal    ScalingReplicaSet   deployment/user-service                       Scaled up replica set user-service-7674666965 from 0 to 1
11s         Normal    SuccessfulCreate    replicaset/user-service-7674666965            Created pod: user-service-7674666965-7wk5c
11s         Normal    ScalingReplicaSet   deployment/compose-post-service               Scaled up replica set compose-post-service-67c7bb6f45 from 0 to 1
11s         Normal    SuccessfulCreate    replicaset/nginx-thrift-5cc9f54568            Created pod: nginx-thrift-5cc9f54568-xtbc5
11s         Normal    SuccessfulCreate    replicaset/text-service-6c547d5885            Created pod: text-service-6c547d5885-4lt4j
11s         Normal    SuccessfulCreate    replicaset/compose-post-service-67c7bb6f45    Created pod: compose-post-service-67c7bb6f45-rf8sj
10s         Normal    Pulled              pod/nginx-thrift-5cc9f54568-xtbc5             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
10s         Normal    SuccessfulCreate    replicaset/unique-id-service-6dd8dd99dc       Created pod: unique-id-service-6dd8dd99dc-54whs
10s         Normal    ScalingReplicaSet   deployment/media-service                      Scaled up replica set media-service-594459d965 from 0 to 1
10s         Normal    SuccessfulCreate    replicaset/media-service-594459d965           Created pod: media-service-594459d965-xlhj2
10s         Normal    ScalingReplicaSet   deployment/unique-id-service                  Scaled up replica set unique-id-service-6dd8dd99dc from 0 to 1
9s          Normal    Pulled              pod/home-timeline-service-5468f55675-mngfc    Container image "python:3.11-slim" already present on machine and can be accessed by the pod
9s          Normal    Pulled              pod/user-service-7674666965-7wk5c             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
9s          Normal    Pulled              pod/user-timeline-service-cd7c6469f-rbtnd     Container image "python:3.11-slim" already present on machine and can be accessed by the pod
9s          Normal    Pulled              pod/compose-post-service-67c7bb6f45-rf8sj     Container image "python:3.11-slim" already present on machine and can be accessed by the pod
9s          Normal    Started             pod/nginx-thrift-5cc9f54568-xtbc5             Container started
9s          Normal    Created             pod/nginx-thrift-5cc9f54568-xtbc5             Container created
9s          Normal    Started             pod/compose-post-service-67c7bb6f45-rf8sj     Container started
9s          Normal    Created             pod/compose-post-service-67c7bb6f45-rf8sj     Container created
9s          Normal    Created             pod/home-timeline-service-5468f55675-mngfc    Container created
9s          Normal    Started             pod/home-timeline-service-5468f55675-mngfc    Container started
8s          Normal    Started             pod/user-timeline-service-cd7c6469f-rbtnd     Container started
8s          Normal    Pulled              pod/text-service-6c547d5885-4lt4j             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
8s          Warning   Unhealthy           pod/home-timeline-service-5468f55675-mngfc    Readiness probe failed: Get "http://192.168.99.234:8080/healthz": dial tcp 192.168.99.234:8080: connect: connection refused
8s          Normal    Started             pod/text-service-6c547d5885-4lt4j             Container started
8s          Normal    Created             pod/user-service-7674666965-7wk5c             Container created
8s          Normal    Started             pod/user-service-7674666965-7wk5c             Container started
8s          Normal    Created             pod/user-timeline-service-cd7c6469f-rbtnd     Container created
8s          Normal    Created             pod/text-service-6c547d5885-4lt4j             Container created
7s          Normal    Started             pod/media-service-594459d965-xlhj2            Container started
7s          Normal    Pulled              pod/media-service-594459d965-xlhj2            Container image "python:3.11-slim" already present on machine and can be accessed by the pod
7s          Normal    Created             pod/media-service-594459d965-xlhj2            Container created
