NAME                                     READY   STATUS    RESTARTS   AGE   IP                NODE           NOMINATED NODE   READINESS GATES
compose-post-service-66f57bc49-5sqgk     1/1     Running   0          9s    192.168.71.105    emu-worker-9   <none>           <none>
home-timeline-service-7bfdff7c9c-bxsc5   1/1     Running   0          9s    192.168.71.106    emu-worker-9   <none>           <none>
media-service-9cdbccc-dsq6h              1/1     Running   0          9s    192.168.71.107    emu-worker-9   <none>           <none>
nginx-thrift-75669994bf-zqndr            1/1     Running   0          9s    192.168.173.172   emu-worker-8   <none>           <none>
text-service-594c6c57c7-7rxs8            1/1     Running   0          9s    192.168.222.29    emu-worker-7   <none>           <none>
unique-id-service-678c55fc49-mwtj5       1/1     Running   0          9s    192.168.71.108    emu-worker-9   <none>           <none>
user-service-567568bb97-85dkd            1/1     Running   0          9s    192.168.222.30    emu-worker-7   <none>           <none>
user-timeline-service-78b58f4bf7-2j4rv   1/1     Running   0          9s    192.168.173.173   emu-worker-8   <none>           <none>
