LAST SEEN   TYPE      REASON              OBJECT                                        MESSAGE
4s          Normal    Scheduled           pod/media-service-6c7968cc95-hkrtw            Successfully assigned pss-20260523184422z-s10-k8s/media-service-6c7968cc95-hkrtw to emu-worker-10
5s          Normal    Scheduled           pod/user-timeline-service-5d9b956559-pcswp    Successfully assigned pss-20260523184422z-s10-k8s/user-timeline-service-5d9b956559-pcswp to emu-worker-9
5s          Normal    Scheduled           pod/user-service-599c57d855-wjrg9             Successfully assigned pss-20260523184422z-s10-k8s/user-service-599c57d855-wjrg9 to emu-worker-8
4s          Normal    Scheduled           pod/unique-id-service-676dd5cff5-5dwxd        Successfully assigned pss-20260523184422z-s10-k8s/unique-id-service-676dd5cff5-5dwxd to emu-worker-8
5s          Normal    Scheduled           pod/text-service-7cc69fb6d7-7qjnj             Successfully assigned pss-20260523184422z-s10-k8s/text-service-7cc69fb6d7-7qjnj to emu-worker-10
5s          Normal    Scheduled           pod/compose-post-service-5b7bc584b7-zbhcs     Successfully assigned pss-20260523184422z-s10-k8s/compose-post-service-5b7bc584b7-zbhcs to emu-worker-9
5s          Normal    Scheduled           pod/nginx-thrift-788d88bd6c-kxbpw             Successfully assigned pss-20260523184422z-s10-k8s/nginx-thrift-788d88bd6c-kxbpw to emu-worker-6
5s          Normal    Scheduled           pod/home-timeline-service-74df5f9975-gw7sx    Successfully assigned pss-20260523184422z-s10-k8s/home-timeline-service-74df5f9975-gw7sx to emu-worker-6
5s          Normal    SuccessfulCreate    replicaset/nginx-thrift-788d88bd6c            Created pod: nginx-thrift-788d88bd6c-kxbpw
5s          Normal    SuccessfulCreate    replicaset/text-service-7cc69fb6d7            Created pod: text-service-7cc69fb6d7-7qjnj
5s          Normal    ScalingReplicaSet   deployment/user-timeline-service              Scaled up replica set user-timeline-service-5d9b956559 from 0 to 1
5s          Normal    SuccessfulCreate    replicaset/home-timeline-service-74df5f9975   Created pod: home-timeline-service-74df5f9975-gw7sx
5s          Normal    ScalingReplicaSet   deployment/home-timeline-service              Scaled up replica set home-timeline-service-74df5f9975 from 0 to 1
5s          Normal    SuccessfulCreate    replicaset/user-timeline-service-5d9b956559   Created pod: user-timeline-service-5d9b956559-pcswp
5s          Normal    ScalingReplicaSet   deployment/user-service                       Scaled up replica set user-service-599c57d855 from 0 to 1
5s          Normal    SuccessfulCreate    replicaset/user-service-599c57d855            Created pod: user-service-599c57d855-wjrg9
5s          Normal    ScalingReplicaSet   deployment/unique-id-service                  Scaled up replica set unique-id-service-676dd5cff5 from 0 to 1
5s          Normal    SuccessfulCreate    replicaset/unique-id-service-676dd5cff5       Created pod: unique-id-service-676dd5cff5-5dwxd
5s          Normal    ScalingReplicaSet   deployment/text-service                       Scaled up replica set text-service-7cc69fb6d7 from 0 to 1
5s          Normal    ScalingReplicaSet   deployment/compose-post-service               Scaled up replica set compose-post-service-5b7bc584b7 from 0 to 1
5s          Normal    ScalingReplicaSet   deployment/nginx-thrift                       Scaled up replica set nginx-thrift-788d88bd6c from 0 to 1
