LAST SEEN   TYPE      REASON              OBJECT                                        MESSAGE
4s          Normal    Scheduled           pod/media-service-6c945476d8-qbmd4            Successfully assigned pss-20260523184422z-s20-k8s/media-service-6c945476d8-qbmd4 to emu-worker-10
4s          Normal    Scheduled           pod/user-timeline-service-645cbbd96d-htvm6    Successfully assigned pss-20260523184422z-s20-k8s/user-timeline-service-645cbbd96d-htvm6 to emu-worker-6
4s          Normal    Scheduled           pod/user-service-67579c5cd8-j79d7             Successfully assigned pss-20260523184422z-s20-k8s/user-service-67579c5cd8-j79d7 to emu-worker-7
4s          Normal    Scheduled           pod/unique-id-service-5cd788bfb8-mmmbj        Successfully assigned pss-20260523184422z-s20-k8s/unique-id-service-5cd788bfb8-mmmbj to emu-worker-10
4s          Normal    Scheduled           pod/text-service-b6bbbc8d4-j5jtt              Successfully assigned pss-20260523184422z-s20-k8s/text-service-b6bbbc8d4-j5jtt to emu-worker-7
5s          Normal    Scheduled           pod/compose-post-service-6cf8795f44-2426z     Successfully assigned pss-20260523184422z-s20-k8s/compose-post-service-6cf8795f44-2426z to emu-worker-8
5s          Normal    Scheduled           pod/home-timeline-service-69f988f7b-gcl28     Successfully assigned pss-20260523184422z-s20-k8s/home-timeline-service-69f988f7b-gcl28 to emu-worker-6
5s          Normal    Scheduled           pod/nginx-thrift-8648dd4644-fjbh6             Successfully assigned pss-20260523184422z-s20-k8s/nginx-thrift-8648dd4644-fjbh6 to emu-worker-8
5s          Normal    ScalingReplicaSet   deployment/nginx-thrift                       Scaled up replica set nginx-thrift-8648dd4644 from 0 to 1
5s          Normal    SuccessfulCreate    replicaset/text-service-b6bbbc8d4             Created pod: text-service-b6bbbc8d4-j5jtt
5s          Normal    ScalingReplicaSet   deployment/user-timeline-service              Scaled up replica set user-timeline-service-645cbbd96d from 0 to 1
5s          Normal    SuccessfulCreate    replicaset/home-timeline-service-69f988f7b    Created pod: home-timeline-service-69f988f7b-gcl28
5s          Normal    ScalingReplicaSet   deployment/home-timeline-service              Scaled up replica set home-timeline-service-69f988f7b from 0 to 1
5s          Normal    Created             pod/home-timeline-service-69f988f7b-gcl28     Container created
5s          Normal    SuccessfulCreate    replicaset/user-timeline-service-645cbbd96d   Created pod: user-timeline-service-645cbbd96d-htvm6
5s          Normal    Pulled              pod/compose-post-service-6cf8795f44-2426z     Container image "python:3.11-slim" already present on machine and can be accessed by the pod
5s          Normal    ScalingReplicaSet   deployment/user-service                       Scaled up replica set user-service-67579c5cd8 from 0 to 1
5s          Normal    SuccessfulCreate    replicaset/media-service-6c945476d8           Created pod: media-service-6c945476d8-qbmd4
5s          Normal    ScalingReplicaSet   deployment/media-service                      Scaled up replica set media-service-6c945476d8 from 0 to 1
5s          Normal    Pulled              pod/home-timeline-service-69f988f7b-gcl28     Container image "python:3.11-slim" already present on machine and can be accessed by the pod
5s          Normal    Pulled              pod/nginx-thrift-8648dd4644-fjbh6             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
5s          Normal    Created             pod/nginx-thrift-8648dd4644-fjbh6             Container created
5s          Normal    Started             pod/nginx-thrift-8648dd4644-fjbh6             Container started
5s          Normal    SuccessfulCreate    replicaset/nginx-thrift-8648dd4644            Created pod: nginx-thrift-8648dd4644-fjbh6
5s          Normal    ScalingReplicaSet   deployment/compose-post-service               Scaled up replica set compose-post-service-6cf8795f44 from 0 to 1
5s          Normal    SuccessfulCreate    replicaset/compose-post-service-6cf8795f44    Created pod: compose-post-service-6cf8795f44-2426z
5s          Normal    SuccessfulCreate    replicaset/user-service-67579c5cd8            Created pod: user-service-67579c5cd8-j79d7
5s          Normal    Created             pod/compose-post-service-6cf8795f44-2426z     Container created
5s          Normal    ScalingReplicaSet   deployment/unique-id-service                  Scaled up replica set unique-id-service-5cd788bfb8 from 0 to 1
5s          Normal    SuccessfulCreate    replicaset/unique-id-service-5cd788bfb8       Created pod: unique-id-service-5cd788bfb8-mmmbj
5s          Normal    ScalingReplicaSet   deployment/text-service                       Scaled up replica set text-service-b6bbbc8d4 from 0 to 1
5s          Normal    Started             pod/compose-post-service-6cf8795f44-2426z     Container started
4s          Normal    Started             pod/user-service-67579c5cd8-j79d7             Container started
4s          Normal    Pulled              pod/text-service-b6bbbc8d4-j5jtt              Container image "python:3.11-slim" already present on machine and can be accessed by the pod
4s          Normal    Started             pod/unique-id-service-5cd788bfb8-mmmbj        Container started
4s          Normal    Started             pod/home-timeline-service-69f988f7b-gcl28     Container started
4s          Normal    Started             pod/text-service-b6bbbc8d4-j5jtt              Container started
4s          Normal    Created             pod/text-service-b6bbbc8d4-j5jtt              Container created
4s          Normal    Pulled              pod/user-service-67579c5cd8-j79d7             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
4s          Normal    Created             pod/user-service-67579c5cd8-j79d7             Container created
4s          Normal    Created             pod/unique-id-service-5cd788bfb8-mmmbj        Container created
4s          Normal    Started             pod/media-service-6c945476d8-qbmd4            Container started
4s          Normal    Pulled              pod/unique-id-service-5cd788bfb8-mmmbj        Container image "python:3.11-slim" already present on machine and can be accessed by the pod
4s          Normal    Created             pod/media-service-6c945476d8-qbmd4            Container created
4s          Normal    Pulled              pod/user-timeline-service-645cbbd96d-htvm6    Container image "python:3.11-slim" already present on machine and can be accessed by the pod
4s          Normal    Created             pod/user-timeline-service-645cbbd96d-htvm6    Container created
4s          Normal    Started             pod/user-timeline-service-645cbbd96d-htvm6    Container started
4s          Normal    Pulled              pod/media-service-6c945476d8-qbmd4            Container image "python:3.11-slim" already present on machine and can be accessed by the pod
4s          Warning   Unhealthy           pod/home-timeline-service-69f988f7b-gcl28     Readiness probe failed: Get "http://192.168.99.230:8080/healthz": dial tcp 192.168.99.230:8080: connect: connection refused
