request_id,endpoint,status,latency_ms,error
0,/wrk2-api/post/compose,200,65.00496598891914,
1,/wrk2-api/home-timeline/read,200,39.33349600993097,
2,/wrk2-api/user-timeline/read,200,35.13103898148984,
3,/wrk2-api/post/compose,200,65.52260997705162,
4,/wrk2-api/home-timeline/read,200,33.81387796252966,
5,/wrk2-api/user-timeline/read,200,31.535117072053254,
6,/wrk2-api/post/compose,200,60.84007897879928,
7,/wrk2-api/home-timeline/read,200,31.948072952218354,
8,/wrk2-api/user-timeline/read,200,21.703475038520992,
9,/wrk2-api/post/compose,200,57.625783956609666,
10,/wrk2-api/home-timeline/read,200,29.549275059252977,
11,/wrk2-api/user-timeline/read,200,18.722970969974995,
12,/wrk2-api/post/compose,200,52.7078309096396,
13,/wrk2-api/home-timeline/read,200,21.700679906643927,
14,/wrk2-api/user-timeline/read,200,26.845630956813693,
15,/wrk2-api/post/compose,200,110.50312500447035,
16,/wrk2-api/home-timeline/read,200,29.430430964566767,
17,/wrk2-api/user-timeline/read,200,23.26559799257666,
18,/wrk2-api/post/compose,200,99.17109704110771,
19,/wrk2-api/home-timeline/read,200,24.36389704234898,
20,/wrk2-api/user-timeline/read,200,14.560619019903243,
21,/wrk2-api/post/compose,200,95.9901149617508,
22,/wrk2-api/home-timeline/read,200,71.41270709689707,
23,/wrk2-api/user-timeline/read,200,67.93837097939104,
24,/wrk2-api/post/compose,200,106.1057000188157,
25,/wrk2-api/home-timeline/read,200,73.7070789327845,
26,/wrk2-api/user-timeline/read,200,62.09875992499292,
27,/wrk2-api/post/compose,200,102.10666700731963,
28,/wrk2-api/home-timeline/read,200,24.562539998441935,
29,/wrk2-api/user-timeline/read,200,20.284821977838874,
30,/wrk2-api/post/compose,200,130.61132398433983,
31,/wrk2-api/home-timeline/read,200,23.375735036097467,
32,/wrk2-api/user-timeline/read,200,16.34935906622559,
33,/wrk2-api/post/compose,200,113.65110392216593,
34,/wrk2-api/home-timeline/read,200,69.29473706986755,
35,/wrk2-api/user-timeline/read,200,63.10385500546545,
36,/wrk2-api/post/compose,200,88.38309603743255,
37,/wrk2-api/home-timeline/read,200,69.31046606041491,
38,/wrk2-api/user-timeline/read,200,65.03682606853545,
39,/wrk2-api/post/compose,200,53.69540094397962,
40,/wrk2-api/home-timeline/read,200,18.68458604440093,
41,/wrk2-api/user-timeline/read,200,32.19566005282104,
42,/wrk2-api/post/compose,200,92.15675399173051,
43,/wrk2-api/home-timeline/read,200,24.78520991280675,
44,/wrk2-api/user-timeline/read,200,16.27605000976473,
45,/wrk2-api/post/compose,200,88.50986300967634,
46,/wrk2-api/home-timeline/read,200,69.59685496985912,
47,/wrk2-api/user-timeline/read,200,69.64599795173854,
48,/wrk2-api/post/compose,200,93.57033600099385,
49,/wrk2-api/home-timeline/read,200,74.7288130223751,
50,/wrk2-api/user-timeline/read,200,64.0144080389291,
51,/wrk2-api/post/compose,200,96.1896899389103,
52,/wrk2-api/home-timeline/read,200,26.417826069518924,
53,/wrk2-api/user-timeline/read,200,24.68189608771354,
54,/wrk2-api/post/compose,200,98.98216999135911,
55,/wrk2-api/home-timeline/read,200,23.60179100651294,
56,/wrk2-api/user-timeline/read,200,20.593113033100963,
57,/wrk2-api/post/compose,200,112.36560309771448,
58,/wrk2-api/home-timeline/read,200,18.715535989031196,
59,/wrk2-api/user-timeline/read,200,14.58782993722707,
60,/wrk2-api/post/compose,200,167.59374004323035,
61,/wrk2-api/home-timeline/read,200,70.65524999052286,
62,/wrk2-api/user-timeline/read,200,64.34608297422528,
63,/wrk2-api/post/compose,200,153.76176498830318,
64,/wrk2-api/home-timeline/read,200,65.50695095211267,
65,/wrk2-api/user-timeline/read,200,63.38728696573526,
66,/wrk2-api/post/compose,200,114.0017049619928,
67,/wrk2-api/home-timeline/read,200,31.024472904391587,
68,/wrk2-api/user-timeline/read,200,20.004473044537008,
69,/wrk2-api/post/compose,200,110.32472806982696,
70,/wrk2-api/home-timeline/read,200,25.25803097523749,
71,/wrk2-api/user-timeline/read,200,73.47555202431977,
72,/wrk2-api/post/compose,200,103.03644894156605,
73,/wrk2-api/home-timeline/read,200,75.44322905596346,
74,/wrk2-api/user-timeline/read,200,75.4304559668526,
75,/wrk2-api/post/compose,200,109.43915008101612,
76,/wrk2-api/home-timeline/read,200,33.192278002388775,
77,/wrk2-api/user-timeline/read,200,28.99808599613607,
78,/wrk2-api/post/compose,200,92.65232598409057,
79,/wrk2-api/home-timeline/read,200,86.10176807269454,
80,/wrk2-api/user-timeline/read,200,19.869189942255616,
81,/wrk2-api/post/compose,200,94.33118905872107,
82,/wrk2-api/home-timeline/read,200,73.81163502577692,
83,/wrk2-api/user-timeline/read,200,77.04802101943642,
84,/wrk2-api/post/compose,200,101.60930000711232,
85,/wrk2-api/home-timeline/read,200,83.13551894389093,
86,/wrk2-api/user-timeline/read,200,22.616365109570324,
87,/wrk2-api/post/compose,200,41.40806396026164,
88,/wrk2-api/home-timeline/read,200,21.10105997417122,
89,/wrk2-api/user-timeline/read,200,14.916820102371275,
