step,time_s,p_single_expert,p_multi_expert_top2,p_multi_expert_top4,p_cache_hit,p_cache_miss,p_payload_small,p_payload_large,p_batch_small,p_batch_large,qps_single_expert,qps_multi_expert_top2,qps_multi_expert_top4,qps_cache_hit,qps_cache_miss,qps_payload_small,qps_payload_large,qps_batch_small,qps_batch_large,traffic_stress,edge_jaccard_distance,weighted_edge_distance,hot_edge_rank_correlation,graph_change_rate_per_s,request_mix_entropy,top3_hotspot_churn,active_edge_count,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,latency_ms,sla_ms,sla_pressure,sla_violation_ratio
68,6.800,0.420265,0.028350,0.028350,0.028350,0.177848,0.028350,0.028350,0.028350,0.231787,37.823840,2.551506,2.551506,2.551506,16.006313,2.551506,2.551506,2.551506,20.860809,0.871918,0.000000,0.019665,1.000000,0.19665156,2.331936,0.000000,10,0.359332,0.262806,,,87.271609,142.026364,0.614475,0.000000
69,6.900,0.416747,0.028314,0.028314,0.028314,0.178884,0.028314,0.028314,0.028314,0.234482,37.507238,2.548290,2.548290,2.548290,16.099601,2.548290,2.548290,2.548290,21.103424,0.904008,0.000000,0.038245,1.000000,0.38244503,2.334653,0.000000,10,0.358323,0.257088,,,87.404209,142.439790,0.613622,0.000000
70,7.000,0.413254,0.028280,0.028280,0.028280,0.179888,0.028280,0.028280,0.028280,0.237180,37.192827,2.545176,2.545176,2.545176,16.189888,2.545176,2.545176,2.545176,21.346227,0.877641,0.000000,0.026407,1.000000,0.26406683,2.337263,0.000000,10,0.357323,0.251313,,,85.666860,142.851906,0.599690,0.000000
71,7.100,0.409784,0.028246,0.028246,0.028246,0.180857,0.028246,0.028246,0.028246,0.239881,36.880576,2.542166,2.542166,2.542166,16.277172,2.542166,2.542166,2.542166,21.589253,0.822898,0.000000,0.059722,1.000000,0.59722038,2.339766,0.000000,10,0.356333,0.245480,,,87.650671,143.262762,0.611818,0.000000
72,7.200,0.406338,0.028214,0.028214,0.028214,0.181794,0.028214,0.028214,0.028214,0.242584,36.570452,2.539260,2.539260,2.539260,16.361453,2.539260,2.539260,2.539260,21.832534,0.889112,0.000000,0.077070,1.000000,0.77070414,2.342165,0.000000,10,0.355351,0.239589,,,94.987599,143.672407,0.661140,0.000000
73,7.300,0.402916,0.028183,0.028183,0.028183,0.182697,0.028183,0.028183,0.028183,0.245290,36.262422,2.536458,2.536458,2.536458,16.442729,2.536458,2.536458,2.536458,22.076103,0.883297,0.000000,0.004781,1.000000,0.04780622,2.344462,0.000000,10,0.354379,0.233641,,,84.717439,144.080891,0.587985,0.000000
74,7.400,0.399516,0.028153,0.028153,0.028153,0.183567,0.028153,0.028153,0.028153,0.248000,35.956454,2.533759,2.533759,2.533759,16.521000,2.533759,2.533759,2.533759,22.319994,0.883761,0.000000,0.003601,1.000000,0.03601223,2.346659,0.000000,10,0.353415,0.227637,,,84.497279,144.488262,0.584804,0.000000
75,7.500,0.396139,0.028124,0.028124,0.028124,0.184403,0.028124,0.028124,0.028124,0.250714,35.652517,2.531163,2.531163,2.531163,16.596264,2.531163,2.531163,2.531163,22.564240,0.880190,0.000000,0.003609,1.000000,0.03608841,2.348757,0.000000,10,0.352460,0.221577,,,83.338698,144.894569,0.575168,0.000000
76,7.600,0.392784,0.028096,0.028096,0.028096,0.185206,0.028096,0.028096,0.028096,0.253432,35.350576,2.528672,2.528672,2.528672,16.668520,2.528672,2.528672,2.528672,22.808873,0.829598,0.000000,0.054871,1.000000,0.54870728,2.350758,0.000000,10,0.351513,0.215460,,,88.058872,145.299861,0.606049,0.000000
77,7.700,0.389451,0.028070,0.028070,0.028070,0.185975,0.028070,0.028070,0.028070,0.256155,35.050601,2.526284,2.526284,2.526284,16.737769,2.526284,2.526284,2.526284,23.053927,0.794941,0.000000,0.039135,1.000000,0.39135324,2.352664,0.000000,10,0.350574,0.209288,,,80.735626,145.704189,0.554106,0.000000
78,7.800,0.386140,0.028044,0.028044,0.028044,0.186711,0.028044,0.028044,0.028044,0.258883,34.752558,2.524000,2.524000,2.524000,16.804010,2.524000,2.524000,2.524000,23.299434,0.850148,0.000000,0.067498,1.000000,0.67498146,2.354477,0.000000,10,0.349643,0.203061,,,86.312236,146.107601,0.590744,0.000000
79,7.900,0.382849,0.028020,0.028020,0.028020,0.187414,0.028020,0.028020,0.028020,0.261616,34.456415,2.521819,2.521819,2.521819,16.867241,2.521819,2.521819,2.521819,23.545428,0.819663,0.000000,0.033222,1.000000,0.33221704,2.356197,0.000000,10,0.348719,0.196778,,,85.240281,146.510146,0.581805,0.000000
80,8.000,0.379579,0.027997,0.027997,0.027997,0.188083,0.027997,0.027997,0.027997,0.264355,34.162139,2.519743,2.519743,2.519743,16.927463,2.519743,2.519743,2.519743,23.791942,0.762127,0.000000,0.067662,1.000000,0.67661654,2.357826,0.000000,10,0.347803,0.190440,,,87.626473,146.911873,0.596456,0.000000
81,8.100,0.376330,0.027975,0.027975,0.027975,0.188719,0.027975,0.027975,0.027975,0.267100,33.869697,2.517770,2.517770,2.517770,16.984676,2.517770,2.517770,2.517770,24.039008,0.796691,0.000000,0.045975,1.000000,0.45975100,2.359366,0.000000,10,0.346895,0.184048,,,83.158046,147.312833,0.564500,0.000000
82,8.200,0.373101,0.027954,0.027954,0.027954,0.189321,0.027954,0.027954,0.027954,0.269852,33.579057,2.515901,2.515901,2.515901,17.038878,2.515901,2.515901,2.515901,24.286660,0.745394,0.000000,0.061856,1.000000,0.61855842,2.360818,0.000000,10,0.345994,0.177601,,,85.917418,147.713073,0.581651,0.000000
83,8.300,0.369891,0.027935,0.027935,0.027935,0.189890,0.027935,0.027935,0.027935,0.272610,33.290186,2.514136,2.514136,2.514136,17.090070,2.514136,2.514136,2.514136,24.534931,0.791730,0.000000,0.061058,1.000000,0.61057718,2.362182,0.000000,10,0.345099,0.171099,,,84.707855,148.112644,0.571915,0.000000
84,8.400,0.366701,0.027916,0.027916,0.027916,0.190425,0.027916,0.027916,0.027916,0.275376,33.003052,2.512474,2.512474,2.512474,17.138251,2.512474,2.512474,2.512474,24.783853,0.745131,0.000000,0.056327,1.000000,0.56327069,2.363461,0.000000,10,0.344212,0.164543,,,85.868768,148.511594,0.578196,0.000000
85,8.500,0.363529,0.027899,0.027899,0.027899,0.190927,0.027899,0.027899,0.027899,0.278150,32.717621,2.510916,2.510916,2.510916,17.183422,2.510916,2.510916,2.510916,25.033459,0.790986,0.000000,0.060490,1.000000,0.60490362,2.364655,0.000000,10,0.343331,0.157932,,,87.498239,148.909973,0.587592,0.000000
86,8.600,0.360376,0.027883,0.027883,0.027883,0.191395,0.027883,0.027883,0.027883,0.280931,32.433860,2.509463,2.509463,2.509463,17.225581,2.509463,2.509463,2.509463,25.283783,0.770502,0.000000,0.023292,1.000000,0.23291879,2.365764,0.000000,10,0.342457,0.151266,,,84.988905,149.307831,0.569219,0.000000
87,8.700,0.357242,0.027868,0.027868,0.027868,0.191830,0.027868,0.027868,0.027868,0.283721,32.151737,2.508113,2.508113,2.508113,17.264729,2.508113,2.508113,2.508113,25.534857,0.712318,0.000000,0.073050,1.000000,0.73050135,2.366791,0.000000,10,0.341589,0.144547,,,80.081249,149.705216,0.534926,0.000000
88,8.800,0.354125,0.027854,0.027854,0.027854,0.192232,0.027854,0.027854,0.027854,0.286519,31.871219,2.506867,2.506867,2.506867,17.300867,2.506867,2.506867,2.506867,25.786714,0.742064,0.000000,0.042631,1.000000,0.42631348,2.367736,0.000000,10,0.340727,0.137772,,,86.681880,150.102178,0.577486,0.000000
89,8.900,0.351025,0.027841,0.027841,0.027841,0.192600,0.027841,0.027841,0.027841,0.289327,31.592274,2.505724,2.505724,2.505724,17.333993,2.505724,2.505724,2.505724,26.039387,0.780849,0.000000,0.052185,1.000000,0.52185224,2.368599,0.000000,10,0.339871,0.130943,,,90.609633,150.498766,0.602062,0.000000
90,9.000,0.347943,0.027830,0.027830,0.027830,0.192935,0.027830,0.027830,0.027830,0.292143,31.314868,2.504686,2.504686,2.504686,17.364107,2.504686,2.504686,2.504686,26.292909,0.715025,0.000000,0.081874,1.000000,0.81873670,2.369381,0.000000,10,0.339022,0.124060,,,84.039249,150.895030,0.556938,0.000000
91,9.100,0.344877,0.027819,0.027819,0.027819,0.193236,0.027819,0.027819,0.027819,0.294970,31.038968,2.503751,2.503751,2.503751,17.391210,2.503751,2.503751,2.503751,26.547313,0.774145,0.000000,0.078800,1.000000,0.78800250,2.370084,0.000000,10,0.338177,0.117121,,,89.495688,151.291019,0.591547,0.000000
92,9.200,0.341828,0.027810,0.027810,0.027810,0.193503,0.027810,0.027810,0.027810,0.297807,30.764542,2.502921,2.502921,2.502921,17.415302,2.502921,2.502921,2.502921,26.802632,0.697473,0.000000,0.096665,1.000000,0.96665494,2.370707,0.000000,10,0.337339,0.110128,,,90.093422,151.686781,0.593944,0.000000
93,9.300,0.338795,0.027802,0.027802,0.027802,0.193738,0.027802,0.027802,0.027802,0.300654,30.491556,2.502194,2.502194,2.502194,17.436382,2.502194,2.502194,2.502194,27.058899,0.751082,0.000000,0.073813,1.000000,0.73812503,2.371251,0.000000,10,0.336506,0.103079,,,90.874848,152.082367,0.597537,0.000000
94,9.400,0.335778,0.027795,0.027795,0.027795,0.193938,0.027795,0.027795,0.027795,0.303513,30.219979,2.501571,2.501571,2.501571,17.454451,2.501571,2.501571,2.501571,27.316146,0.727866,0.000000,0.028365,1.000000,0.28365261,2.371716,0.000000,10,0.335678,0.095976,,,89.908148,152.477826,0.589647,0.000000
95,9.500,0.332775,0.027789,0.027789,0.027789,0.194106,0.027789,0.027789,0.027789,0.306382,29.949777,2.501051,2.501051,2.501051,17.469509,2.501051,2.501051,2.501051,27.574406,0.692553,0.000000,0.046022,0.987879,0.46022177,2.372103,0.500000,10,0.334865,0.088817,,,82.563851,152.873207,0.540081,0.000000
96,9.600,0.329788,0.027785,0.027785,0.027785,0.194239,0.027785,0.027785,0.027785,0.309263,29.680916,2.500636,2.500636,2.500636,17.481555,2.500636,2.500636,2.500636,27.833713,0.745522,0.000000,0.073475,1.000000,0.73475297,2.372413,0.000000,10,0.334089,0.081602,,,89.088168,153.268559,0.581255,0.000000
97,9.700,0.326815,0.027781,0.027781,0.027781,0.194340,0.027781,0.027781,0.027781,0.312157,29.413365,2.500325,2.500325,2.500325,17.490589,2.500325,2.500325,2.500325,28.094099,0.733886,0.000000,0.013034,1.000000,0.13034099,2.372645,0.000000,10,0.333317,0.074331,,,90.164817,153.663932,0.586766,0.000000
98,9.800,0.323857,0.027779,0.027779,0.027779,0.194407,0.027779,0.027779,0.027779,0.315062,29.147091,2.500117,2.500117,2.500117,17.496612,2.500117,2.500117,2.500117,28.355596,0.692694,0.000000,0.053664,1.000000,0.53664260,2.372799,0.000000,10,0.332549,0.067005,,,82.827625,154.059374,0.537634,0.000000
99,9.900,0.320912,0.027778,0.027778,0.027778,0.194440,0.027778,0.027778,0.027778,0.317980,28.882060,2.500013,2.500013,2.500013,17.499624,2.500013,2.500013,2.500013,28.618239,0.714346,0.000000,0.032833,1.000000,0.32832649,2.372876,0.000000,10,0.331786,0.059622,,,89.840740,154.454937,0.581663,0.000000
100,10.000,0.317980,0.027778,0.027778,0.027778,0.194440,0.027778,0.027778,0.027778,0.320912,28.618239,2.500013,2.500013,2.500013,17.499624,2.500013,2.500013,2.500013,28.882060,0.682004,0.000000,0.042788,1.000000,0.42787618,2.372876,0.000000,10,0.331028,0.052182,,,83.573253,154.850667,0.539702,0.000000
101,10.100,0.315062,0.027779,0.027779,0.027779,0.194407,0.027779,0.027779,0.027779,0.323857,28.355596,2.500117,2.500117,2.500117,17.496612,2.500117,2.500117,2.500117,29.147091,0.669217,0.000000,0.016195,1.000000,0.16194877,2.372799,0.000000,10,0.330273,0.044686,,,82.368869,155.246616,0.530568,0.000000
102,10.200,0.312157,0.027781,0.027781,0.027781,0.194340,0.027781,0.027781,0.027781,0.326815,28.094099,2.500325,2.500325,2.500325,17.490589,2.500325,2.500325,2.500325,29.413365,0.619869,0.100000,0.084845,1.000000,0.84845403,2.372645,0.000000,9,0.275199,-0.026341,,,87.109808,155.642832,0.559678,0.000000
103,10.300,0.309263,0.027785,0.027785,0.027785,0.194239,0.027785,0.027785,0.027785,0.329788,27.833713,2.500636,2.500636,2.500636,17.481555,2.500636,2.500636,2.500636,29.680916,0.710195,0.100000,0.142117,1.000000,1.42116719,2.372413,0.000000,10,0.328776,0.029522,,,94.076616,156.039364,0.602903,0.000000
104,10.400,0.306382,0.027789,0.027789,0.027789,0.194106,0.027789,0.027789,0.027789,0.332775,27.574406,2.501051,2.501051,2.501051,17.469509,2.501051,2.501051,2.501051,29.949777,0.627921,0.100000,0.126166,1.000000,1.26166379,2.372103,0.000000,9,0.273069,-0.038596,,,90.362739,156.436262,0.577633,0.000000
105,10.500,0.303513,0.027795,0.027795,0.027795,0.193938,0.027795,0.027795,0.027795,0.335778,27.316146,2.501571,2.501571,2.501571,17.454451,2.501571,2.501571,2.501571,30.219979,0.673035,0.100000,0.082690,1.000000,0.82690375,2.371716,0.000000,10,0.327295,0.014127,,,87.035350,156.833576,0.554954,0.000000
106,10.600,0.300654,0.027802,0.027802,0.027802,0.193738,0.027802,0.027802,0.027802,0.338795,27.058899,2.502194,2.502194,2.502194,17.436382,2.502194,2.502194,2.502194,30.491556,0.607466,0.100000,0.107672,1.000000,1.07672111,2.371251,0.000000,9,0.270965,-0.051251,,,92.334987,157.231354,0.587256,0.000000
107,10.700,0.297807,0.027810,0.027810,0.027810,0.193503,0.027810,0.027810,0.027810,0.341828,26.802632,2.502921,2.502921,2.502921,17.415302,2.502921,2.502921,2.502921,30.764542,0.665985,0.000000,0.090374,1.000000,0.90373641,2.370707,0.000000,9,0.269922,-0.057734,,,85.684092,157.629646,0.543579,0.000000
108,10.800,0.294970,0.027819,0.027819,0.027819,0.193236,0.027819,0.027819,0.027819,0.344877,26.547313,2.503751,2.503751,2.503751,17.391210,2.503751,2.503751,2.503751,31.038968,0.676411,0.000000,0.018117,1.000000,0.18117320,2.370084,0.000000,9,0.268885,-0.064324,,,85.023398,158.028500,0.538026,0.000000
109,10.900,0.292143,0.027830,0.027830,0.027830,0.192935,0.027830,0.027830,0.027830,0.347943,26.292909,2.504686,2.504686,2.504686,17.364107,2.504686,2.504686,2.504686,31.314868,0.635199,0.000000,0.058344,1.000000,0.58343631,2.369381,0.000000,9,0.267854,-0.071022,,,88.313348,158.427968,0.557435,0.000000
110,11.000,0.289327,0.027841,0.027841,0.027841,0.192600,0.027841,0.027841,0.027841,0.351025,26.039387,2.505724,2.505724,2.505724,17.333993,2.505724,2.505724,2.505724,31.592274,0.619364,0.000000,0.022246,1.000000,0.22246120,2.368599,0.000000,9,0.266828,-0.077832,,,86.313827,158.828097,0.543442,0.000000
111,11.100,0.286519,0.027854,0.027854,0.027854,0.192232,0.027854,0.027854,0.027854,0.354125,25.786714,2.506867,2.506867,2.506867,17.300867,2.506867,2.506867,2.506867,31.871219,0.632520,0.000000,0.023486,1.000000,0.23486045,2.367736,0.000000,9,0.265808,-0.084755,,,86.429380,159.228937,0.542799,0.000000
112,11.200,0.283721,0.027868,0.027868,0.027868,0.191830,0.027868,0.027868,0.027868,0.357242,25.534857,2.508113,2.508113,2.508113,17.264729,2.508113,2.508113,2.508113,32.151737,0.670369,0.000000,0.059049,1.000000,0.59049075,2.366791,0.000000,9,0.264793,-0.091794,,,91.578803,159.630537,0.573692,0.000000
113,11.300,0.280931,0.027883,0.027883,0.027883,0.191395,0.027883,0.027883,0.027883,0.360376,25.283783,2.509463,2.509463,2.509463,17.225581,2.509463,2.509463,2.509463,32.433860,0.625424,0.000000,0.064479,1.000000,0.64479429,2.365764,0.000000,9,0.263783,-0.098952,,,86.583752,160.032947,0.541037,0.000000
114,11.400,0.278150,0.027899,0.027899,0.027899,0.190927,0.027899,0.027899,0.027899,0.363529,25.033459,2.510916,2.510916,2.510916,17.183422,2.510916,2.510916,2.510916,32.717621,0.644725,0.000000,0.032599,1.000000,0.32599436,2.364655,0.000000,9,0.262778,-0.106229,,,84.844231,160.436216,0.528835,0.000000
115,11.500,0.275376,0.027916,0.027916,0.027916,0.190425,0.027916,0.027916,0.027916,0.366701,24.783853,2.512474,2.512474,2.512474,17.138251,2.512474,2.512474,2.512474,33.003052,0.647538,0.000000,0.007077,1.000000,0.07076659,2.363461,0.000000,9,0.261778,-0.113630,,,85.650545,160.840393,0.532519,0.000000
116,11.600,0.272610,0.027935,0.027935,0.027935,0.189890,0.027935,0.027935,0.027935,0.369891,24.534931,2.514136,2.514136,2.514136,17.090070,2.514136,2.514136,2.514136,33.290186,0.642293,0.000000,0.005414,1.000000,0.05414133,2.362182,0.000000,9,0.260782,-0.121156,,,88.114128,161.245527,0.546459,0.000000
117,11.700,0.269852,0.027954,0.027954,0.027954,0.189321,0.027954,0.027954,0.027954,0.373101,24.286660,2.515901,2.515901,2.515901,17.038878,2.515901,2.515901,2.515901,33.579057,0.658606,0.000000,0.027447,1.000000,0.27447328,2.360818,0.000000,9,0.259791,-0.128809,,,89.963976,161.651669,0.556530,0.000000
118,11.800,0.267100,0.027975,0.027975,0.027975,0.188719,0.027975,0.027975,0.027975,0.376330,24.039008,2.517770,2.517770,2.517770,16.984676,2.517770,2.517770,2.517770,33.869697,0.635226,0.000000,0.032839,1.000000,0.32839348,2.359366,0.000000,9,0.258805,-0.136591,,,89.944091,162.058866,0.555009,0.000000
119,11.900,0.264355,0.027997,0.027997,0.027997,0.188083,0.027997,0.027997,0.027997,0.379579,23.791942,2.519743,2.519743,2.519743,16.927463,2.519743,2.519743,2.519743,34.162139,0.568623,0.000000,0.102379,1.000000,1.02379109,2.357826,0.000000,9,0.257823,-0.144507,,,88.255252,162.467169,0.543219,0.000000
120,12.000,0.261616,0.028020,0.028020,0.028020,0.187414,0.028020,0.028020,0.028020,0.382849,23.545428,2.521819,2.521819,2.521819,16.867241,2.521819,2.521819,2.521819,34.456415,0.582931,0.000000,0.027231,1.000000,0.27230929,2.356197,0.000000,9,0.256845,-0.152556,,,84.675835,162.876626,0.519877,0.000000
121,12.100,0.258883,0.028044,0.028044,0.028044,0.186711,0.028044,0.028044,0.028044,0.386140,23.299434,2.524000,2.524000,2.524000,16.804010,2.524000,2.524000,2.524000,34.752558,0.606609,0.000000,0.041682,1.000000,0.41681980,2.354477,0.000000,9,0.255871,-0.160742,,,85.177645,163.287287,0.521643,0.000000
122,12.200,0.256155,0.028070,0.028070,0.028070,0.185975,0.028070,0.028070,0.028070,0.389451,23.053927,2.526284,2.526284,2.526284,16.737769,2.526284,2.526284,2.526284,35.050601,0.613857,0.000000,0.014533,1.000000,0.14532788,2.352664,0.000000,9,0.254901,-0.169068,,,84.159946,163.699201,0.514113,0.000000
123,12.300,0.253432,0.028096,0.028096,0.028096,0.185206,0.028096,0.028096,0.028096,0.392784,22.808873,2.528672,2.528672,2.528672,16.668520,2.528672,2.528672,2.528672,35.350576,0.594104,0.000000,0.029498,1.000000,0.29497671,2.350758,0.000000,9,0.253935,-0.177535,,,87.346827,164.112417,0.532238,0.000000
124,12.400,0.250714,0.028124,0.028124,0.028124,0.184403,0.028124,0.028124,0.028124,0.396139,22.564240,2.531163,2.531163,2.531163,16.596264,2.531163,2.531163,2.531163,35.652517,0.622718,0.000000,0.048589,1.000000,0.48589215,2.348757,0.000000,9,0.252972,-0.186146,,,93.878925,164.526984,0.570599,0.000000
125,12.500,0.248000,0.028153,0.028153,0.028153,0.183567,0.028153,0.028153,0.028153,0.399516,22.319994,2.533759,2.533759,2.533759,16.521000,2.533759,2.533759,2.533759,35.956454,0.617342,0.000000,0.005879,1.000000,0.05879224,2.346659,0.000000,9,0.252013,-0.194902,,,89.539234,164.942951,0.542850,0.000000
126,12.600,0.245290,0.028183,0.028183,0.028183,0.182697,0.028183,0.028183,0.028183,0.402916,22.076103,2.536458,2.536458,2.536458,16.442729,2.536458,2.536458,2.536458,36.262422,0.586059,0.000000,0.048034,1.000000,0.48034141,2.344462,0.000000,9,0.251058,-0.203807,,,89.958146,165.360368,0.544013,0.000000
127,12.700,0.242584,0.028214,0.028214,0.028214,0.181794,0.028214,0.028214,0.028214,0.406338,21.832534,2.539260,2.539260,2.539260,16.361453,2.539260,2.539260,2.539260,36.570452,0.581591,0.000000,0.005004,1.000000,0.05003696,2.342165,0.000000,9,0.250105,-0.212862,,,90.498929,165.779284,0.545900,0.000000
128,12.800,0.239881,0.028246,0.028246,0.028246,0.180857,0.028246,0.028246,0.028246,0.409784,21.589253,2.542166,2.542166,2.542166,16.277172,2.542166,2.542166,2.542166,36.880576,0.565720,0.000000,0.024575,1.000000,0.24574932,2.339766,0.000000,9,0.249157,-0.222069,,,88.443850,166.199747,0.532154,0.000000
129,12.900,0.237180,0.028280,0.028280,0.028280,0.179888,0.028280,0.028280,0.028280,0.413254,21.346227,2.545176,2.545176,2.545176,16.189888,2.545176,2.545176,2.545176,37.192827,0.642610,0.000000,0.122107,1.000000,1.22106676,2.337263,0.000000,9,0.248211,-0.231431,,,95.073465,166.621806,0.570594,0.000000
130,13.000,0.234482,0.028314,0.028314,0.028314,0.178884,0.028314,0.028314,0.028314,0.416747,21.103424,2.548290,2.548290,2.548290,16.099601,2.548290,2.548290,2.548290,37.507238,0.570877,0.000000,0.109141,1.000000,1.09140865,2.334653,0.000000,9,0.247268,-0.240950,,,92.933343,167.045511,0.556335,0.000000
131,13.100,0.231787,0.028350,0.028350,0.028350,0.177848,0.028350,0.028350,0.028350,0.420265,20.860809,2.551506,2.551506,2.551506,16.006313,2.551506,2.551506,2.551506,37.823840,0.609380,0.000000,0.065804,1.000000,0.65804233,2.331936,0.000000,9,0.246328,-0.250627,,,91.380251,167.470910,0.545649,0.000000
132,13.200,0.229093,0.028387,0.028387,0.028387,0.176778,0.028387,0.028387,0.028387,0.423807,20.618350,2.554827,2.554827,2.554827,15.910025,2.554827,2.554827,2.554827,38.142664,0.635921,0.000000,0.044423,1.000000,0.44422917,2.329107,0.000000,9,0.245391,-0.260465,,,92.982504,167.898052,0.553803,0.000000
133,13.300,0.226400,0.028425,0.028425,0.028425,0.175675,0.028425,0.028425,0.028425,0.427375,20.376014,2.558250,2.558250,2.558250,15.810739,2.558250,2.558250,2.558250,38.463745,0.608456,0.000000,0.040495,1.000000,0.40495187,2.326167,0.000000,9,0.244457,-0.270466,,,89.895235,168.326986,0.534051,0.000000
134,13.400,0.223709,0.028464,0.028464,0.028464,0.174538,0.028464,0.028464,0.028464,0.430968,20.133768,2.561777,2.561777,2.561777,15.708456,2.561777,2.561777,2.561777,38.787112,0.596544,0.000000,0.016810,1.000000,0.16810330,2.323111,0.000000,9,0.243525,-0.280630,,,89.721823,168.757760,0.531660,0.000000
135,13.500,0.221018,0.028505,0.028505,0.028505,0.173369,0.028505,0.028505,0.028505,0.434587,19.891578,2.565408,2.565408,2.565408,15.603179,2.565408,2.565408,2.565408,39.112798,0.643561,0.000000,0.075671,1.000000,0.75671245,2.319937,0.000000,9,0.242596,-0.290961,,,98.698609,169.190424,0.583358,0.000000
136,13.600,0.218327,0.028546,0.028546,0.028546,0.172166,0.028546,0.028546,0.028546,0.438231,19.649410,2.569141,2.569141,2.569141,15.494910,2.569141,2.569141,2.569141,39.440834,0.564850,0.000000,0.119816,1.000000,1.19816035,2.316644,0.000000,9,0.241669,-0.301459,,,93.728097,169.625024,0.552561,0.000000
137,13.700,0.215636,0.028589,0.028589,0.028589,0.170929,0.028589,0.028589,0.028589,0.441903,19.407233,2.572978,2.572978,2.572978,15.383650,2.572978,2.572978,2.572978,39.771252,0.599598,0.000000,0.060620,1.000000,0.60620152,2.313228,0.000000,9,0.240744,-0.312126,,,95.768936,170.061611,0.563143,0.000000
138,13.800,0.212945,0.028632,0.028632,0.028632,0.169660,0.028632,0.028632,0.028632,0.445601,19.165012,2.576917,2.576917,2.576917,15.269402,2.576917,2.576917,2.576917,40.104083,0.607973,0.000000,0.016577,1.000000,0.16577194,2.309686,0.000000,9,0.239822,-0.322964,,,88.406543,170.500232,0.518513,0.000000
139,13.900,0.210252,0.028677,0.028677,0.028677,0.168357,0.028677,0.028677,0.028677,0.449326,18.922714,2.580960,2.580960,2.580960,15.152170,2.580960,2.580960,2.580960,40.439358,0.654115,0.000000,0.073187,1.000000,0.73187455,2.306016,0.000000,9,0.238902,-0.333974,,,101.358136,170.940935,0.592942,0.000000
140,14.000,0.207559,0.028723,0.028723,0.028723,0.167022,0.028723,0.028723,0.028723,0.453079,18.680307,2.585105,2.585105,2.585105,15.031955,2.585105,2.585105,2.585105,40.777109,0.570181,0.000000,0.125821,1.000000,1.25820969,2.302215,0.000000,9,0.237984,-0.345158,,,96.484375,171.383769,0.562973,0.000000
141,14.100,0.204864,0.028771,0.028771,0.028771,0.165653,0.028771,0.028771,0.028771,0.456860,18.437755,2.589353,2.589353,2.589353,14.908761,2.589353,2.589353,2.589353,41.117365,0.651696,0.000000,0.127586,1.000000,1.27585978,2.298279,0.000000,9,0.237068,-0.356516,,,106.423252,171.828781,0.619356,0.000000
142,14.200,0.202167,0.028819,0.028819,0.028819,0.164251,0.028819,0.028819,0.028819,0.460668,18.195027,2.593704,2.593704,2.593704,14.782591,2.593704,2.593704,2.593704,41.460159,0.596361,0.000000,0.082274,1.000000,0.82274439,2.294207,0.000000,9,0.236154,-0.368049,,,101.673478,172.276020,0.590178,0.000000
143,14.300,0.199468,0.028868,0.028868,0.028868,0.162816,0.028868,0.028868,0.028868,0.464506,17.952089,2.598157,2.598157,2.598157,14.653449,2.598157,2.598157,2.598157,41.805520,0.670401,0.000000,0.113000,1.000000,1.13000394,2.289993,0.000000,9,0.235242,-0.379759,,,106.280974,172.725532,0.615317,0.000000
144,14.400,0.196766,0.028919,0.028919,0.028919,0.161348,0.028919,0.028919,0.028919,0.468372,17.708908,2.602712,2.602712,2.602712,14.521339,2.602712,2.602712,2.602712,42.153478,0.599096,0.000000,0.103774,1.000000,1.03774425,2.285635,0.000000,9,0.234331,-0.391646,,,96.943164,173.177365,0.559791,0.000000
145,14.500,0.194061,0.028971,0.028971,0.028971,0.159847,0.028971,0.028971,0.028971,0.472267,17.465449,2.607370,2.607370,2.607370,14.386265,2.607370,2.607370,2.607370,42.504065,0.635537,0.000000,0.060067,1.000000,0.60066779,2.281130,0.000000,9,0.233422,-0.403711,,,105.800172,173.631567,0.609337,0.000000
146,14.600,0.191352,0.029024,0.029024,0.029024,0.158314,0.029024,0.029024,0.029024,0.476192,17.221681,2.612130,2.612130,2.612130,14.248231,2.612130,2.612130,2.612130,42.857308,0.591069,0.000000,0.067261,1.000000,0.67261245,2.276474,0.000000,9,0.232515,-0.415954,,,95.517121,174.088184,0.548671,0.000000
147,14.700,0.188640,0.029078,0.029078,0.029078,0.156747,0.029078,0.029078,0.029078,0.480147,16.977569,2.616992,2.616992,2.616992,14.107243,2.616992,2.616992,2.616992,43.213239,0.679763,0.000000,0.133010,1.000000,1.33010326,2.271662,0.000000,9,0.231610,-0.428377,,,103.429194,174.547265,0.592557,0.000000
148,14.800,0.185923,0.029133,0.029133,0.029133,0.155148,0.029133,0.029133,0.029133,0.484132,16.733080,2.621955,2.621955,2.621955,13.963305,2.621955,2.621955,2.621955,43.571885,0.687260,0.000000,0.013797,1.000000,0.13796929,2.266692,0.000000,9,0.230705,-0.440978,,,99.869353,175.008854,0.570653,0.000000
149,14.900,0.183202,0.029189,0.029189,0.029189,0.153516,0.029189,0.029189,0.029189,0.488148,16.488180,2.627020,2.627020,2.627020,13.816423,2.627020,2.627020,2.627020,43.933278,0.634736,0.000000,0.073711,1.000000,0.73711273,2.261559,0.000000,9,0.229803,-0.453758,,,97.525470,175.472999,0.555786,0.000000
