step,time_s,evidence_type,gda_query_latency_ms,gda_build_time_ms,gda_total_time_ms,gda_nodes,gda_edges,gda_query_count
0,0.000,replay,0.000000,0.020127,0.020127,8,8,0
1,0.100,replay,0.000000,0.014958,0.014958,8,8,0
2,0.200,replay,0.000000,0.014217,0.014217,8,9,0
3,0.300,replay,0.000000,0.014257,0.014257,8,9,0
4,0.400,replay,0.000000,0.013656,0.013656,8,9,0
5,0.500,replay,0.000000,0.013306,0.013306,8,9,0
6,0.600,replay,0.000000,0.017082,0.017082,8,10,0
7,0.700,replay,0.000000,0.013515,0.013515,8,10,0
8,0.800,replay,0.000000,0.013115,0.013115,8,10,0
9,0.900,replay,0.000000,0.013777,0.013777,8,10,0
10,1.000,replay,0.000000,0.013244,0.013244,8,10,0
11,1.100,replay,0.000000,0.013335,0.013335,8,10,0
12,1.200,replay,0.000000,0.016351,0.016351,8,10,0
13,1.300,replay,0.000000,0.029346,0.029346,8,10,0
14,1.400,replay,0.000000,0.013134,0.013134,8,10,0
15,1.500,replay,0.000000,0.016611,0.016611,8,10,0
16,1.600,replay,0.000000,0.013054,0.013054,8,10,0
17,1.700,replay,0.000000,0.013034,0.013034,8,10,0
18,1.800,replay,0.000000,0.012914,0.012914,8,10,0
19,1.900,replay,0.000000,0.016633,0.016633,8,10,0
20,2.000,replay,0.000000,0.013335,0.013335,8,10,0
21,2.100,replay,0.000000,0.013326,0.013326,8,10,0
22,2.200,replay,0.000000,0.013605,0.013605,8,10,0
23,2.300,replay,0.000000,0.013706,0.013706,8,10,0
24,2.400,replay,0.000000,0.013585,0.013585,8,10,0
25,2.500,replay,0.000000,0.013226,0.013226,8,10,0
26,2.600,replay,0.000000,0.016471,0.016471,8,10,0
27,2.700,replay,0.000000,0.014518,0.014518,8,10,0
28,2.800,replay,0.000000,0.013225,0.013225,8,10,0
29,2.900,replay,0.000000,0.013016,0.013016,8,10,0
30,3.000,replay,0.000000,0.013135,0.013135,8,10,0
31,3.100,replay,0.000000,0.013065,0.013065,8,10,0
32,3.200,replay,0.000000,0.014517,0.014517,8,10,0
33,3.300,replay,0.000000,0.017353,0.017353,8,10,0
34,3.400,replay,0.000000,0.014097,0.014097,8,10,0
35,3.500,replay,0.000000,0.013796,0.013796,8,10,0
36,3.600,replay,0.000000,0.016801,0.016801,8,10,0
37,3.700,replay,0.000000,0.018405,0.018405,8,10,0
38,3.800,replay,0.000000,0.013426,0.013426,8,10,0
39,3.900,replay,0.000000,0.019938,0.019938,8,10,0
40,4.000,replay,0.000000,0.013115,0.013115,8,10,0
41,4.100,replay,0.000000,0.013516,0.013516,8,10,0
42,4.200,replay,0.000000,0.013224,0.013224,8,10,0
43,4.300,replay,0.000000,0.016881,0.016881,8,10,0
44,4.400,replay,0.000000,0.012843,0.012843,8,10,0
45,4.500,replay,0.000000,0.013364,0.013364,8,10,0
46,4.600,replay,0.000000,0.016952,0.016952,8,10,0
47,4.700,replay,0.000000,0.013355,0.013355,8,10,0
48,4.800,replay,0.000000,0.013736,0.013736,8,10,0
49,4.900,replay,0.000000,0.013236,0.013236,8,10,0
50,5.000,replay,0.000000,0.013686,0.013686,8,10,0
51,5.100,replay,0.000000,0.016792,0.016792,8,10,0
52,5.200,replay,0.000000,0.016441,0.016441,8,10,0
53,5.300,replay,0.000000,0.016511,0.016511,8,10,0
54,5.400,replay,0.000000,0.015609,0.015609,8,10,0
55,5.500,replay,0.000000,0.014207,0.014207,8,10,0
56,5.600,replay,0.000000,0.014877,0.014877,8,10,0
57,5.700,replay,0.000000,0.013756,0.013756,8,10,0
58,5.800,replay,0.000000,0.013455,0.013455,8,10,0
59,5.900,replay,0.000000,0.018676,0.018676,8,10,0
60,6.000,replay,0.000000,0.013545,0.013545,8,10,0
61,6.100,replay,0.000000,0.013596,0.013596,8,10,0
62,6.200,replay,0.000000,0.013505,0.013505,8,10,0
63,6.300,replay,0.000000,0.013816,0.013816,8,10,0
64,6.400,replay,0.000000,0.013656,0.013656,8,10,0
65,6.500,replay,0.000000,0.013125,0.013125,8,10,0
66,6.600,replay,0.000000,0.016091,0.016091,8,10,0
67,6.700,replay,0.000000,0.013415,0.013415,8,10,0
68,6.800,replay,0.000000,0.012774,0.012774,8,10,0
69,6.900,replay,0.000000,0.013435,0.013435,8,10,0
70,7.000,replay,0.000000,0.016952,0.016952,8,10,0
71,7.100,replay,0.000000,0.038211,0.038211,8,10,0
72,7.200,replay,0.000000,0.018515,0.018515,8,10,0
73,7.300,replay,0.000000,0.014297,0.014297,8,10,0
74,7.400,replay,0.000000,0.016892,0.016892,8,10,0
75,7.500,replay,0.000000,0.016702,0.016702,8,10,0
76,7.600,replay,0.000000,0.013776,0.013776,8,10,0
77,7.700,replay,0.000000,0.013545,0.013545,8,10,0
78,7.800,replay,0.000000,0.014077,0.014077,8,10,0
79,7.900,replay,0.000000,0.017243,0.017243,8,10,0
80,8.000,replay,0.000000,0.013454,0.013454,8,10,0
81,8.100,replay,0.000000,0.013725,0.013725,8,10,0
82,8.200,replay,0.000000,0.013676,0.013676,8,10,0
83,8.300,replay,0.000000,0.013556,0.013556,8,10,0
84,8.400,replay,0.000000,0.013415,0.013415,8,10,0
85,8.500,replay,0.000000,0.013797,0.013797,8,10,0
86,8.600,replay,0.000000,0.017944,0.017944,8,10,0
87,8.700,replay,0.000000,0.013786,0.013786,8,10,0
88,8.800,replay,0.000000,0.013646,0.013646,8,10,0
89,8.900,replay,0.000000,0.013426,0.013426,8,10,0
90,9.000,replay,0.000000,0.013034,0.013034,8,10,0
91,9.100,replay,0.000000,0.013345,0.013345,8,10,0
92,9.200,replay,0.000000,0.016431,0.016431,8,10,0
93,9.300,replay,0.000000,0.013856,0.013856,8,10,0
94,9.400,replay,0.000000,0.013546,0.013546,8,10,0
95,9.500,replay,0.000000,0.013557,0.013557,8,10,0
96,9.600,replay,0.000000,0.014007,0.014007,8,10,0
97,9.700,replay,0.000000,0.016403,0.016403,8,10,0
98,9.800,replay,0.000000,0.013455,0.013455,8,10,0
99,9.900,replay,0.000000,0.016371,0.016371,8,10,0
100,10.000,replay,0.000000,0.013305,0.013305,8,10,0
101,10.100,replay,0.000000,0.013526,0.013526,8,10,0
102,10.200,replay,0.000000,0.013876,0.013876,8,9,0
103,10.300,replay,0.000000,0.013105,0.013105,8,10,0
104,10.400,replay,0.000000,0.013475,0.013475,8,9,0
105,10.500,replay,0.000000,0.013484,0.013484,8,10,0
106,10.600,replay,0.000000,0.021411,0.021411,8,9,0
107,10.700,replay,0.000000,0.017132,0.017132,8,9,0
108,10.800,replay,0.000000,0.017343,0.017343,8,9,0
109,10.900,replay,0.000000,0.013666,0.013666,8,9,0
110,11.000,replay,0.000000,0.013525,0.013525,8,9,0
111,11.100,replay,0.000000,0.013655,0.013655,8,9,0
112,11.200,replay,0.000000,0.017623,0.017623,8,9,0
113,11.300,replay,0.000000,0.013335,0.013335,8,9,0
114,11.400,replay,0.000000,0.013456,0.013456,8,9,0
115,11.500,replay,0.000000,0.013054,0.013054,8,9,0
116,11.600,replay,0.000000,0.013446,0.013446,8,9,0
117,11.700,replay,0.000000,0.012644,0.012644,8,9,0
118,11.800,replay,0.000000,0.012904,0.012904,8,9,0
119,11.900,replay,0.000000,0.016191,0.016191,8,9,0
120,12.000,replay,0.000000,0.013545,0.013545,8,9,0
121,12.100,replay,0.000000,0.012824,0.012824,8,9,0
122,12.200,replay,0.000000,0.012964,0.012964,8,9,0
123,12.300,replay,0.000000,0.012984,0.012984,8,9,0
124,12.400,replay,0.000000,0.013345,0.013345,8,9,0
125,12.500,replay,0.000000,0.016832,0.016832,8,9,0
126,12.600,replay,0.000000,0.013565,0.013565,8,9,0
127,12.700,replay,0.000000,0.013034,0.013034,8,9,0
128,12.800,replay,0.000000,0.016570,0.016570,8,9,0
129,12.900,replay,0.000000,0.013265,0.013265,8,9,0
130,13.000,replay,0.000000,0.016352,0.016352,8,9,0
131,13.100,replay,0.000000,0.016421,0.016421,8,9,0
132,13.200,replay,0.000000,0.016230,0.016230,8,9,0
133,13.300,replay,0.000000,0.013064,0.013064,8,9,0
134,13.400,replay,0.000000,0.013444,0.013444,8,9,0
135,13.500,replay,0.000000,0.013165,0.013165,8,9,0
136,13.600,replay,0.000000,0.013255,0.013255,8,9,0
137,13.700,replay,0.000000,0.012955,0.012955,8,9,0
138,13.800,replay,0.000000,0.013215,0.013215,8,9,0
139,13.900,replay,0.000000,0.016600,0.016600,8,9,0
140,14.000,replay,0.000000,0.013204,0.013204,8,9,0
141,14.100,replay,0.000000,0.013035,0.013035,8,9,0
142,14.200,replay,0.000000,0.013605,0.013605,8,9,0
143,14.300,replay,0.000000,0.013275,0.013275,8,9,0
144,14.400,replay,0.000000,0.019818,0.019818,8,9,0
145,14.500,replay,0.000000,0.021239,0.021239,8,9,0
146,14.600,replay,0.000000,0.013484,0.013484,8,9,0
