policy,policy_display_name,step,time_s,evidence_type,traffic_stress,weighted_edge_distance,active_edge_count,request_mix_entropy,top3_hotspot_churn,traffic_stress_gini,traffic_stress_skew,migration_count,policy_decision_time_ms,latency_ms,sla_ms,sla_pressure,sla_violation_ratio
hda,HDA,5,0.500,replay,0.950293,0.022361,9,1.754219,0.000000,0.435060,0.297541,,,53.898822,111.317744,0.484189,0.000000
policy2,Policy 2,5,0.500,replay,0.950293,0.022361,9,1.754219,0.000000,0.435060,0.297541,,,61.369416,111.317744,0.551299,0.000000
policy3,Policy 3,5,0.500,replay,0.950293,0.022361,9,1.754219,0.000000,0.435060,0.297541,,,55.950767,111.317744,0.502622,0.000000
kubernetes-default,K8s default,6,0.600,replay,1.004494,0.071284,10,1.775147,0.000000,0.469504,0.464426,,,68.997468,111.903217,0.616582,0.000000
cga,CGA,6,0.600,replay,1.004494,0.071284,10,1.775147,0.000000,0.469504,0.464426,,,61.123279,111.903217,0.546216,0.000000
hda,HDA,6,0.600,replay,1.004494,0.071284,10,1.775147,0.000000,0.469504,0.464426,,,65.681554,111.903217,0.586950,0.000000
policy2,Policy 2,6,0.600,replay,1.004494,0.071284,10,1.775147,0.000000,0.469504,0.464426,,,66.818238,111.903217,0.597107,0.000000
policy3,Policy 3,6,0.600,replay,1.004494,0.071284,10,1.775147,0.000000,0.469504,0.464426,,,61.854059,111.903217,0.552746,0.000000
kubernetes-default,K8s default,7,0.700,replay,0.949689,0.049961,10,1.795335,0.000000,0.466272,0.464260,,,70.467749,112.484913,0.626464,0.000000
cga,CGA,7,0.700,replay,0.949689,0.049961,10,1.795335,0.000000,0.466272,0.464260,,,62.642122,112.484913,0.556894,0.000000
hda,HDA,7,0.700,replay,0.949689,0.049961,10,1.795335,0.000000,0.466272,0.464260,,,59.950816,112.484913,0.532968,0.000000
policy2,Policy 2,7,0.700,replay,0.949689,0.049961,10,1.795335,0.000000,0.466272,0.464260,,,62.166495,112.484913,0.552665,0.000000
policy3,Policy 3,7,0.700,replay,0.949689,0.049961,10,1.795335,0.000000,0.466272,0.464260,,,61.156165,112.484913,0.543683,0.000000
kubernetes-default,K8s default,8,0.800,replay,1.048635,0.098691,10,1.814825,0.000000,0.463144,0.463976,,,71.104414,113.062847,0.628893,0.000000
cga,CGA,8,0.800,replay,1.048635,0.098691,10,1.814825,0.000000,0.463144,0.463976,,,70.679686,113.062847,0.625136,0.000000
hda,HDA,8,0.800,replay,1.048635,0.098691,10,1.814825,0.000000,0.463144,0.463976,,,68.008773,113.062847,0.601513,0.000000
policy2,Policy 2,8,0.800,replay,1.048635,0.098691,10,1.814825,0.000000,0.463144,0.463976,,,67.719611,113.062847,0.598955,0.000000
policy3,Policy 3,8,0.800,replay,1.048635,0.098691,10,1.814825,0.000000,0.463144,0.463976,,,62.071205,113.062847,0.548997,0.000000
kubernetes-default,K8s default,9,0.900,replay,1.023562,0.020947,10,1.833653,0.000000,0.460312,0.463572,,,67.745128,113.637035,0.596154,0.000000
cga,CGA,9,0.900,replay,1.023562,0.020947,10,1.833653,0.000000,0.460312,0.463572,,,63.178022,113.637035,0.555963,0.000000
hda,HDA,9,0.900,replay,1.023562,0.020947,10,1.833653,0.000000,0.460312,0.463572,,,64.002917,113.637035,0.563222,0.000000
policy2,Policy 2,9,0.900,replay,1.023562,0.020947,10,1.833653,0.000000,0.460312,0.463572,,,67.631203,113.637035,0.595151,0.000000
policy3,Policy 3,9,0.900,replay,1.023562,0.020947,10,1.833653,0.000000,0.460312,0.463572,,,60.743788,113.637035,0.534542,0.000000
kubernetes-default,K8s default,10,1.000,replay,0.962021,0.055704,10,1.851852,0.000000,0.457525,0.463050,,,72.269561,114.207494,0.632792,0.000000
cga,CGA,10,1.000,replay,0.962021,0.055704,10,1.851852,0.000000,0.457525,0.463050,,,59.563762,114.207494,0.521540,0.000000
hda,HDA,10,1.000,replay,0.962021,0.055704,10,1.851852,0.000000,0.457525,0.463050,,,62.065776,114.207494,0.543447,0.000000
policy2,Policy 2,10,1.000,replay,0.962021,0.055704,10,1.851852,0.000000,0.457525,0.463050,,,62.776355,114.207494,0.549669,0.000000
policy3,Policy 3,10,1.000,replay,0.962021,0.055704,10,1.851852,0.000000,0.457525,0.463050,,,61.048720,114.207494,0.534542,0.000000
kubernetes-default,K8s default,11,1.100,replay,0.979831,0.022723,10,1.869452,0.000000,0.454782,0.462410,,,69.580179,114.774244,0.606235,0.000000
cga,CGA,11,1.100,replay,0.979831,0.022723,10,1.869452,0.000000,0.454782,0.462410,,,64.036623,114.774244,0.557935,0.000000
hda,HDA,11,1.100,replay,0.979831,0.022723,10,1.869452,0.000000,0.454782,0.462410,,,64.780886,114.774244,0.564420,0.000000
policy2,Policy 2,11,1.100,replay,0.979831,0.022723,10,1.869452,0.000000,0.454782,0.462410,,,63.099294,114.774244,0.549769,0.000000
policy3,Policy 3,11,1.100,replay,0.979831,0.022723,10,1.869452,0.000000,0.454782,0.462410,,,61.804897,114.774244,0.538491,0.000000
kubernetes-default,K8s default,12,1.200,replay,1.060473,0.080275,10,1.886481,0.000000,0.452081,0.461652,,,77.434115,115.337304,0.671371,0.000000
cga,CGA,12,1.200,replay,1.060473,0.080275,10,1.886481,0.000000,0.452081,0.461652,,,69.131826,115.337304,0.599388,0.000000
hda,HDA,12,1.200,replay,1.060473,0.080275,10,1.886481,0.000000,0.452081,0.461652,,,65.515292,115.337304,0.568032,0.000000
policy2,Policy 2,12,1.200,replay,1.060473,0.080275,10,1.886481,0.000000,0.452081,0.461652,,,66.276264,115.337304,0.574630,0.000000
policy3,Policy 3,12,1.200,replay,1.060473,0.080275,10,1.886481,0.000000,0.452081,0.461652,,,69.656651,115.337304,0.603939,0.000000
kubernetes-default,K8s default,13,1.300,replay,1.045542,0.013312,10,1.902963,0.000000,0.449423,0.460777,,,65.652100,115.896696,0.566471,0.000000
cga,CGA,13,1.300,replay,1.045542,0.013312,10,1.902963,0.000000,0.449423,0.460777,,,67.051927,115.896696,0.578549,0.000000
hda,HDA,13,1.300,replay,1.045542,0.013312,10,1.902963,0.000000,0.449423,0.460777,,,62.776907,115.896696,0.541663,0.000000
policy2,Policy 2,13,1.300,replay,1.045542,0.013312,10,1.902963,0.000000,0.449423,0.460777,,,61.404329,115.896696,0.529819,0.000000
policy3,Policy 3,13,1.300,replay,1.045542,0.013312,10,1.902963,0.000000,0.449423,0.460777,,,66.824235,115.896696,0.576584,0.000000
kubernetes-default,K8s default,14,1.400,replay,1.031876,0.012494,10,1.918923,0.000000,0.446806,0.459785,,,68.487959,116.452444,0.588120,0.000000
cga,CGA,14,1.400,replay,1.031876,0.012494,10,1.918923,0.000000,0.446806,0.459785,,,67.367333,116.452444,0.578497,0.000000
hda,HDA,14,1.400,replay,1.031876,0.012494,10,1.918923,0.000000,0.446806,0.459785,,,69.301641,116.452444,0.595107,0.000000
policy2,Policy 2,14,1.400,replay,1.031876,0.012494,10,1.918923,0.000000,0.446806,0.459785,,,66.715379,116.452444,0.572898,0.000000
policy3,Policy 3,14,1.400,replay,1.031876,0.012494,10,1.918923,0.000000,0.446806,0.459785,,,61.119264,116.452444,0.524843,0.000000
kubernetes-default,K8s default,15,1.500,replay,1.013258,0.015695,10,1.934381,0.000000,0.444229,0.458677,,,67.007347,117.004571,0.572690,0.000000
cga,CGA,15,1.500,replay,1.013258,0.015695,10,1.934381,0.000000,0.444229,0.458677,,,67.454772,117.004571,0.576514,0.000000
hda,HDA,15,1.500,replay,1.013258,0.015695,10,1.934381,0.000000,0.444229,0.458677,,,66.205538,117.004571,0.565837,0.000000
policy2,Policy 2,15,1.500,replay,1.013258,0.015695,10,1.934381,0.000000,0.444229,0.458677,,,60.759725,117.004571,0.519294,0.000000
policy3,Policy 3,15,1.500,replay,1.013258,0.015695,10,1.934381,0.000000,0.444229,0.458677,,,68.384214,117.004571,0.584458,0.000000
kubernetes-default,K8s default,16,1.600,replay,1.057042,0.045625,10,1.949357,0.000000,0.441692,0.457455,,,75.407803,117.553103,0.641479,0.000000
cga,CGA,16,1.600,replay,1.057042,0.045625,10,1.949357,0.000000,0.441692,0.457455,,,74.199804,117.553103,0.631202,0.000000
hda,HDA,16,1.600,replay,1.057042,0.045625,10,1.949357,0.000000,0.441692,0.457455,,,67.145072,117.553103,0.571189,0.000000
policy2,Policy 2,16,1.600,replay,1.057042,0.045625,10,1.949357,0.000000,0.441692,0.457455,,,70.243702,117.553103,0.597549,0.000000
policy3,Policy 3,16,1.600,replay,1.057042,0.045625,10,1.949357,0.000000,0.441692,0.457455,,,69.433069,117.553103,0.590653,0.000000
kubernetes-default,K8s default,17,1.700,replay,1.055676,0.004811,10,1.963871,0.000000,0.439193,0.456117,,,70.584324,118.098067,0.597676,0.000000
cga,CGA,17,1.700,replay,1.055676,0.004811,10,1.963871,0.000000,0.439193,0.456117,,,69.160277,118.098067,0.585617,0.000000
hda,HDA,17,1.700,replay,1.055676,0.004811,10,1.963871,0.000000,0.439193,0.456117,,,62.974808,118.098067,0.533242,0.000000
policy2,Policy 2,17,1.700,replay,1.055676,0.004811,10,1.963871,0.000000,0.439193,0.456117,,,66.808590,118.098067,0.565704,0.000000
policy3,Policy 3,17,1.700,replay,1.055676,0.004811,10,1.963871,0.000000,0.439193,0.456117,,,63.121558,118.098067,0.534484,0.000000
kubernetes-default,K8s default,18,1.800,replay,0.987041,0.060984,10,1.977939,0.000000,0.436732,0.454667,,,71.395719,118.639489,0.601787,0.000000
cga,CGA,18,1.800,replay,0.987041,0.060984,10,1.977939,0.000000,0.436732,0.454667,,,65.439171,118.639489,0.551580,0.000000
hda,HDA,18,1.800,replay,0.987041,0.060984,10,1.977939,0.000000,0.436732,0.454667,,,61.497505,118.639489,0.518356,0.000000
policy2,Policy 2,18,1.800,replay,0.987041,0.060984,10,1.977939,0.000000,0.436732,0.454667,,,67.519087,118.639489,0.569111,0.000000
policy3,Policy 3,18,1.800,replay,0.987041,0.060984,10,1.977939,0.000000,0.436732,0.454667,,,63.939919,118.639489,0.538943,0.000000
kubernetes-default,K8s default,19,1.900,replay,1.058129,0.071147,10,1.991578,0.000000,0.434308,0.453103,,,75.024354,119.177398,0.629518,0.000000
cga,CGA,19,1.900,replay,1.058129,0.071147,10,1.991578,0.000000,0.434308,0.453103,,,71.222855,119.177398,0.597620,0.000000
hda,HDA,19,1.900,replay,1.058129,0.071147,10,1.991578,0.000000,0.434308,0.453103,,,67.267316,119.177398,0.564430,0.000000
policy2,Policy 2,19,1.900,replay,1.058129,0.071147,10,1.991578,0.000000,0.434308,0.453103,,,68.893933,119.177398,0.578079,0.000000
policy3,Policy 3,19,1.900,replay,1.058129,0.071147,10,1.991578,0.000000,0.434308,0.453103,,,64.993772,119.177398,0.545353,0.000000
kubernetes-default,K8s default,20,2.000,replay,1.009508,0.041921,10,2.004803,0.000000,0.431920,0.451428,,,72.596227,119.711826,0.606425,0.000000
cga,CGA,20,2.000,replay,1.009508,0.041921,10,2.004803,0.000000,0.431920,0.451428,,,66.665037,119.711826,0.556879,0.000000
hda,HDA,20,2.000,replay,1.009508,0.041921,10,2.004803,0.000000,0.431920,0.451428,,,70.734800,119.711826,0.590876,0.000000
policy2,Policy 2,20,2.000,replay,1.009508,0.041921,10,2.004803,0.000000,0.431920,0.451428,,,72.779177,119.711826,0.607953,0.000000
policy3,Policy 3,20,2.000,replay,1.009508,0.041921,10,2.004803,0.000000,0.431920,0.451428,,,63.494008,119.711826,0.530390,0.000000
kubernetes-default,K8s default,21,2.100,replay,1.061507,0.052944,10,2.017629,0.000000,0.429568,0.449642,,,82.119258,120.242801,0.682945,0.000000
cga,CGA,21,2.100,replay,1.061507,0.052944,10,2.017629,0.000000,0.429568,0.449642,,,72.610549,120.242801,0.603866,0.000000
hda,HDA,21,2.100,replay,1.061507,0.052944,10,2.017629,0.000000,0.429568,0.449642,,,69.035714,120.242801,0.574136,0.000000
policy2,Policy 2,21,2.100,replay,1.061507,0.052944,10,2.017629,0.000000,0.429568,0.449642,,,69.911012,120.242801,0.581415,0.000000
policy3,Policy 3,21,2.100,replay,1.061507,0.052944,10,2.017629,0.000000,0.429568,0.449642,,,65.527154,120.242801,0.544957,0.000000
kubernetes-default,K8s default,22,2.200,replay,0.989571,0.063912,10,2.030069,0.000000,0.427250,0.447746,,,72.665906,120.770356,0.601687,0.000000
cga,CGA,22,2.200,replay,0.989571,0.063912,10,2.030069,0.000000,0.427250,0.447746,,,67.655438,120.770356,0.560199,0.000000
hda,HDA,22,2.200,replay,0.989571,0.063912,10,2.030069,0.000000,0.427250,0.447746,,,65.740336,120.770356,0.544342,0.000000
policy2,Policy 2,22,2.200,replay,0.989571,0.063912,10,2.030069,0.000000,0.427250,0.447746,,,71.772026,120.770356,0.594285,0.000000
policy3,Policy 3,22,2.200,replay,0.989571,0.063912,10,2.030069,0.000000,0.427250,0.447746,,,65.744661,120.770356,0.544377,0.000000
kubernetes-default,K8s default,23,2.300,replay,1.066518,0.075931,10,2.042137,0.000000,0.424966,0.445741,,,81.829770,121.294523,0.674637,0.000000
cga,CGA,23,2.300,replay,1.066518,0.075931,10,2.042137,0.000000,0.424966,0.445741,,,74.784305,121.294523,0.616551,0.000000
hda,HDA,23,2.300,replay,1.066518,0.075931,10,2.042137,0.000000,0.424966,0.445741,,,70.358363,121.294523,0.580062,0.000000
policy2,Policy 2,23,2.300,replay,1.066518,0.075931,10,2.042137,0.000000,0.424966,0.445741,,,71.430663,121.294523,0.588903,0.000000
policy3,Policy 3,23,2.300,replay,1.066518,0.075931,10,2.042137,0.000000,0.424966,0.445741,,,71.540833,121.294523,0.589811,0.000000
kubernetes-default,K8s default,24,2.400,replay,1.006385,0.052558,10,2.053844,0.000000,0.422715,0.443629,,,72.302414,121.815337,0.593541,0.000000
cga,CGA,24,2.400,replay,1.006385,0.052558,10,2.053844,0.000000,0.422715,0.443629,,,70.264110,121.815337,0.576808,0.000000
hda,HDA,24,2.400,replay,1.006385,0.052558,10,2.053844,0.000000,0.422715,0.443629,,,64.160474,121.815337,0.526703,0.000000
policy2,Policy 2,24,2.400,replay,1.006385,0.052558,10,2.053844,0.000000,0.422715,0.443629,,,68.782566,121.815337,0.564646,0.000000
policy3,Policy 3,24,2.400,replay,1.006385,0.052558,10,2.053844,0.000000,0.422715,0.443629,,,68.786743,121.815337,0.564680,0.000000
kubernetes-default,K8s default,25,2.500,replay,1.077849,0.070033,10,2.065203,0.000000,0.420497,0.441410,,,79.617666,122.332830,0.650828,0.000000
cga,CGA,25,2.500,replay,1.077849,0.070033,10,2.065203,0.000000,0.420497,0.441410,,,69.239430,122.332830,0.565992,0.000000
hda,HDA,25,2.500,replay,1.077849,0.070033,10,2.065203,0.000000,0.420497,0.441410,,,70.331325,122.332830,0.574918,0.000000
policy2,Policy 2,25,2.500,replay,1.077849,0.070033,10,2.065203,0.000000,0.420497,0.441410,,,70.045203,122.332830,0.572579,0.000000
policy3,Policy 3,25,2.500,replay,1.077849,0.070033,10,2.065203,0.000000,0.420497,0.441410,,,72.545648,122.332830,0.593019,0.000000
kubernetes-default,K8s default,26,2.600,replay,1.085278,0.010843,10,2.076225,0.000000,0.418311,0.439086,,,69.088315,122.847039,0.562393,0.000000
cga,CGA,26,2.600,replay,1.085278,0.010843,10,2.076225,0.000000,0.418311,0.439086,,,70.139055,122.847039,0.570946,0.000000
hda,HDA,26,2.600,replay,1.085278,0.010843,10,2.076225,0.000000,0.418311,0.439086,,,72.192120,122.847039,0.587659,0.000000
policy2,Policy 2,26,2.600,replay,1.085278,0.010843,10,2.076225,0.000000,0.418311,0.439086,,,70.024020,122.847039,0.570010,0.000000
policy3,Policy 3,26,2.600,replay,1.085278,0.010843,10,2.076225,0.000000,0.418311,0.439086,,,71.561969,122.847039,0.582529,0.000000
kubernetes-default,K8s default,27,2.700,replay,1.041070,0.036961,10,2.086920,0.000000,0.416155,0.436658,,,74.517626,123.357999,0.604076,0.000000
cga,CGA,27,2.700,replay,1.041070,0.036961,10,2.086920,0.000000,0.416155,0.436658,,,67.545859,123.357999,0.547560,0.000000
hda,HDA,27,2.700,replay,1.041070,0.036961,10,2.086920,0.000000,0.416155,0.436658,,,71.327576,123.357999,0.578216,0.000000
policy2,Policy 2,27,2.700,replay,1.041070,0.036961,10,2.086920,0.000000,0.416155,0.436658,,,73.160793,123.357999,0.593077,0.000000
policy3,Policy 3,27,2.700,replay,1.041070,0.036961,10,2.086920,0.000000,0.416155,0.436658,,,67.670523,123.357999,0.548570,0.000000
kubernetes-default,K8s default,28,2.800,replay,1.010416,0.025664,10,2.097298,0.000000,0.414082,0.434126,,,72.608435,123.865748,0.586187,0.000000
cga,CGA,28,2.800,replay,1.010416,0.025664,10,2.097298,0.000000,0.414082,0.434126,,,74.964473,123.865748,0.605207,0.000000
hda,HDA,28,2.800,replay,1.010416,0.025664,10,2.097298,0.000000,0.414082,0.434126,,,70.882816,123.865748,0.572255,0.000000
policy2,Policy 2,28,2.800,replay,1.010416,0.025664,10,2.097298,0.000000,0.414082,0.434126,,,65.190466,123.865748,0.526299,0.000000
policy3,Policy 3,28,2.800,replay,1.010416,0.025664,10,2.097298,0.000000,0.414082,0.434126,,,69.621439,123.865748,0.562072,0.000000
kubernetes-default,K8s default,29,2.900,replay,1.015355,0.008884,10,2.107369,0.000000,0.412173,0.431493,,,76.180556,124.370321,0.612530,0.000000
cga,CGA,29,2.900,replay,1.015355,0.008884,10,2.107369,0.000000,0.412173,0.431493,,,68.567147,124.370321,0.551314,0.000000
hda,HDA,29,2.900,replay,1.015355,0.008884,10,2.107369,0.000000,0.412173,0.431493,,,69.254450,124.370321,0.556841,0.000000
policy2,Policy 2,29,2.900,replay,1.015355,0.008884,10,2.107369,0.000000,0.412173,0.431493,,,73.608264,124.370321,0.591848,0.000000
policy3,Policy 3,29,2.900,replay,1.015355,0.008884,10,2.107369,0.000000,0.412173,0.431493,,,68.419239,124.370321,0.550125,0.000000
kubernetes-default,K8s default,30,3.000,replay,1.076920,0.060756,10,2.117142,0.000000,0.410290,0.428760,,,75.993993,124.871758,0.608576,0.000000
cga,CGA,30,3.000,replay,1.076920,0.060756,10,2.117142,0.000000,0.410290,0.428760,,,72.884997,124.871758,0.583679,0.000000
hda,HDA,30,3.000,replay,1.076920,0.060756,10,2.117142,0.000000,0.410290,0.428760,,,74.856114,124.871758,0.599464,0.000000
policy2,Policy 2,30,3.000,replay,1.076920,0.060756,10,2.117142,0.000000,0.410290,0.428760,,,73.944797,124.871758,0.592166,0.000000
policy3,Policy 3,30,3.000,replay,1.076920,0.060756,10,2.117142,0.000000,0.410290,0.428760,,,75.957157,124.871758,0.608281,0.000000
kubernetes-default,K8s default,31,3.100,replay,1.055617,0.016072,10,2.126627,0.000000,0.408434,0.425927,,,80.075314,125.370098,0.638711,0.000000
cga,CGA,31,3.100,replay,1.055617,0.016072,10,2.126627,0.000000,0.408434,0.425927,,,74.221337,125.370098,0.592018,0.000000
hda,HDA,31,3.100,replay,1.055617,0.016072,10,2.126627,0.000000,0.408434,0.425927,,,70.347363,125.370098,0.561118,0.000000
policy2,Policy 2,31,3.100,replay,1.055617,0.016072,10,2.126627,0.000000,0.408434,0.425927,,,74.586990,125.370098,0.594934,0.000000
policy3,Policy 3,31,3.100,replay,1.055617,0.016072,10,2.126627,0.000000,0.408434,0.425927,,,69.583782,125.370098,0.555027,0.000000
kubernetes-default,K8s default,32,3.200,replay,1.062638,0.010396,10,2.135831,0.000000,0.406695,0.422996,,,78.595397,125.865379,0.624440,0.000000
cga,CGA,32,3.200,replay,1.062638,0.010396,10,2.135831,0.000000,0.406695,0.422996,,,75.142791,125.865379,0.597009,0.000000
hda,HDA,32,3.200,replay,1.062638,0.010396,10,2.135831,0.000000,0.406695,0.422996,,,74.843256,125.865379,0.594629,0.000000
policy2,Policy 2,32,3.200,replay,1.062638,0.010396,10,2.135831,0.000000,0.406695,0.422996,,,72.547345,125.865379,0.576388,0.000000
policy3,Policy 3,32,3.200,replay,1.062638,0.010396,10,2.135831,0.000000,0.406695,0.422996,,,71.935422,125.865379,0.571527,0.000000
kubernetes-default,K8s default,33,3.300,replay,1.068063,0.008934,10,2.144763,0.000000,0.405057,0.419969,,,83.605994,126.357641,0.661662,0.000000
cga,CGA,33,3.300,replay,1.068063,0.008934,10,2.144763,0.000000,0.405057,0.419969,,,72.940418,126.357641,0.577254,0.000000
hda,HDA,33,3.300,replay,1.068063,0.008934,10,2.144763,0.000000,0.405057,0.419969,,,68.570807,126.357641,0.542672,0.000000
policy2,Policy 2,33,3.300,replay,1.068063,0.008934,10,2.144763,0.000000,0.405057,0.419969,,,70.843747,126.357641,0.560661,0.000000
policy3,Policy 3,33,3.300,replay,1.068063,0.008934,10,2.144763,0.000000,0.405057,0.419969,,,69.614392,126.357641,0.550931,0.000000
kubernetes-default,K8s default,34,3.400,replay,1.011892,0.049106,10,2.153431,0.000000,0.403442,0.416846,,,81.541138,126.846925,0.642831,0.000000
cga,CGA,34,3.400,replay,1.011892,0.049106,10,2.153431,0.000000,0.403442,0.416846,,,78.263241,126.846925,0.616990,0.000000
hda,HDA,34,3.400,replay,1.011892,0.049106,10,2.153431,0.000000,0.403442,0.416846,,,72.727109,126.846925,0.573345,0.000000
policy2,Policy 2,34,3.400,replay,1.011892,0.049106,10,2.153431,0.000000,0.403442,0.416846,,,74.484584,126.846925,0.587201,0.000000
policy3,Policy 3,34,3.400,replay,1.011892,0.049106,10,2.153431,0.000000,0.403442,0.416846,,,72.034712,126.846925,0.567887,0.000000
kubernetes-default,K8s default,35,3.500,replay,1.048180,0.038127,10,2.161842,0.000000,0.401849,0.413629,,,78.657484,127.333273,0.617729,0.000000
cga,CGA,35,3.500,replay,1.048180,0.038127,10,2.161842,0.000000,0.401849,0.413629,,,76.050477,127.333273,0.597255,0.000000
hda,HDA,35,3.500,replay,1.048180,0.038127,10,2.161842,0.000000,0.401849,0.413629,,,76.639387,127.333273,0.601880,0.000000
policy2,Policy 2,35,3.500,replay,1.048180,0.038127,10,2.161842,0.000000,0.401849,0.413629,,,70.528313,127.333273,0.553888,0.000000
policy3,Policy 3,35,3.500,replay,1.048180,0.038127,10,2.161842,0.000000,0.401849,0.413629,,,71.748491,127.333273,0.563470,0.000000
kubernetes-default,K8s default,36,3.600,replay,0.988865,0.053180,10,2.170003,0.000000,0.400277,0.410320,,,79.962786,127.816725,0.625605,0.000000
cga,CGA,36,3.600,replay,0.988865,0.053180,10,2.170003,0.000000,0.400277,0.410320,,,76.580452,127.816725,0.599143,0.000000
hda,HDA,36,3.600,replay,0.988865,0.053180,10,2.170003,0.000000,0.400277,0.410320,,,75.397906,127.816725,0.589891,0.000000
policy2,Policy 2,36,3.600,replay,0.988865,0.053180,10,2.170003,0.000000,0.400277,0.410320,,,69.769652,127.816725,0.545857,0.000000
policy3,Policy 3,36,3.600,replay,0.988865,0.053180,10,2.170003,0.000000,0.400277,0.410320,,,77.780070,127.816725,0.608528,0.000000
kubernetes-default,K8s default,37,3.700,replay,1.034256,0.047299,10,2.177922,0.000000,0.398727,0.406919,,,80.633648,128.297323,0.628490,0.000000
cga,CGA,37,3.700,replay,1.034256,0.047299,10,2.177922,0.000000,0.398727,0.406919,,,79.793896,128.297323,0.621945,0.000000
hda,HDA,37,3.700,replay,1.034256,0.047299,10,2.177922,0.000000,0.398727,0.406919,,,76.314474,128.297323,0.594825,0.000000
policy2,Policy 2,37,3.700,replay,1.034256,0.047299,10,2.177922,0.000000,0.398727,0.406919,,,75.691319,128.297323,0.589968,0.000000
