LAST SEEN   TYPE      REASON              OBJECT                                        MESSAGE
9s          Normal    Scheduled           pod/compose-post-service-6cf8795f44-d9tkw     Successfully assigned pss-20260523183735z-s20-k8s/compose-post-service-6cf8795f44-d9tkw to emu-worker-10
9s          Normal    Scheduled           pod/user-timeline-service-645cbbd96d-nrrl5    Successfully assigned pss-20260523183735z-s20-k8s/user-timeline-service-645cbbd96d-nrrl5 to emu-worker-9
9s          Normal    Scheduled           pod/user-service-67579c5cd8-gwn2t             Successfully assigned pss-20260523183735z-s20-k8s/user-service-67579c5cd8-gwn2t to emu-worker-8
8s          Normal    Scheduled           pod/unique-id-service-5cd788bfb8-2zznw        Successfully assigned pss-20260523183735z-s20-k8s/unique-id-service-5cd788bfb8-2zznw to emu-worker-6
9s          Normal    Scheduled           pod/text-service-b6bbbc8d4-cfqsx              Successfully assigned pss-20260523183735z-s20-k8s/text-service-b6bbbc8d4-cfqsx to emu-worker-8
9s          Normal    Scheduled           pod/home-timeline-service-69f988f7b-lb52r     Successfully assigned pss-20260523183735z-s20-k8s/home-timeline-service-69f988f7b-lb52r to emu-worker-9
10s         Normal    Scheduled           pod/nginx-thrift-8648dd4644-4s6j2             Successfully assigned pss-20260523183735z-s20-k8s/nginx-thrift-8648dd4644-4s6j2 to emu-worker-10
8s          Normal    Scheduled           pod/media-service-6c945476d8-5dpdr            Successfully assigned pss-20260523183735z-s20-k8s/media-service-6c945476d8-5dpdr to emu-worker-6
11s         Normal    ScalingReplicaSet   deployment/nginx-thrift                       Scaled up replica set nginx-thrift-8648dd4644 from 0 to 1
11s         Normal    ScalingReplicaSet   deployment/compose-post-service               Scaled up replica set compose-post-service-6cf8795f44 from 0 to 1
11s         Normal    SuccessfulCreate    replicaset/nginx-thrift-8648dd4644            Created pod: nginx-thrift-8648dd4644-4s6j2
10s         Normal    SuccessfulCreate    replicaset/home-timeline-service-69f988f7b    Created pod: home-timeline-service-69f988f7b-lb52r
10s         Normal    SuccessfulCreate    replicaset/compose-post-service-6cf8795f44    Created pod: compose-post-service-6cf8795f44-d9tkw
10s         Normal    ScalingReplicaSet   deployment/user-timeline-service              Scaled up replica set user-timeline-service-645cbbd96d from 0 to 1
10s         Normal    SuccessfulCreate    replicaset/user-timeline-service-645cbbd96d   Created pod: user-timeline-service-645cbbd96d-nrrl5
10s         Normal    ScalingReplicaSet   deployment/home-timeline-service              Scaled up replica set home-timeline-service-69f988f7b from 0 to 1
9s          Normal    SuccessfulCreate    replicaset/text-service-b6bbbc8d4             Created pod: text-service-b6bbbc8d4-cfqsx
9s          Normal    ScalingReplicaSet   deployment/text-service                       Scaled up replica set text-service-b6bbbc8d4 from 0 to 1
9s          Normal    ScalingReplicaSet   deployment/media-service                      Scaled up replica set media-service-6c945476d8 from 0 to 1
9s          Normal    ScalingReplicaSet   deployment/user-service                       Scaled up replica set user-service-67579c5cd8 from 0 to 1
9s          Normal    Pulled              pod/nginx-thrift-8648dd4644-4s6j2             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
9s          Normal    Created             pod/nginx-thrift-8648dd4644-4s6j2             Container created
9s          Normal    Started             pod/nginx-thrift-8648dd4644-4s6j2             Container started
9s          Normal    SuccessfulCreate    replicaset/user-service-67579c5cd8            Created pod: user-service-67579c5cd8-gwn2t
9s          Normal    SuccessfulCreate    replicaset/media-service-6c945476d8           Created pod: media-service-6c945476d8-5dpdr
9s          Normal    ScalingReplicaSet   deployment/unique-id-service                  Scaled up replica set unique-id-service-5cd788bfb8 from 0 to 1
9s          Normal    SuccessfulCreate    replicaset/unique-id-service-5cd788bfb8       Created pod: unique-id-service-5cd788bfb8-2zznw
8s          Normal    Started             pod/user-service-67579c5cd8-gwn2t             Container started
8s          Normal    Created             pod/compose-post-service-6cf8795f44-d9tkw     Container created
8s          Normal    Started             pod/user-timeline-service-645cbbd96d-nrrl5    Container started
8s          Normal    Created             pod/user-timeline-service-645cbbd96d-nrrl5    Container created
8s          Normal    Pulled              pod/user-timeline-service-645cbbd96d-nrrl5    Container image "python:3.11-slim" already present on machine and can be accessed by the pod
8s          Normal    Started             pod/compose-post-service-6cf8795f44-d9tkw     Container started
8s          Normal    Pulled              pod/unique-id-service-5cd788bfb8-2zznw        Container image "python:3.11-slim" already present on machine and can be accessed by the pod
8s          Normal    Created             pod/unique-id-service-5cd788bfb8-2zznw        Container created
8s          Normal    Started             pod/unique-id-service-5cd788bfb8-2zznw        Container started
8s          Normal    Pulled              pod/compose-post-service-6cf8795f44-d9tkw     Container image "python:3.11-slim" already present on machine and can be accessed by the pod
8s          Warning   Unhealthy           pod/nginx-thrift-8648dd4644-4s6j2             Readiness probe failed: Get "http://192.168.82.214:8080/healthz": dial tcp 192.168.82.214:8080: connect: connection refused
8s          Normal    Pulled              pod/home-timeline-service-69f988f7b-lb52r     Container image "python:3.11-slim" already present on machine and can be accessed by the pod
8s          Normal    Pulled              pod/user-service-67579c5cd8-gwn2t             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
8s          Normal    Created             pod/user-service-67579c5cd8-gwn2t             Container created
