LAST SEEN   TYPE      REASON              OBJECT                                        MESSAGE
12s         Normal    Scheduled           pod/compose-post-service-5d4dd7cb8f-j5gqt     Successfully assigned pss-20260523183735z-s5-k8s/compose-post-service-5d4dd7cb8f-j5gqt to emu-worker-1
12s         Normal    Scheduled           pod/user-timeline-service-76fc99c569-vvzn2    Successfully assigned pss-20260523183735z-s5-k8s/user-timeline-service-76fc99c569-vvzn2 to emu-worker-3
11s         Normal    Scheduled           pod/user-service-d9889b99c-fcssj              Successfully assigned pss-20260523183735z-s5-k8s/user-service-d9889b99c-fcssj to emu-worker-4
9s          Normal    Scheduled           pod/unique-id-service-77b89b8565-f82r8        Successfully assigned pss-20260523183735z-s5-k8s/unique-id-service-77b89b8565-f82r8 to emu-worker-4
11s         Normal    Scheduled           pod/text-service-7569b868f7-sd9ht             Successfully assigned pss-20260523183735z-s5-k8s/text-service-7569b868f7-sd9ht to emu-worker-4
12s         Normal    Scheduled           pod/home-timeline-service-7979b89769-fzg9s    Successfully assigned pss-20260523183735z-s5-k8s/home-timeline-service-7979b89769-fzg9s to emu-worker-3
13s         Normal    Scheduled           pod/nginx-thrift-66c56bbbbf-tdb57             Successfully assigned pss-20260523183735z-s5-k8s/nginx-thrift-66c56bbbbf-tdb57 to emu-worker-1
9s          Normal    Scheduled           pod/media-service-d44d5f989-5s88f             Successfully assigned pss-20260523183735z-s5-k8s/media-service-d44d5f989-5s88f to emu-worker-1
14s         Normal    ScalingReplicaSet   deployment/nginx-thrift                       Scaled up replica set nginx-thrift-66c56bbbbf from 0 to 1
14s         Normal    SuccessfulCreate    replicaset/nginx-thrift-66c56bbbbf            Created pod: nginx-thrift-66c56bbbbf-tdb57
13s         Normal    ScalingReplicaSet   deployment/home-timeline-service              Scaled up replica set home-timeline-service-7979b89769 from 0 to 1
13s         Normal    ScalingReplicaSet   deployment/compose-post-service               Scaled up replica set compose-post-service-5d4dd7cb8f from 0 to 1
13s         Normal    SuccessfulCreate    replicaset/compose-post-service-5d4dd7cb8f    Created pod: compose-post-service-5d4dd7cb8f-j5gqt
12s         Normal    ScalingReplicaSet   deployment/user-timeline-service              Scaled up replica set user-timeline-service-76fc99c569 from 0 to 1
12s         Normal    SuccessfulCreate    replicaset/user-timeline-service-76fc99c569   Created pod: user-timeline-service-76fc99c569-vvzn2
12s         Normal    SuccessfulCreate    replicaset/home-timeline-service-7979b89769   Created pod: home-timeline-service-7979b89769-fzg9s
11s         Normal    SuccessfulCreate    replicaset/text-service-7569b868f7            Created pod: text-service-7569b868f7-sd9ht
11s         Normal    SuccessfulCreate    replicaset/user-service-d9889b99c             Created pod: user-service-d9889b99c-fcssj
11s         Normal    ScalingReplicaSet   deployment/text-service                       Scaled up replica set text-service-7569b868f7 from 0 to 1
11s         Normal    ScalingReplicaSet   deployment/user-service                       Scaled up replica set user-service-d9889b99c from 0 to 1
11s         Normal    Pulled              pod/nginx-thrift-66c56bbbbf-tdb57             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
11s         Normal    Created             pod/nginx-thrift-66c56bbbbf-tdb57             Container created
11s         Normal    Started             pod/nginx-thrift-66c56bbbbf-tdb57             Container started
9s          Normal    Pulled              pod/user-service-d9889b99c-fcssj              Container image "python:3.11-slim" already present on machine and can be accessed by the pod
9s          Normal    ScalingReplicaSet   deployment/media-service                      Scaled up replica set media-service-d44d5f989 from 0 to 1
9s          Normal    SuccessfulCreate    replicaset/media-service-d44d5f989            Created pod: media-service-d44d5f989-5s88f
9s          Normal    Created             pod/compose-post-service-5d4dd7cb8f-j5gqt     Container created
9s          Normal    Started             pod/home-timeline-service-7979b89769-fzg9s    Container started
9s          Normal    Pulled              pod/compose-post-service-5d4dd7cb8f-j5gqt     Container image "python:3.11-slim" already present on machine and can be accessed by the pod
9s          Normal    ScalingReplicaSet   deployment/unique-id-service                  Scaled up replica set unique-id-service-77b89b8565 from 0 to 1
9s          Normal    SuccessfulCreate    replicaset/unique-id-service-77b89b8565       Created pod: unique-id-service-77b89b8565-f82r8
9s          Normal    Created             pod/home-timeline-service-7979b89769-fzg9s    Container created
9s          Normal    Pulled              pod/home-timeline-service-7979b89769-fzg9s    Container image "python:3.11-slim" already present on machine and can be accessed by the pod
9s          Normal    Started             pod/compose-post-service-5d4dd7cb8f-j5gqt     Container started
8s          Normal    Created             pod/user-service-d9889b99c-fcssj              Container created
8s          Normal    Started             pod/user-service-d9889b99c-fcssj              Container started
8s          Warning   Unhealthy           pod/home-timeline-service-7979b89769-fzg9s    Readiness probe failed: Get "http://192.168.42.91:8080/healthz": dial tcp 192.168.42.91:8080: connect: connection refused
7s          Normal    Pulled              pod/text-service-7569b868f7-sd9ht             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
6s          Normal    Created             pod/media-service-d44d5f989-5s88f             Container created
6s          Normal    Pulled              pod/unique-id-service-77b89b8565-f82r8        Container image "python:3.11-slim" already present on machine and can be accessed by the pod
6s          Normal    Pulled              pod/media-service-d44d5f989-5s88f             Container image "python:3.11-slim" already present on machine and can be accessed by the pod
6s          Normal    Pulled              pod/user-timeline-service-76fc99c569-vvzn2    Container image "python:3.11-slim" already present on machine and can be accessed by the pod
6s          Normal    Created             pod/user-timeline-service-76fc99c569-vvzn2    Container created
6s          Normal    Started             pod/user-timeline-service-76fc99c569-vvzn2    Container started
6s          Normal    Started             pod/media-service-d44d5f989-5s88f             Container started
5s          Normal    Started             pod/unique-id-service-77b89b8565-f82r8        Container started
5s          Normal    Created             pod/unique-id-service-77b89b8565-f82r8        Container created
5s          Normal    Started             pod/text-service-7569b868f7-sd9ht             Container started
5s          Normal    Created             pod/text-service-7569b868f7-sd9ht             Container created
